,Driving_Pct._320_All_Drives_RANK THIS WEEK,Driving_Pct._320_All_Drives_RANK LAST WEEK,Driving_Pct._320_All_Drives_PLAYER NAME,Driving_Pct._320_All_Drives_ROUNDS,Driving_Pct._320_All_Drives_%,Driving_Pct._320_All_Drives_TOTAL DRIVES FOR 320+,Driving_Pct._320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._320_All_Drives_RELATIVE TO PAR
0,1,,Rory McIlroy,51,38.03,181,476,-0.210
1,2,,Brooks Koepka,88,33.11,292,882,-0.188
2,3,,Dustin Johnson,77,31.92,256,802,-0.246
3,4,,J.B. Holmes,83,26.82,214,798,-0.210
4,5,,Jon Rahm,90,25.0,224,896,-0.201
5,6,,Justin Thomas,86,24.77,212,856,-0.283
6,7,,Brandon Hagy,85,24.74,239,966,-0.368
7,8,,Bubba Watson,71,24.44,175,716,-0.200
8,9,,Ryan Brehm,83,23.42,200,854,-0.260
9,10,,Tony Finau,106,23.16,295,1274,-0.254
10,11,,Trey Mullinax,88,22.34,206,922,-0.204
11,12,,Luke List,102,22.33,268,1200,-0.310
12,13,,Jason Day,71,21.45,160,746,-0.200
13,14,,Kevin Tway,96,21.43,222,1036,-0.243
14,15,,Andrew Loupe,55,20.88,137,656,-0.131
15,16,,Kevin Chappell,95,20.38,194,952,-0.082
16,17,,Grayson Murray,94,19.87,236,1188,-0.263
17,18,,Gary Woodland,94,19.84,177,892,-0.243
18,19,,Jamie Lovemark,98,19.72,209,1060,-0.239
19,20,,Xander Schauffele,96,18.98,186,980,-0.253
20,21,,Patrick Rodgers,76,18.66,172,922,-0.151
21,22,,Hideki Matsuyama,83,18.48,143,774,-0.140
22,23,,Adam Scott,58,17.86,100,560,-0.080
23,24,,Ollie Schniederjans,92,17.76,201,1132,-0.294
24,25,,Ryan Palmer,61,17.63,116,658,-0.190
25,26,,Jhonattan Vegas,95,17.53,170,970,-0.194
26,27,,Jason Kokrak,95,17.42,192,1102,-0.198
27,28,,Smylie Kaufman,76,17.05,150,880,-0.220
28,29,,Sergio Garcia,65,17.01,100,588,-0.220
29,30,,Brendan Steele,89,16.35,154,942,-0.123
30,31,,Tag Ridings,67,16.14,113,700,-0.265
31,32,,Justin Rose,66,15.83,113,714,-0.283
32,33,,Charley Hoffman,112,15.38,192,1248,-0.229
33,34,,Jordan Spieth,85,14.78,133,900,-0.308
34,35,,Sean O'Hair,84,14.63,139,950,-0.151
35,36,,Byeong Hun An,77,14.62,112,766,-0.214
36,37,,Robert Garrigus,78,14.23,119,836,-0.303
37,38,,Charl Schwartzel,63,14.22,91,640,-0.198
38,39,,Marc Leishman,94,14.18,137,966,-0.234
39,40,,Louis Oosthuizen,69,14.13,93,658,-0.258
40,41,,Hudson Swafford,94,14.06,149,1060,-0.195
41,42,,Jimmy Walker,68,13.91,94,676,-0.245
42,43,,Harold Varner III,101,13.73,165,1202,-0.152
43,44,,Daniel Berger,91,13.62,128,940,-0.281
44,45,,Martin Flores,88,13.25,124,936,-0.202
45,46,,Branden Grace,70,13.04,79,606,-0.076
46,47,,Rickie Fowler,78,12.83,106,826,-0.142
47,48,,Bryson DeChambeau,91,12.73,126,990,-0.206
48,49,,Seamus Power,86,12.66,120,948,-0.325
49,50,,Matt Jones,64,12.61,90,714,-0.300
50,51,,Scott Piercy,70,12.35,81,656,-0.346
51,52,,Nick Watney,75,12.33,110,892,-0.182
52,53,,Matt Every,76,11.97,102,852,-0.275
53,54,,Patrick Cantlay,52,11.88,76,640,-0.303
54,55,,Cody Gribble,79,11.71,115,982,-0.209
55,56,,Rick Lamb,54,11.65,62,532,-0.290
56,57,,Sebastián Muñoz,51,11.54,63,546,-0.238
57,T58,,Harris English,84,11.39,108,948,-0.241
58,T58,,Scott Stallings,81,11.39,108,948,-0.213
59,T60,,Graham DeLaet,82,11.31,112,990,-0.143
60,T60,,Si Woo Kim,80,11.31,89,787,-0.067
61,62,,Billy Horschel,88,11.28,123,1090,-0.228
62,63,,Anirban Lahiri,72,11.26,93,826,-0.247
63,64,,Andres Gonzales,73,11.15,89,798,-0.225
64,65,,Shane Lowry,52,10.92,52,476,-0.346
65,66,,Patrick Reed,107,10.8,121,1120,-0.174
66,67,,Stewart Cink,93,10.71,115,1074,-0.443
67,68,,Jason Dufner,89,10.51,103,980,-0.146
68,69,,Seung-Yul Noh,91,10.5,110,1048,-0.264
69,70,,Lucas Glover,93,10.41,122,1172,-0.361
70,71,,Keegan Bradley,104,10.21,124,1214,-0.121
71,72,,Sung Kang,104,9.6,110,1146,-0.318
72,73,,Mackenzie Hughes,106,9.57,129,1348,-0.178
73,74,,Phil Mickelson,85,9.52,92,966,-0.163
74,75,,Hunter Mahan,73,9.49,78,822,-0.321
75,76,,Paul Casey,94,9.28,87,938,-0.253
76,77,,Charles Howell III,86,9.18,87,948,-0.345
77,78,,Pat Perez,93,9.12,91,998,-0.220
78,79,,Martin Laird,83,8.95,85,950,-0.259
79,80,,Dominic Bozzelli,69,8.88,68,766,-0.147
80,81,,Morgan Hoffmann,92,8.65,99,1144,-0.273
81,82,,J.T. Poston,95,8.59,85,990,-0.153
82,83,,Robert Streb,98,8.35,98,1174,-0.255
83,84,,Jim Herman,77,8.23,76,924,-0.224
84,85,,Gonzalo Fernandez-Castaño,63,8.12,50,616,-0.340
85,86,,Russell Knox,75,7.95,58,730,-0.172
86,87,,Aaron Baddeley,61,7.89,51,646,-0.137
87,88,,Brandt Snedeker,53,7.84,42,536,-0.119
88,89,,Cameron Percy,71,7.79,60,770,-0.283
89,90,,James Hahn,96,7.76,88,1134,-0.284
90,91,,Russell Henley,99,7.6,87,1144,-0.230
91,92,,Kyle Stanley,104,7.55,99,1312,-0.283
92,93,,Kevin Streelman,90,7.44,81,1088,-0.160
93,94,,Brian Campbell,55,7.32,42,574,-0.190
94,95,,Rory Sabbatini,71,7.28,54,742,-0.074
95,96,,J.J. Henry,92,6.98,73,1046,-0.315
96,97,,Emiliano Grillo,90,6.92,62,896,-0.048
97,T98,,Julián Etulain,68,6.86,49,714,-0.102
98,T98,,Ryo Ishikawa,56,6.86,41,598,-0.073
99,100,,Nicholas Lindheim,58,6.82,42,616,-0.286
100,101,,Bud Cauley,92,6.81,76,1116,-0.158
101,102,,Adam Hadwin,98,6.79,71,1046,-0.211
102,103,,Sam Saunders,76,6.69,57,852,-0.070
103,104,,Retief Goosen,52,6.64,38,572,-0.079
104,105,,Cameron Smith,86,6.57,65,990,-0.246
105,106,,Shawn Stefani,72,6.44,54,838,-0.241
106,107,,Rafa Cabrera Bello,63,6.29,37,588,-0.054
107,108,,Rod Pampling,71,6.06,56,924,-0.250
108,T109,,Steven Bowditch,59,5.89,37,628,-0.189
109,T109,,Francesco Molinari,75,5.89,47,798,-0.277
110,111,,Kelly Kraft,75,5.63,51,906,-0.235
111,112,,Nick Taylor,97,5.61,65,1158,-0.200
112,113,,J.J. Spaun,92,5.57,56,1006,-0.375
113,114,,Patton Kizzire,84,5.47,55,1006,-0.382
114,115,,William McGirt,89,5.44,52,956,-0.212
115,116,,Brett Stegmaier,78,5.43,44,810,-0.114
116,117,,Brian Harman,104,5.41,62,1146,-0.226
117,118,,Fabián Gómez,61,5.29,38,718,-0.263
118,119,,Tom Hoge,54,5.13,28,546,-0.143
119,120,,Bill Haas,92,5.06,48,948,-0.271
120,121,,Troy Merritt,82,5.05,48,950,-0.500
121,122,,Matt Kuchar,95,5.01,51,1018,-0.314
122,T123,,Scott Brown,95,4.95,54,1090,-0.093
123,T123,,Camilo Villegas,76,4.95,43,868,-0.349
124,125,,Ben Martin,86,4.82,47,976,-0.149
125,126,,Danny Lee,93,4.81,51,1060,-0.196
126,127,,Mark Anderson,54,4.76,28,588,-0.214
127,128,,Ryan Moore,82,4.62,42,910,-0.119
128,129,,Daniel Summerhays,100,4.59,50,1090,-0.200
129,130,,Kevin Kisner,105,4.5,46,1022,-0.348
130,131,,Tyrone Van Aswegen,105,4.48,50,1116,-0.140
131,132,,Chad Campbell,97,4.47,53,1186,-0.283
132,133,,C.T. Pan,88,4.35,45,1034,-0.289
133,134,,David Lingmerth,79,4.3,39,906,-0.077
134,135,,Brad Fritsch,56,4.25,25,588,-0.400
135,136,,Miguel Angel Carballo,63,4.15,25,602,-0.440
136,T137,,Boo Weekley,75,4.11,35,852,-0.343
137,T137,,Richy Werenski,81,4.11,35,852,-0.200
138,139,,Brett Drewitt,57,3.99,24,602,-0.167
139,140,,Blayne Barber,77,3.96,37,934,-0.324
140,141,,Geoff Ogilvy,80,3.95,37,936,-0.270
141,142,,Ricky Barnes,100,3.9,42,1076,-0.214
142,143,,Jonas Blixt,74,3.89,32,822,-0.094
143,144,,Derek Fathauer,81,3.8,34,894,-0.176
144,145,,Kyle Reifers,96,3.78,39,1032,-0.179
145,146,,Michael Thompson,60,3.75,23,614,+0.087
146,147,,Zach Johnson,81,3.68,33,896,-0.121
147,148,,Michael Kim,94,3.67,43,1172,-0.163
148,T149,,Whee Kim,74,3.58,29,811,-0.138
149,T149,,Kevin Na,86,3.58,31,866,-0.258
150,151,,Chris Kirk,89,3.27,32,978,-0.031
151,152,,Alex Cejka,85,3.13,27,864,-0.111
152,T153,,Ernie Els,52,3.04,14,460,+0.143
153,T153,,Jonathan Randolph,68,3.04,20,658,-0.150
154,155,,Vaughn Taylor,90,3.0,32,1068,-0.219
155,156,,Mark Hubbard,81,2.93,25,852,-0.200
156,157,,Roberto Castro,70,2.88,21,728,-0.143
157,158,,Cameron Tringale,89,2.86,26,908,-0.346
158,159,,Chris Stroud,67,2.83,19,672,-0.158
159,160,,Webb Simpson,102,2.78,31,1116,-0.355
160,161,,Steve Wheatcroft,51,2.69,15,558,-0.467
161,162,,Greg Chalmers,75,2.62,25,954,-0.200
162,163,,John Huh,92,2.55,27,1060,-0.148
163,164,,K.J. Choi,72,2.52,19,754,-0.105
164,T165,,Carl Pettersson,63,2.34,17,726,-0.353
165,T165,,Tim Wilkinson,64,2.34,15,640,-0.200
166,167,,Wesley Bryan,95,2.29,24,1046,-0.042
167,168,,Johnson Wagner,71,2.26,18,796,-0.111
168,169,,Chad Collins,66,2.25,17,754,-0.353
169,170,,Ian Poulter,72,2.22,17,766,-0.118
170,171,,Ryan Armour,63,2.19,15,686,-0.267
171,172,,Chez Reavie,98,2.18,24,1102,-0.042
172,173,,Billy Hurley III,80,2.17,21,968,-0.286
173,174,,Spencer Levin,89,1.92,18,936,-0.333
174,T175,,Ken Duke,77,1.91,16,838,-0.313
175,T175,,Søren Kjeldsen,58,1.91,9,472,E
176,177,,D.A. Points,68,1.85,15,812,-0.267
177,178,,Ben Crane,86,1.77,17,962,-0.176
178,179,,Brian Gay,82,1.76,17,964,-0.176
179,180,,Brian Stuard,93,1.6,15,938,-0.133
180,181,,Ryan Blaum,100,1.57,18,1144,-0.611
181,182,,Peter Malnati,91,1.47,15,1020,-0.600
182,183,,Bryce Molder,74,1.23,11,894,-0.455
183,184,,Zac Blair,105,1.15,13,1132,-0.077
184,185,,David Hearn,93,1.01,10,990,-0.400
185,186,,Steven Alker,69,0.98,7,714,-0.286
186,187,,Graeme McDowell,56,0.9,6,668,-0.167
187,188,,Luke Donald,50,0.67,4,600,+0.250
188,189,,Jason Bohn,75,0.58,5,866,-1.000
189,190,,Jim Furyk,54,0.54,3,556,-0.333
