,Driving_Pct._300_All_Drives_RANK THIS WEEK,Driving_Pct._300_All_Drives_RANK LAST WEEK,Driving_Pct._300_All_Drives_PLAYER NAME,Driving_Pct._300_All_Drives_ROUNDS,Driving_Pct._300_All_Drives_%,Driving_Pct._300_All_Drives_TOTAL DRIVES FOR 300+,Driving_Pct._300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._300_All_Drives_RELATIVE TO PAR
88,89,,Russell Knox,75,28.9,211,730,-0.081
89,90,,Paul Casey,94,28.89,271,938,-0.170
90,91,,James Hahn,96,28.66,325,1134,-0.212
91,92,,Shawn Stefani,72,28.4,238,838,-0.235
92,93,,Retief Goosen,52,28.15,161,572,-0.130
93,94,,Kevin Streelman,90,27.39,298,1088,-0.138
94,95,,Pat Perez,93,27.15,271,998,-0.159
95,T96,,Gonzalo Fernandez-Castaño,63,26.79,165,616,-0.267
96,T96,,Emiliano Grillo,90,26.79,240,896,-0.125
97,98,,Ben Martin,86,26.54,259,976,-0.135
98,99,,Francesco Molinari,75,25.94,207,798,-0.237
99,100,,Jim Herman,77,25.76,238,924,-0.193
100,101,,Ryo Ishikawa,56,25.75,154,598,-0.045
101,102,,Bill Haas,92,25.63,243,948,-0.144
102,103,,Sam Saunders,76,25.35,216,852,-0.157
103,104,,Brett Stegmaier,78,25.31,205,810,-0.024
104,105,,J.J. Spaun,92,25.25,254,1006,-0.177
105,106,,Julián Etulain,68,25.21,180,714,-0.133
106,107,,Nick Taylor,97,24.96,289,1158,-0.145
107,108,,Steven Bowditch,59,24.84,156,628,-0.006
108,109,,Rod Pampling,71,24.57,227,924,-0.167
109,110,,Troy Merritt,82,24.53,233,950,-0.262
110,111,,Tom Hoge,54,24.36,133,546,-0.113
111,112,,Boo Weekley,75,24.3,207,852,-0.198
112,T113,,Matt Kuchar,95,24.26,247,1018,-0.146
113,T113,,Rory Sabbatini,71,24.26,180,742,-0.150
114,115,,Brian Harman,104,24.17,277,1146,-0.217
115,116,,Patton Kizzire,84,23.96,241,1006,-0.191
116,117,,Rafa Cabrera Bello,63,23.81,140,588,-0.014
117,118,,Adam Hadwin,98,23.71,248,1046,-0.181
118,119,,Aaron Baddeley,61,23.68,153,646,-0.144
119,120,,Daniel Summerhays,100,23.67,258,1090,-0.120
120,121,,Miguel Angel Carballo,63,23.59,142,602,-0.211
121,122,,Richy Werenski,81,23.47,200,852,-0.215
122,T123,,Jonas Blixt,74,22.63,186,822,-0.118
123,T123,,David Lingmerth,79,22.63,205,906,-0.102
124,T125,,Blayne Barber,77,22.59,211,934,-0.166
125,T125,,Brett Drewitt,57,22.59,136,602,-0.162
126,127,,Kelly Kraft,75,22.3,202,906,-0.099
127,128,,Scott Brown,95,22.2,242,1090,-0.153
128,129,,Fabián Gómez,61,22.14,159,718,-0.119
129,T130,,Danny Lee,93,22.08,234,1060,-0.094
130,T130,,Nicholas Lindheim,58,22.08,136,616,-0.206
131,132,,Michael Kim,94,21.93,257,1172,-0.222
132,133,,Kevin Kisner,105,21.92,224,1022,-0.161
133,134,,C.T. Pan,88,21.76,225,1034,-0.204
134,135,,William McGirt,89,21.65,207,956,-0.155
135,136,,Brad Fritsch,56,21.6,127,588,-0.102
136,137,,Chris Kirk,89,21.47,210,978,-0.167
137,138,,Whee Kim,74,21.33,173,811,-0.162
138,139,,Ryan Moore,82,21.1,192,910,-0.172
139,140,,Tyrone Van Aswegen,105,20.88,233,1116,-0.155
140,141,,Geoff Ogilvy,80,20.51,192,936,-0.208
141,142,,Derek Fathauer,81,20.13,180,894,-0.144
142,143,,Jonathan Randolph,68,19.76,130,658,-0.246
143,144,,Mark Anderson,54,19.73,116,588,-0.164
144,145,,Brandt Snedeker,53,19.59,105,536,-0.152
145,146,,Camilo Villegas,76,19.47,169,868,-0.231
146,147,,Zach Johnson,81,19.42,174,896,-0.149
147,148,,Chris Stroud,67,19.2,129,672,-0.147
148,149,,Ernie Els,52,18.91,87,460,+0.023
149,150,,Ricky Barnes,100,17.75,191,1076,-0.272
150,151,,Chad Campbell,97,17.71,210,1186,-0.195
151,152,,Kyle Reifers,96,17.34,179,1032,-0.212
152,153,,Webb Simpson,102,17.11,191,1116,-0.346
153,154,,Alex Cejka,85,16.78,145,864,-0.090
154,155,,John Huh,92,16.6,176,1060,-0.199
155,156,,Vaughn Taylor,90,16.29,174,1068,-0.126
156,157,,Mark Hubbard,81,15.96,136,852,-0.206
157,158,,Kevin Na,86,15.82,137,866,-0.212
158,159,,Michael Thompson,60,15.8,97,614,-0.144
159,160,,Ian Poulter,72,15.54,119,766,-0.160
160,161,,Ryan Blaum,100,15.21,174,1144,-0.201
161,162,,Johnson Wagner,71,15.08,120,796,-0.092
162,163,,Chez Reavie,98,14.61,161,1102,-0.112
163,164,,Carl Pettersson,63,14.6,106,726,-0.160
164,165,,Steve Wheatcroft,51,14.52,81,558,-0.173
165,166,,K.J. Choi,72,13.66,103,754,-0.136
166,167,,Cameron Tringale,89,13.55,123,908,-0.228
167,168,,Billy Hurley III,80,13.22,128,968,-0.180
168,169,,Peter Malnati,91,13.14,134,1020,-0.179
169,170,,Chad Collins,66,13.13,99,754,-0.222
170,171,,Wesley Bryan,95,12.81,134,1046,-0.201
171,172,,Greg Chalmers,75,12.37,118,954,-0.161
172,173,,Roberto Castro,70,12.23,89,728,-0.157
173,174,,D.A. Points,68,11.45,93,812,-0.086
174,175,,Brian Gay,82,11.2,108,964,-0.213
175,176,,David Hearn,93,10.61,105,990,-0.076
176,177,,Søren Kjeldsen,58,10.38,49,472,-0.143
177,178,,Ken Duke,77,10.14,85,838,-0.059
178,179,,Spencer Levin,89,10.04,94,936,-0.234
179,180,,Ben Crane,86,9.98,96,962,-0.135
180,181,,Steven Alker,69,9.24,66,714,E
181,182,,Tim Wilkinson,64,9.22,59,640,-0.119
182,183,,Ryan Armour,63,9.18,63,686,-0.190
183,184,,Brian Stuard,93,8.85,83,938,-0.145
184,185,,Bryce Molder,74,8.28,74,894,-0.243
185,186,,Jason Bohn,75,8.2,71,866,-0.183
186,187,,Luke Donald,50,8.17,49,600,-0.143
187,188,,Graeme McDowell,56,7.78,52,668,-0.154
188,189,,Zac Blair,105,6.63,75,1132,-0.213
189,190,,Jim Furyk,54,5.22,29,556,-0.172
