,Driving_Pct._280-300_All_Drives_RANK THIS WEEK,Driving_Pct._280-300_All_Drives_RANK LAST WEEK,Driving_Pct._280-300_All_Drives_PLAYER NAME,Driving_Pct._280-300_All_Drives_ROUNDS,Driving_Pct._280-300_All_Drives_%,Driving_Pct._280-300_All_Drives_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._280-300_All_Drives_RELATIVE TO PAR
0,1,,David Lingmerth,79,39.51,358,906,-0.101
1,2,,Miguel Angel Carballo,63,39.2,236,602,+0.025
2,3,,Zach Johnson,81,37.95,340,896,-0.109
3,4,,Rory Sabbatini,71,37.33,277,742,-0.097
4,5,,Scott Brown,95,36.88,402,1090,-0.065
5,6,,Richy Werenski,81,36.74,313,852,-0.019
6,7,,Francesco Molinari,75,36.34,290,798,-0.138
7,8,,Julián Etulain,68,35.99,257,714,-0.012
8,9,,Kevin Kisner,105,35.91,367,1022,-0.123
9,10,,Jonas Blixt,74,35.89,295,822,-0.003
10,T11,,Brian Harman,104,35.86,411,1146,-0.063
11,T11,,Chris Stroud,67,35.86,241,672,-0.058
12,13,,Jonathan Randolph,68,35.71,235,658,+0.013
13,14,,Webb Simpson,102,35.57,397,1116,-0.103
14,15,,Ian Poulter,72,35.51,272,766,-0.154
15,16,,Danny Lee,93,35.47,376,1060,-0.056
16,17,,Boo Weekley,75,35.45,302,852,-0.083
17,18,,Adam Hadwin,98,35.37,370,1046,-0.081
18,19,,Phil Mickelson,85,35.2,340,966,-0.109
19,20,,Johnson Wagner,71,35.18,280,796,-0.064
20,21,,Nick Taylor,97,35.06,406,1158,-0.064
21,T22,,Ernie Els,52,35.0,161,460,-0.093
22,T22,,Patrick Reed,107,35.0,392,1120,-0.061
23,24,,Tom Hoge,54,34.98,191,546,-0.042
24,25,,Cameron Percy,71,34.94,269,770,-0.045
25,26,,Brian Campbell,55,34.84,200,574,-0.060
26,27,,Jim Herman,77,34.42,318,924,-0.094
27,28,,Roberto Castro,70,34.34,250,728,-0.080
28,29,,Kelly Kraft,75,34.33,311,906,+0.042
29,30,,J.J. Spaun,92,34.29,345,1006,-0.049
30,31,,Blayne Barber,77,34.26,320,934,-0.022
31,32,,Michael Kim,94,34.22,401,1172,-0.065
32,33,,Chez Reavie,98,34.21,377,1102,-0.103
33,34,,Kevin Streelman,90,34.19,372,1088,-0.043
34,T35,,Mark Anderson,54,34.18,201,588,-0.060
35,T35,,Matt Kuchar,95,34.18,348,1018,-0.086
36,37,,Whee Kim,74,34.16,277,811,+0.018
37,38,,Troy Merritt,82,34.11,324,950,-0.111
38,39,,K.J. Choi,72,33.95,256,754,-0.070
39,40,,Dominic Bozzelli,69,33.94,260,766,E
40,41,,Ryan Blaum,100,33.92,388,1144,-0.144
41,42,,Alex Cejka,85,33.8,292,864,-0.034
42,43,,William McGirt,89,33.79,323,956,-0.062
43,44,,Gonzalo Fernandez-Castaño,63,33.77,208,616,-0.034
44,45,,Shawn Stefani,72,33.65,282,838,-0.035
45,46,,Russell Henley,99,33.57,384,1144,-0.112
46,47,,Rod Pampling,71,33.55,310,924,-0.058
47,48,,Ben Martin,86,33.4,326,976,-0.071
48,49,,Emiliano Grillo,90,33.37,299,896,-0.023
49,T50,,Rafa Cabrera Bello,63,33.33,196,588,-0.056
50,T50,,Steve Wheatcroft,51,33.33,186,558,-0.097
51,52,,Si Woo Kim,80,33.29,262,787,+0.023
52,53,,Bud Cauley,92,33.15,370,1116,-0.051
53,54,,J.T. Poston,95,33.03,327,990,-0.089
54,55,,Patton Kizzire,84,33.0,332,1006,+0.039
55,56,,Andres Gonzales,73,32.96,263,798,-0.053
56,57,,Retief Goosen,52,32.87,188,572,+0.074
57,58,,Sam Saunders,76,32.86,280,852,-0.014
58,59,,Peter Malnati,91,32.84,335,1020,-0.015
59,60,,Brad Fritsch,56,32.82,193,588,+0.021
60,61,,Charles Howell III,86,32.81,311,948,-0.045
61,62,,James Hahn,96,32.8,372,1134,-0.073
62,63,,Ryo Ishikawa,56,32.78,196,598,+0.056
63,64,,Bill Haas,92,32.59,309,948,-0.045
64,65,,Brett Drewitt,57,32.56,196,602,+0.041
65,66,,Derek Fathauer,81,32.55,291,894,-0.079
66,67,,Robert Streb,98,32.54,382,1174,-0.094
67,68,,Daniel Summerhays,100,32.48,354,1090,-0.085
68,69,,Kyle Reifers,96,32.46,335,1032,-0.063
69,70,,Fabián Gómez,61,32.45,233,718,-0.133
70,71,,Branden Grace,70,32.34,196,606,-0.036
71,72,,C.T. Pan,88,32.3,334,1034,-0.045
72,73,,Mackenzie Hughes,106,32.27,435,1348,-0.039
73,74,,Brett Stegmaier,78,32.22,261,810,+0.111
74,75,,Justin Rose,66,32.21,230,714,-0.117
75,76,,Paul Casey,94,32.2,302,938,-0.106
76,T77,,Matt Every,76,32.16,274,852,-0.022
77,T77,,Kyle Stanley,104,32.16,422,1312,-0.055
78,79,,Anirban Lahiri,72,32.08,265,826,-0.004
79,80,,Vaughn Taylor,90,32.02,342,1068,-0.108
80,81,,Lucas Glover,93,32.0,375,1172,-0.077
81,82,,Hunter Mahan,73,31.87,262,822,+0.034
82,83,,Rick Lamb,54,31.77,169,532,+0.047
83,84,,Morgan Hoffmann,92,31.73,363,1144,-0.008
84,85,,Brian Gay,82,31.64,305,964,-0.098
85,T86,,Sergio Garcia,65,31.63,186,588,-0.027
86,T86,,Tyrone Van Aswegen,105,31.63,353,1116,-0.003
87,88,,Patrick Cantlay,52,31.41,201,640,-0.109
88,89,,Cameron Smith,86,31.21,309,990,-0.084
89,90,,Carl Pettersson,63,31.13,226,726,-0.093
90,91,,David Hearn,93,31.11,308,990,-0.094
91,T92,,Stewart Cink,93,31.1,334,1074,-0.123
92,T92,,Mark Hubbard,81,31.1,265,852,-0.053
93,T94,,Cody Gribble,79,30.96,304,982,-0.003
94,T94,,Pat Perez,93,30.96,309,998,-0.146
95,96,,Camilo Villegas,76,30.88,268,868,-0.093
96,97,,Russell Knox,75,30.82,225,730,-0.036
97,98,,Ryan Moore,82,30.77,280,910,-0.043
98,99,,Geoff Ogilvy,80,30.66,287,936,+0.003
99,100,,Seung-Yul Noh,91,30.44,319,1048,+0.069
100,101,,Luke Donald,50,30.17,181,600,-0.122
101,102,,Michael Thompson,60,30.13,185,614,-0.038
102,103,,Cameron Tringale,89,30.07,273,908,-0.084
103,104,,Charley Hoffman,112,30.05,375,1248,-0.072
104,105,,Kevin Na,86,30.02,260,866,-0.096
105,106,,Sean O'Hair,84,30.0,285,950,-0.021
106,107,,Keegan Bradley,104,29.98,364,1214,-0.082
107,108,,Jason Dufner,89,29.9,293,980,-0.106
108,109,,Greg Chalmers,75,29.87,285,954,-0.049
109,110,,Chad Campbell,97,29.85,354,1186,-0.138
110,111,,Daniel Berger,91,29.79,280,940,-0.029
111,112,,Jason Bohn,75,29.68,257,866,-0.035
112,113,,Jordan Spieth,85,29.67,267,900,-0.116
113,114,,Brandt Snedeker,53,29.66,159,536,-0.069
114,115,,Chris Kirk,89,29.65,290,978,-0.069
115,116,,Graeme McDowell,56,29.64,198,668,-0.066
116,117,,Shane Lowry,52,29.62,141,476,+0.028
117,118,,Scott Piercy,70,29.42,193,656,+0.031
118,119,,Louis Oosthuizen,69,29.33,193,658,-0.114
119,120,,Graham DeLaet,82,29.29,290,990,E
120,121,,Brendan Steele,89,29.19,275,942,-0.065
121,122,,Harold Varner III,101,29.12,350,1202,+0.003
122,123,,Martin Laird,83,29.05,276,950,-0.072
123,124,,Adam Scott,58,28.93,162,560,+0.037
124,125,,Charl Schwartzel,63,28.91,185,640,-0.043
