,Driving_Pct._300-320_All_Drives_RANK THIS WEEK,Driving_Pct._300-320_All_Drives_RANK LAST WEEK,Driving_Pct._300-320_All_Drives_PLAYER NAME,Driving_Pct._300-320_All_Drives_ROUNDS,Driving_Pct._300-320_All_Drives_%,Driving_Pct._300-320_All_Drives_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._300-320_All_Drives_RELATIVE TO PAR
0,1,,Kevin Chappell,95,31.41,299,952,-0.107
1,2,,Byeong Hun An,77,30.16,231,766,-0.087
2,3,,Jon Rahm,90,29.69,266,896,-0.071
3,4,,J.B. Holmes,83,29.57,236,798,-0.017
4,5,,Grayson Murray,94,29.46,350,1188,-0.091
5,6,,Hideki Matsuyama,83,29.07,225,774,-0.129
6,7,,Matt Jones,64,28.85,206,714,-0.131
7,8,,Dustin Johnson,77,28.8,231,802,-0.117
8,9,,Smylie Kaufman,76,28.64,252,880,-0.091
9,10,,Rory McIlroy,51,28.36,135,476,-0.096
10,11,,Martin Flores,88,28.21,264,936,-0.068
11,12,,Kevin Tway,96,27.99,290,1036,-0.145
12,13,,Patrick Cantlay,52,27.66,177,640,-0.124
13,14,,Luke List,102,27.42,329,1200,-0.097
14,15,,Charl Schwartzel,63,27.34,175,640,-0.149
15,16,,Jason Kokrak,95,27.22,300,1102,-0.077
16,17,,Xander Schauffele,96,27.14,266,980,-0.124
17,18,,Gary Woodland,94,27.13,242,892,-0.124
18,19,,Tony Finau,106,27.0,344,1274,-0.145
19,20,,Scott Stallings,81,26.9,255,948,-0.118
20,21,,Shane Lowry,52,26.89,128,476,-0.188
21,22,,Trey Mullinax,88,26.79,247,922,-0.089
22,23,,Adam Scott,58,26.61,149,560,-0.161
23,24,,Billy Horschel,88,26.42,288,1090,-0.104
24,25,,Ryan Brehm,83,26.23,224,854,-0.125
25,26,,Charley Hoffman,112,26.2,327,1248,-0.202
26,27,,Ryan Palmer,61,26.14,172,658,+0.017
27,28,,Sean O'Hair,84,26.11,248,950,-0.081
28,29,,Jordan Spieth,85,26.0,234,900,-0.171
29,30,,Rick Lamb,54,25.94,138,532,-0.014
30,31,,Justin Thomas,86,25.93,222,856,-0.135
31,32,,Jhonattan Vegas,95,25.88,251,970,-0.120
