,Smash_Factor_RANK THIS WEEK,Smash_Factor_RANK LAST WEEK,Smash_Factor_PLAYER NAME,Smash_Factor_ROUNDS,Smash_Factor_AVG.,Smash_Factor_TOTAL SMASH FACTOR,Smash_Factor_TOTAL ATTEMPTS,Smash_Factor_HIGHEST VALUE,Smash_Factor_LOWEST VALUE
96,T95,,Greg Chalmers,75,1.485,93.565,63,1.52,1.419
97,T95,,Francesco Molinari,75,1.485,69.794,47,1.516,1.431
98,T95,,Charl Schwartzel,63,1.485,54.937,37,1.516,1.4069999999999998
99,T95,,Johnson Wagner,71,1.485,72.78699999999999,49,1.518,1.416
100,T101,,Peter Malnati,91,1.484,108.33,73,1.528,1.444
101,T101,,Kevin Tway,96,1.484,78.62899999999999,53,1.5219999999999998,1.415
102,T101,,Boo Weekley,75,1.484,77.192,52,1.5190000000000001,1.4069999999999998
103,T104,,K.J. Choi,72,1.483,78.595,53,1.518,1.411
104,T104,,Ernie Els,52,1.483,40.039,27,1.516,1.411
105,T104,,Brian Gay,82,1.483,97.884,66,1.518,1.4180000000000001
106,T104,,Sam Saunders,76,1.483,84.514,57,1.515,1.4240000000000002
107,T104,,Webb Simpson,102,1.483,103.837,70,1.5190000000000001,1.411
108,T104,,Michael Thompson,60,1.483,59.331,40,1.515,1.4469999999999998
109,T110,,Lucas Glover,93,1.482,96.309,65,1.516,1.435
110,T110,,Retief Goosen,52,1.482,51.875,35,1.5190000000000001,1.412
111,T110,,Tom Hoge,54,1.482,59.26,40,1.5219999999999998,1.381
112,T110,,Rick Lamb,54,1.482,53.368,36,1.52,1.444
113,T110,,Patrick Rodgers,76,1.482,69.638,47,1.517,1.4069999999999998
114,T115,,Bryson DeChambeau,91,1.4809999999999999,93.28299999999999,63,1.5119999999999998,1.431
115,T115,,Tony Finau,106,1.4809999999999999,115.485,78,1.5190000000000001,1.43
116,T115,,Adam Hadwin,98,1.4809999999999999,103.64299999999999,70,1.516,1.405
117,T115,,Charley Hoffman,112,1.4809999999999999,109.613,74,1.518,1.435
118,T115,,Billy Hurley III,80,1.4809999999999999,99.209,67,1.52,1.413
119,T115,,Daniel Summerhays,100,1.4809999999999999,103.654,70,1.51,1.439
120,T115,,Bubba Watson,71,1.4809999999999999,60.703,41,1.516,1.405
121,T122,,Ricky Barnes,100,1.48,74.018,50,1.5230000000000001,1.3869999999999998
122,T122,,James Hahn,96,1.48,102.15100000000001,69,1.514,1.431
123,T124,,Mackenzie Hughes,106,1.479,133.14700000000002,90,1.517,1.4369999999999998
124,T124,,Whee Kim,74,1.479,75.419,51,1.514,1.4240000000000002
125,T124,,Cameron Smith,86,1.479,94.65700000000001,64,1.516,1.425
126,127,,Spencer Levin,89,1.4769999999999999,93.038,63,1.5119999999999998,1.416
127,T128,,Ryan Armour,63,1.476,61.993,42,1.516,1.439
128,T128,,Kevin Chappell,95,1.476,81.187,55,1.511,1.4180000000000001
129,T128,,Emiliano Grillo,90,1.476,88.541,60,1.51,1.425
130,T128,,Brandon Hagy,85,1.476,84.156,57,1.5190000000000001,1.432
131,T128,,Ollie Schniederjans,92,1.476,87.065,59,1.518,1.436
132,T133,,Graham DeLaet,82,1.475,90.00299999999999,61,1.5190000000000001,1.403
133,T133,,Marc Leishman,94,1.475,87.03200000000001,59,1.507,1.4340000000000002
134,T133,,Cameron Tringale,89,1.475,87.035,59,1.517,1.425
135,T136,,Martin Flores,88,1.474,94.346,64,1.518,1.395
136,T136,,Bill Haas,92,1.474,82.53399999999999,56,1.515,1.4140000000000001
137,T136,,J.B. Holmes,83,1.474,60.448,41,1.511,1.4280000000000002
138,T136,,Geoff Ogilvy,80,1.474,94.365,64,1.517,1.415
139,T140,,Daniel Berger,91,1.473,76.618,52,1.514,1.4069999999999998
140,T140,,Brett Drewitt,57,1.473,51.549,35,1.516,1.406
141,T140,,Jim Herman,77,1.473,81.04,55,1.5090000000000001,1.41
142,T140,,Russell Knox,75,1.473,67.771,46,1.5190000000000001,1.413
143,T140,,Xander Schauffele,96,1.473,69.237,47,1.5190000000000001,1.4140000000000001
144,T140,,Kevin Streelman,90,1.473,106.027,72,1.514,1.395
145,T146,,Kevin Kisner,105,1.472,97.126,66,1.505,1.426
146,T146,,J.T. Poston,95,1.472,98.62899999999999,67,1.514,1.436
147,T146,,Chez Reavie,98,1.472,104.49799999999999,71,1.5219999999999998,1.413
148,T146,,Patrick Reed,107,1.472,95.67,65,1.5190000000000001,1.409
149,T146,,Chris Stroud,67,1.472,54.476000000000006,37,1.5119999999999998,1.411
150,T151,,Matt Every,76,1.4709999999999999,79.459,54,1.516,1.4180000000000001
151,T151,,Billy Horschel,88,1.4709999999999999,94.135,64,1.5190000000000001,1.197
152,T151,,Søren Kjeldsen,58,1.4709999999999999,39.723,27,1.5090000000000001,1.391
153,T151,,Gary Woodland,94,1.4709999999999999,75.03399999999999,51,1.5219999999999998,1.38
154,T155,,Brian Campbell,55,1.47,55.852,38,1.51,1.423
155,T155,,Justin Rose,66,1.47,60.285,41,1.5190000000000001,1.3969999999999998
156,T157,,Roberto Castro,70,1.469,70.493,48,1.515,1.385
157,T157,,Jason Day,71,1.469,67.575,46,1.517,1.375
158,T157,,Graeme McDowell,56,1.469,54.363,37,1.515,1.423
159,T160,,Pat Perez,93,1.4680000000000002,82.186,56,1.5119999999999998,1.4040000000000001
160,T160,,Brandt Snedeker,53,1.4680000000000002,49.927,34,1.507,1.416
161,T160,,Shawn Stefani,72,1.4680000000000002,79.24600000000001,54,1.516,1.405
162,T163,,Scott Brown,95,1.4669999999999999,93.9,64,1.518,1.403
163,T163,,Julián Etulain,68,1.4669999999999999,71.876,49,1.517,1.389
164,T163,,Jim Furyk,54,1.4669999999999999,54.268,37,1.5,1.419
165,T163,,Si Woo Kim,80,1.4669999999999999,74.794,51,1.5130000000000001,1.3769999999999998
166,T163,,Hunter Mahan,73,1.4669999999999999,83.59700000000001,57,1.508,1.4280000000000002
167,168,,Andrew Loupe,55,1.466,60.088,41,1.508,1.4040000000000001
168,T169,,Steven Alker,69,1.464,62.961000000000006,43,1.5,1.4140000000000001
169,T169,,Fabián Gómez,61,1.464,68.819,47,1.5190000000000001,1.422
170,T171,,Cody Gribble,79,1.463,77.559,53,1.515,1.409
171,T171,,Bryce Molder,74,1.463,87.807,60,1.514,1.399
172,T171,,Sebastián Muñoz,51,1.463,51.201,35,1.494,1.411
173,T171,,Jonathan Randolph,68,1.463,67.305,46,1.5230000000000001,1.415
174,T171,,Harold Varner III,101,1.463,111.175,76,1.514,1.396
175,T176,,Sergio Garcia,65,1.462,49.718,34,1.5119999999999998,1.403
176,T176,,Kevin Na,86,1.462,74.578,51,1.5119999999999998,1.396
177,T178,,Brad Fritsch,56,1.4609999999999999,56.978,39,1.511,1.3969999999999998
178,T178,,Steve Wheatcroft,51,1.4609999999999999,45.305,31,1.514,1.4169999999999998
179,180,,Rod Pampling,71,1.459,71.498,49,1.516,1.39
180,181,,Hideki Matsuyama,83,1.4580000000000002,68.523,47,1.493,1.3980000000000001
181,T182,,David Hearn,93,1.456,88.807,61,1.507,1.3659999999999999
182,T182,,Ryo Ishikawa,56,1.456,58.254,40,1.517,1.396
183,184,,J.J. Spaun,92,1.452,87.09299999999999,60,1.5190000000000001,1.383
184,T185,,Luke Donald,50,1.4480000000000002,42.003,29,1.515,1.38
185,T185,,Brooks Koepka,88,1.4480000000000002,68.07300000000001,47,1.51,1.3980000000000001
186,187,,Gonzalo Fernandez-Castaño,63,1.4469999999999998,50.63399999999999,35,1.514,1.406
187,188,,Mark Hubbard,81,1.446,80.993,56,1.506,1.385
188,189,,Ryan Brehm,83,1.443,44.72,31,1.52,1.3769999999999998
189,190,,Hudson Swafford,94,1.436,86.16799999999999,60,1.5119999999999998,1.396
