,Approaches_from__200_yards_RANK THIS WEEK,Approaches_from__200_yards_RANK LAST WEEK,Approaches_from__200_yards_PLAYER NAME,Approaches_from__200_yards_ROUNDS,Approaches_from__200_yards_AVG,Approaches_from__200_yards_TOTAL DISTANCE (FEET),Approaches_from__200_yards_# OF ATTEMPTS,Approaches_from__200_yards_RELATIVE TO PAR
101,102,102,Jeff Sluman,98,"52' 4""",13387.667,256,-48
102,T103,T103,Mathias Grönberg,91,"52' 5""",12108.917,231,-32
103,T103,T103,Carl Pettersson,100,"52' 5""",11849.167,226,-50
104,T105,T105,Bob Estes,73,"52' 6""",7348.3330000000005,140,-18
105,T105,T105,Matt Gogel,86,"52' 6""",10133.25,193,-39
106,T105,T105,Tim Herron,84,"52' 6""",9772.417,186,-47
107,T105,T105,Steve Lowery,91,"52' 6""",11241.75,214,-30
108,T109,T109,David Branshaw,84,"52' 7""",10046.417,191,-25
109,T109,T109,Chris DiMarco,105,"52' 7""",13822.833,263,-55
110,T109,T109,Steve Stricker,81,"52' 7""",9352.667,178,-22
111,112,112,Kent Jones,99,"52' 9""",14936.0,283,-39
112,T113,T113,Steve Elkington,64,"52' 10""",8030.9169999999995,152,-19
113,T113,T113,Dan Olsen,75,"52' 10""",8715.167,165,-25
114,T115,T115,Michael Allen,87,"52' 11""",11216.917,212,-30
115,T115,T115,Luke Donald,72,"52' 11""",10786.583,204,-34
116,T115,T115,Scott McCarron,88,"52' 11""",13027.0,246,-45
117,T115,T115,Arron Oberholser,77,"52' 11""",10798.5,204,-29
118,T115,T115,Dean Wilson,99,"52' 11""",14766.583,279,-54
119,T120,T120,Steve Flesch,109,"53' 0""",13563.333,256,-32
120,T120,T120,Zach Johnson,109,"53' 0""",14199.0,268,-35
121,T120,T120,Scott Simpson,55,"53' 0""",7000.0830000000005,132,-8
122,T123,T123,Alex Cejka,76,"53' 1""",9821.417,185,-25
123,T123,T123,Freddie Jacobson,83,"53' 1""",9603.917,181,-28
124,T123,T123,Corey Pavin,83,"53' 1""",11209.25,211,-35
125,T126,T126,Billy Mayfair,109,"53' 2""",15210.75,286,-34
126,T126,T126,Patrick Sheehan,113,"53' 2""",15630.833,294,-41
127,128,128,Danny Ellis,81,"53' 3""",10484.083,197,-23
128,T129,T129,Brian Bateman,84,"53' 5""",11328.917,212,-59
129,T129,T129,John Cook,57,"53' 5""",6832.5830000000005,128,-13
130,T129,T129,Kris Cox,73,"53' 5""",9447.917,177,-26
131,T132,T132,J.J. Henry,103,"53' 7""",16065.333,300,-56
132,T132,T132,Scott Verplank,92,"53' 7""",12976.667,242,-39
133,T134,T134,Rory Sabbatini,89,"53' 8""",11437.25,213,-40
134,T134,T134,Kirk Triplett,88,"53' 8""",11806.833,220,-36
135,T136,T136,Brian Kortan,65,"53' 9""",7849.1669999999995,146,-24
136,T136,T136,Chris Smith,105,"53' 9""",14630.917,272,-55
137,T138,T138,Cliff Kresge,89,"53' 11""",12935.917,240,-42
138,T138,T138,Roger Tambellini,81,"53' 11""",11161.667,207,-54
139,T138,T138,Tommy Tolles,67,"53' 11""",8683.5,161,-35
140,T141,T141,Dennis Paulson,71,"54' 0""",11014.083,204,-46
141,T141,T141,Bob Tway,90,"54' 0""",9397.75,174,-20
142,T143,T143,Skip Kendall,99,"54' 1""",13038.667,241,-11
143,T143,T143,Ryan Palmer,103,"54' 1""",14816.25,274,-54
144,T143,T143,Tom Pernice Jr.,103,"54' 1""",15043.0,278,-52
145,T146,T146,John Senden,99,"54' 2""",14787.417,273,-58
146,T146,T146,Mark Wilson,62,"54' 2""",9150.083,169,-31
147,148,148,Robert Damron,92,"54' 3""",15020.667,277,-20
148,T149,T149,Tripp Isenhour,55,"54' 5""",7020.4169999999995,129,-20
149,T149,T149,Pat Perez,102,"54' 5""",13759.333,253,-38
150,151,151,Chris Riley,78,"54' 6""",9325.667,171,-23
151,152,152,Gene Sauers,83,"54' 7""",12987.583,238,-24
152,153,153,Darren Clarke,54,"54' 9""",6296.0830000000005,115,-24
153,154,154,Jason Dufner,79,"54' 11""",12020.917,219,-53
154,T155,T155,Rich Barcelo,67,"55' 0""",8138.0,148,-23
155,T155,T155,Jay Delsing,76,"55' 0""",10280.833,187,-38
156,T157,T157,Blaine McCallister,68,"55' 1""",9139.083,166,-10
157,T157,T157,Spike McRoy,93,"55' 1""",13327.917,242,-20
158,T159,T159,Guy Boros,64,"55' 3""",9011.083,163,-26
159,T159,T159,D.J. Brigman,79,"55' 3""",11112.167,201,-35
160,T159,T159,Todd Hamilton,92,"55' 3""",12213.25,221,-22
161,T159,T159,Joe Ogilvie,104,"55' 3""",13259.667,240,-40
162,163,163,Roland Thatcher,66,"55' 4""",9565.917,173,-35
163,164,164,Notah Begay III,71,"55' 6""",10759.417,194,-32
164,165,165,Dicky Pride,66,"55' 7""",9510.917,171,-4
165,T166,T166,Tom Carter,113,"55' 8""",15019.583,270,-43
166,T166,T166,Jesper Parnevik,86,"55' 8""",13473.083,242,-52
167,168,168,Glen Day,101,"55' 9""",13935.083,250,-40
168,169,169,Bob Burns,88,"55' 10""",12067.167,216,-17
169,170,170,Mark Brooks,72,"56' 0""",9746.333,174,-20
170,T171,T171,Arjun Atwal,85,"56' 1""",12571.0,224,-37
171,T171,T171,Charles Howell III,104,"56' 1""",13909.25,248,-46
172,T171,T171,Hunter Mahan,94,"56' 1""",14536.167,259,-42
173,T174,T174,Paul Azinger,75,"56' 3""",10580.583,188,-42
174,T174,T174,Pat Bates,99,"56' 3""",13943.25,248,-22
175,T174,T174,Matt Kuchar,83,"56' 3""",12269.333,218,-41
176,T174,T174,Kevin Sutherland,86,"56' 3""",11917.25,212,-36
177,T178,T178,Richard Johnson,102,"56' 4""",16397.917,291,-45
178,T178,T178,Hirofumi Miyase,65,"56' 4""",9345.833,166,-14
179,180,180,Mark O'Meara,58,"56' 5""",6428.0,114,3
180,181,181,Jeff Brehaut,106,"56' 6""",16543.083,293,-75
181,T182,T182,Steve Pate,71,"56' 7""",11030.5,195,-37
182,T182,T182,David Peoples,82,"56' 7""",12106.917,214,-42
183,T182,T182,Grant Waite,79,"56' 7""",11369.083,201,-48
184,185,185,David Frost,78,"56' 9""",13004.583,229,-38
185,186,186,Dan Forsman,79,"56' 10""",10736.333,189,-32
186,187,187,J.P. Hayes,79,"57' 0""",10319.083,181,-23
187,188,188,Rocco Mediate,53,"57' 1""",7765.1669999999995,136,-23
188,189,189,Greg Chalmers,70,"57' 7""",10426.833,181,-46
189,190,190,José Coceres,68,"57' 8""",12338.083,214,-45
190,191,191,Ben Crane,92,"57' 9""",14559.75,252,-59
191,192,192,David Morland IV,73,"58' 5""",10160.667,174,-8
192,193,193,Len Mattiace,75,"60' 6""",12828.5,212,-20
193,194,194,Ben Curtis,56,"61' 0""",8237.333,135,-10
194,195,195,Esteban Toledo,92,"63' 0""",14235.083,226,-15
195,196,196,David Gossett,57,"63' 6""",9204.333,145,5
