,Approach_50-75_yards_RTP_Score_RANK THIS WEEK,Approach_50-75_yards_RTP_Score_RANK LAST WEEK,Approach_50-75_yards_RTP_Score_PLAYER NAME,Approach_50-75_yards_RTP_Score_ROUNDS,Approach_50-75_yards_RTP_Score_AVG RTP
122,T122,T122,Steve Stricker,81,+.032
123,124,124,Pat Perez,102,+.034
124,125,125,Roger Tambellini,81,+.037
125,T126,T126,Bob Burns,88,+.040
126,T126,T126,Justin Leonard,90,+.040
127,T126,T126,Shaun Micheel,93,+.040
128,T129,T129,Danny Ellis,81,+.042
129,T129,T129,Tim Herron,84,+.042
130,T129,T129,Scott Simpson,55,+.042
131,T132,T132,J.J. Henry,103,+.045
132,T132,T132,Dean Wilson,99,+.045
133,T134,T134,David Branshaw,84,+.048
134,T134,T134,Stewart Cink,103,+.048
135,136,136,Ken Duke,89,+.053
136,137,137,Tommy Armour III,87,+.059
137,138,138,Jay Delsing,76,+.067
138,139,139,Rich Barcelo,67,+.071
139,140,140,Patrick Sheehan,113,+.074
140,141,141,Alex Cejka,76,+.077
141,T142,T142,Jason Dufner,79,+.083
142,T142,T142,Retief Goosen,56,+.083
143,T142,T142,Jeff Maggert,60,+.083
144,145,145,Roland Thatcher,66,+.087
145,T146,T146,Scott McCarron,88,+.091
146,T146,T146,David Morland IV,73,+.091
147,148,148,Brent Geiberger,94,+.094
148,149,149,Arjun Atwal,85,+.105
149,150,150,Woody Austin,94,+.107
150,151,151,Aaron Baddeley,87,+.120
151,152,152,Tag Ridings,53,+.125
152,T153,T153,Mathias Grönberg,91,+.130
153,T153,T153,Vaughn Taylor,84,+.130
154,155,155,Shigeki Maruyama,93,+.133
155,156,156,Hank Kuehne,91,+.135
156,157,157,Dennis Paulson,71,+.138
157,158,158,Ryan Palmer,103,+.143
158,159,159,Matt Gogel,86,+.150
159,160,160,Jason Bohn,98,+.154
160,T161,T161,Harrison Frazar,86,+.167
161,T161,T161,Arron Oberholser,77,+.167
162,163,163,Grant Waite,79,+.182
163,164,164,Brett Quigley,102,+.185
164,165,165,José María Olazábal,56,+.188
165,T166,T166,Billy Andrade,104,+.200
166,T166,T166,Heath Slocum,92,+.200
167,168,168,David Gossett,57,+.208
168,169,169,Craig Perks,75,+.214
169,170,170,Jonathan Kaye,79,+.222
170,171,171,Kent Jones,99,+.226
171,172,172,Geoff Ogilvy,91,+.227
172,173,173,Cliff Kresge,89,+.231
173,174,174,Kevin Muncrief,50,+.235
174,175,175,Steve Elkington,64,+.238
175,176,176,Dan Forsman,79,+.240
176,T177,T177,Robert Allenby,93,+.250
177,T177,T177,John Cook,57,+.250
178,179,179,Rod Pampling,98,+.267
179,180,180,Brad Faxon,94,+.278
180,181,181,Tom Byrum,83,+.286
181,T182,T182,Olin Browne,92,+.300
182,T182,T182,Steve Pate,71,+.300
183,184,184,Niclas Fasth,61,+.316
184,185,185,Mark Calcavecchia,79,+.333
185,186,186,Jesper Parnevik,86,+.353
186,187,187,Chris Couch,55,+.400
187,188,188,Craig Parry,52,+.421
188,189,189,Peter Lonard,68,+.462
189,190,190,Mark Brooks,72,+.471
190,T191,T191,Mike Heinen,53,+.500
191,T191,T191,Dicky Pride,66,+.500
192,T191,T191,Andre Stolz,53,+.500
193,194,194,Nick Price,51,+.571
194,195,195,Kris Cox,73,+.692
195,196,196,Brian Kortan,65,+.706
