,Approaches_50-125_yards-Rgh_RTP_RANK THIS WEEK,Approaches_50-125_yards-Rgh_RTP_RANK LAST WEEK,Approaches_50-125_yards-Rgh_RTP_PLAYER NAME,Approaches_50-125_yards-Rgh_RTP_ROUNDS,Approaches_50-125_yards-Rgh_RTP_AVG RTP
0,1,1,Nick Price,51,-.167
1,T2,T2,Joe Durant,85,-.140
2,T2,T2,Justin Rose,77,-.140
3,4,4,Justin Leonard,90,-.121
4,5,5,Ernie Els,62,-.087
5,6,6,Stephen Ames,97,-.080
6,7,7,Ben Curtis,56,-.065
7,8,8,Bob Estes,73,-.063
8,9,9,Zach Johnson,109,-.056
9,10,10,John Huston,62,-.054
10,T11,T11,Shigeki Maruyama,93,-.033
11,T11,T11,Craig Parry,52,-.033
12,T11,T11,Steve Stricker,81,-.033
13,14,14,Scott Verplank,92,-.024
14,15,15,Sergio Garcia,65,-.018
15,16,16,Skip Kendall,99,-.015
16,17,17,Vijay Singh,112,-.013
17,T18,T18,Tim Clark,84,E
18,T18,T18,Glen Day,101,E
19,T18,T18,Phil Mickelson,83,E
20,T18,T18,Corey Pavin,83,E
21,T18,T18,Chris Riley,78,E
22,T18,T18,John Rollins,90,E
23,T24,T24,Brent Geiberger,94,+.014
24,T24,T24,Pat Perez,102,+.014
25,26,26,Hank Kuehne,91,+.017
26,27,27,Jerry Kelly,113,+.019
27,T28,T28,Matt Kuchar,83,+.020
28,T28,T28,Jeff Sluman,98,+.020
29,30,30,Bob Tway,90,+.023
30,31,31,Tiger Woods,78,+.024
31,32,32,Ted Purdy,114,+.025
32,T33,T33,Geoff Ogilvy,91,+.028
33,T33,T33,Ryan Palmer,103,+.028
34,T35,T35,Cameron Beckman,99,+.030
35,T35,T35,Harrison Frazar,86,+.030
36,T37,T37,Adam Scott,55,+.031
37,T37,T37,Omar Uresti,85,+.031
38,T39,T39,Steve Flesch,109,+.032
39,T39,T39,Carl Pettersson,100,+.032
40,T39,T39,Joey Sindelar,100,+.032
41,T42,T42,Paul Azinger,75,+.035
42,T42,T42,Ken Duke,89,+.035
43,44,44,Danny Briggs,85,+.037
44,45,45,Rory Sabbatini,89,+.038
45,46,46,Charles Howell III,104,+.042
46,47,47,Aaron Baddeley,87,+.043
47,48,48,Chris Couch,55,+.048
48,49,49,José María Olazábal,56,+.049
49,50,50,Rich Beem,81,+.050
50,51,51,Todd Fischer,104,+.056
51,52,52,Mark O'Meara,58,+.059
52,53,53,Brenden Pappas,111,+.064
53,54,54,Todd Hamilton,92,+.065
54,T55,T55,Stuart Appleby,84,+.067
55,T55,T55,Fred Funk,97,+.067
56,T55,T55,Kirk Triplett,88,+.067
57,58,58,Jesper Parnevik,86,+.068
58,59,59,Brad Faxon,94,+.069
