,Approaches_from__275_yards_Rgh_RANK THIS WEEK,Approaches_from__275_yards_Rgh_RANK LAST WEEK,Approaches_from__275_yards_Rgh_PLAYER NAME,Approaches_from__275_yards_Rgh_ROUNDS,Approaches_from__275_yards_Rgh_AVG,Approaches_from__275_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__275_yards_Rgh_# OF ATTEMPTS,Approaches_from__275_yards_Rgh_RELATIVE TO PAR
63,64,64,Fred Funk,97,"94' 8""",94.667,1,-1
64,65,65,Ken Duke,89,"95' 3""",285.66700000000003,3,-1
65,66,66,Bo Van Pelt,107,"95' 11""",383.75,4,-2
66,67,67,K.J. Choi,83,"96' 0""",192.0,2,E
67,68,68,D.J. Brigman,79,"96' 5""",192.833,2,-2
68,69,69,Tom Carter,113,"96' 6""",386.083,4,-2
69,70,70,Skip Kendall,99,"97' 1""",291.33299999999997,3,-2
70,71,71,Dennis Paulson,71,"97' 6""",195.0,2,-1
71,72,72,Carl Pettersson,100,"97' 10""",391.167,4,-2
72,73,73,Darren Clarke,54,"98' 0""",195.917,2,+1
73,74,74,Stephen Ames,97,"98' 1""",98.083,1,-1
74,75,75,Scott Hend,81,"98' 2""",589.1669999999999,6,-2
75,76,76,Ben Crane,92,"98' 4""",295.0,3,-1
76,77,77,Carlos Franco,99,"98' 7""",492.917,5,-2
77,78,78,Greg Chalmers,70,"98' 10""",395.167,4,+1
78,79,79,Tommy Armour III,87,"98' 11""",197.833,2,-2
79,80,80,John Huston,62,"99' 3""",595.6669999999999,6,-4
80,81,81,Steve Lowery,91,"99' 9""",698.25,7,-1
81,82,82,Arjun Atwal,85,"100' 1""",400.167,4,-2
82,83,83,Russ Cochran,61,"100' 7""",301.66700000000003,3,-2
83,84,84,Jesper Parnevik,86,"100' 9""",705.3330000000001,7,-2
84,85,85,Jonathan Kaye,79,"101' 4""",303.91700000000003,3,-1
85,T86,T86,Jason Bohn,98,"101' 9""",508.917,5,-2
86,T86,T86,Bob Tway,90,"101' 9""",305.16700000000003,3,-2
87,88,88,Craig Perks,75,"102' 4""",306.91700000000003,3,E
88,89,89,Glen Day,101,"102' 6""",307.58299999999997,3,-2
89,90,90,Dan Olsen,75,"102' 8""",513.1669999999999,5,-4
90,T91,T91,Brian Gay,96,"102' 9""",205.417,2,+1
91,T91,T91,Davis Love III,85,"102' 9""",102.75,1,-1
92,93,93,Arron Oberholser,77,"102' 10""",205.583,2,-1
93,94,94,J.L. Lewis,106,"103' 4""",413.25,4,-2
94,95,95,Vijay Singh,112,"103' 6""",414.083,4,-3
95,96,96,Shaun Micheel,93,"103' 8""",207.25,2,+1
96,97,97,Jay Haas,84,"103' 9""",207.5,2,E
97,98,98,Mark O'Meara,58,"104' 0""",207.917,2,E
98,99,99,David Branshaw,84,"104' 1""",208.167,2,-1
99,100,100,Spike McRoy,93,"104' 7""",104.583,1,-1
100,101,101,John Daly,79,"104' 10""",314.5,3,-2
101,102,102,Tiger Woods,78,"105' 1""",525.5830000000001,5,-3
102,103,103,Chris Smith,105,"105' 3""",631.5830000000001,6,-3
103,104,104,Harrison Frazar,86,"105' 6""",316.58299999999997,3,-3
104,105,105,Deane Pappas,72,"105' 9""",528.9169999999999,5,-1
105,106,106,Neal Lancaster,106,"106' 9""",533.9169999999999,5,E
106,107,107,Matt Kuchar,83,"107' 6""",214.917,2,-1
107,108,108,Charles Howell III,104,"107' 8""",323.08299999999997,3,-1
108,109,109,John Rollins,90,"107' 11""",107.917,1,E
109,T110,T110,Luke Donald,72,"108' 1""",216.083,2,-1
110,T110,T110,David Morland IV,73,"108' 1""",216.083,2,+1
111,112,112,Ryan Palmer,103,"108' 7""",325.83299999999997,3,-2
112,T113,T113,Aaron Baddeley,87,"108' 10""",870.9169999999999,8,-3
113,T113,T113,Robert Gamez,103,"108' 10""",108.833,1,E
114,115,115,Jason Dufner,79,"109' 9""",329.25,3,-1
115,116,116,Stewart Cink,103,"110' 2""",330.5,3,-1
116,117,117,Jeff Maggert,60,"111' 3""",111.25,1,E
117,118,118,Tim Petrovic,111,"111' 6""",334.583,3,-2
118,119,119,Tommy Tolles,67,"112' 1""",224.083,2,-1
119,120,120,Kent Jones,99,"113' 0""",113.0,1,-1
120,121,121,David Gossett,57,"113' 3""",226.5,2,E
121,122,122,Alex Cejka,76,"115' 0""",345.083,3,-2
122,123,123,Justin Rose,77,"115' 7""",462.333,4,+1
123,124,124,Billy Andrade,104,"115' 8""",578.3330000000001,5,E
124,125,125,Chris Couch,55,"118' 2""",472.5,4,E
125,126,126,Steve Stricker,81,"118' 7""",237.167,2,-1
126,127,127,Mathias Grönberg,91,"119' 0""",833.1669999999999,7,-1
127,T128,T128,Heath Slocum,92,"119' 10""",119.833,1,-1
128,T128,T128,Roger Tambellini,81,"119' 10""",479.167,4,E
129,130,130,Hidemichi Tanaka,89,"120' 6""",241.0,2,-1
130,131,131,Lucas Glover,95,"120' 7""",844.0,7,+1
131,132,132,Craig Barlow,80,"120' 10""",120.833,1,-1
132,133,133,Matt Gogel,86,"121' 4""",121.333,1,E
133,134,134,Justin Leonard,90,"121' 6""",364.5,3,-2
134,135,135,Omar Uresti,85,"122' 6""",122.5,1,E
135,136,136,Rory Sabbatini,89,"122' 11""",368.75,3,E
136,137,137,Tom Pernice Jr.,103,"123' 4""",739.8330000000001,6,-2
137,T138,T138,Scott McCarron,88,"123' 8""",371.083,3,E
138,T138,T138,Gene Sauers,83,"123' 8""",618.5,5,-3
139,140,140,Retief Goosen,56,"125' 1""",375.333,3,-2
140,141,141,Hunter Mahan,94,"127' 5""",254.75,2,-1
141,142,142,Tim Herron,84,"127' 6""",382.5,3,-2
142,143,143,Kevin Na,100,"128' 0""",255.917,2,E
143,144,144,J.J. Henry,103,"133' 8""",400.917,3,-1
144,145,145,Phil Mickelson,83,"133' 9""",668.8330000000001,5,-1
145,T146,T146,Robert Allenby,93,"134' 2""",268.33299999999997,2,E
146,T146,T146,Kris Cox,73,"134' 2""",134.167,1,E
147,148,148,Freddie Jacobson,83,"135' 0""",135.0,1,E
148,149,149,Jeff Brehaut,106,"135' 1""",270.08299999999997,2,-1
149,150,150,Fred Couples,54,"135' 5""",135.417,1,E
150,151,151,Nick Price,51,"135' 6""",135.5,1,E
151,152,152,John Riegger,53,"136' 0""",271.91700000000003,2,E
152,153,153,Brent Geiberger,94,"137' 7""",550.1669999999999,4,+1
153,154,154,Shigeki Maruyama,93,"139' 10""",279.58299999999997,2,-1
154,155,155,Zach Johnson,109,"140' 0""",280.0,2,-2
155,156,156,Olin Browne,92,"140' 4""",140.333,1,+1
156,157,157,Ernie Els,62,"140' 5""",140.417,1,E
157,158,158,Pat Bates,99,"142' 5""",142.417,1,-1
158,159,159,Dan Forsman,79,"143' 5""",143.417,1,-1
159,160,160,Paul Azinger,75,"143' 8""",143.667,1,+1
160,161,161,Grant Waite,79,"145' 11""",291.75,2,-1
161,162,162,José María Olazábal,56,"146' 7""",293.16700000000003,2,-1
162,163,163,Michael Allen,87,"149' 9""",149.75,1,+1
163,164,164,Joe Durant,85,"155' 2""",155.167,1,-1
164,165,165,Corey Pavin,83,"160' 5""",320.75,2,E
165,166,166,Kenny Perry,79,"160' 10""",321.58299999999997,2,+1
166,167,167,Sergio Garcia,65,"163' 3""",326.5,2,E
167,168,168,Roland Thatcher,66,"249' 11""",749.6669999999999,3,-2
