,Approaches__100_yards-Rgh_RTP_RANK THIS WEEK,Approaches__100_yards-Rgh_RTP_RANK LAST WEEK,Approaches__100_yards-Rgh_RTP_PLAYER NAME,Approaches__100_yards-Rgh_RTP_ROUNDS,Approaches__100_yards-Rgh_RTP_AVG RTP
160,T160,T160,Mike Weir,75,+.320
161,162,162,David Peoples,82,+.323
162,T163,T163,Chris Couch,55,+.333
163,T163,T163,Scott Hoch,52,+.333
164,T163,T163,Charles Howell III,104,+.333
165,T166,T166,Dan Forsman,79,+.345
166,T166,T166,Heath Slocum,92,+.345
167,168,168,Scott McCarron,88,+.346
168,169,169,Chris DiMarco,105,+.364
169,170,170,Mark Brooks,72,+.367
170,171,171,John Senden,99,+.372
171,172,172,John Daly,79,+.375
172,173,173,Grant Waite,79,+.381
173,174,174,Arjun Atwal,85,+.387
174,T175,T175,Mark Hensby,97,+.394
175,T175,T175,Vaughn Taylor,84,+.394
176,177,177,Michael Allen,87,+.395
177,178,178,Len Mattiace,75,+.407
178,179,179,Alex Cejka,76,+.412
179,180,180,Tommy Armour III,87,+.415
180,181,181,Dicky Pride,66,+.417
181,T182,T182,Olin Browne,92,+.429
182,T182,T182,Davis Love III,85,+.429
183,184,184,Duffy Waldorf,79,+.440
184,185,185,Dudley Hart,60,+.444
185,186,186,Mark O'Meara,58,+.455
186,187,187,Bob Burns,88,+.459
187,188,188,Andre Stolz,53,+.471
188,189,189,Mark Calcavecchia,79,+.486
189,190,190,Greg Chalmers,70,+.500
190,191,191,Tag Ridings,53,+.533
191,192,192,Tom Byrum,83,+.550
192,193,193,Jay Delsing,76,+.556
193,194,194,Hirofumi Miyase,65,+.621
194,195,195,David Gossett,57,+.636
195,196,196,Kevin Muncrief,50,+.739
