,Approaches_from_75-100_yards_Rgh_RANK THIS WEEK,Approaches_from_75-100_yards_Rgh_RANK LAST WEEK,Approaches_from_75-100_yards_Rgh_PLAYER NAME,Approaches_from_75-100_yards_Rgh_ROUNDS,Approaches_from_75-100_yards_Rgh_AVG,Approaches_from_75-100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_75-100_yards_Rgh_# OF ATTEMPTS,Approaches_from_75-100_yards_Rgh_RELATIVE TO PAR
182,183,183,John Senden,99,"35' 10""",859.0,24,+13
183,184,184,Chris Couch,55,"36' 1""",613.6669999999999,17,+4
184,185,185,Dan Forsman,79,"36' 6""",474.583,13,+6
185,186,186,Frank Lickliter II,89,"36' 9""",770.9169999999999,21,+4
186,187,187,Chad Campbell,100,"37' 5""",224.5,6,+4
187,188,188,Jason Bohn,98,"37' 7""",977.25,26,+5
188,189,189,José María Olazábal,56,"38' 6""",307.83299999999997,8,-2
189,190,190,J.J. Henry,103,"38' 9""",853.0830000000001,22,+4
190,191,191,Jay Delsing,76,"38' 10""",466.083,12,+7
191,192,192,Notah Begay III,71,"40' 6""",526.0830000000001,13,+4
192,193,193,Dudley Hart,60,"41' 4""",165.333,4,+2
193,194,194,David Branshaw,84,"42' 3""",506.667,12,+4
194,195,195,Tag Ridings,53,"43' 1""",516.9169999999999,12,+8
195,196,196,Darren Clarke,54,"45' 8""",228.417,5,+2
