,Approaches_from__275_yards_RANK THIS WEEK,Approaches_from__275_yards_RANK LAST WEEK,Approaches_from__275_yards_PLAYER NAME,Approaches_from__275_yards_ROUNDS,Approaches_from__275_yards_AVG,Approaches_from__275_yards_TOTAL DISTANCE (FEET),Approaches_from__275_yards_# OF ATTEMPTS,Approaches_from__275_yards_RELATIVE TO PAR
85,86,86,Mark Wilson,62,"93' 2""",1211.333,13,-6
86,87,87,Tim Petrovic,111,"93' 4""",1680.0,18,-9
87,T88,T88,Zach Johnson,109,"93' 5""",934.0,10,-4
88,T88,T88,Shaun Micheel,93,"93' 5""",1868.1670000000001,20,-4
89,T88,T88,Justin Rose,77,"93' 5""",1307.75,14,-7
90,T91,T91,Mike Heinen,53,"93' 6""",1403.0,15,-9
91,T91,T91,Hank Kuehne,91,"93' 6""",1215.667,13,-6
92,T91,T91,Mike Weir,75,"93' 6""",841.8330000000001,9,-6
93,94,94,Paul Azinger,75,"93' 7""",1591.25,17,-8
94,T95,T95,John Riegger,53,"93' 8""",1124.167,12,-5
95,T95,T95,David Toms,80,"93' 8""",1123.5,12,-3
96,97,97,Brian Gay,96,"93' 9""",1593.4170000000001,17,-8
97,98,98,Sergio Garcia,65,"94' 0""",470.167,5,-2
98,99,99,Arjun Atwal,85,"94' 2""",2166.333,23,-8
99,T100,T100,Jonathan Byrd,85,"94' 3""",1319.6670000000001,14,-9
100,T100,T100,Scott Verplank,92,"94' 3""",1601.9170000000001,17,-11
101,T102,T102,Frank Lickliter II,89,"94' 7""",1702.0,18,-5
102,T102,T102,Vijay Singh,112,"94' 7""",2175.5,23,-13
103,104,104,Skip Kendall,99,"94' 9""",1895.4170000000001,20,-7
104,105,105,Spike McRoy,93,"94' 10""",1422.0,15,-6
105,106,106,Steve Pate,71,"95' 2""",1237.417,13,-7
106,107,107,Corey Pavin,83,"95' 9""",1627.8329999999999,17,-7
107,108,108,Cameron Beckman,99,"95' 11""",1439.0829999999999,15,-6
108,T109,T109,Tom Byrum,83,"96' 2""",1057.833,11,-7
109,T109,T109,Neal Lancaster,106,"96' 2""",1827.8329999999999,19,-6
110,T111,T111,Brad Faxon,94,"96' 3""",1155.167,12,-5
111,T111,T111,Robert Gamez,103,"96' 3""",1828.1670000000001,19,-10
112,T111,T111,Scott McCarron,88,"96' 3""",2212.833,23,-9
113,114,114,Niclas Fasth,61,"96' 9""",870.5,9,-2
114,115,115,Gene Sauers,83,"96' 10""",2033.4170000000001,21,-13
115,T116,T116,Brent Geiberger,94,"96' 11""",1648.0829999999999,17,-7
116,T116,T116,Kirk Triplett,88,"96' 11""",1551.25,16,-7
117,118,118,Justin Leonard,90,"97' 0""",1067.167,11,-3
118,T119,T119,Woody Austin,94,"97' 5""",2532.0,26,-14
119,T119,T119,Todd Hamilton,92,"97' 5""",779.0830000000001,8,-4
120,T121,T121,David Frost,78,"97' 6""",1559.5829999999999,16,-8
121,T121,T121,Chris Smith,105,"97' 6""",2241.833,23,-6
122,123,123,Dennis Paulson,71,"97' 10""",1760.4170000000001,18,-9
123,T124,T124,Ken Duke,89,"97' 11""",2448.0,25,-14
124,T124,T124,John Rollins,90,"97' 11""",1664.5,17,-7
125,126,126,Rocco Mediate,53,"98' 3""",1768.75,18,-9
126,127,127,Kevin Sutherland,86,"98' 8""",1677.5829999999999,17,-10
127,128,128,Scott Simpson,55,"98' 9""",789.75,8,E
128,T129,T129,Matt Kuchar,83,"99' 0""",1881.1670000000001,19,-11
129,T129,T129,Kevin Muncrief,50,"99' 0""",890.6669999999999,9,-3
130,T129,T129,Geoff Ogilvy,91,"99' 0""",890.75,9,-4
131,T132,T132,David Branshaw,84,"99' 3""",1191.333,12,-3
132,T132,T132,Ernie Els,62,"99' 3""",198.5,2,-2
133,T132,T132,Jeff Maggert,60,"99' 3""",1488.3329999999999,15,-7
134,135,135,Danny Briggs,85,"99' 5""",1591.0829999999999,16,-10
135,136,136,Heath Slocum,92,"99' 7""",697.25,7,-1
136,137,137,Freddie Jacobson,83,"99' 8""",1295.25,13,-7
137,138,138,Craig Barlow,80,"99' 10""",2395.583,24,-7
138,139,139,Davis Love III,85,"99' 11""",699.5830000000001,7,-3
139,140,140,Stewart Cink,103,"100' 1""",1801.3329999999999,18,-9
140,141,141,Hunter Mahan,94,"100' 2""",2805.5,28,-14
141,142,142,David Morland IV,73,"100' 6""",1708.75,17,-8
142,143,143,Esteban Toledo,92,"100' 8""",1610.4170000000001,16,-8
143,T144,T144,Jeff Brehaut,106,"100' 9""",3728.667,37,-16
144,T144,T144,Olin Browne,92,"100' 9""",1108.083,11,-4
145,146,146,Tom Pernice Jr.,103,"101' 0""",1615.4170000000001,16,-6
146,147,147,Jason Dufner,79,"101' 1""",2527.75,25,-10
147,T148,T148,Fred Funk,97,"101' 4""",1216.167,12,-7
148,T148,T148,Arron Oberholser,77,"101' 4""",1418.6670000000001,14,-4
149,T150,T150,Charles Howell III,104,"101' 5""",2332.667,23,-9
150,T150,T150,Dicky Pride,66,"101' 5""",1115.583,11,-1
151,152,152,Chris DiMarco,105,"101' 8""",2643.083,26,-10
152,153,153,Ted Purdy,114,"101' 10""",2444.333,24,-11
153,154,154,Bob Estes,73,"102' 3""",613.3330000000001,6,-1
154,155,155,Glen Day,101,"102' 5""",1843.25,18,-10
155,156,156,Jay Delsing,76,"102' 6""",2562.333,25,-8
156,157,157,Tripp Isenhour,55,"103' 1""",824.4169999999999,8,-3
157,158,158,Fred Couples,54,"103' 9""",622.3330000000001,6,-3
158,159,159,Jeff Sluman,98,"104' 0""",3535.75,34,-10
159,160,160,Dan Forsman,79,"104' 2""",2396.5,23,-12
160,161,161,Billy Mayfair,109,"104' 11""",2097.667,20,-9
161,162,162,Jay Haas,84,"105' 2""",1156.583,11,-8
162,T163,T163,Ben Crane,92,"105' 3""",2525.667,24,-11
163,T163,T163,Robert Damron,92,"105' 3""",2420.5,23,-12
164,T163,T163,Cliff Kresge,89,"105' 3""",2210.167,21,-10
165,T163,T163,Hidemichi Tanaka,89,"105' 3""",2420.417,23,-7
166,167,167,Jerry Kelly,113,"105' 4""",1895.6670000000001,18,-7
167,168,168,Bernhard Langer,59,"106' 11""",748.6669999999999,7,-2
168,169,169,Chris Riley,78,"107' 0""",856.25,8,-2
169,170,170,Blaine McCallister,68,"107' 3""",536.25,5,-1
170,171,171,Grant Waite,79,"107' 6""",2365.75,22,-8
171,172,172,Pat Bates,99,"108' 1""",1729.0,16,-8
172,173,173,Ben Curtis,56,"108' 4""",758.5830000000001,7,-4
173,174,174,J.L. Lewis,106,"108' 7""",1411.8329999999999,13,-7
174,175,175,Bart Bryant,73,"108' 8""",1304.417,12,-1
175,176,176,David Gossett,57,"108' 9""",2067.0,19,-7
176,177,177,Stephen Ames,97,"109' 8""",1535.3329999999999,14,-9
177,178,178,José Coceres,68,"110' 6""",2431.0,22,-8
178,179,179,Ryan Palmer,103,"111' 2""",2222.917,20,-6
179,180,180,Alex Cejka,76,"111' 6""",1896.0,17,-10
180,181,181,Brian Kortan,65,"112' 2""",1233.667,11,-6
181,182,182,Joe Durant,85,"112' 11""",1919.9170000000001,17,-7
182,183,183,Bob Tway,90,"113' 10""",1820.75,16,-3
183,184,184,Notah Begay III,71,"114' 1""",1938.75,17,-6
184,T185,T185,Greg Chalmers,70,"116' 5""",2560.417,22,-7
185,T185,T185,Danny Ellis,81,"116' 5""",1513.0829999999999,13,-4
186,187,187,K.J. Choi,83,"116' 6""",1281.5,11,-5
187,188,188,David Peoples,82,"117' 5""",2466.333,21,-8
188,189,189,Len Mattiace,75,"117' 11""",2004.75,17,-2
189,190,190,Bob Burns,88,"118' 8""",1305.667,11,-1
190,191,191,Scott Hoch,52,"118' 10""",475.167,4,-4
191,192,192,Craig Bowden,83,"120' 6""",1084.167,9,-4
192,193,193,Hirofumi Miyase,65,"122' 8""",981.25,8,-2
193,194,194,Mark O'Meara,58,"128' 5""",641.9169999999999,5,-3
194,195,195,J.P. Hayes,79,"134' 3""",2013.75,15,-2
