,Approaches_from_250-275_yards_RANK THIS WEEK,Approaches_from_250-275_yards_RANK LAST WEEK,Approaches_from_250-275_yards_PLAYER NAME,Approaches_from_250-275_yards_ROUNDS,Approaches_from_250-275_yards_AVG,Approaches_from_250-275_yards_TOTAL DISTANCE (FEET),Approaches_from_250-275_yards_# OF ATTEMPTS,Approaches_from_250-275_yards_RELATIVE TO PAR
0,1,1,Carl Pettersson,100,"52' 9""",1582.75,30,-11
1,2,2,K.J. Choi,83,"53' 5""",1174.333,22,-15
2,3,3,Jonathan Kaye,79,"53' 6""",1337.1670000000001,25,-11
3,4,4,Geoff Ogilvy,91,"54' 3""",1355.4170000000001,25,-23
4,T5,T5,John Huston,62,"54' 7""",873.6669999999999,16,-7
5,T5,T5,Steve Stricker,81,"54' 7""",1200.5,22,-18
6,7,7,Steve Allan,102,"55' 6""",1720.4170000000001,31,-21
7,8,8,Tiger Woods,78,"55' 11""",1285.667,23,-17
8,9,9,Lucas Glover,95,"56' 8""",2492.583,44,-21
9,10,10,Tag Ridings,53,"56' 9""",1361.25,24,-14
10,11,11,Harrison Frazar,86,"56' 11""",1651.5829999999999,29,-15
11,12,12,Ken Duke,89,"57' 1""",1768.8329999999999,31,-18
12,13,13,Fred Couples,54,"57' 10""",1272.917,22,-22
13,14,14,John Senden,99,"58' 0""",1740.3329999999999,30,-9
14,15,15,Mark Hensby,97,"58' 1""",1743.5,30,-19
15,16,16,David Toms,80,"58' 3""",1515.0829999999999,26,-15
16,17,17,Steve Elkington,64,"58' 4""",1225.667,21,-8
17,T18,T18,Billy Andrade,104,"58' 6""",2632.583,45,-27
18,T18,T18,Alex Cejka,76,"58' 6""",1812.25,31,-13
19,T20,T20,Tommy Armour III,87,"59' 0""",1828.6670000000001,31,-14
20,T20,T20,Brian Kortan,65,"59' 0""",1180.25,20,-7
21,22,22,Sergio Garcia,65,"59' 1""",1535.75,26,-10
22,23,23,Dennis Paulson,71,"59' 4""",1542.9170000000001,26,-15
23,24,24,Bart Bryant,73,"59' 10""",1136.333,19,-12
