,Approaches_150-175_yards-Rgh_RTP_RANK THIS WEEK,Approaches_150-175_yards-Rgh_RTP_RANK LAST WEEK,Approaches_150-175_yards-Rgh_RTP_PLAYER NAME,Approaches_150-175_yards-Rgh_RTP_ROUNDS,Approaches_150-175_yards-Rgh_RTP_AVG RTP
0,1,1,Jeff Maggert,60,-.030
1,T2,T2,Brad Faxon,94,E
2,T2,T2,Tiger Woods,78,E
3,4,4,Carlos Franco,99,+.013
4,5,5,Deane Pappas,72,+.017
5,6,6,Shigeki Maruyama,93,+.019
6,7,7,Kirk Triplett,88,+.024
7,8,8,Craig Parry,52,+.036
8,9,9,Jay Haas,84,+.053
9,10,10,Chad Campbell,100,+.054
10,T11,T11,Dennis Paulson,71,+.068
11,T11,T11,Vijay Singh,112,+.068
12,13,13,Daniel Chopra,108,+.080
13,T14,T14,Tom Byrum,83,+.081
14,T14,T14,Stewart Cink,103,+.081
15,T16,T16,Stuart Appleby,84,+.082
16,T16,T16,Jesper Parnevik,86,+.082
17,18,18,Steve Flesch,109,+.083
18,19,19,Duffy Waldorf,79,+.087
19,20,20,Mark Calcavecchia,79,+.088
20,21,21,Craig Barlow,80,+.093
21,22,22,Scott Verplank,92,+.095
22,T23,T23,Briny Baird,100,+.097
23,T23,T23,Jay Williamson,100,+.097
24,25,25,D.J. Brigman,79,+.102
25,26,26,Tim Petrovic,111,+.103
26,T27,T27,John Daly,79,+.109
27,T27,T27,Rory Sabbatini,89,+.109
28,29,29,Guy Boros,64,+.111
29,30,30,Hank Kuehne,91,+.113
30,T31,T31,Ben Curtis,56,+.114
31,T31,T31,Geoff Ogilvy,91,+.114
32,33,33,Tim Clark,84,+.118
33,34,34,José María Olazábal,56,+.120
34,35,35,Zach Johnson,109,+.122
35,T36,T36,Fred Couples,54,+.125
36,T36,T36,Nick Price,51,+.125
37,38,38,Freddie Jacobson,83,+.129
38,39,39,David Gossett,57,+.130
39,T40,T40,Bart Bryant,73,+.133
40,T40,T40,Jerry Kelly,113,+.133
41,T42,T42,K.J. Choi,83,+.135
42,T42,T42,Heath Slocum,92,+.135
43,T44,T44,Robert Damron,92,+.136
44,T44,T44,Justin Rose,77,+.136
45,46,46,Steve Lowery,91,+.139
46,T47,T47,Brenden Pappas,111,+.143
47,T47,T47,Carl Pettersson,100,+.143
48,T47,T47,Adam Scott,55,+.143
49,50,50,Scott McCarron,88,+.148
50,51,51,Ernie Els,62,+.149
51,52,52,Pat Bates,99,+.154
52,53,53,Ted Purdy,114,+.155
53,T54,T54,John Cook,57,+.158
54,T54,T54,Arron Oberholser,77,+.158
55,56,56,Jonathan Byrd,85,+.159
56,T57,T57,Luke Donald,72,+.160
57,T57,T57,Brian Kortan,65,+.160
58,T57,T57,Dean Wilson,99,+.160
59,60,60,Robert Allenby,93,+.161
60,61,61,Cameron Beckman,99,+.162
61,62,62,Woody Austin,94,+.163
62,63,63,Joe Ogilvie,104,+.164
63,T64,T64,Peter Lonard,68,+.167
64,T64,T64,Spike McRoy,93,+.167
65,T64,T64,Tag Ridings,53,+.167
66,T64,T64,Loren Roberts,81,+.167
67,T64,T64,Mike Weir,75,+.167
68,T69,T69,Gene Sauers,83,+.169
69,T69,T69,Patrick Sheehan,113,+.169
70,T71,T71,Tommy Armour III,87,+.174
71,T71,T71,Russ Cochran,61,+.174
72,T71,T71,Scott Hend,81,+.174
73,T74,T74,Jason Dufner,79,+.176
74,T74,T74,Davis Love III,85,+.176
75,76,76,Chris Riley,78,+.178
76,T77,T77,Brian Gay,96,+.182
77,T77,T77,Tom Pernice Jr.,103,+.182
78,79,79,Danny Briggs,85,+.183
79,80,80,Kevin Na,100,+.184
80,T81,T81,Neal Lancaster,106,+.186
81,T81,T81,Steve Pate,71,+.186
82,T83,T83,Phil Mickelson,83,+.189
83,T83,T83,Rod Pampling,98,+.189
84,85,85,Billy Andrade,104,+.192
85,T86,T86,Brian Bateman,84,+.193
86,T86,T86,Jeff Sluman,98,+.193
87,T88,T88,Ben Crane,92,+.194
88,T88,T88,Sergio Garcia,65,+.194
89,T88,T88,David Peoples,82,+.194
90,T91,T91,Niclas Fasth,61,+.196
91,T91,T91,Lucas Glover,95,+.196
92,T91,T91,David Morland IV,73,+.196
93,T94,T94,Jeff Brehaut,106,+.200
94,T94,T94,Darren Clarke,54,+.200
95,T96,T96,Danny Ellis,81,+.204
96,T96,T96,Roger Tambellini,81,+.204
97,T98,T98,Ken Duke,89,+.205
98,T98,T98,Mark Wilson,62,+.205
99,T100,T100,Jonathan Kaye,79,+.208
100,T100,T100,Tommy Tolles,67,+.208
101,T102,T102,J.P. Hayes,79,+.209
102,T102,T102,Joey Sindelar,100,+.209
103,104,104,Paul Azinger,75,+.211
104,105,105,Corey Pavin,83,+.214
105,T106,T106,Mark Brooks,72,+.216
106,T106,T106,Dudley Hart,60,+.216
107,T108,T108,Aaron Baddeley,87,+.217
108,T108,T108,Bob Tway,90,+.217
109,110,110,Joe Durant,85,+.220
110,T111,T111,Rich Beem,81,+.222
111,T111,T111,Richard Johnson,102,+.222
112,T111,T111,Rocco Mediate,53,+.222
113,T114,T114,Brent Geiberger,94,+.224
114,T114,T114,Todd Hamilton,92,+.224
115,T116,T116,Michael Allen,87,+.225
116,T116,T116,Tripp Isenhour,55,+.225
117,118,118,Charles Howell III,104,+.226
118,T119,T119,Glen Day,101,+.227
119,T119,T119,Craig Perks,75,+.227
120,121,121,Steve Allan,102,+.228
121,122,122,Matt Kuchar,83,+.229
122,123,123,Jay Delsing,76,+.231
123,T124,T124,Kevin Muncrief,50,+.234
124,T124,T124,Chris Smith,105,+.234
125,126,126,Pat Perez,102,+.236
126,127,127,J.L. Lewis,106,+.237
127,128,128,Mark O'Meara,58,+.238
128,T129,T129,Blaine McCallister,68,+.239
129,T129,T129,Kevin Sutherland,86,+.239
130,131,131,Tim Herron,84,+.241
131,132,132,Mike Heinen,53,+.242
132,T133,T133,Matt Gogel,86,+.244
133,T133,T133,Brett Quigley,102,+.244
134,135,135,Roland Thatcher,66,+.245
