,Approaches_from_200-225_yards_Rgh_RANK THIS WEEK,Approaches_from_200-225_yards_Rgh_RANK LAST WEEK,Approaches_from_200-225_yards_Rgh_PLAYER NAME,Approaches_from_200-225_yards_Rgh_ROUNDS,Approaches_from_200-225_yards_Rgh_AVG,Approaches_from_200-225_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_200-225_yards_Rgh_# OF ATTEMPTS,Approaches_from_200-225_yards_Rgh_RELATIVE TO PAR
0,1,1,J.J. Henry,103,"47' 1""",706.5830000000001,15,+1
1,2,2,Kevin Na,100,"49' 7""",744.25,15,E
2,3,3,Lee Janzen,84,"50' 11""",458.583,9,+7
3,4,4,Briny Baird,100,"51' 10""",777.5830000000001,15,-1
4,5,5,Blaine McCallister,68,"52' 3""",627.0830000000001,12,-1
5,6,6,Nick Price,51,"52' 7""",315.41700000000003,6,E
6,7,7,Scott Verplank,92,"52' 9""",475.083,9,E
7,8,8,Retief Goosen,56,"52' 11""",582.25,11,+2
8,9,9,Joe Ogilvie,104,"53' 5""",1068.417,20,+2
9,10,10,Tom Lehman,70,"54' 2""",650.3330000000001,12,E
10,11,11,José María Olazábal,56,"54' 9""",1095.667,20,+2
11,12,12,Jeff Maggert,60,"54' 10""",328.917,6,+2
12,13,13,Arron Oberholser,77,"54' 11""",823.3330000000001,15,+3
13,T14,T14,Carl Pettersson,100,"55' 9""",780.0,14,+1
14,T14,T14,Roland Thatcher,66,"55' 9""",334.25,6,-1
15,16,16,John Senden,99,"55' 10""",1339.5829999999999,24,-1
16,17,17,Freddie Jacobson,83,"56' 5""",733.25,13,+3
17,T18,T18,Robert Allenby,93,"56' 7""",848.3330000000001,15,+1
18,T18,T18,David Peoples,82,"56' 7""",849.25,15,+7
19,20,20,Woody Austin,94,"56' 9""",795.0,14,-1
20,21,21,Alex Cejka,76,"57' 0""",285.0,5,-2
21,22,22,Tim Herron,84,"57' 2""",857.8330000000001,15,-3
22,23,23,Neal Lancaster,106,"57' 4""",859.5830000000001,15,+3
23,T24,T24,Brent Geiberger,94,"57' 8""",922.3330000000001,16,-1
24,T24,T24,John Riegger,53,"57' 8""",461.167,8,-2
25,T24,T24,Kevin Sutherland,86,"57' 8""",518.75,9,+3
26,27,27,Roger Tambellini,81,"57' 9""",1096.667,19,-2
27,T28,T28,José Coceres,68,"57' 10""",752.25,13,+7
28,T28,T28,Ted Purdy,114,"57' 10""",1041.5,18,+3
29,30,30,Davis Love III,85,"58' 0""",870.4169999999999,15,-8
30,31,31,Steve Allan,102,"58' 2""",1047.5,18,-2
31,32,32,Rory Sabbatini,89,"58' 5""",817.8330000000001,14,+5
32,33,33,Chad Campbell,100,"58' 9""",704.8330000000001,12,-1
