,Approaches_from_125-150_yards_Rgh_RANK THIS WEEK,Approaches_from_125-150_yards_Rgh_RANK LAST WEEK,Approaches_from_125-150_yards_Rgh_PLAYER NAME,Approaches_from_125-150_yards_Rgh_ROUNDS,Approaches_from_125-150_yards_Rgh_AVG,Approaches_from_125-150_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_125-150_yards_Rgh_# OF ATTEMPTS,Approaches_from_125-150_yards_Rgh_RELATIVE TO PAR
0,1,1,Jeff Maggert,60,"24' 10""",595.5830000000001,24,+4
1,2,2,Fred Funk,97,"28' 1""",729.8330000000001,26,-1
2,3,3,Justin Rose,77,"28' 8""",1002.5830000000001,35,-5
3,4,4,Joe Ogilvie,104,"28' 10""",1529.8329999999999,53,E
4,5,5,Stuart Appleby,84,"29' 1""",1192.333,41,+4
5,T6,T6,Fred Couples,54,"29' 11""",926.75,31,+8
6,T6,T6,Tim Herron,84,"29' 11""",1973.5,66,+5
7,8,8,Vijay Singh,112,"30' 0""",2161.083,72,+2
8,9,9,Dudley Hart,60,"30' 1""",1023.25,34,+1
9,10,10,Mathias Grönberg,91,"30' 5""",1701.5829999999999,56,+4
10,11,11,Russ Cochran,61,"30' 7""",1132.833,37,+3
11,12,12,Arron Oberholser,77,"30' 9""",954.3330000000001,31,+3
12,T13,T13,Tim Petrovic,111,"31' 0""",1548.25,50,E
13,T13,T13,Carl Pettersson,100,"31' 0""",1920.5,62,+4
14,15,15,Billy Andrade,104,"31' 1""",1833.4170000000001,59,E
15,16,16,Robert Gamez,103,"31' 5""",1883.6670000000001,60,+6
16,T17,T17,Bob Burns,88,"31' 8""",1393.75,44,+1
17,T17,T17,John Riegger,53,"31' 8""",1202.083,38,-2
18,T19,T19,Chris Couch,55,"31' 10""",1240.417,39,+4
19,T19,T19,Tom Lehman,70,"31' 10""",1147.0,36,+6
20,T19,T19,David Toms,80,"31' 10""",1306.667,41,-4
21,22,22,John Rollins,90,"31' 11""",1277.0,40,+10
22,23,23,Carlos Franco,99,"32' 0""",2174.25,68,-1
23,24,24,Matt Gogel,86,"32' 1""",995.1669999999999,31,-2
24,25,25,Paul Azinger,75,"32' 2""",1575.75,49,+6
25,26,26,Jeff Brehaut,106,"32' 3""",2190.417,68,+12
26,T27,T27,Brian Bateman,84,"32' 5""",1654.1670000000001,51,+7
27,T27,T27,Chris Riley,78,"32' 5""",1263.583,39,+3
28,29,29,Deane Pappas,72,"32' 8""",1896.6670000000001,58,+3
29,T30,T30,Woody Austin,94,"32' 11""",1677.0,51,+5
30,T30,T30,Danny Briggs,85,"32' 11""",1152.917,35,+4
31,T30,T30,J.P. Hayes,79,"32' 11""",1053.667,32,+7
32,T30,T30,Dennis Paulson,71,"32' 11""",1317.25,40,E
33,34,34,José Coceres,68,"33' 0""",923.5,28,-1
34,T35,T35,Michael Allen,87,"33' 1""",2049.5,62,+4
35,T35,T35,Jay Delsing,76,"33' 1""",1983.3329999999999,60,+1
36,T35,T35,Luke Donald,72,"33' 1""",1191.25,36,E
37,38,38,Robert Damron,92,"33' 3""",1329.3329999999999,40,-2
38,T39,T39,Arjun Atwal,85,"33' 4""",2131.833,64,+12
39,T39,T39,Roland Thatcher,66,"33' 4""",1633.8329999999999,49,+10
40,41,41,Brett Quigley,102,"33' 7""",2252.083,67,+3
41,T42,T42,Stephen Ames,97,"33' 8""",2388.583,71,+5
42,T42,T42,Olin Browne,92,"33' 8""",1347.0,40,+10
43,T42,T42,Dan Forsman,79,"33' 8""",1076.083,32,+3
44,T42,T42,Hank Kuehne,91,"33' 8""",2729.25,81,+15
45,T46,T46,Jonathan Byrd,85,"33' 11""",1967.5,58,+10
46,T46,T46,J.L. Lewis,106,"33' 11""",2169.5,64,+6
47,48,48,Neal Lancaster,106,"34' 0""",2346.917,69,E
48,T49,T49,Brian Gay,96,"34' 1""",1772.25,52,E
