,GIR_Percentage_-_75-100_yards_RANK THIS WEEK,GIR_Percentage_-_75-100_yards_RANK LAST WEEK,GIR_Percentage_-_75-100_yards_PLAYER NAME,GIR_Percentage_-_75-100_yards_ROUNDS,GIR_Percentage_-_75-100_yards_%,GIR_Percentage_-_75-100_yards_GREENS HIT,GIR_Percentage_-_75-100_yards_TOTAL HOLES,GIR_Percentage_-_75-100_yards_RELATIVE TO PAR
41,42,42,Fred Funk,97,82.22,74,90,-0.26
42,43,43,Geoff Ogilvy,91,82.19,60,73,-0.35
43,T44,T44,Robert Allenby,93,82.14,46,56,-0.15
44,T44,T44,Freddie Jacobson,83,82.14,46,56,-0.17
45,T46,T46,Kevin Sutherland,86,82.09,55,67,-0.22
46,T46,T46,David Toms,80,82.09,55,67,-0.4
47,48,48,Adam Scott,55,82.05,32,39,-0.41
48,49,49,Rod Pampling,98,81.82,63,77,-0.32
49,T50,T50,Arjun Atwal,85,81.69,58,71,-0.31
50,T50,T50,Stephen Leaney,84,81.69,58,71,-0.31
51,52,52,Vijay Singh,112,81.55,84,103,-0.36
52,53,53,Retief Goosen,56,81.48,22,27,-0.36
53,T54,T54,Matt Kuchar,83,81.4,70,86,-0.39
54,T54,T54,Phil Mickelson,83,81.4,35,43,-0.26
55,56,56,Stephen Ames,97,81.25,52,64,-0.31
56,T57,T57,Kent Jones,99,81.19,82,101,-0.43
57,T57,T57,Esteban Toledo,92,81.19,82,101,-0.34
58,59,59,John Cook,57,81.13,43,53,-0.35
59,60,60,David Branshaw,84,81.08,60,74,-0.25
60,61,61,John Riegger,53,81.03,47,58,-0.34
61,62,62,Ben Crane,92,81.01,64,79,-0.42
62,63,63,Shaun Micheel,93,80.95,68,84,-0.29
63,64,64,Ted Purdy,114,80.91,89,110,-0.38
64,65,65,Tom Pernice Jr.,103,80.85,76,94,-0.29
65,66,66,Steve Stricker,81,80.72,67,83,-0.3
66,67,67,Roger Tambellini,81,80.65,50,62,-0.36
67,T68,T68,Bart Bryant,73,80.56,58,72,-0.33
68,T68,T68,J.L. Lewis,106,80.56,87,108,-0.34
69,T70,T70,Zach Johnson,109,80.53,91,113,-0.34
70,T70,T70,Omar Uresti,85,80.53,91,113,-0.35
71,72,72,Tom Carter,113,80.39,82,102,-0.26
72,T73,T73,Danny Briggs,85,80.0,80,100,-0.4
73,T73,T73,Robert Damron,92,80.0,72,90,-0.21
74,T73,T73,Cliff Kresge,89,80.0,64,80,-0.38
75,T73,T73,Tag Ridings,53,80.0,40,50,-0.43
76,77,77,Ryan Palmer,103,79.81,83,104,-0.35
77,78,78,Rory Sabbatini,89,79.79,75,94,-0.28
78,79,79,Chris Smith,105,79.78,71,89,-0.2
79,80,80,Mark Wilson,62,79.66,47,59,-0.3
80,T81,T81,Tommy Armour III,87,79.59,78,98,-0.33
81,T81,T81,Bernhard Langer,59,79.59,39,49,-0.38
82,83,83,David Morland IV,73,79.44,85,107,-0.32
83,84,84,Luke Donald,72,79.41,54,68,-0.17
84,85,85,Tim Clark,84,79.31,92,116,-0.33
85,T86,T86,Carlos Franco,99,79.1,53,67,-0.34
86,T86,T86,Jonathan Kaye,79,79.1,53,67,-0.32
87,88,88,Glen Day,101,79.05,83,105,-0.51
88,89,89,Lucas Glover,95,79.0,79,100,-0.43
89,90,90,Spike McRoy,93,78.95,75,95,-0.23
90,91,91,Andre Stolz,53,78.69,48,61,-0.17
91,92,92,Jeff Brehaut,106,78.64,81,103,-0.32
92,93,93,Neal Lancaster,106,78.49,73,93,-0.22
93,94,94,Jeff Maggert,60,78.46,51,65,-0.29
94,95,95,Mark O'Meara,58,78.33,47,60,-0.23
95,96,96,Bob Burns,88,78.22,79,101,-0.33
96,97,97,Jerry Kelly,113,78.18,86,110,-0.42
97,98,98,Dean Wilson,99,78.13,75,96,-0.36
98,99,99,Harrison Frazar,86,78.08,57,73,-0.35
99,100,100,Dicky Pride,66,78.05,64,82,-0.23
100,101,101,Todd Fischer,104,78.0,78,100,-0.32
101,102,102,Vaughn Taylor,84,77.98,85,109,-0.31
102,103,103,Mike Weir,75,77.97,46,59,-0.26
103,T104,T104,Brian Gay,96,77.78,98,126,-0.42
104,T104,T104,Richard Johnson,102,77.78,84,108,-0.29
105,106,106,Cameron Beckman,99,77.67,80,103,-0.33
106,T107,T107,David Peoples,82,77.65,66,85,-0.26
107,T107,T107,Hidemichi Tanaka,89,77.65,66,85,-0.32
108,109,109,John Daly,79,77.46,55,71,-0.27
109,110,110,Joey Sindelar,100,77.42,72,93,-0.33
110,111,111,Ben Curtis,56,77.36,41,53,-0.15
111,112,112,Charles Howell III,104,77.33,58,75,-0.22
112,113,113,Scott Verplank,92,77.22,61,79,-0.41
113,114,114,Gene Sauers,83,77.14,54,70,-0.28
114,115,115,Notah Begay III,71,77.03,57,74,-0.35
115,116,116,Jason Dufner,79,76.92,60,78,-0.3
116,T117,T117,K.J. Choi,83,76.83,63,82,-0.3
117,T117,T117,Mark Hensby,97,76.83,63,82,-0.24
118,T117,T117,Hunter Mahan,94,76.83,63,82,-0.43
119,120,120,Brent Geiberger,94,76.7,79,103,-0.43
120,T121,T121,Michael Allen,87,76.67,69,90,-0.35
121,T121,T121,Tim Petrovic,111,76.67,69,90,-0.28
122,T121,T121,Brett Quigley,102,76.67,69,90,-0.29
123,124,124,Dennis Paulson,71,76.54,62,81,-0.29
124,125,125,Heath Slocum,92,76.52,88,115,-0.31
125,126,126,Patrick Sheehan,113,76.36,84,110,-0.36
126,127,127,Kris Cox,73,76.32,58,76,-0.33
127,128,128,Stuart Appleby,84,76.27,45,59,-0.22
128,129,129,Brenden Pappas,111,76.19,80,105,-0.43
129,130,130,Arron Oberholser,77,76.12,51,67,-0.33
130,T131,T131,Jonathan Byrd,85,76.06,54,71,-0.35
131,T131,T131,Craig Perks,75,76.06,54,71,-0.37
132,133,133,Daniel Chopra,108,75.82,69,91,-0.38
133,134,134,Dan Forsman,79,75.68,56,74,-0.3
134,135,135,Robert Gamez,103,75.65,87,115,-0.39
135,136,136,Shigeki Maruyama,93,75.53,71,94,-0.42
136,137,137,Steve Pate,71,75.47,40,53,-0.25
137,138,138,José Coceres,68,75.44,43,57,-0.3
138,139,139,Len Mattiace,75,75.36,52,69,-0.46
139,140,140,Fred Couples,54,75.34,55,73,-0.15
140,141,141,Frank Lickliter II,89,75.22,85,113,-0.29
141,T142,T142,Billy Mayfair,109,75.0,72,96,-0.25
142,T142,T142,Jay Williamson,100,75.0,90,120,-0.3
143,T142,T142,Tiger Woods,78,75.0,30,40,-0.5
144,T145,T145,Steve Allan,102,74.67,56,75,-0.23
145,T145,T145,Steve Lowery,91,74.67,56,75,-0.27
146,147,147,Olin Browne,92,74.59,91,122,-0.3
147,148,148,Tripp Isenhour,55,74.58,44,59,-0.25
148,149,149,Jason Bohn,98,74.49,73,98,-0.34
149,150,150,Justin Rose,77,74.36,58,78,-0.31
150,151,151,Craig Parry,52,74.29,26,35,-0.15
151,152,152,Grant Waite,79,74.19,46,62,-0.26
152,153,153,Pat Perez,102,74.16,66,89,-0.36
153,154,154,Jay Delsing,76,74.07,40,54,-0.33
154,155,155,Todd Hamilton,92,73.97,54,73,-0.39
155,156,156,Craig Bowden,83,73.87,82,111,-0.33
156,157,157,Kevin Na,100,73.86,65,88,-0.42
157,158,158,Greg Chalmers,70,73.68,42,57,-0.38
158,159,159,Guy Boros,64,73.49,61,83,-0.38
159,160,160,Duffy Waldorf,79,73.42,58,79,-0.28
160,161,161,Rich Beem,81,73.24,52,71,-0.23
161,162,162,Jesper Parnevik,86,73.21,41,56,-0.41
162,163,163,Billy Andrade,104,73.08,76,104,-0.3
163,164,164,Sergio Garcia,65,72.92,35,48,-0.37
164,165,165,J.J. Henry,103,72.82,75,103,-0.35
165,166,166,Hank Kuehne,91,72.73,80,110,-0.34
166,167,167,Rich Barcelo,67,72.6,53,73,-0.26
167,168,168,Mark Calcavecchia,79,72.58,45,62,-0.29
168,169,169,Joe Ogilvie,104,72.38,76,105,-0.43
169,170,170,Carl Pettersson,100,72.22,78,108,-0.42
170,171,171,Tommy Tolles,67,72.06,49,68,-0.27
171,172,172,Tim Herron,84,71.83,51,71,-0.31
172,T173,T173,Mike Heinen,53,71.43,40,56,-0.4
173,T173,T173,Hirofumi Miyase,65,71.43,45,63,-0.31
174,T173,T173,Dan Olsen,75,71.43,50,70,-0.26
175,176,176,David Gossett,57,71.15,37,52,-0.19
176,177,177,Brian Kortan,65,70.77,46,65,-0.28
177,178,178,Skip Kendall,99,70.75,75,106,-0.37
178,179,179,Scott Hend,81,70.71,70,99,-0.09
179,180,180,John Rollins,90,70.45,62,88,-0.37
180,181,181,Blaine McCallister,68,70.0,56,80,-0.3
181,182,182,José María Olazábal,56,69.57,32,46,-0.5
182,183,183,Danny Ellis,81,69.44,75,108,-0.41
183,184,184,Deane Pappas,72,69.41,59,85,-0.17
184,185,185,D.J. Brigman,79,69.01,49,71,-0.37
185,186,186,Darren Clarke,54,68.97,20,29,-0.35
186,187,187,Chris DiMarco,105,68.81,75,109,-0.35
187,188,188,Ken Duke,89,68.75,55,80,-0.25
188,189,189,Peter Lonard,68,67.44,29,43,-0.17
189,190,190,Dudley Hart,60,67.39,31,46,-0.29
190,191,191,Scott Simpson,55,67.24,39,58,-0.31
191,192,192,Nick Price,51,65.79,25,38,-0.44
192,193,193,Kevin Muncrief,50,65.52,19,29,-0.11
193,194,194,Chris Couch,55,64.91,37,57,-0.27
194,195,195,Mathias Grönberg,91,61.11,33,54,-0.15
195,196,196,Niclas Fasth,61,55.77,29,52,-0.34
