,Approaches_from__100_yards_RANK THIS WEEK,Approaches_from__100_yards_RANK LAST WEEK,Approaches_from__100_yards_PLAYER NAME,Approaches_from__100_yards_ROUNDS,Approaches_from__100_yards_AVG,Approaches_from__100_yards_TOTAL DISTANCE (FEET),Approaches_from__100_yards_# OF ATTEMPTS,Approaches_from__100_yards_RELATIVE TO PAR
35,T34,T34,Scott Verplank,92,"32' 3""",30609.917,948,-0.12
36,T37,T37,Jason Bohn,98,"32' 4""",35413.917,1094,-0.08
37,T37,T37,Jeff Sluman,98,"32' 4""",33472.417,1036,-0.09
38,T39,T39,Lee Janzen,84,"32' 5""",27495.833,849,-0.09
39,T39,T39,Andre Stolz,53,"32' 5""",18079.917,558,-0.02
40,T41,T41,Briny Baird,100,"32' 6""",33018.25,1015,-0.07
41,T41,T41,Chad Campbell,100,"32' 6""",32261.833,993,-0.06
42,T41,T41,J.L. Lewis,106,"32' 6""",35134.25,1081,-0.07
43,T41,T41,Jeff Maggert,60,"32' 6""",20448.833,629,-0.06
44,T45,T45,Danny Briggs,85,"32' 7""",28774.667,882,-0.06
45,T45,T45,Brian Gay,96,"32' 7""",34760.167,1066,-0.08
46,T45,T45,Rod Pampling,98,"32' 7""",30074.667,924,-0.11
47,48,48,Tommy Armour III,87,"32' 8""",29095.0,891,-0.04
48,T49,T49,Cameron Beckman,99,"32' 9""",35446.083,1082,-0.07
49,T49,T49,Tom Byrum,83,"32' 9""",32623.833,995,-0.07
50,T49,T49,K.J. Choi,83,"32' 9""",24795.75,757,-0.08
51,T49,T49,Kevin Muncrief,50,"32' 9""",17259.0,527,-0.01
52,T53,T53,Steve Allan,102,"32' 10""",34408.25,1049,-0.06
53,T53,T53,Retief Goosen,56,"32' 10""",16414.0,500,-0.16
54,T55,T55,Mark Calcavecchia,79,"32' 11""",24568.0,747,-0.07
55,T55,T55,John Cook,57,"32' 11""",21273.417,646,-0.05
56,T55,T55,Mark Hensby,97,"32' 11""",34816.667,1057,-0.10
57,T55,T55,Hidemichi Tanaka,89,"32' 11""",34357.333,1044,-0.06
58,T55,T55,Bob Tway,90,"32' 11""",26398.583,802,-0.03
59,T55,T55,Mike Weir,75,"32' 11""",21783.917,661,-0.09
60,T61,T61,Billy Andrade,104,"33' 0""",35809.333,1085,-0.08
61,T61,T61,Bernhard Langer,59,"33' 0""",17156.0,520,-0.06
62,T61,T61,Peter Lonard,68,"33' 0""",22776.0,690,-0.03
63,T61,T61,Shigeki Maruyama,93,"33' 0""",30493.833,924,-0.10
64,T65,T65,Woody Austin,94,"33' 1""",32658.75,987,-0.07
65,T65,T65,Russ Cochran,61,"33' 1""",21445.0,648,-0.05
66,T65,T65,John Daly,79,"33' 1""",24058.5,728,-0.13
67,T65,T65,Lucas Glover,95,"33' 1""",33505.833,1012,-0.05
68,T65,T65,José María Olazábal,56,"33' 1""",15844.667,479,-0.08
69,T70,T70,Todd Fischer,104,"33' 2""",36744.833,1109,-0.07
70,T70,T70,Carlos Franco,99,"33' 2""",35537.583,1071,-0.08
71,T70,T70,Harrison Frazar,86,"33' 2""",29355.417,884,-0.12
72,T70,T70,Shaun Micheel,93,"33' 2""",28060.583,846,-0.10
73,T74,T74,Craig Perks,75,"33' 3""",23480.333,707,-0.05
74,T74,T74,Ted Purdy,114,"33' 3""",43773.417,1315,-0.08
75,T76,T76,Tim Herron,84,"33' 4""",25674.417,770,-0.09
76,T76,T76,Frank Lickliter II,89,"33' 4""",31527.667,946,-0.07
77,T76,T76,Davis Love III,85,"33' 4""",24021.917,721,-0.08
78,79,79,Steve Lowery,91,"33' 5""",28935.583,866,-0.06
79,80,80,John Riegger,53,"33' 6""",19053.583,569,-0.07
80,T81,T81,Zach Johnson,109,"33' 7""",38481.0,1147,-0.09
81,T81,T81,Neal Lancaster,106,"33' 7""",35433.5,1055,-0.07
82,T81,T81,Arron Oberholser,77,"33' 7""",26949.667,802,-0.06
83,T84,T84,Michael Allen,87,"33' 8""",29322.667,871,-0.06
84,T84,T84,Alex Cejka,76,"33' 8""",24017.667,713,-0.05
85,T84,T84,Luke Donald,72,"33' 8""",26234.917,780,-0.09
86,T84,T84,Carl Pettersson,100,"33' 8""",31209.167,926,-0.10
87,T84,T84,Bo Van Pelt,107,"33' 8""",34711.5,1030,-0.11
88,T89,T89,Stuart Appleby,84,"33' 9""",24237.333,719,-0.11
89,T89,T89,Kevin Na,100,"33' 9""",36655.75,1085,-0.05
90,T89,T89,Scott Simpson,55,"33' 9""",22009.417,652,-0.03
91,T89,T89,Chris Smith,105,"33' 9""",37034.083,1096,-0.07
92,T89,T89,Omar Uresti,85,"33' 9""",32739.25,970,-0.02
93,T94,T94,Craig Barlow,80,"33' 10""",27988.333,827,-0.05
94,T94,T94,Bob Burns,88,"33' 10""",32904.75,972,-0.04
95,T94,T94,Robert Damron,92,"33' 10""",36805.25,1089,-0.03
96,T94,T94,Kent Jones,99,"33' 10""",37819.5,1117,-0.08
97,T94,T94,Jonathan Kaye,79,"33' 10""",25223.75,745,-0.06
98,T94,T94,Pat Perez,102,"33' 10""",35382.167,1046,-0.07
99,T94,T94,Kirk Triplett,88,"33' 10""",27902.667,825,-0.12
100,T94,T94,Mark Wilson,62,"33' 10""",25644.75,758,-0.07
101,T102,T102,Steve Elkington,64,"33' 11""",24699.667,728,-0.04
102,T102,T102,John Rollins,90,"33' 11""",30694.0,904,-0.05
103,T104,T104,Brad Faxon,94,"34' 0""",28513.833,839,-0.07
104,T104,T104,Matt Gogel,86,"34' 0""",29177.417,858,-0.08
105,T104,T104,David Peoples,82,"34' 0""",31106.0,915,-0.08
106,T104,T104,Patrick Sheehan,113,"34' 0""",41740.083,1229,-0.07
107,T108,T108,Corey Pavin,83,"34' 1""",29590.5,868,-0.06
108,T108,T108,Brett Quigley,102,"34' 1""",35063.083,1029,-0.09
109,T110,T110,Chris DiMarco,105,"34' 2""",32770.333,960,-0.11
110,T110,T110,Tripp Isenhour,55,"34' 2""",18926.667,554,E
111,T110,T110,Freddie Jacobson,83,"34' 2""",24690.583,723,-0.10
112,T110,T110,Brenden Pappas,111,"34' 2""",35642.917,1042,-0.06
113,T110,T110,Dean Wilson,99,"34' 2""",38264.0,1120,-0.07
114,T115,T115,Daniel Chopra,108,"34' 3""",36034.75,1053,-0.09
115,T115,T115,Stephen Leaney,84,"34' 3""",24757.5,722,-0.06
116,T115,T115,Deane Pappas,72,"34' 3""",23845.75,697,-0.04
117,T118,T118,Arjun Atwal,85,"34' 4""",30670.833,894,-0.06
118,T118,T118,Rich Beem,81,"34' 4""",25921.5,755,-0.04
119,T118,T118,Craig Bowden,83,"34' 4""",33417.75,974,-0.04
120,T121,T121,Fred Couples,54,"34' 5""",16568.75,482,-0.13
121,T121,T121,Brent Geiberger,94,"34' 5""",34907.917,1015,-0.06
122,T121,T121,J.J. Henry,103,"34' 5""",39233.333,1139,-0.09
123,T121,T121,Billy Mayfair,109,"34' 5""",41586.25,1209,-0.03
124,T121,T121,Blaine McCallister,68,"34' 5""",25750.25,748,E
125,T121,T121,Tom Pernice Jr.,103,"34' 5""",37492.917,1090,-0.08
126,127,127,Kris Cox,73,"34' 6""",25261.25,733,+0.01
127,T128,T128,Rich Barcelo,67,"34' 7""",23023.167,666,-0.03
128,T128,T128,Ken Duke,89,"34' 7""",31722.167,917,-0.04
129,T128,T128,Mike Heinen,53,"34' 7""",21268.75,615,-0.06
130,T128,T128,Hank Kuehne,91,"34' 7""",28989.583,839,-0.07
131,T128,T128,Roland Thatcher,66,"34' 7""",24301.5,703,-0.03
132,T133,T133,Jason Dufner,79,"34' 8""",29475.75,850,-0.10
133,T133,T133,Danny Ellis,81,"34' 8""",27252.667,787,-0.05
134,T133,T133,Scott McCarron,88,"34' 8""",31927.917,922,-0.07
135,T133,T133,Ryan Palmer,103,"34' 8""",37692.417,1088,-0.06
136,T133,T133,Steve Stricker,81,"34' 8""",25810.417,745,-0.07
137,T138,T138,Brian Bateman,84,"34' 9""",32131.083,924,-0.08
138,T138,T138,Joe Ogilvie,104,"34' 9""",34511.583,992,-0.06
139,T138,T138,Tommy Tolles,67,"34' 9""",22670.75,652,-0.04
140,T141,T141,Notah Begay III,71,"34' 10""",27888.417,800,-0.05
141,T141,T141,Steve Flesch,109,"34' 10""",34850.917,1001,-0.05
142,T141,T141,Skip Kendall,99,"34' 10""",34586.5,994,-0.05
143,T141,T141,Craig Parry,52,"34' 10""",15380.167,442,-0.07
144,T141,T141,Dicky Pride,66,"34' 10""",25614.5,735,+0.02
145,T141,T141,Tag Ridings,53,"34' 10""",17311.833,497,-0.08
146,T147,T147,José Coceres,68,"34' 11""",27782.833,796,-0.08
147,T147,T147,Richard Johnson,102,"34' 11""",41828.583,1198,-0.07
148,T147,T147,Rocco Mediate,53,"34' 11""",16071.5,460,-0.02
149,T150,T150,Pat Bates,99,"35' 0""",39853.917,1138,-0.04
150,T150,T150,Glen Day,101,"35' 0""",38107.25,1089,-0.07
151,T150,T150,Spike McRoy,93,"35' 0""",34365.667,982,-0.02
152,T153,T153,Paul Azinger,75,"35' 1""",26036.417,742,-0.08
153,T153,T153,Greg Chalmers,70,"35' 1""",26987.417,769,-0.08
154,T153,T153,J.P. Hayes,79,"35' 1""",27229.25,777,-0.01
155,T153,T153,Charles Howell III,104,"35' 1""",33535.75,957,-0.09
156,T153,T153,Cliff Kresge,89,"35' 1""",32524.75,928,-0.03
157,T153,T153,Rory Sabbatini,89,"35' 1""",29877.5,852,-0.09
158,159,159,Chris Riley,78,"35' 2""",22205.583,631,-0.06
159,T160,T160,Brian Kortan,65,"35' 3""",24405.333,693,-0.03
160,T160,T160,Jesper Parnevik,86,"35' 3""",31508.833,893,-0.09
161,T160,T160,Tim Petrovic,111,"35' 3""",36726.75,1043,-0.04
162,T160,T160,John Senden,99,"35' 3""",36921.833,1047,-0.09
163,T160,T160,Kevin Sutherland,86,"35' 3""",29982.583,850,-0.06
164,T165,T165,Jay Delsing,76,"35' 4""",27522.083,779,-0.03
165,T165,T165,Todd Hamilton,92,"35' 4""",29685.583,841,-0.06
166,T167,T167,Matt Kuchar,83,"35' 5""",32736.917,924,-0.06
167,T167,T167,Dan Olsen,75,"35' 5""",23883.25,674,-0.04
168,169,169,Jonathan Byrd,85,"35' 6""",30748.75,867,-0.08
169,T170,T170,D.J. Brigman,79,"35' 8""",29587.667,830,-0.04
170,T170,T170,Mark Brooks,72,"35' 8""",24883.333,697,-0.01
171,T170,T170,Scott Hend,81,"35' 8""",25196.333,706,-0.04
172,T170,T170,Mark O'Meara,58,"35' 8""",18455.917,517,-0.02
173,T170,T170,Gene Sauers,83,"35' 8""",32918.667,923,E
174,175,175,Aaron Baddeley,87,"35' 9""",30317.167,849,-0.05
175,T176,T176,Jeff Brehaut,106,"35' 10""",42317.333,1180,-0.03
176,T176,T176,Niclas Fasth,61,"35' 10""",22410.583,626,+0.01
177,178,178,Darren Clarke,54,"35' 11""",15225.25,424,-0.10
178,179,179,Mathias Grönberg,91,"36' 0""",30501.5,848,-0.02
179,T180,T180,Ben Curtis,56,"36' 1""",17987.25,499,-0.04
180,T180,T180,David Frost,78,"36' 1""",32828.583,909,-0.05
181,T180,T180,Hunter Mahan,94,"36' 1""",36011.667,999,-0.05
182,T183,T183,Tom Carter,113,"36' 5""",39289.333,1080,-0.03
183,T183,T183,Dennis Paulson,71,"36' 5""",28107.25,771,-0.07
184,T185,T185,Guy Boros,64,"36' 6""",25109.0,688,+0.03
185,T185,T185,Hirofumi Miyase,65,"36' 6""",26506.417,727,+0.01
186,T185,T185,Roger Tambellini,81,"36' 6""",30152.5,827,-0.03
187,188,188,Ben Crane,92,"36' 9""",35917.917,978,-0.06
188,189,189,Dan Forsman,79,"36' 10""",30220.417,821,-0.03
189,190,190,Grant Waite,79,"37' 0""",30223.333,816,E
190,T191,T191,David Morland IV,73,"37' 2""",27540.667,741,-0.01
191,T191,T191,Steve Pate,71,"37' 2""",27751.167,746,-0.05
192,193,193,Chris Couch,55,"37' 4""",18739.167,502,+0.03
193,194,194,Esteban Toledo,92,"38' 4""",36865.417,961,E
194,195,195,Len Mattiace,75,"39' 3""",34275.417,873,-0.01
195,196,196,David Gossett,57,"41' 8""",23127.75,555,+0.12
