,GIR_Percentage_-__100_yards_RANK THIS WEEK,GIR_Percentage_-__100_yards_RANK LAST WEEK,GIR_Percentage_-__100_yards_PLAYER NAME,GIR_Percentage_-__100_yards_ROUNDS,GIR_Percentage_-__100_yards_%,GIR_Percentage_-__100_yards_GREENS HIT,GIR_Percentage_-__100_yards_TOTAL HOLES,GIR_Percentage_-__100_yards_RELATIVE TO PAR
39,40,40,Rod Pampling,98,86.92,226,260,-0.59
40,41,41,Tag Ridings,53,86.84,165,190,-0.51
41,42,42,Tom Pernice Jr.,103,86.77,282,325,-0.46
42,43,43,Lucas Glover,95,86.72,320,369,-0.58
43,44,44,Mike Weir,75,86.6,168,194,-0.51
44,45,45,Harrison Frazar,86,86.57,232,268,-0.67
45,46,46,Vaughn Taylor,84,86.55,251,290,-0.51
46,47,47,Justin Leonard,90,86.54,180,208,-0.49
47,48,48,Woody Austin,94,86.43,293,339,-0.54
48,49,49,Jeff Brehaut,106,86.42,299,346,-0.56
49,50,50,Pat Bates,99,86.38,241,279,-0.44
50,51,51,Tiger Woods,78,86.34,177,205,-0.69
51,52,52,Jason Dufner,79,86.3,233,270,-0.46
52,53,53,Arron Oberholser,77,86.29,170,197,-0.52
53,54,54,K.J. Choi,83,86.26,182,211,-0.47
54,55,55,Fred Couples,54,86.22,169,196,-0.53
55,56,56,Robert Damron,92,86.21,225,261,-0.43
56,57,57,John Daly,79,86.18,237,275,-0.63
57,58,58,Steve Flesch,109,86.11,248,288,-0.48
58,59,59,Tim Herron,84,86.09,198,230,-0.56
59,60,60,Omar Uresti,85,86.06,216,251,-0.43
60,T61,T61,Spike McRoy,93,85.99,221,257,-0.45
61,T61,T61,Bob Tway,90,85.99,178,207,-0.46
62,63,63,Roland Thatcher,66,85.98,227,264,-0.43
63,T64,T64,Stewart Cink,103,85.71,216,252,-0.57
64,T64,T64,Jerry Kelly,113,85.71,258,301,-0.52
65,66,66,Tom Carter,113,85.67,287,335,-0.49
66,67,67,Steve Lowery,91,85.66,227,265,-0.5
67,68,68,Jesper Parnevik,86,85.54,213,249,-0.55
68,T69,T69,Billy Andrade,104,85.53,260,304,-0.49
69,T69,T69,Hidemichi Tanaka,89,85.53,201,235,-0.49
70,71,71,Craig Barlow,80,85.52,254,297,-0.53
71,72,72,Phil Mickelson,83,85.51,183,214,-0.58
72,73,73,John Cook,57,85.5,112,131,-0.45
73,74,74,Ted Purdy,114,85.45,329,385,-0.57
74,T75,T75,Bart Bryant,73,85.38,181,212,-0.49
75,T75,T75,Esteban Toledo,92,85.38,216,253,-0.46
76,T75,T75,Mark Wilson,62,85.38,146,171,-0.49
77,78,78,Bob Estes,73,85.33,128,150,-0.48
78,T79,T79,Zach Johnson,109,85.25,260,305,-0.53
79,T79,T79,Steve Pate,71,85.25,156,183,-0.47
80,81,81,Steve Allan,102,85.24,283,332,-0.56
81,82,82,Greg Chalmers,70,85.2,190,223,-0.54
82,83,83,Stephen Ames,97,85.19,207,243,-0.56
83,T84,T84,Tom Byrum,83,85.07,171,201,-0.47
84,T84,T84,Bernhard Langer,59,85.07,114,134,-0.51
85,T86,T86,Matt Gogel,86,85.06,205,241,-0.54
86,T86,T86,John Huston,62,85.06,148,174,-0.45
87,T88,T88,Matt Kuchar,83,85.02,227,267,-0.48
88,T88,T88,Roger Tambellini,81,85.02,227,267,-0.58
89,T90,T90,Stuart Appleby,84,84.96,192,226,-0.55
90,T90,T90,Jonathan Byrd,85,84.96,226,266,-0.63
91,92,92,Danny Briggs,85,84.91,225,265,-0.53
92,93,93,David Branshaw,84,84.86,185,218,-0.46
93,94,94,Tripp Isenhour,55,84.85,140,165,-0.46
94,95,95,David Frost,78,84.82,190,224,-0.48
95,96,96,Jason Bohn,98,84.78,284,335,-0.5
96,97,97,Gene Sauers,83,84.72,194,229,-0.53
97,98,98,José María Olazábal,56,84.68,105,124,-0.53
98,99,99,Robert Allenby,93,84.62,198,234,-0.51
99,T100,T100,Jonathan Kaye,79,84.58,214,253,-0.52
100,T100,T100,Brenden Pappas,111,84.58,329,389,-0.58
101,102,102,Chris Smith,105,84.53,317,375,-0.6
102,103,103,Ryan Palmer,103,84.5,289,342,-0.55
103,104,104,D.J. Brigman,79,84.48,196,232,-0.55
104,105,105,Cliff Kresge,89,84.43,206,244,-0.58
105,106,106,Aaron Baddeley,87,84.36,205,243,-0.57
106,107,107,Brett Quigley,102,84.35,264,313,-0.5
107,T108,T108,David Peoples,82,84.3,204,242,-0.47
108,T108,T108,Scott Verplank,92,84.3,188,223,-0.53
109,110,110,Todd Fischer,104,84.26,257,305,-0.53
110,111,111,Arjun Atwal,85,84.25,214,254,-0.49
111,112,112,Notah Begay III,71,84.17,202,240,-0.52
112,113,113,Jeff Maggert,60,84.15,154,183,-0.54
113,114,114,Kevin Sutherland,86,84.14,191,227,-0.47
114,115,115,Dean Wilson,99,84.13,228,271,-0.57
115,116,116,Daniel Chopra,108,84.12,302,359,-0.57
116,117,117,Glen Day,101,84.07,248,295,-0.56
117,118,118,Carl Pettersson,100,84.04,258,307,-0.58
118,119,119,Rich Beem,81,83.97,199,237,-0.56
119,120,120,Tommy Tolles,67,83.93,188,224,-0.51
120,121,121,Dennis Paulson,71,83.82,228,272,-0.52
121,122,122,Rory Sabbatini,89,83.73,247,295,-0.47
122,123,123,Billy Mayfair,109,83.72,252,301,-0.5
123,124,124,Mark Hensby,97,83.71,221,264,-0.56
124,T125,T125,Brad Faxon,94,83.67,164,196,-0.46
125,T125,T125,Richard Johnson,102,83.67,246,294,-0.51
126,127,127,Luke Donald,72,83.66,169,202,-0.43
127,128,128,Mark Brooks,72,83.63,143,171,-0.41
128,129,129,Sergio Garcia,65,83.62,148,177,-0.59
129,130,130,Scott McCarron,88,83.61,250,299,-0.5
130,131,131,Michael Allen,87,83.59,214,256,-0.57
131,132,132,Pat Perez,102,83.28,274,329,-0.47
132,133,133,Shigeki Maruyama,93,83.21,218,262,-0.51
133,134,134,José Coceres,68,83.18,178,214,-0.56
134,135,135,Duffy Waldorf,79,83.17,173,208,-0.53
135,136,136,John Rollins,90,83.15,227,273,-0.52
136,T137,T137,Heath Slocum,92,83.13,207,249,-0.46
137,T137,T137,Andre Stolz,53,83.13,138,166,-0.41
138,139,139,Justin Rose,77,83.12,192,231,-0.49
139,140,140,Chris DiMarco,105,82.94,248,299,-0.47
140,141,141,Frank Lickliter II,89,82.89,247,298,-0.52
141,142,142,Kevin Muncrief,50,82.84,111,134,-0.48
142,143,143,Mark O'Meara,58,82.73,91,110,-0.41
143,144,144,Cameron Beckman,99,82.64,257,311,-0.58
144,145,145,Deane Pappas,72,82.56,213,258,-0.5
145,146,146,Ken Duke,89,82.55,227,275,-0.5
146,147,147,Len Mattiace,75,82.54,156,189,-0.51
147,148,148,Steve Elkington,64,82.49,146,177,-0.45
148,T149,T149,Dan Forsman,79,82.44,169,205,-0.48
149,T149,T149,Brian Gay,96,82.44,230,279,-0.51
150,151,151,John Riegger,53,82.42,136,165,-0.49
151,152,152,Russ Cochran,61,82.39,145,176,-0.41
152,153,153,Brent Geiberger,94,82.35,224,272,-0.55
153,154,154,Kris Cox,73,82.33,191,232,-0.53
154,155,155,Tim Clark,84,82.31,214,260,-0.49
155,156,156,Craig Bowden,83,82.3,186,226,-0.47
156,157,157,Tommy Armour III,87,82.29,223,271,-0.48
157,158,158,Hirofumi Miyase,65,82.22,148,180,-0.49
158,T159,T159,Hunter Mahan,94,82.14,253,308,-0.51
159,T159,T159,Dan Olsen,75,82.14,207,252,-0.5
160,161,161,Patrick Sheehan,113,82.07,270,329,-0.47
161,162,162,Skip Kendall,99,81.95,218,266,-0.48
162,163,163,David Morland IV,73,81.9,181,221,-0.45
163,164,164,Kevin Na,100,81.85,239,292,-0.54
164,165,165,Neal Lancaster,106,81.82,288,352,-0.48
165,166,166,Jay Delsing,76,81.73,161,197,-0.52
166,167,167,Dicky Pride,66,81.72,152,186,-0.39
167,168,168,Bob Burns,88,81.7,183,224,-0.45
168,169,169,Todd Hamilton,92,81.52,172,211,-0.53
169,170,170,Blaine McCallister,68,81.46,145,178,-0.48
170,171,171,Scott Hend,81,81.23,290,357,-0.53
171,172,172,Joey Sindelar,100,81.17,250,308,-0.48
172,173,173,Craig Perks,75,81.12,159,196,-0.55
173,174,174,Robert Gamez,103,81.09,253,312,-0.51
174,175,175,J.J. Henry,103,81.06,291,359,-0.52
175,176,176,Grant Waite,79,81.03,188,232,-0.58
176,177,177,Mike Heinen,53,80.81,160,198,-0.63
177,178,178,Mark Calcavecchia,79,80.8,181,224,-0.51
178,179,179,Nick Price,51,80.65,75,93,-0.57
179,180,180,Stephen Leaney,84,80.57,141,175,-0.47
180,181,181,Hank Kuehne,91,80.48,301,374,-0.54
181,182,182,Peter Lonard,68,80.47,136,169,-0.49
182,183,183,Olin Browne,92,80.46,210,261,-0.46
183,184,184,Jay Williamson,100,80.2,235,293,-0.46
184,185,185,Guy Boros,64,79.65,180,226,-0.48
185,186,186,Joe Ogilvie,104,79.57,261,328,-0.52
186,187,187,Dudley Hart,60,79.56,109,137,-0.54
187,188,188,Mathias Grönberg,91,79.3,226,285,-0.53
188,189,189,David Gossett,57,79.17,133,168,-0.39
189,190,190,Brian Kortan,65,79.12,144,182,-0.44
190,191,191,Darren Clarke,54,78.79,104,132,-0.59
191,192,192,Rich Barcelo,67,78.73,174,221,-0.47
192,193,193,Chris Couch,55,77.66,146,188,-0.59
193,194,194,Niclas Fasth,61,77.53,138,178,-0.57
194,195,195,Scott Simpson,55,76.76,109,142,-0.47
195,196,196,Danny Ellis,81,76.45,198,259,-0.54
