,Approaches_from_150-175_yards_Rgh_RANK THIS WEEK,Approaches_from_150-175_yards_Rgh_RANK LAST WEEK,Approaches_from_150-175_yards_Rgh_PLAYER NAME,Approaches_from_150-175_yards_Rgh_ROUNDS,Approaches_from_150-175_yards_Rgh_AVG,Approaches_from_150-175_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_Rgh_# OF ATTEMPTS,Approaches_from_150-175_yards_Rgh_RELATIVE TO PAR
0,1,1,Sergio Garcia,65,"31' 9""",983.25,31,+6
1,2,2,Chris Riley,78,"35' 4""",1591.4170000000001,45,+8
2,3,3,Craig Parry,52,"36' 2""",1012.0830000000001,28,+1
3,4,4,Jeff Maggert,60,"36' 8""",1210.75,33,-1
4,5,5,Deane Pappas,72,"36' 11""",2176.333,59,+1
5,6,6,Tiger Woods,78,"37' 2""",2265.833,61,E
6,7,7,Tim Clark,84,"37' 4""",1269.583,34,+4
7,T8,T8,Freddie Jacobson,83,"37' 5""",2321.583,62,+8
8,T8,T8,Shigeki Maruyama,93,"37' 5""",1981.1670000000001,53,+1
9,10,10,Duffy Waldorf,79,"37' 8""",1733.4170000000001,46,+4
10,11,11,Heath Slocum,92,"38' 3""",1989.0829999999999,52,+7
11,12,12,Jay Haas,84,"38' 6""",1463.4170000000001,38,+2
12,13,13,Jay Williamson,100,"38' 9""",2404.25,62,+6
13,14,14,Rich Barcelo,67,"39' 0""",2026.3329999999999,52,+14
14,15,15,Niclas Fasth,61,"39' 2""",1801.6670000000001,46,+9
15,16,16,Pat Perez,102,"39' 3""",2824.417,72,+17
16,T17,T17,Jonathan Kaye,79,"39' 4""",1888.4170000000001,48,+10
17,T17,T17,David Toms,80,"39' 4""",1810.1670000000001,46,+14
18,19,19,Stuart Appleby,84,"39' 5""",1929.4170000000001,49,+4
19,20,20,Tom Pernice Jr.,103,"40' 0""",2198.417,55,+10
20,21,21,Craig Perks,75,"40' 2""",3010.5,75,+17
21,T22,T22,Tom Byrum,83,"40' 3""",1489.0829999999999,37,+3
22,T22,T22,Chad Campbell,100,"40' 3""",2255.0,56,+3
23,T24,T24,Scott Hend,81,"40' 4""",1854.1670000000001,46,+8
24,T24,T24,Tim Herron,84,"40' 4""",2175.917,54,+13
25,T24,T24,David Peoples,82,"40' 4""",2703.917,67,+13
26,T24,T24,Adam Scott,55,"40' 4""",1129.917,28,+4
27,28,28,Steve Flesch,109,"40' 6""",2431.167,60,+5
28,29,29,Dudley Hart,60,"40' 7""",1501.0829999999999,37,+8
29,T30,T30,Rory Sabbatini,89,"40' 8""",2601.667,64,+7
30,T30,T30,Grant Waite,79,"40' 8""",2685.333,66,+18
31,T30,T30,Dean Wilson,99,"40' 8""",3048.5,75,+12
32,T33,T33,Robert Gamez,103,"40' 9""",2485.25,61,+20
33,T33,T33,Arron Oberholser,77,"40' 9""",1548.0,38,+6
34,T33,T33,Ted Purdy,114,"40' 9""",2892.25,71,+11
35,36,36,Luke Donald,72,"40' 10""",2042.25,50,+8
36,T37,T37,Danny Briggs,85,"40' 11""",2903.667,71,+13
37,T37,T37,John Daly,79,"40' 11""",2250.167,55,+6
38,T37,T37,Lee Janzen,84,"40' 11""",2903.75,71,+18
39,T37,T37,Spike McRoy,93,"40' 11""",1962.4170000000001,48,+8
40,T41,T41,Greg Chalmers,70,"41' 1""",2424.917,59,+15
41,T41,T41,Dennis Paulson,71,"41' 1""",2425.0,59,+4
42,43,43,Steve Lowery,91,"41' 3""",2969.083,72,+10
43,T44,T44,Michael Allen,87,"41' 4""",2934.583,71,+16
44,T44,T44,Danny Ellis,81,"41' 4""",2024.0,49,+10
45,T44,T44,Brad Faxon,94,"41' 4""",2107.667,51,E
46,T44,T44,Tim Petrovic,111,"41' 4""",2809.25,68,+7
47,48,48,Robert Allenby,93,"41' 6""",2324.667,56,+9
48,T49,T49,Briny Baird,100,"41' 7""",2576.083,62,+6
49,T49,T49,Hank Kuehne,91,"41' 7""",2950.917,71,+8
50,51,51,Ryan Palmer,103,"41' 8""",2873.5,69,+17
51,52,52,Daniel Chopra,108,"41' 9""",3670.75,88,+7
52,53,53,Tommy Tolles,67,"41' 10""",2216.75,53,+11
53,T54,T54,Todd Hamilton,92,"41' 11""",2429.833,58,+13
54,T54,T54,Geoff Ogilvy,91,"41' 11""",2931.25,70,+8
55,T56,T56,John Cook,57,"42' 3""",802.0,19,+3
56,T56,T56,Mathias Grönberg,91,"42' 3""",2747.0,65,+21
57,T58,T58,Scott Hoch,52,"42' 4""",845.8330000000001,20,+7
58,T58,T58,Jerry Kelly,113,"42' 4""",1906.8329999999999,45,+6
59,T58,T58,Omar Uresti,85,"42' 4""",1607.6670000000001,38,+11
60,T61,T61,Bob Burns,88,"42' 5""",2162.917,51,+14
61,T61,T61,Fred Couples,54,"42' 5""",1356.6670000000001,32,+4
62,T61,T61,Phil Mickelson,83,"42' 5""",1570.3329999999999,37,+7
63,T61,T61,Kirk Triplett,88,"42' 5""",1780.6670000000001,42,+1
64,T65,T65,David Gossett,57,"42' 6""",1956.3329999999999,46,+6
65,T65,T65,Jesper Parnevik,86,"42' 6""",3099.833,73,+6
66,T67,T67,Craig Bowden,83,"42' 7""",1577.0,37,+11
67,T67,T67,Ben Curtis,56,"42' 7""",1491.0829999999999,35,+4
68,T67,T67,Esteban Toledo,92,"42' 7""",2255.083,53,+18
69,T70,T70,Carlos Franco,99,"42' 10""",3340.417,78,+1
70,T70,T70,Carl Pettersson,100,"42' 10""",2700.25,63,+9
71,72,72,Todd Fischer,104,"43' 0""",3139.083,73,+20
72,T73,T73,José María Olazábal,56,"43' 1""",1076.417,25,+3
73,T73,T73,Kenny Perry,79,"43' 1""",1851.6670000000001,43,+12
74,T73,T73,Bob Tway,90,"43' 1""",1982.1670000000001,46,+10
75,T76,T76,Billy Andrade,104,"43' 2""",3366.833,78,+15
76,T76,T76,Mark Calcavecchia,79,"43' 2""",1466.5,34,+3
77,T78,T78,D.J. Brigman,79,"43' 3""",2552.167,59,+6
78,T78,T78,Ben Crane,92,"43' 3""",2895.75,67,+13
79,80,80,Steve Pate,71,"43' 4""",1861.75,43,+8
80,T81,T81,Joe Durant,85,"43' 6""",1783.5829999999999,41,+9
