,Birdie_or_Better_Percentage_-_125-150_ya_RANK THIS WEEK,Birdie_or_Better_Percentage_-_125-150_ya_RANK LAST WEEK,Birdie_or_Better_Percentage_-_125-150_ya_PLAYER NAME,Birdie_or_Better_Percentage_-_125-150_ya_ROUNDS,Birdie_or_Better_Percentage_-_125-150_ya_%,Birdie_or_Better_Percentage_-_125-150_ya_TOTAL BIRDIES,Birdie_or_Better_Percentage_-_125-150_ya_TOTAL HOLES
40,41,41,Pat Perez,102,20.62,53,257
41,42,42,Phil Mickelson,83,20.59,35,170
42,43,43,John Riegger,53,20.55,30,146
43,T44,T44,Lee Janzen,84,20.45,45,220
44,T44,T44,Frank Lickliter II,89,20.45,45,220
45,46,46,Dean Wilson,99,20.24,50,247
46,47,47,Sergio Garcia,65,20.11,35,174
47,T48,T48,Stuart Appleby,84,20.1,39,194
48,T48,T48,Bart Bryant,73,20.1,39,194
49,50,50,Luke Donald,72,20.0,35,175
50,51,51,Joe Ogilvie,104,19.84,51,257
51,52,52,Matt Gogel,86,19.79,38,192
52,53,53,David Peoples,82,19.74,46,233
53,54,54,Brent Geiberger,94,19.71,54,274
54,55,55,Michael Allen,87,19.63,53,270
55,56,56,J.L. Lewis,106,19.57,55,281
56,57,57,Shigeki Maruyama,93,19.5,39,200
57,58,58,Tom Byrum,83,19.49,38,195
58,59,59,Tom Carter,113,19.45,64,329
59,60,60,Glen Day,101,19.42,60,309
60,61,61,Duffy Waldorf,79,19.41,33,170
61,62,62,Craig Bowden,83,19.39,38,196
62,63,63,José Coceres,68,19.32,34,176
63,64,64,Ted Purdy,114,19.31,62,321
64,65,65,Zach Johnson,109,19.29,54,280
65,66,66,Mark Hensby,97,19.25,51,265
66,67,67,Patrick Sheehan,113,19.24,66,343
67,68,68,Briny Baird,100,19.12,52,272
68,69,69,Mark Brooks,72,19.11,30,157
69,70,70,Stephen Ames,97,19.01,54,284
70,71,71,Tim Clark,84,19.0,38,200
71,72,72,Corey Pavin,83,18.97,33,174
72,73,73,Omar Uresti,85,18.96,40,211
73,74,74,Jay Delsing,76,18.89,41,217
74,75,75,Bob Estes,73,18.88,27,143
75,76,76,David Morland IV,73,18.78,34,181
76,77,77,Scott Hoch,52,18.75,21,112
77,78,78,Steve Elkington,64,18.72,35,187
78,79,79,Guy Boros,64,18.59,29,156
79,80,80,Loren Roberts,81,18.54,38,205
80,81,81,Nick Price,51,18.45,19,103
81,82,82,Robert Damron,92,18.33,44,240
82,83,83,Craig Perks,75,18.14,37,204
83,84,84,Todd Fischer,104,18.08,47,260
84,85,85,Mike Weir,75,18.07,30,166
85,T86,T86,Len Mattiace,75,18.06,41,227
86,T86,T86,Deane Pappas,72,18.06,41,227
87,88,88,Richard Johnson,102,18.05,50,277
88,89,89,Aaron Baddeley,87,17.98,41,228
89,90,90,Shaun Micheel,93,17.87,42,235
90,91,91,Bo Van Pelt,107,17.86,50,280
91,92,92,Brian Gay,96,17.81,44,247
92,93,93,Pat Bates,99,17.8,47,264
93,94,94,Hunter Mahan,94,17.79,53,298
94,95,95,Brian Kortan,65,17.77,35,197
95,96,96,Brian Bateman,84,17.76,46,259
96,T97,T97,David Branshaw,84,17.65,42,238
97,T97,T97,John Rollins,90,17.65,36,204
98,T99,T99,Justin Leonard,90,17.55,33,188
99,T99,T99,Scott McCarron,88,17.55,43,245
100,101,101,Chris Smith,105,17.53,54,308
101,102,102,Kenny Perry,79,17.41,35,201
102,103,103,Tommy Armour III,87,17.39,40,230
103,104,104,Rod Pampling,98,17.38,49,282
104,105,105,Stephen Leaney,84,17.37,29,167
105,106,106,Danny Briggs,85,17.36,42,242
106,T107,T107,Cameron Beckman,99,17.32,53,306
107,T107,T107,Steve Pate,71,17.32,31,179
108,T107,T107,Jeff Sluman,98,17.32,40,231
109,110,110,Joey Sindelar,100,17.31,49,283
110,111,111,Todd Hamilton,92,17.28,42,243
111,112,112,Hidemichi Tanaka,89,17.23,41,238
112,113,113,Freddie Jacobson,83,17.2,32,186
113,114,114,Bob Tway,90,17.19,33,192
114,115,115,Fred Couples,54,17.09,20,117
115,116,116,John Senden,99,17.08,48,281
116,117,117,Tripp Isenhour,55,17.05,22,129
117,118,118,K.J. Choi,83,16.98,27,159
118,119,119,Andre Stolz,53,16.97,28,165
119,120,120,Kevin Sutherland,86,16.96,38,224
120,121,121,John Cook,57,16.89,25,148
121,122,122,Harrison Frazar,86,16.88,40,237
122,123,123,Carl Pettersson,100,16.81,39,232
123,T124,T124,Hank Kuehne,91,16.8,42,250
124,T124,T124,Tom Pernice Jr.,103,16.8,43,256
125,126,126,Rich Barcelo,67,16.76,30,179
126,T127,T127,Robert Gamez,103,16.67,48,288
127,T127,T127,Jesper Parnevik,86,16.67,40,240
128,129,129,Gene Sauers,83,16.59,35,211
129,T130,T130,D.J. Brigman,79,16.52,38,230
130,T130,T130,José María Olazábal,56,16.52,19,115
131,132,132,John Daly,79,16.42,33,201
132,133,133,Spike McRoy,93,16.37,37,226
133,134,134,Scott Simpson,55,16.36,27,165
134,T135,T135,Steve Allan,102,16.33,48,294
135,T135,T135,Brett Quigley,102,16.33,48,294
136,137,137,Dicky Pride,66,16.23,31,191
137,138,138,Billy Mayfair,109,16.19,45,278
138,139,139,Mathias Grönberg,91,16.11,34,211
139,140,140,Arron Oberholser,77,16.09,28,174
140,141,141,Alex Cejka,76,16.07,27,168
141,T142,T142,Kris Cox,73,16.04,34,212
142,T142,T142,Neal Lancaster,106,16.04,47,293
143,144,144,Davis Love III,85,15.98,35,219
144,145,145,Ben Crane,92,15.95,37,232
145,146,146,Ryan Palmer,103,15.9,45,283
146,147,147,Chad Campbell,100,15.88,37,233
147,148,148,Rich Beem,81,15.85,29,183
148,149,149,Dan Olsen,75,15.84,35,221
149,150,150,Arjun Atwal,85,15.81,40,253
150,T151,T151,Tim Herron,84,15.74,37,235
151,T151,T151,Matt Kuchar,83,15.74,37,235
152,153,153,Daniel Chopra,108,15.64,51,326
153,154,154,Tim Petrovic,111,15.59,41,263
154,155,155,Woody Austin,94,15.57,38,244
155,156,156,Cliff Kresge,89,15.53,34,219
156,157,157,J.P. Hayes,79,15.47,28,181
157,158,158,Tommy Tolles,67,15.46,30,194
158,159,159,Rory Sabbatini,89,15.31,32,209
159,160,160,Carlos Franco,99,15.25,45,295
160,161,161,Craig Barlow,80,15.23,30,197
161,162,162,Brenden Pappas,111,15.15,50,330
162,163,163,Lucas Glover,95,15.0,39,260
163,164,164,David Frost,78,14.98,31,207
164,165,165,Danny Ellis,81,14.95,32,214
165,T166,T166,Paul Azinger,75,14.89,28,188
166,T166,T166,Ben Curtis,56,14.89,14,94
167,T166,T166,Hirofumi Miyase,65,14.89,28,188
168,169,169,Tom Lehman,70,14.85,30,202
169,170,170,Roland Thatcher,66,14.57,29,199
170,T171,T171,Scott Hend,81,14.55,31,213
171,T171,T171,Dennis Paulson,71,14.55,31,213
172,173,173,Jonathan Byrd,85,14.54,33,227
173,174,174,Jeff Brehaut,106,14.43,44,305
174,175,175,Jay Williamson,100,14.39,39,271
175,T176,T176,Notah Begay III,71,14.29,26,182
176,T176,T176,Kevin Muncrief,50,14.29,21,147
177,178,178,Bob Burns,88,14.22,32,225
178,179,179,Grant Waite,79,14.08,30,213
179,180,180,J.J. Henry,103,13.95,47,337
180,181,181,Chris Riley,78,13.91,21,151
181,182,182,Jeff Maggert,60,13.89,20,144
182,183,183,Roger Tambellini,81,13.64,33,242
183,184,184,Retief Goosen,56,13.22,16,121
184,185,185,Chris Couch,55,13.04,21,161
185,186,186,Charles Howell III,104,12.5,28,224
186,187,187,Blaine McCallister,68,12.37,23,186
187,188,188,Mike Heinen,53,12.35,20,162
188,189,189,Jonathan Kaye,79,12.32,25,203
189,190,190,Esteban Toledo,92,12.3,30,244
190,191,191,Craig Parry,52,12.12,12,99
191,192,192,Dan Forsman,79,11.59,24,207
192,193,193,Niclas Fasth,61,11.54,18,156
193,194,194,Peter Lonard,68,10.61,19,179
194,195,195,David Gossett,57,9.15,14,153
195,196,196,Rocco Mediate,53,9.09,10,110
