,Approach_125-150_yards_RTP_Score_RANK THIS WEEK,Approach_125-150_yards_RTP_Score_RANK LAST WEEK,Approach_125-150_yards_RTP_Score_PLAYER NAME,Approach_125-150_yards_RTP_Score_ROUNDS,Approach_125-150_yards_RTP_Score_AVG RTP
115,T115,T115,Jay Haas,84,-.062
116,117,117,Spike McRoy,93,-.061
117,118,118,Daniel Chopra,108,-.060
118,T119,T119,Tommy Armour III,87,-.059
119,T119,T119,Hank Kuehne,91,-.059
120,T119,T119,José María Olazábal,56,-.059
121,T122,T122,Pat Bates,99,-.058
122,T122,T122,Arron Oberholser,77,-.058
123,T122,T122,Tag Ridings,53,-.058
124,125,125,Stephen Leaney,84,-.057
125,126,126,Jeff Maggert,60,-.055
126,127,127,Steve Elkington,64,-.054
127,128,128,Steve Allan,102,-.053
128,T129,T129,Woody Austin,94,-.051
129,T129,T129,Tom Carter,113,-.051
130,T129,T129,Mathias Grönberg,91,-.051
131,T129,T129,Dan Olsen,75,-.051
132,T133,T133,J.J. Henry,103,-.049
133,T133,T133,Chris Smith,105,-.049
134,T135,T135,Bob Burns,88,-.048
135,T135,T135,Chris Riley,78,-.048
136,T137,T137,D.J. Brigman,79,-.047
137,T137,T137,Charles Howell III,104,-.047
138,T139,T139,Frank Lickliter II,89,-.044
139,T139,T139,Steve Pate,71,-.044
140,141,141,Cliff Kresge,89,-.043
141,142,142,Craig Parry,52,-.042
142,143,143,Richard Johnson,102,-.041
143,T144,T144,Cameron Beckman,99,-.040
144,T144,T144,Jeff Brehaut,106,-.040
145,T146,T146,Jonathan Byrd,85,-.039
146,T146,T146,Tim Petrovic,111,-.039
147,T146,T146,Carl Pettersson,100,-.039
148,149,149,Brenden Pappas,111,-.038
149,T150,T150,Kris Cox,73,-.037
150,T150,T150,Steve Flesch,109,-.037
151,152,152,Craig Barlow,80,-.034
152,T153,T153,Tripp Isenhour,55,-.030
153,T153,T153,Neal Lancaster,106,-.030
154,155,155,Bob Tway,90,-.028
155,T156,T156,Mark Brooks,72,-.026
156,T156,T156,Billy Mayfair,109,-.026
157,158,158,Jay Williamson,100,-.024
158,159,159,Ben Crane,92,-.023
159,T160,T160,Arjun Atwal,85,-.022
160,T160,T160,Blaine McCallister,68,-.022
161,T160,T160,Scott McCarron,88,-.022
162,163,163,David Morland IV,73,-.020
163,164,164,Jesper Parnevik,86,-.018
164,T165,T165,John Cook,57,-.017
165,T165,T165,Andre Stolz,53,-.017
166,167,167,Carlos Franco,99,-.014
167,168,168,Esteban Toledo,92,-.011
168,169,169,K.J. Choi,83,-.009
169,170,170,Brett Quigley,102,-.005
170,171,171,Danny Ellis,81,E
171,172,172,Hirofumi Miyase,65,+.006
172,T173,T173,David Frost,78,+.007
173,T173,T173,J.P. Hayes,79,+.007
174,T173,T173,Gene Sauers,83,+.007
175,176,176,Jonathan Kaye,79,+.012
176,177,177,Roland Thatcher,66,+.014
177,178,178,Notah Begay III,71,+.015
178,T179,T179,Niclas Fasth,61,+.018
179,T179,T179,Dan Forsman,79,+.018
180,T181,T181,Mike Heinen,53,+.019
181,T181,T181,Dennis Paulson,71,+.019
182,T181,T181,Grant Waite,79,+.019
183,184,184,Ben Curtis,56,+.028
184,185,185,Lucas Glover,95,+.031
185,186,186,Roger Tambellini,81,+.034
186,187,187,Rich Beem,81,+.045
187,188,188,Guy Boros,64,+.053
188,189,189,Paul Azinger,75,+.054
189,190,190,Dicky Pride,66,+.055
190,191,191,Scott Hend,81,+.058
191,192,192,Peter Lonard,68,+.070
192,193,193,Chris Couch,55,+.075
193,194,194,Kevin Muncrief,50,+.083
194,195,195,Rocco Mediate,53,+.100
195,196,196,David Gossett,57,+.118
