,Approach_75-100_yards_RTP_Score_RANK THIS WEEK,Approach_75-100_yards_RTP_Score_RANK LAST WEEK,Approach_75-100_yards_RTP_Score_PLAYER NAME,Approach_75-100_yards_RTP_Score_ROUNDS,Approach_75-100_yards_RTP_Score_AVG RTP
50,51,51,Len Mattiace,75,-.177
51,52,52,Adam Scott,55,-.176
52,53,53,Frank Lickliter II,89,-.175
53,54,54,Patrick Sheehan,113,-.173
54,55,55,Tim Clark,84,-.170
55,56,56,Brian Gay,96,-.169
56,57,57,Jeff Sluman,98,-.168
57,T58,T58,Tom Byrum,83,-.167
58,T58,T58,Arron Oberholser,77,-.167
59,T58,T58,Ryan Palmer,103,-.167
60,T58,T58,John Riegger,53,-.167
61,62,62,Shaun Micheel,93,-.164
62,63,63,Kris Cox,73,-.162
63,64,64,David Morland IV,73,-.160
64,65,65,Jay Delsing,76,-.159
65,66,66,Pat Bates,99,-.157
66,T67,T67,Hunter Mahan,94,-.156
67,T67,T67,Dean Wilson,99,-.156
68,69,69,Mike Weir,75,-.154
69,T70,T70,Rod Pampling,98,-.152
70,T70,T70,David Peoples,82,-.152
71,T72,T72,Brian Bateman,84,-.148
72,T72,T72,Harrison Frazar,86,-.148
73,T74,T74,Robert Gamez,103,-.147
74,T74,T74,Sergio Garcia,65,-.147
75,T76,T76,Tommy Armour III,87,-.146
76,T76,T76,Hank Kuehne,91,-.146
77,78,78,Jonathan Byrd,85,-.145
78,79,79,Michael Allen,87,-.143
79,80,80,Justin Rose,77,-.141
80,81,81,Glen Day,101,-.139
81,82,82,Duffy Waldorf,79,-.138
82,T83,T83,Joe Durant,85,-.137
83,T83,T83,Rory Sabbatini,89,-.137
84,T83,T83,Bo Van Pelt,107,-.137
85,T86,T86,Billy Andrade,104,-.136
86,T86,T86,Richard Johnson,102,-.136
87,88,88,Todd Fischer,104,-.135
88,89,89,Brenden Pappas,111,-.133
89,90,90,John Huston,62,-.132
90,91,91,Stephen Ames,97,-.131
91,T92,T92,Brad Faxon,94,-.130
92,T92,T92,Carlos Franco,99,-.130
93,T92,T92,Bernhard Langer,59,-.130
94,T92,T92,Tag Ridings,53,-.130
95,T96,T96,Dan Forsman,79,-.129
96,T96,T96,Vijay Singh,112,-.129
97,98,98,Cameron Beckman,99,-.124
98,99,99,Craig Perks,75,-.123
99,100,100,Chris Smith,105,-.121
100,101,101,Zach Johnson,109,-.119
101,102,102,Heath Slocum,92,-.117
102,103,103,Niclas Fasth,61,-.116
103,104,104,Jeff Maggert,60,-.115
104,T105,T105,Bart Bryant,73,-.114
105,T105,T105,Neal Lancaster,106,-.114
106,107,107,Jay Williamson,100,-.112
107,108,108,Grant Waite,79,-.111
108,109,109,Notah Begay III,71,-.109
109,110,110,Vaughn Taylor,84,-.106
110,T111,T111,D.J. Brigman,79,-.105
111,T111,T111,John Daly,79,-.105
112,T111,T111,Davis Love III,85,-.105
113,114,114,Tom Carter,113,-.102
114,T115,T115,Chad Campbell,100,-.101
115,T115,T115,Esteban Toledo,92,-.101
116,117,117,Phil Mickelson,83,-.100
117,118,118,Danny Ellis,81,-.099
118,119,119,Mark O'Meara,58,-.098
119,T120,T120,J.L. Lewis,106,-.095
120,T120,T120,Spike McRoy,93,-.095
121,T120,T120,Brett Quigley,102,-.095
122,T123,T123,Craig Bowden,83,-.093
123,T123,T123,Andre Stolz,53,-.093
124,125,125,Kenny Perry,79,-.092
125,126,126,Mike Heinen,53,-.091
126,127,127,Steve Stricker,81,-.090
127,128,128,Rich Beem,81,-.089
128,129,129,Jason Bohn,98,-.088
129,T130,T130,Mark Hensby,97,-.087
130,T130,T130,Dicky Pride,66,-.087
131,132,132,Jeff Brehaut,106,-.086
132,133,133,Tripp Isenhour,55,-.085
133,134,134,Retief Goosen,56,-.083
134,135,135,Dennis Paulson,71,-.082
135,136,136,Kirk Triplett,88,-.080
136,T137,T137,Steve Pate,71,-.078
137,T137,T137,Hidemichi Tanaka,89,-.078
138,139,139,Ernie Els,62,-.077
139,140,140,Charles Howell III,104,-.076
140,141,141,K.J. Choi,83,-.075
141,T142,T142,Arjun Atwal,85,-.074
142,T142,T142,Darren Clarke,54,-.074
143,T142,T142,Skip Kendall,99,-.074
144,T145,T145,José Coceres,68,-.071
145,T145,T145,Russ Cochran,61,-.071
146,T145,T145,Joey Sindelar,100,-.071
147,148,148,Alex Cejka,76,-.070
148,T149,T149,Briny Baird,100,-.063
149,T149,T149,Bob Burns,88,-.063
150,T149,T149,Scott Simpson,55,-.063
151,T149,T149,Kevin Sutherland,86,-.063
152,153,153,Steve Elkington,64,-.059
153,154,154,J.J. Henry,103,-.057
154,155,155,Mark Wilson,62,-.054
155,156,156,Blaine McCallister,68,-.047
156,157,157,Fred Funk,97,-.044
157,T158,T158,Mark Brooks,72,-.043
158,T158,T158,Freddie Jacobson,83,-.043
159,160,160,Robert Damron,92,-.040
160,161,161,Rich Barcelo,67,-.039
161,T162,T162,Tim Herron,84,-.038
162,T162,T162,Craig Parry,52,-.038
163,164,164,Roger Tambellini,81,-.036
164,165,165,Brian Kortan,65,-.034
165,166,166,Steve Allan,102,-.033
166,167,167,Dudley Hart,60,-.024
167,168,168,Stuart Appleby,84,-.020
168,169,169,Tim Petrovic,111,-.012
169,T170,T170,Jason Dufner,79,E
170,T170,T170,Stephen Leaney,84,E
171,T170,T170,Steve Lowery,91,E
172,T170,T170,Hirofumi Miyase,65,E
173,T170,T170,Geoff Ogilvy,91,E
174,T175,T175,David Frost,78,+.011
175,T175,T175,Billy Mayfair,109,+.011
176,177,177,Gene Sauers,83,+.016
177,178,178,Paul Azinger,75,+.018
178,T179,T179,David Branshaw,84,+.028
179,T179,T179,Scott Hend,81,+.028
180,181,181,Deane Pappas,72,+.031
181,182,182,Luke Donald,72,+.032
182,183,183,Justin Leonard,90,+.042
183,184,184,Dan Olsen,75,+.043
184,185,185,Mathias Grönberg,91,+.045
185,186,186,Fred Couples,54,+.057
186,187,187,Ken Duke,89,+.066
187,188,188,Ben Curtis,56,+.068
188,189,189,Aaron Baddeley,87,+.075
189,190,190,David Gossett,57,+.100
190,T191,T191,Nick Price,51,+.105
191,T191,T191,Tommy Tolles,67,+.105
192,193,193,Peter Lonard,68,+.125
193,194,194,Robert Allenby,93,+.140
194,195,195,Chris Couch,55,+.200
195,196,196,Kevin Muncrief,50,+.400
