,Approach_150-175_yards_RTP_Score_RANK THIS WEEK,Approach_150-175_yards_RTP_Score_RANK LAST WEEK,Approach_150-175_yards_RTP_Score_PLAYER NAME,Approach_150-175_yards_RTP_Score_ROUNDS,Approach_150-175_yards_RTP_Score_AVG RTP
0,1,1,Loren Roberts,81,-.161
1,2,2,Darren Clarke,54,-.147
2,3,3,Vijay Singh,112,-.118
3,4,4,Rory Sabbatini,89,-.112
4,5,5,Nick Price,51,-.108
5,6,6,Robert Gamez,103,-.107
6,7,7,Ernie Els,62,-.106
7,8,8,Luke Donald,72,-.104
8,9,9,Bart Bryant,73,-.100
9,10,10,Jerry Kelly,113,-.097
10,11,11,Stephen Ames,97,-.095
11,12,12,Vaughn Taylor,84,-.090
12,13,13,Adam Scott,55,-.087
13,14,14,Retief Goosen,56,-.085
14,T15,T15,Danny Ellis,81,-.079
15,T15,T15,Brian Gay,96,-.079
16,T15,T15,Jonathan Kaye,79,-.079
17,18,18,Scott Verplank,92,-.075
18,19,19,Paul Azinger,75,-.073
19,20,20,Tiger Woods,78,-.072
20,T21,T21,Scott McCarron,88,-.069
21,T21,T21,Jeff Sluman,98,-.069
22,23,23,Phil Mickelson,83,-.068
23,24,24,Stewart Cink,103,-.067
24,25,25,Tom Pernice Jr.,103,-.066
25,T26,T26,Freddie Jacobson,83,-.065
26,T26,T26,Brett Quigley,102,-.065
27,28,28,Woody Austin,94,-.064
28,T29,T29,John Huston,62,-.063
29,T29,T29,Neal Lancaster,106,-.063
30,31,31,Rod Pampling,98,-.061
31,T32,T32,Pat Bates,99,-.060
32,T32,T32,Arron Oberholser,77,-.060
33,T34,T34,David Frost,78,-.057
34,T34,T34,Kirk Triplett,88,-.057
35,36,36,Stephen Leaney,84,-.055
36,37,37,Shigeki Maruyama,93,-.054
37,T38,T38,Arjun Atwal,85,-.053
38,T38,T38,K.J. Choi,83,-.053
39,T38,T38,Justin Rose,77,-.053
40,T41,T41,Kenny Perry,79,-.052
41,T41,T41,Patrick Sheehan,113,-.052
42,T43,T43,Todd Fischer,104,-.051
43,T43,T43,Fred Funk,97,-.051
44,T45,T45,Bob Estes,73,-.050
45,T45,T45,Scott Hoch,52,-.050
46,T45,T45,Justin Leonard,90,-.050
47,48,48,Craig Bowden,83,-.048
48,T49,T49,Sergio Garcia,65,-.045
49,T49,T49,Bo Van Pelt,107,-.045
50,51,51,Dennis Paulson,71,-.043
51,52,52,Brian Bateman,84,-.042
52,53,53,Lee Janzen,84,-.041
53,T54,T54,Glen Day,101,-.040
54,T54,T54,Jesper Parnevik,86,-.040
55,56,56,Olin Browne,92,-.039
56,57,57,John Daly,79,-.038
57,T58,T58,Joey Sindelar,100,-.037
58,T58,T58,Mike Weir,75,-.037
59,T60,T60,Steve Flesch,109,-.036
60,T60,T60,Charles Howell III,104,-.036
61,T60,T60,Scott Simpson,55,-.036
62,T60,T60,Steve Stricker,81,-.036
63,T64,T64,Greg Chalmers,70,-.034
64,T64,T64,John Cook,57,-.034
65,T64,T64,Mark Hensby,97,-.034
66,T67,T67,Bob Burns,88,-.033
67,T67,T67,Ben Curtis,56,-.033
68,T69,T69,Shaun Micheel,93,-.032
69,T69,T69,Duffy Waldorf,79,-.032
70,T71,T71,John Riegger,53,-.031
71,T71,T71,Jay Williamson,100,-.031
72,73,73,Jay Haas,84,-.030
73,T74,T74,Davis Love III,85,-.029
74,T74,T74,Craig Parry,52,-.029
75,T76,T76,Fred Couples,54,-.027
76,T76,T76,Chris DiMarco,105,-.027
77,T76,T76,Jason Dufner,79,-.027
78,T76,T76,Tom Lehman,70,-.027
79,80,80,Tom Byrum,83,-.025
80,T81,T81,J.J. Henry,103,-.024
81,T81,T81,José María Olazábal,56,-.024
82,T81,T81,David Toms,80,-.024
83,T84,T84,Tim Herron,84,-.023
84,T84,T84,Frank Lickliter II,89,-.023
85,T86,T86,Hank Kuehne,91,-.022
86,T86,T86,Carl Pettersson,100,-.022
87,T88,T88,Corey Pavin,83,-.021
88,T88,T88,Tag Ridings,53,-.021
89,T88,T88,Mark Wilson,62,-.021
90,T91,T91,Briny Baird,100,-.020
91,T91,T91,John Senden,99,-.020
92,T93,T93,Brent Geiberger,94,-.019
93,T93,T93,Hidemichi Tanaka,89,-.019
94,T93,T93,Tommy Tolles,67,-.019
95,T96,T96,Spike McRoy,93,-.018
96,T96,T96,David Peoples,82,-.018
97,T96,T96,Craig Perks,75,-.018
98,T99,T99,Daniel Chopra,108,-.017
99,T99,T99,Kevin Muncrief,50,-.017
100,T99,T99,Steve Pate,71,-.017
101,102,102,Geoff Ogilvy,91,-.016
102,T103,T103,Zach Johnson,109,-.014
103,T103,T103,Dan Olsen,75,-.014
104,T105,T105,Robert Damron,92,-.012
105,T105,T105,Skip Kendall,99,-.012
106,T107,T107,Robert Allenby,93,-.010
107,T107,T107,Billy Mayfair,109,-.010
108,T107,T107,Bob Tway,90,-.010
109,T110,T110,Notah Begay III,71,-.009
110,T110,T110,Carlos Franco,99,-.009
111,T110,T110,Heath Slocum,92,-.009
112,113,113,Bernhard Langer,59,-.008
113,T114,T114,Richard Johnson,102,-.007
114,T114,T114,Chris Riley,78,-.007
