,Career_Money_Leaders_RANK THIS WEEK,Career_Money_Leaders_RANK LAST WEEK,Career_Money_Leaders_PLAYER NAME,Career_Money_Leaders_MONEY
159,160,160,Freddie Jacobson,"$5,181,614"
160,161,161,Notah Begay III,"$5,118,132"
161,162,162,José Coceres,"$5,025,906"
162,163,163,Dennis Paulson,"$4,977,451"
163,164,164,Daniel Chopra,"$4,942,185"
164,165,165,Craig Barlow,"$4,781,539"
165,166,166,David Edwards,"$4,773,198"
166,167,167,D.A. Weibring,"$4,770,705"
167,168,168,Jim Carter,"$4,737,493"
168,169,169,Wayne Levi,"$4,730,158"
169,170,170,Mike Reid,"$4,686,774"
170,171,171,Jason Bohn,"$4,660,902"
171,172,172,Gene Sauers,"$4,647,669"
172,173,173,Chris Smith,"$4,645,929"
173,174,174,Alex Cejka,"$4,599,306"
174,175,175,Matt Gogel,"$4,596,216"
175,176,176,Grant Waite,"$4,564,583"
176,177,177,Ryan Palmer,"$4,490,187"
177,178,178,Stephen Leaney,"$4,442,932"
178,179,179,Greg Kraft,"$4,365,446"
179,180,180,Ángel Cabrera,"$4,362,429"
180,181,181,Mark Wiebe,"$4,314,460"
181,182,182,Joel Edwards,"$4,286,415"
182,183,183,Tom Purtzer,"$4,192,268"
183,184,184,Mike Hulbert,"$4,183,778"
184,185,185,Ian Poulter,"$4,166,557"
185,186,186,Kent Jones,"$4,136,623"
186,187,187,Brandel Chamblee,"$4,018,410"
187,188,188,Rick Fehr,"$4,012,299"
188,189,189,Donnie Hammond,"$4,008,060"
189,190,190,Todd Hamilton,"$3,945,795"
190,191,191,John Mahaffey,"$3,876,852"
191,192,192,Camilo Villegas,"$3,863,357"
192,193,193,Ted Tryba,"$3,853,236"
193,194,194,Larry Nelson,"$3,827,401"
194,195,195,Matt Kuchar,"$3,814,927"
195,196,196,Nick Watney,"$3,761,070"
196,197,197,Ken Green,"$3,745,345"
197,198,198,Jeff Brehaut,"$3,706,710"
198,199,199,Michael Allen,"$3,702,959"
199,200,200,Richard Johnson,"$3,642,895"
200,201,201,Lee Westwood,"$3,621,145"
201,202,202,Nolan Henke,"$3,606,563"
202,203,203,Brian Bateman,"$3,591,259"
203,204,204,Brad Bryant,"$3,558,804"
204,205,205,Marco Dawson,"$3,553,177"
205,206,206,Bob May,"$3,549,633"
206,207,207,Andy Bean,"$3,531,780"
207,208,208,Jay Delsing,"$3,510,806"
208,209,209,Lee Trevino,"$3,478,328"
209,210,210,Mark Wilson,"$3,472,460"
210,211,211,Mathew Goggin,"$3,434,007"
211,212,212,Tim Simpson,"$3,406,017"
212,213,213,Ryan Moore,"$3,363,269"
213,214,214,Craig Perks,"$3,362,251"
214,215,215,Brian Henninger,"$3,316,460"
215,216,216,Bob Burns,"$3,306,576"
216,217,217,Don Pooley,"$3,296,615"
217,218,218,Brian Davis,"$3,254,301"
218,219,219,Phil Blackmar,"$3,245,909"
219,220,220,Charles Warren,"$3,196,381"
220,221,221,Phil Tataurangi,"$3,154,942"
221,222,222,Greg Owen,"$3,151,637"
222,223,223,Fulton Allem,"$3,144,319"
223,224,224,Michael Bradley,"$3,138,696"
224,225,225,Dan Pohl,"$3,112,263"
225,226,226,Jason Gore,"$3,103,763"
226,227,227,Ryuji Imada,"$3,090,826"
227,228,228,Nathan Green,"$3,081,121"
228,229,229,Troy Matteson,"$3,079,154"
229,230,230,Ronnie Black,"$3,070,281"
230,231,231,Bob Gilder,"$3,032,108"
231,232,232,Kevin Na,"$2,999,131"
232,233,233,Omar Uresti,"$2,959,710"
233,234,234,D.J. Trahan,"$2,955,800"
234,235,235,Dicky Pride,"$2,949,828"
235,236,236,Nick O'Hern,"$2,938,085"
236,237,237,Brandt Snedeker,"$2,903,590"
237,238,238,Frank Nobilo,"$2,875,836"
238,239,239,David Ogrin,"$2,848,159"
239,240,240,Charley Hoffman,"$2,826,511"
240,241,241,Bobby Wadkins,"$2,822,418"
241,242,242,Jodie Mudd,"$2,806,955"
242,243,243,Steve Allan,"$2,793,976"
243,244,244,Johnny Miller,"$2,747,484"
244,245,245,Doug Tewell,"$2,723,711"
245,246,246,Jim McGovern,"$2,722,615"
246,247,247,Scott Gump,"$2,715,190"
247,248,248,Howard Twitty,"$2,713,551"
248,249,249,Willie Wood,"$2,712,346"
249,250,250,Boo Weekley,"$2,708,417"
250,251,251,Sandy Lyle,"$2,696,355"
251,252,252,Hank Kuehne,"$2,686,886"
252,253,253,Bubba Watson,"$2,674,070"
253,254,254,Brad Fabel,"$2,636,911"
254,255,255,Carl Paulson,"$2,633,179"
255,256,256,Mike Springer,"$2,596,451"
256,257,257,Hubert Green,"$2,591,959"
257,258,258,Mathias Grönberg,"$2,568,172"
258,259,259,Tom Scherrer,"$2,552,640"
259,260,260,Henrik Stenson,"$2,533,776"
260,261,261,Gary Hallberg,"$2,476,014"
261,262,262,Bob Lohr,"$2,417,060"
262,263,263,Dave Barr,"$2,404,793"
263,264,264,Ken Duke,"$2,398,704"
264,265,265,Tag Ridings,"$2,396,181"
265,266,266,Spike McRoy,"$2,379,596"
266,267,267,Keith Clearwater,"$2,365,698"
267,268,268,J.B. Holmes,"$2,361,819"
268,269,269,Ian Leggatt,"$2,348,315"
269,270,270,Billy Ray Brown,"$2,330,389"
270,271,271,Bill Haas,"$2,329,313"
271,272,272,Gabriel Hjertstedt,"$2,328,261"
272,273,273,Calvin Peete,"$2,302,363"
273,274,274,Mike Sullivan,"$2,301,255"
274,275,275,Lennie Clements,"$2,280,766"
275,276,276,Will MacKenzie,"$2,272,001"
276,277,277,Ed Fiori,"$2,270,198"
277,278,278,Tom Weiskopf,"$2,241,687"
278,279,279,Brian Claar,"$2,225,850"
279,280,280,David Gossett,"$2,223,004"
280,281,281,Cliff Kresge,"$2,221,174"
281,282,282,Roger Maltbie,"$2,212,879"
282,283,283,J.C. Snead,"$2,197,545"
283,284,284,Clarence Rose,"$2,155,380"
284,285,285,Robin Freeman,"$2,154,387"
285,286,286,Arjun Atwal,"$2,138,877"
286,287,287,Garrett Willis,"$2,107,303"
287,288,288,Thomas Levet,"$2,080,206"
288,289,289,Ian Baker-Finch,"$2,078,743"
289,290,290,Wayne Grady,"$2,077,433"
290,291,291,Chris Couch,"$2,030,818"
291,292,292,John Adams,"$2,019,582"
292,293,293,Larry Rinker,"$2,007,824"
293,294,294,Mike Donald,"$1,970,260"
294,295,295,Trevor Dodds,"$1,940,834"
295,296,296,Jim Thorpe,"$1,935,566"
296,297,297,Paul Gow,"$1,924,296"
297,298,298,Dave Rummells,"$1,909,430"
298,299,299,Jerry Smith,"$1,900,122"
299,300,300,David Graham,"$1,888,731"
300,301,301,Anthony Kim,"$1,883,261"
301,302,302,Arnold Palmer,"$1,861,857"
302,303,303,Mike Heinen,"$1,848,216"
303,304,304,Richard Zokol,"$1,840,397"
304,305,305,Mike Standly,"$1,834,597"
305,306,306,Gary Player,"$1,834,482"
306,307,307,Leonard Thompson,"$1,819,028"
307,308,308,Bill Britton,"$1,814,615"
308,309,309,Mark Lye,"$1,800,654"
309,310,310,Robert Garrigus,"$1,797,604"
310,311,311,George Burns,"$1,781,090"
311,312,312,Kelly Gibson,"$1,751,957"
312,313,313,Jeff Gove,"$1,745,526"
313,314,314,Eric Axley,"$1,726,590"
314,315,315,John Mallinger,"$1,711,671"
315,316,316,Morris Hatalsky,"$1,707,280"
316,317,317,Bruce Fleisher,"$1,695,111"
317,318,318,Billy Casper,"$1,691,583"
318,319,319,Jeff Quinney,"$1,678,316"
319,320,320,"David Berganio, Jr.","$1,650,982"
320,321,321,Michael Clark II,"$1,649,440"
321,322,322,Bob Murphy,"$1,642,330"
322,323,323,Ted Schulz,"$1,638,795"
323,324,324,Jerry Pate,"$1,634,246"
324,325,325,Gary Koch,"$1,629,482"
325,326,326,Lon Hinkle,"$1,607,691"
326,327,327,Kenny Knox,"$1,607,180"
327,328,328,Jeff Overton,"$1,586,762"
328,329,329,Gene Littler,"$1,584,210"
329,330,330,Jack Renner,"$1,579,090"
330,331,331,Curt Byrum,"$1,576,535"
331,332,332,"Wes Short, Jr.","$1,569,801"
332,333,333,Miller Barber,"$1,564,204"
333,334,334,Mark Hayes,"$1,555,739"
334,335,335,Jim Colbert,"$1,553,136"
335,336,336,Bob Eastwood,"$1,546,106"
336,337,337,Keith Fergus,"$1,546,009"
337,338,338,George McNeill,"$1,504,627"
338,339,339,Buddy Gardner,"$1,491,943"
339,340,340,Guy Boros,"$1,476,545"
340,341,341,Daisuke Maruyama,"$1,456,080"
341,342,342,Bobby Clampett,"$1,423,000"
342,343,343,Robert Wrenn,"$1,422,635"
343,344,344,Billy Kratzert,"$1,396,819"
344,345,345,Charlie Wi,"$1,396,056"
345,346,346,David Howell,"$1,394,115"
346,347,347,Bill Rogers,"$1,384,710"
347,348,348,Bruce Crampton,"$1,376,193"
348,349,349,Andy North,"$1,365,530"
349,350,350,Danny Ellis,"$1,355,910"
350,351,351,Ed Dougherty,"$1,323,769"
351,352,352,David Branshaw,"$1,323,370"
352,353,353,Tom Sieckmann,"$1,310,647"
353,354,354,Kevin Stadler,"$1,304,165"
354,355,355,Dave Stockton,"$1,303,281"
355,356,356,Denis Watson,"$1,288,621"
356,357,357,Al Geiberger,"$1,265,188"
357,358,358,Bob Heintz,"$1,259,588"
358,359,359,John Morse,"$1,256,570"
359,360,360,Darron Stiles,"$1,219,458"
360,361,361,Danny Edwards,"$1,212,304"
361,362,362,Tripp Isenhour,"$1,198,393"
362,363,363,Dan Halldorson,"$1,193,929"
363,364,364,Steve Marino,"$1,193,707"
364,365,365,Charles Coody,"$1,187,762"
365,366,366,Dave Eichelberger,"$1,186,505"
366,367,367,Tony Sills,"$1,173,361"
367,368,368,Don January,"$1,140,925"
368,369,369,Dave Hill,"$1,130,420"
369,370,370,Scott Gutschewski,"$1,127,012"
370,371,371,Craig Bowden,"$1,125,249"
371,372,372,Dick Mast,"$1,123,038"
372,373,373,John Inman,"$1,087,947"
373,374,374,Gibby Gilbert,"$1,056,506"
374,375,375,Joey Snyder III,"$1,056,128"
375,376,376,Mac O'Grady,"$1,050,779"
376,377,377,Rex Caldwell,"$1,043,403"
377,378,378,Chi Chi Rodriguez,"$1,037,106"
378,379,379,Mike Smith,"$1,024,313"
379,380,380,Lee Elder,"$1,020,514"
380,381,381,Johnson Wagner,"$1,013,024"
381,382,382,Bobby Nichols,"$993,025"
382,383,383,Barry Jaeckel,"$982,408"
383,384,384,Gavin Coles,"$960,900"
384,385,385,Isao Aoki,"$960,571"
385,386,386,Jason Dufner,"$922,221"
386,387,387,D.J. Brigman,"$919,998"
387,388,388,Pat McGowan,"$915,577"
388,389,389,Andre Stolz,"$913,148"
389,390,390,Bruce Devlin,"$907,069"
390,391,391,Mark Carnevale,"$906,925"
391,392,392,Craig Kanada,"$902,813"
392,393,393,Shane Bertsch,"$878,363"
393,394,394,Jerry McGee,"$871,753"
394,395,395,Ryan Armour,"$862,979"
395,396,396,Ed Sneed,"$860,268"
396,397,397,Bryce Molder,"$827,442"
397,398,398,Bill Sander,"$823,428"
398,399,399,Ron Streck,"$817,211"
399,400,400,Grier Jones,"$803,189"
400,401,401,Gay Brewer,"$800,914"
401,402,402,Lance Ten Broeck,"$790,347"
402,403,403,Bubba Dickerson,"$781,885"
403,404,404,Jerry Heard,"$780,746"
404,405,405,Doug Sanders,"$772,993"
405,406,406,Greg Twiggs,"$767,294"
406,407,407,Kris Cox,"$759,736"
407,408,408,Frank Conner,"$750,733"
408,409,409,Peter Oosterhuis,"$736,692"
409,410,410,Joe Inman,"$729,249"
410,411,411,Chris Stroud,"$683,456"
411,412,412,Mike McCullough,"$682,511"
412,413,413,Rod Curl,"$677,009"
413,414,414,Stan Utley,"$674,546"
414,415,415,Homero Blancas,"$671,251"
415,416,416,Gary McCord,"$662,359"
416,417,417,Parker McLachlin,"$662,256"
417,418,418,Michael Putnam,"$652,092"
418,419,419,John Merrick,"$649,438"
419,420,420,Bob Goalby,"$645,013"
420,421,421,Victor Regalado,"$628,557"
421,422,422,T.C. Chen,"$616,303"
422,423,423,Doug LaBelle II,"$604,633"
423,424,424,Dale Douglass,"$577,950"
424,425,425,Sam Randolph,"$574,876"
425,426,426,Mark Pfeil,"$573,387"
426,427,427,Jim Dent,"$564,809"
427,428,428,Rich Barcelo,"$564,786"
428,429,429,Chris Tidland,"$555,962"
429,430,430,Vance Veazey,"$554,363"
430,431,431,John Schroeder,"$546,569"
431,432,432,Tim Norris,"$545,531"
432,433,433,Mac McLendon,"$541,908"
433,434,434,Rik Massengale,"$536,254"
434,435,435,Vance Heafner,"$535,177"
435,436,436,Bobby Cole,"$535,130"
436,437,437,Andrew Buckle,"$532,127"
437,438,438,Anders Hansen,"$527,747"
438,439,439,Forrest Fezler,"$527,325"
439,440,440,Mike Morley,"$526,403"
440,441,441,Ken Brown,"$507,919"
441,442,442,Jim Nelford,"$485,111"
442,443,443,Steve Melnyk,"$477,784"
443,444,444,Tom Jenkins,"$470,019"
444,445,445,Bob Lunn,"$459,182"
445,446,446,Mike Nicolette,"$448,037"
446,447,447,Brendon de Jonge,"$447,172"
447,448,448,Bob Rosburg,"$436,446"
448,449,449,Tom Shaw,"$434,756"
449,450,450,B.J. Staten,"$428,593"
450,451,451,Allen Miller,"$426,883"
451,452,452,Phillip Hancock,"$425,154"
452,453,453,Bobby Mitchell,"$421,938"
453,454,454,Doug Ford,"$419,292"
454,455,455,Larry Hinson,"$413,284"
455,456,456,Wally Armstrong,"$406,269"
456,457,457,Fred Marti,"$404,674"
457,458,458,Terry Diehl,"$404,611"
458,459,459,Dow Finsterwald,"$402,102"
459,460,460,Jim Benepe,"$395,214"
460,461,461,Jarrod Lyle,"$390,303"
461,462,462,Orville Moody,"$389,846"
462,463,463,John Fought,"$387,036"
463,464,464,Greg Powers,"$386,086"
464,465,465,Bob Smith,"$385,283"
465,466,466,Bob Shearer,"$378,336"
466,467,467,Billy Maxwell,"$375,648"
467,468,468,Johnny Pott,"$371,396"
468,469,469,Deane Beman,"$370,003"
469,470,470,George Cadle,"$362,543"
470,471,471,R.H. Sikes,"$344,387"
471,472,472,Tony Jacklin,"$336,530"
472,473,473,Jim Wiechers,"$329,169"
473,474,474,Lyn Lott,"$325,966"
474,475,475,Jeff Mitchell,"$322,320"
475,476,476,Pat Lindsey,"$318,777"
476,477,477,Jason Schultz,"$310,667"
477,478,478,Woody Blackburn,"$310,231"
478,479,479,Jim Jamieson,"$306,618"
479,480,480,Richard Crawford,"$305,500"
480,481,481,Bob Dickson,"$296,640"
481,482,482,Labron Harris,"$295,917"
482,483,483,Mike Souchak,"$287,463"
483,484,484,Howie Johnson,"$280,816"
484,485,485,Kyle Reifers,"$276,369"
485,486,486,DeWitt Weaver,"$273,435"
486,487,487,Ken Venturi,"$268,263"
487,488,488,Ernie Gonzalez,"$265,032"
488,489,489,Bert Greene,"$264,230"
489,490,490,Craig Lile,"$255,659"
490,491,491,Terry Dill,"$255,050"
491,492,492,Fred Wadsworth,"$235,449"
492,493,493,Tommy Jacobs,"$232,720"
493,494,494,Ron Cerrudo,"$228,199"
494,495,495,Pete Brown,"$214,884"
495,496,496,Fred Hawkins,"$205,228"
496,497,497,Babe Hiskey,"$202,754"
497,498,498,Dwight Nevil,"$199,935"
498,499,499,Don Iverson,"$198,477"
499,500,500,Jack Newton,"$191,898"
500,501,501,Tom Johnson,"$190,926"
501,502,502,Nick Flanagan,"$185,155"
502,503,503,Dave Ragan,"$172,256"
503,504,504,Matt Hendrix,"$166,448"
504,505,505,Roy Pace,"$165,699"
505,506,506,Marty Fleckman,"$162,141"
506,507,507,Bob Byman,"$161,884"
507,508,508,Bert Weaver,"$161,210"
508,509,509,Pat Fitzsimons,"$153,542"
509,510,510,Bunky Henry,"$153,499"
510,511,511,Steve Wheatcroft,"$153,246"
511,512,512,Gary Groh,"$148,753"
512,513,513,Mike Holland,"$146,470"
513,514,514,Rocky Thompson,"$146,391"
514,515,515,Steve Spray,"$142,045"
515,516,516,Jack Fleck,"$129,737"
516,517,517,Michael Boyd,"$126,839"
517,518,518,Randy Glover,"$123,531"
518,519,519,Al Besselink,"$119,183"
519,520,520,Steve Reid,"$110,441"
520,521,521,Bill Garrett,"$107,610"
521,522,522,Jim Ferree,"$106,895"
522,523,523,Bob Toski,"$105,484"
523,524,524,Bob McCallister,"$101,079"
524,525,525,Tom Nieporte,"$94,555"
525,526,526,Sam Adams,"$82,787"
526,527,527,Ernie Vossler,"$74,229"
527,528,528,Jim Rutledge,"$74,140"
528,529,529,Richie Karl,"$61,566"
529,530,530,Jaco Van Zyl,"$53,763"
530,531,531,Mike Fetchick,"$52,044"
531,532,532,Bill Johnston,"$50,707"
532,533,533,Patrick Moore,"$34,859"
533,534,534,Dick Hart,"$34,739"
534,535,535,Laurie Hammer,"$25,992"
535,536,536,Al Johnston,"$24,099"
536,537,537,Paul Sheehan,"$21,858"
537,538,538,Steven Bowditch,"$19,459"
