,Approaches_from_100-125_yards_Rgh_RANK THIS WEEK,Approaches_from_100-125_yards_Rgh_RANK LAST WEEK,Approaches_from_100-125_yards_Rgh_PLAYER NAME,Approaches_from_100-125_yards_Rgh_ROUNDS,Approaches_from_100-125_yards_Rgh_AVG,Approaches_from_100-125_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_100-125_yards_Rgh_# OF ATTEMPTS,Approaches_from_100-125_yards_Rgh_RELATIVE TO PAR
0,1,,Kevin Na,86,"20' 8""",268.5,13,+1
1,2,,Zach Johnson,81,"21' 0""",357.167,17,-4
2,3,,David Lingmerth,79,"21' 1""",610.6669999999999,29,-5
3,4,,Webb Simpson,102,"22' 3""",711.8330000000001,32,-2
4,5,,Tim Wilkinson,64,"23' 1""",276.75,12,E
5,6,,Adam Hadwin,98,"23' 2""",324.0,14,-4
6,7,,D.A. Points,68,"23' 5""",374.583,16,-2
7,8,,Ken Duke,77,"23' 7""",565.3330000000001,24,+4
8,9,,K.J. Choi,72,"23' 8""",472.917,20,+5
9,10,,Adam Scott,58,"23' 9""",309.0,13,+1
10,11,,Kevin Kisner,105,"24' 0""",407.333,17,+1
11,12,,Miguel Angel Carballo,63,"24' 2""",724.8330000000001,30,-1
12,13,,Boo Weekley,75,"24' 3""",629.75,26,+2
13,T14,,Scott Piercy,70,"24' 5""",561.25,23,+3
14,T14,,Brandt Snedeker,53,"24' 5""",341.833,14,+4
15,16,,Geoff Ogilvy,80,"24' 6""",834.1669999999999,34,E
16,17,,Matt Kuchar,95,"24' 8""",493.583,20,E
17,T18,,Keegan Bradley,104,"24' 10""",867.9169999999999,35,+2
18,T18,,Bud Cauley,92,"24' 10""",844.9169999999999,34,-3
19,20,,Justin Rose,66,"24' 11""",499.0,20,-4
20,21,,Cameron Tringale,89,"25' 4""",582.5,23,+1
21,T22,,Rod Pampling,71,"25' 5""",736.5,29,E
22,T22,,Kyle Reifers,96,"25' 5""",736.1669999999999,29,+3
23,T24,,Ryan Palmer,61,"25' 6""",842.0,33,-2
24,T24,,Cameron Percy,71,"25' 6""",840.75,33,-3
25,26,,Justin Thomas,86,"25' 7""",742.9169999999999,29,-2
26,T27,,Danny Lee,93,"25' 8""",692.6669999999999,27,+1
27,T27,,Charl Schwartzel,63,"25' 8""",565.1669999999999,22,+6
28,29,,Stewart Cink,93,"26' 1""",833.75,32,-8
29,30,,Michael Thompson,60,"26' 2""",628.0830000000001,24,+2
30,31,,Robert Garrigus,78,"26' 3""",760.4169999999999,29,-1
31,T32,,Wesley Bryan,95,"26' 4""",764.3330000000001,29,+1
32,T32,,Ernie Els,52,"26' 4""",474.167,18,+1
33,34,,Hudson Swafford,94,"26' 6""",1033.667,39,+10
34,T35,,Rickie Fowler,78,"26' 8""",586.1669999999999,22,+5
35,T35,,Vaughn Taylor,90,"26' 8""",692.4169999999999,26,-5
36,T37,,Luke Donald,50,"26' 9""",160.667,6,E
37,T37,,Luke List,102,"26' 9""",1257.333,47,-2
38,39,,Jason Dufner,89,"26' 10""",1074.917,40,-3
39,40,,Sung Kang,104,"26' 11""",889.3330000000001,33,-2
40,T41,,Trey Mullinax,88,"27' 0""",1159.417,43,E
41,T41,,Kevin Streelman,90,"27' 0""",971.4169999999999,36,+4
42,43,,Shane Lowry,52,"27' 3""",326.66700000000003,12,-2
43,T44,,Chris Kirk,89,"27' 5""",685.0,25,+2
44,T44,,Nick Watney,75,"27' 5""",1013.8330000000001,37,+3
45,T46,,Morgan Hoffmann,92,"27' 6""",1236.833,45,+1
46,T46,,Spencer Levin,89,"27' 6""",549.5,20,-1
47,48,,Jonas Blixt,74,"27' 8""",802.9169999999999,29,+5
48,T49,,Ryan Blaum,100,"27' 9""",1054.917,38,-3
49,T49,,Hideki Matsuyama,83,"27' 9""",527.8330000000001,19,+4
50,T51,,Aaron Baddeley,61,"27' 11""",670.5,24,E
51,T51,,J.T. Poston,95,"27' 11""",1031.417,37,+5
52,53,,John Huh,92,"28' 0""",672.75,24,-1
53,54,,Bill Haas,92,"28' 1""",814.0,29,+1
54,55,,Brad Fritsch,56,"28' 3""",762.6669999999999,27,-2
55,56,,Graeme McDowell,56,"28' 4""",368.75,13,E
56,T57,,Dustin Johnson,77,"28' 5""",1222.083,43,+2
57,T57,,Sam Saunders,76,"28' 5""",681.4169999999999,24,+1
58,59,,Roberto Castro,70,"28' 6""",599.0,21,-4
59,T60,,David Hearn,93,"28' 7""",543.3330000000001,19,+4
60,T60,,Michael Kim,94,"28' 7""",799.4169999999999,28,-2
61,62,,Johnson Wagner,71,"28' 8""",774.25,27,-2
62,T63,,Tom Hoge,54,"28' 9""",775.5,27,-3
63,T63,,Ryan Moore,82,"28' 9""",690.1669999999999,24,+1
64,T65,,Brett Drewitt,57,"28' 10""",605.75,21,+3
65,T65,,J.B. Holmes,83,"28' 10""",1327.9170000000001,46,+1
66,T65,,Ben Martin,86,"28' 10""",836.0,29,+4
67,T68,,Mark Anderson,54,"29' 0""",666.9169999999999,23,+1
68,T68,,Sergio Garcia,65,"29' 0""",666.3330000000001,23,-1
69,T68,,Xander Schauffele,96,"29' 0""",1161.583,40,-5
70,71,,Brian Stuard,93,"29' 2""",612.75,21,-1
71,T72,,Martin Flores,88,"29' 4""",1583.3329999999999,54,-2
72,T72,,Anirban Lahiri,72,"29' 4""",440.25,15,+1
73,T72,,Steve Wheatcroft,51,"29' 4""",322.91700000000003,11,+4
74,T75,,Matt Every,76,"29' 5""",1263.917,43,+6
75,T75,,Peter Malnati,91,"29' 5""",912.8330000000001,31,+4
76,77,,Nicholas Lindheim,58,"29' 6""",738.0830000000001,25,-4
77,T78,,Graham DeLaet,82,"29' 9""",921.3330000000001,31,-1
78,T78,,Retief Goosen,52,"29' 9""",683.4169999999999,23,E
79,T78,,Mark Hubbard,81,"29' 9""",743.5,25,E
80,81,,Billy Hurley III,80,"29' 10""",895.9169999999999,30,+4
81,T82,,Sebastián Muñoz,51,"29' 11""",867.8330000000001,29,+3
82,T82,,Jonathan Randolph,68,"29' 11""",776.75,26,+5
83,T84,,Ryan Armour,63,"30' 0""",569.6669999999999,19,+1
84,T84,,Cameron Smith,86,"30' 0""",1111.5,37,+3
85,86,,Camilo Villegas,76,"30' 1""",783.1669999999999,26,-5
86,87,,Brendan Steele,89,"30' 2""",934.75,31,+4
87,88,,Andres Gonzales,73,"30' 3""",1027.167,34,E
88,T89,,Smylie Kaufman,76,"30' 5""",1185.167,39,+3
89,T89,,Andrew Loupe,55,"30' 5""",1247.667,41,+2
90,T91,,Steven Bowditch,59,"30' 6""",1129.167,37,+6
91,T91,,Rafa Cabrera Bello,63,"30' 6""",610.4169999999999,20,+2
92,T91,,Alex Cejka,85,"30' 6""",548.5,18,+4
93,T91,,Bryce Molder,74,"30' 6""",670.6669999999999,22,E
94,95,,Jordan Spieth,85,"30' 7""",641.6669999999999,21,-3
95,T96,,Harris English,84,"30' 8""",1378.4170000000001,45,+7
96,T96,,Bubba Watson,71,"30' 8""",980.25,32,+2
97,98,,Derek Fathauer,81,"30' 9""",769.25,25,+2
98,99,,Marc Leishman,94,"30' 10""",832.0,27,+2
99,100,,Steven Alker,69,"31' 1""",838.5830000000001,27,E
100,101,,Louis Oosthuizen,69,"31' 2""",467.167,15,+2
101,T102,,Jim Herman,77,"31' 4""",595.25,19,+4
102,T102,,Shawn Stefani,72,"31' 4""",1003.4169999999999,32,E
103,T104,,Ryo Ishikawa,56,"31' 6""",786.5830000000001,25,+2
104,T104,,Francesco Molinari,75,"31' 6""",630.6669999999999,20,E
105,T104,,Harold Varner III,101,"31' 6""",1321.8329999999999,42,E
106,107,,Phil Mickelson,85,"31' 8""",1107.917,35,+3
107,T108,,Zac Blair,105,"31' 9""",1048.75,33,-1
108,T108,,James Hahn,96,"31' 9""",1048.083,33,-5
109,T108,,Scott Stallings,81,"31' 9""",1525.5,48,+5
110,T111,,Dominic Bozzelli,69,"31' 11""",1147.5,36,+5
111,T111,,Tony Finau,106,"31' 11""",1789.0829999999999,56,+2
112,113,,Sean O'Hair,84,"32' 0""",1119.833,35,+1
113,114,,Brian Gay,82,"32' 1""",1153.583,36,+3
114,T115,,Troy Merritt,82,"32' 2""",1255.333,39,+5
115,T115,,C.T. Pan,88,"32' 2""",803.1669999999999,25,-2
116,T115,,Patrick Reed,107,"32' 2""",1319.0829999999999,41,+2
117,118,,Gonzalo Fernandez-Castaño,63,"32' 3""",1031.25,32,+4
118,T119,,Ricky Barnes,100,"32' 4""",969.9169999999999,30,+1
119,T119,,Ryan Brehm,83,"32' 4""",1812.8329999999999,56,-4
