,Approaches_from__100_yards_RANK THIS WEEK,Approaches_from__100_yards_RANK LAST WEEK,Approaches_from__100_yards_PLAYER NAME,Approaches_from__100_yards_ROUNDS,Approaches_from__100_yards_AVG,Approaches_from__100_yards_TOTAL DISTANCE (FEET),Approaches_from__100_yards_# OF ATTEMPTS,Approaches_from__100_yards_RELATIVE TO PAR
107,T108,,Ryan Brehm,83,"32' 10""",20861.917,636,-0.06
108,T108,,Jason Day,71,"32' 10""",18570.25,565,-0.14
109,T108,,Sung Kang,104,"32' 10""",31228.083,952,-0.06
110,T108,,Francesco Molinari,75,"32' 10""",23749.583,724,-0.12
111,T112,,Brian Gay,82,"32' 11""",27735.667,842,-0.07
112,T112,,John Huh,92,"32' 11""",31456.0,956,-0.07
113,T112,,Xander Schauffele,96,"32' 11""",26906.917,817,-0.09
114,T115,,J.J. Henry,92,"33' 0""",30097.583,912,-0.06
115,T115,,Billy Horschel,88,"33' 0""",31112.75,943,-0.08
116,T115,,Graeme McDowell,56,"33' 0""",20404.417,618,-0.09
117,T115,,Adam Scott,58,"33' 0""",14758.167,447,-0.09
118,T119,,Patrick Cantlay,52,"33' 1""",18721.417,566,-0.09
119,T119,,Kelly Kraft,75,"33' 1""",25290.667,765,-0.03
120,T119,,J.J. Spaun,92,"33' 1""",29637.667,895,-0.06
121,T122,,Zac Blair,105,"33' 2""",33975.167,1025,-0.05
122,T122,,Dominic Bozzelli,69,"33' 2""",20281.083,612,-0.05
123,T122,,Scott Brown,95,"33' 2""",31865.75,961,-0.05
124,T122,,Bill Haas,92,"33' 2""",27051.25,816,-0.09
125,T122,,Jason Kokrak,95,"33' 2""",30524.75,921,-0.04
126,T122,,Rory McIlroy,51,"33' 2""",11914.75,359,-0.09
127,T122,,Chris Stroud,67,"33' 2""",19525.833,588,-0.05
128,T122,,Kevin Tway,96,"33' 2""",25864.417,780,-0.1
129,T130,,Mark Anderson,54,"33' 3""",15821.917,476,-0.06
130,T130,,Brian Harman,104,"33' 3""",31970.417,961,-0.11
131,T130,,Peter Malnati,91,"33' 3""",29057.583,875,-0.08
132,T130,,Phil Mickelson,85,"33' 3""",24975.583,752,-0.13
133,T130,,C.T. Pan,88,"33' 3""",30621.5,921,-0.07
134,T130,,Ian Poulter,72,"33' 3""",22863.75,687,-0.1
135,T136,,Ken Duke,77,"33' 4""",24312.25,730,-0.03
136,T136,,Matt Kuchar,95,"33' 4""",30408.667,913,-0.1
137,T138,,Byeong Hun An,77,"33' 5""",21185.833,634,-0.07
138,T138,,Louis Oosthuizen,69,"33' 5""",18691.25,559,-0.09
139,T138,,Carl Pettersson,63,"33' 5""",19668.583,589,-0.05
140,T141,,Daniel Summerhays,100,"33' 6""",31788.5,948,-0.08
141,T141,,Bubba Watson,71,"33' 6""",19135.583,571,-0.07
142,T143,,Ryan Blaum,100,"33' 7""",32169.583,958,-0.09
143,T143,,Charles Howell III,86,"33' 7""",25265.417,753,-0.1
144,T143,,Brandt Snedeker,53,"33' 7""",15395.0,458,-0.11
145,T143,,Cameron Tringale,89,"33' 7""",25384.833,755,-0.07
146,T143,,Jhonattan Vegas,95,"33' 7""",25984.167,773,-0.07
147,T148,,K.J. Choi,72,"33' 8""",22550.417,670,-0.03
148,T148,,Søren Kjeldsen,58,"33' 8""",14570.583,433,-0.05
149,T148,,Jamie Lovemark,98,"33' 8""",28940.583,859,-0.08
150,T148,,Sean O'Hair,84,"33' 8""",26679.417,793,-0.07
151,T152,,Brandon Hagy,85,"33' 9""",25486.917,756,-0.06
152,T152,,Martin Laird,83,"33' 9""",28105.667,832,-0.1
153,T154,,Rafa Cabrera Bello,63,"33' 10""",16566.333,490,-0.03
154,T154,,Roberto Castro,70,"33' 10""",21651.25,640,0.01
155,T154,,Chad Collins,66,"33' 10""",21676.833,641,-0.07
156,T154,,Ben Crane,86,"33' 10""",29028.667,858,-0.06
157,158,,Michael Thompson,60,"33' 11""",17944.417,529,-0.05
158,159,,Robert Streb,98,"34' 0""",33311.917,980,-0.05
159,T160,,James Hahn,96,"34' 1""",34111.583,1001,-0.06
160,T160,,Jim Herman,77,"34' 1""",29000.5,850,-0.05
161,T160,,Spencer Levin,89,"34' 1""",29705.75,871,-0.04
162,T160,,David Lingmerth,79,"34' 1""",26216.25,770,-0.05
163,T160,,Geoff Ogilvy,80,"34' 1""",27334.167,802,-0.04
164,T165,,Miguel Angel Carballo,63,"34' 2""",16680.583,488,-0.03
165,T165,,Gonzalo Fernandez-Castaño,63,"34' 2""",16731.417,490,-0.06
166,T165,,Fabián Gómez,61,"34' 2""",20805.75,609,-0.06
167,T165,,Cody Gribble,79,"34' 2""",27262.75,797,-0.06
168,T165,,William McGirt,89,"34' 2""",30027.25,879,-0.08
169,170,,Charl Schwartzel,63,"34' 3""",17545.0,512,-0.07
170,171,,Jonathan Randolph,68,"34' 4""",19212.75,560,-0.06
171,172,,Patrick Rodgers,76,"34' 5""",24541.083,713,-0.03
172,T173,,Patrick Reed,107,"34' 6""",30333.083,879,-0.09
173,T173,,Kyle Reifers,96,"34' 6""",31543.667,915,-0.04
174,T173,,Nick Taylor,97,"34' 6""",33724.417,977,-0.05
175,176,,Matt Jones,64,"34' 9""",19890.917,573,-0.08
176,T177,,Luke Donald,50,"35' 0""",17428.167,498,-0.05
177,T177,,Rod Pampling,71,"35' 0""",27176.167,776,-0.01
178,T177,,Steve Wheatcroft,51,"35' 0""",17520.083,501,-0.05
179,T180,,Jonas Blixt,74,"35' 1""",24234.917,691,-0.09
180,T180,,Mackenzie Hughes,106,"35' 1""",39424.333,1125,-0.07
181,182,,Pat Perez,93,"35' 3""",29525.667,837,-0.1
182,183,,Ernie Els,52,"35' 5""",13814.0,390,-0.01
183,T184,,Morgan Hoffmann,92,"35' 7""",33446.333,940,-0.06
184,T184,,Bryce Molder,74,"35' 7""",26050.75,732,0.01
185,186,,Si Woo Kim,80,"35' 11""",21455.417,598,-0.01
186,187,,Greg Chalmers,75,"36' 2""",28073.25,777,-0.04
187,188,,Aaron Baddeley,61,"36' 6""",18545.083,508,-0.06
188,189,,Hunter Mahan,73,"36' 10""",26694.167,724,-0.02
189,190,,Steven Bowditch,59,"37' 1""",17291.583,466,0.06
