,Approaches_from_125-150_yards_Rgh_RANK THIS WEEK,Approaches_from_125-150_yards_Rgh_RANK LAST WEEK,Approaches_from_125-150_yards_Rgh_PLAYER NAME,Approaches_from_125-150_yards_Rgh_ROUNDS,Approaches_from_125-150_yards_Rgh_AVG,Approaches_from_125-150_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_125-150_yards_Rgh_# OF ATTEMPTS,Approaches_from_125-150_yards_Rgh_RELATIVE TO PAR
0,1,,Boo Weekley,75,"28' 7""",941.9169999999999,33,+2
1,2,,Rory Sabbatini,71,"28' 10""",1324.5,46,E
2,3,,Jim Herman,77,"29' 1""",1162.167,40,+2
3,4,,Branden Grace,70,"30' 4""",637.6669999999999,21,-3
4,T5,,Roberto Castro,70,"30' 5""",1156.083,38,+3
5,T5,,Harris English,84,"30' 5""",2188.083,72,-2
6,7,,Graham DeLaet,82,"30' 8""",1625.1670000000001,53,-2
7,8,,Jim Furyk,54,"30' 9""",430.833,14,E
8,9,,John Huh,92,"31' 2""",1370.9170000000001,44,+6
9,10,,Alex Cejka,85,"31' 3""",1374.6670000000001,44,+4
10,11,,Cody Gribble,79,"31' 4""",2446.583,78,+4
11,12,,Paul Casey,94,"31' 5""",1414.75,45,E
12,T13,,Justin Rose,66,"31' 6""",1101.75,35,+2
13,T13,,Brian Stuard,93,"31' 6""",1007.9169999999999,32,E
14,T15,,Steven Alker,69,"31' 7""",946.4169999999999,30,+1
15,T15,,Retief Goosen,52,"31' 7""",979.3330000000001,31,+8
16,T15,,Webb Simpson,102,"31' 7""",1608.75,51,+2
17,18,,Mark Anderson,54,"31' 8""",1045.5,33,+8
18,19,,Ryan Armour,63,"32' 0""",863.5,27,+2
19,20,,Emiliano Grillo,90,"32' 1""",1605.3329999999999,50,+5
20,T21,,Morgan Hoffmann,92,"32' 2""",2184.917,68,+2
21,T21,,Dustin Johnson,77,"32' 2""",1835.6670000000001,57,+7
22,T21,,Louis Oosthuizen,69,"32' 2""",996.1669999999999,31,+5
23,24,,Julián Etulain,68,"32' 4""",1260.25,39,+7
24,T25,,Keegan Bradley,104,"32' 5""",1652.5829999999999,51,+1
25,T25,,Pat Perez,93,"32' 5""",1489.5829999999999,46,+7
26,27,,Jon Rahm,90,"32' 6""",1561.5829999999999,48,+5
27,28,,Luke Donald,50,"32' 7""",1009.5,31,+2
28,29,,Ollie Schniederjans,92,"32' 8""",2485.75,76,+11
29,T30,,Chez Reavie,98,"32' 9""",1507.25,46,-1
30,T30,,Daniel Summerhays,100,"32' 9""",1801.9170000000001,55,+1
31,T30,,Tim Wilkinson,64,"32' 9""",1112.333,34,+2
