,Approaches_from__275_yards_RANK THIS WEEK,Approaches_from__275_yards_RANK LAST WEEK,Approaches_from__275_yards_PLAYER NAME,Approaches_from__275_yards_ROUNDS,Approaches_from__275_yards_AVG,Approaches_from__275_yards_TOTAL DISTANCE (FEET),Approaches_from__275_yards_# OF ATTEMPTS,Approaches_from__275_yards_RELATIVE TO PAR
93,T93,,Cameron Percy,71,"88' 0""",968.0,11,-7
94,T95,,Branden Grace,70,"88' 1""",352.333,4,-3
95,T95,,Johnson Wagner,71,"88' 1""",1321.0,15,-5
96,97,,Matt Every,76,"88' 2""",881.5,10,-5
97,98,,Jim Herman,77,"88' 3""",1588.0,18,-5
98,99,,Brian Stuard,93,"88' 4""",353.167,4,-3
99,100,,Patrick Cantlay,52,"88' 7""",885.9169999999999,10,-4
100,T101,,Russell Henley,99,"88' 9""",1686.5,19,-9
101,T101,,Patrick Rodgers,76,"88' 9""",887.3330000000001,10,-4
102,T101,,Rory Sabbatini,71,"88' 9""",1153.25,13,-8
103,104,,Justin Rose,66,"88' 11""",1333.5829999999999,15,-9
104,105,,Tom Hoge,54,"89' 3""",535.5,6,-4
105,106,,Martin Flores,88,"89' 5""",983.4169999999999,11,-4
106,107,,Brian Campbell,55,"89' 7""",358.25,4,-1
107,T108,,Rafa Cabrera Bello,63,"90' 0""",809.9169999999999,9,-3
108,T108,,Patrick Reed,107,"90' 0""",2160.583,24,-12
109,T110,,Mark Anderson,54,"90' 1""",810.75,9,-4
110,T110,,Trey Mullinax,88,"90' 1""",720.3330000000001,8,E
111,112,,Kelly Kraft,75,"90' 3""",1443.5,16,-3
112,113,,Xander Schauffele,96,"90' 4""",1174.0,13,-4
113,114,,Alex Cejka,85,"90' 7""",996.4169999999999,11,-6
114,115,,J.J. Spaun,92,"90' 10""",1634.8329999999999,18,-6
115,116,,Michael Thompson,60,"90' 11""",818.0830000000001,9,-4
116,T117,,Jason Dufner,89,"91' 1""",1183.75,13,-7
117,T117,,Si Woo Kim,80,"91' 1""",1092.75,12,-6
118,T119,,Harris English,84,"91' 11""",1011.1669999999999,11,+2
119,T119,,J.J. Henry,92,"91' 11""",1103.417,12,E
120,121,,Michael Kim,94,"92' 1""",1565.75,17,-8
121,122,,Rod Pampling,71,"92' 11""",836.0830000000001,9,-4
122,123,,Seung-Yul Noh,91,"93' 1""",1023.5,11,-4
123,124,,Harold Varner III,101,"93' 9""",1968.1670000000001,21,-7
124,125,,Chris Stroud,67,"94' 0""",469.917,5,-3
125,126,,Chad Collins,66,"94' 2""",1035.75,11,-4
126,127,,Carl Pettersson,63,"94' 4""",1038.083,11,-4
127,128,,Robert Streb,98,"94' 9""",2084.583,22,-6
128,129,,Brett Drewitt,57,"95' 0""",665.0,7,-1
129,130,,James Hahn,96,"95' 5""",1718.0829999999999,18,-7
130,131,,Kevin Na,86,"95' 6""",668.25,7,-4
131,132,,Aaron Baddeley,61,"95' 7""",2006.8329999999999,21,-7
132,133,,Bud Cauley,92,"95' 8""",2008.5,21,-10
133,T134,,Smylie Kaufman,76,"95' 9""",1340.25,14,-4
134,T134,,Nicholas Lindheim,58,"95' 9""",574.3330000000001,6,-2
135,T134,,Richy Werenski,81,"95' 9""",957.3330000000001,10,-2
136,137,,Greg Chalmers,75,"95' 11""",767.4169999999999,8,-2
137,T138,,Danny Lee,93,"96' 6""",2219.583,23,-10
138,T138,,Vaughn Taylor,90,"96' 6""",1447.3329999999999,15,-8
139,140,,Hunter Mahan,73,"97' 2""",1651.1670000000001,17,-4
140,T141,,Paul Casey,94,"98' 0""",2058.833,21,-7
141,T141,,John Huh,92,"98' 0""",1666.0,17,-6
142,143,,Sam Saunders,76,"98' 2""",1276.333,13,-4
143,144,,Hudson Swafford,94,"99' 1""",1089.917,11,-5
144,145,,Miguel Angel Carballo,63,"99' 2""",594.8330000000001,6,-1
145,146,,Camilo Villegas,76,"99' 3""",595.5830000000001,6,-4
146,147,,Brett Stegmaier,78,"99' 4""",1192.167,12,-5
147,148,,Grayson Murray,94,"99' 7""",1195.417,12,-7
148,149,,Tyrone Van Aswegen,105,"99' 10""",1098.0,11,-5
149,150,,Gonzalo Fernandez-Castaño,63,"99' 11""",1199.0,12,-6
150,151,,Steve Wheatcroft,51,"100' 2""",701.0830000000001,7,E
151,T152,,Brian Gay,82,"100' 3""",701.5,7,-4
152,T152,,Brian Harman,104,"100' 3""",1102.917,11,-6
153,154,,Sergio Garcia,65,"100' 5""",803.5,8,-4
154,155,,Jonathan Randolph,68,"100' 11""",1513.5829999999999,15,-8
155,156,,Morgan Hoffmann,92,"101' 0""",909.1669999999999,9,-4
156,157,,Wesley Bryan,95,"101' 3""",1113.333,11,-2
157,158,,Whee Kim,74,"102' 4""",1125.667,11,-3
158,159,,Mackenzie Hughes,106,"103' 2""",2373.667,23,-11
159,160,,Boo Weekley,75,"103' 9""",934.0,9,-2
160,161,,Rick Lamb,54,"104' 5""",522.0,5,-2
161,162,,Phil Mickelson,85,"105' 9""",1903.8329999999999,18,-11
162,163,,Zac Blair,105,"105' 10""",1481.1670000000001,14,-9
163,T164,,Chad Campbell,97,"106' 11""",1604.3329999999999,15,-8
164,T164,,Zach Johnson,81,"106' 11""",1925.0,18,-4
165,166,,Graeme McDowell,56,"107' 0""",642.1669999999999,6,-1
166,167,,David Hearn,93,"107' 2""",643.1669999999999,6,-3
167,168,,Retief Goosen,52,"107' 6""",859.6669999999999,8,+1
168,169,,Daniel Summerhays,100,"107' 8""",1399.6670000000001,13,-4
169,T170,,Kevin Kisner,105,"108' 3""",974.3330000000001,9,-4
170,T170,,D.A. Points,68,"108' 3""",1407.75,13,-4
171,172,,Shane Lowry,52,"108' 6""",325.5,3,-3
172,173,,Dominic Bozzelli,69,"108' 9""",1305.083,12,-4
173,174,,Pat Perez,93,"108' 11""",1416.0,13,-6
174,175,,Luke Donald,50,"109' 3""",546.3330000000001,5,-2
175,176,,Ryan Blaum,100,"109' 5""",2079.333,19,-7
176,T177,,Blayne Barber,77,"110' 1""",660.6669999999999,6,-4
177,T177,,Fabián Gómez,61,"110' 1""",880.4169999999999,8,-3
178,T177,,Jordan Spieth,85,"110' 1""",1431.0829999999999,13,-9
179,180,,Jason Bohn,75,"110' 11""",776.4169999999999,7,-1
180,181,,Ken Duke,77,"111' 3""",778.9169999999999,7,-1
181,182,,Martin Laird,83,"111' 6""",1673.0829999999999,15,-2
182,183,,Spencer Levin,89,"111' 7""",1339.25,12,-4
183,184,,Ernie Els,52,"111' 8""",669.75,6,-4
184,T185,,Matt Kuchar,95,"113' 7""",1135.833,10,-5
185,T185,,Cameron Tringale,89,"113' 7""",1249.167,11,-7
186,187,,Bryce Molder,74,"114' 5""",1029.417,9,-1
187,188,,Derek Fathauer,81,"114' 11""",1379.0829999999999,12,-5
188,189,,Ben Crane,86,"116' 7""",1748.3329999999999,15,-3
189,190,,Kyle Reifers,96,"130' 11""",1702.0,13,-5
