,GIR_Percentage_-__125_yards_RANK THIS WEEK,GIR_Percentage_-__125_yards_RANK LAST WEEK,GIR_Percentage_-__125_yards_PLAYER NAME,GIR_Percentage_-__125_yards_ROUNDS,GIR_Percentage_-__125_yards_%,GIR_Percentage_-__125_yards_GREENS HIT,GIR_Percentage_-__125_yards_TOTAL HOLES,GIR_Percentage_-__125_yards_RELATIVE TO PAR
46,T46,,Sebastián Muñoz,51,82.87,179,216,-0.44
47,48,,Geoff Ogilvy,80,82.79,255,308,-0.41
48,T49,,K.J. Choi,72,82.75,211,255,-0.42
49,T49,,Ryan Moore,82,82.75,259,313,-0.52
50,51,,Boo Weekley,75,82.73,273,330,-0.36
51,52,,Trey Mullinax,88,82.72,335,405,-0.42
52,53,,Chris Kirk,89,82.71,311,376,-0.43
53,54,,Robert Garrigus,78,82.7,282,341,-0.41
54,55,,Luke List,102,82.68,425,514,-0.5
55,56,,Justin Rose,66,82.67,229,277,-0.49
56,57,,Robert Streb,98,82.64,338,409,-0.4
57,T58,,Kevin Kisner,105,82.6,299,362,-0.43
58,T58,,Gary Woodland,94,82.6,280,339,-0.54
59,60,,Francesco Molinari,75,82.59,242,293,-0.49
60,T61,,Ricky Barnes,100,82.57,289,350,-0.51
61,T61,,David Lingmerth,79,82.57,270,327,-0.47
62,63,,Ben Crane,86,82.55,246,298,-0.37
63,64,,Scott Stallings,81,82.53,326,395,-0.37
64,65,,Tony Finau,106,82.52,472,572,-0.49
65,66,,Bryce Molder,74,82.44,216,262,-0.37
66,67,,Patrick Cantlay,52,82.38,215,261,-0.48
67,T68,,Kelly Kraft,75,82.35,252,306,-0.45
68,T68,,Louis Oosthuizen,69,82.35,196,238,-0.52
69,70,,Dustin Johnson,77,82.25,329,400,-0.47
70,71,,Hideki Matsuyama,83,82.24,264,321,-0.5
71,72,,Seamus Power,86,82.22,296,360,-0.46
72,73,,Martin Flores,88,82.21,328,399,-0.39
73,74,,Stewart Cink,93,82.13,340,414,-0.45
74,75,,Xander Schauffele,96,82.04,329,401,-0.49
75,76,,Charley Hoffman,112,81.92,453,553,-0.46
76,77,,Billy Horschel,88,81.91,317,387,-0.38
77,78,,Webb Simpson,102,81.87,316,386,-0.46
78,79,,Michael Kim,94,81.86,325,397,-0.46
79,80,,C.T. Pan,88,81.82,297,363,-0.39
80,81,,Alex Cejka,85,81.66,236,289,-0.42
81,82,,Jon Rahm,90,81.64,369,452,-0.47
82,83,,Keegan Bradley,104,81.63,360,441,-0.44
83,84,,Nicholas Lindheim,58,81.59,164,201,-0.4
84,85,,Daniel Summerhays,100,81.57,301,369,-0.47
85,86,,Johnson Wagner,71,81.51,216,265,-0.43
86,87,,Brian Harman,104,81.46,347,426,-0.46
87,88,,Jhonattan Vegas,95,81.44,316,388,-0.47
88,89,,Patton Kizzire,84,81.41,289,355,-0.39
89,90,,Anirban Lahiri,72,81.38,271,333,-0.47
90,91,,Rory Sabbatini,71,81.36,227,279,-0.45
91,92,,Branden Grace,70,81.35,205,252,-0.41
92,93,,Chez Reavie,98,81.33,305,375,-0.41
93,94,,Billy Hurley III,80,81.21,268,330,-0.46
94,T95,,Peter Malnati,91,81.2,298,367,-0.4
95,T95,,Charl Schwartzel,63,81.2,190,234,-0.56
96,97,,Tyrone Van Aswegen,105,81.18,289,356,-0.44
97,98,,Harold Varner III,101,81.17,375,462,-0.43
98,99,,Camilo Villegas,76,81.15,211,260,-0.44
99,100,,J.J. Spaun,92,81.13,301,371,-0.38
100,101,,Miguel Angel Carballo,63,81.07,197,243,-0.4
101,102,,Zac Blair,105,81.06,291,359,-0.38
102,103,,Emiliano Grillo,90,81.01,256,316,-0.39
103,T104,,Wesley Bryan,95,81.0,243,300,-0.49
104,T104,,Russell Henley,99,81.0,324,400,-0.49
105,106,,Mark Hubbard,81,80.97,217,268,-0.47
106,107,,Ollie Schniederjans,92,80.96,370,457,-0.44
107,108,,J.T. Poston,95,80.94,310,383,-0.43
108,109,,William McGirt,89,80.91,284,351,-0.41
109,110,,Brendan Steele,89,80.87,317,392,-0.47
110,111,,Morgan Hoffmann,92,80.86,359,444,-0.45
111,112,,Cameron Percy,71,80.84,249,308,-0.41
112,113,,Bill Haas,92,80.72,247,306,-0.4
113,114,,Russell Knox,75,80.68,213,264,-0.41
114,115,,Shawn Stefani,72,80.67,242,300,-0.44
115,T116,,Steven Alker,69,80.62,183,227,-0.39
116,T116,,Marc Leishman,94,80.62,287,356,-0.55
117,118,,Patrick Rodgers,76,80.56,286,355,-0.38
118,119,,Sam Saunders,76,80.54,240,298,-0.48
119,120,,Blayne Barber,77,80.51,285,354,-0.44
120,121,,Jonas Blixt,74,80.35,229,285,-0.41
121,122,,Derek Fathauer,81,80.32,249,310,-0.49
122,123,,Ryan Blaum,100,80.31,314,391,-0.43
123,124,,Martin Laird,83,80.29,281,350,-0.45
124,125,,Jason Day,71,80.25,252,314,-0.55
125,126,,Ryan Brehm,83,80.21,304,379,-0.44
126,127,,Zach Johnson,81,80.2,243,303,-0.45
127,128,,Chad Collins,66,80.18,182,227,-0.45
128,129,,Kevin Tway,96,80.13,379,473,-0.44
129,130,,Patrick Reed,107,80.12,391,488,-0.44
130,131,,Retief Goosen,52,80.09,169,211,-0.4
131,132,,Harris English,84,80.06,257,321,-0.43
132,133,,Kevin Streelman,90,80.0,340,425,-0.36
133,T134,,Ryan Palmer,61,79.93,231,289,-0.38
134,T134,,Richy Werenski,81,79.93,239,299,-0.4
135,136,,Mackenzie Hughes,106,79.81,423,530,-0.48
136,137,,Nick Taylor,97,79.74,370,464,-0.42
137,138,,Bubba Watson,71,79.71,271,340,-0.47
138,139,,Jamie Lovemark,98,79.65,360,452,-0.51
139,140,,Fabián Gómez,61,79.64,219,275,-0.47
140,141,,Brian Gay,82,79.5,252,317,-0.42
141,142,,Rick Lamb,54,79.46,178,224,-0.37
142,143,,Grayson Murray,94,79.41,428,539,-0.45
143,144,,Hunter Mahan,73,79.37,250,315,-0.49
144,145,,Bryson DeChambeau,91,79.35,292,368,-0.41
145,T146,,Brad Fritsch,56,79.34,169,213,-0.38
146,T146,,James Hahn,96,79.34,338,426,-0.46
147,148,,Paul Casey,94,79.19,255,322,-0.5
148,149,,Mark Anderson,54,79.17,171,216,-0.39
149,150,,Ryo Ishikawa,56,79.15,167,211,-0.43
150,151,,Whee Kim,74,79.07,204,258,-0.47
151,152,,Tag Ridings,67,79.04,230,291,-0.42
152,153,,Byeong Hun An,77,78.95,240,304,-0.43
153,154,,Phil Mickelson,85,78.91,303,384,-0.53
154,155,,Graham DeLaet,82,78.88,295,374,-0.43
155,156,,Brandon Hagy,85,78.84,339,430,-0.47
156,157,,Kevin Chappell,95,78.8,316,401,-0.48
157,158,,Nick Watney,75,78.76,267,339,-0.42
158,159,,Ian Poulter,72,78.63,195,248,-0.47
159,160,,Smylie Kaufman,76,78.61,305,388,-0.45
160,161,,Carl Pettersson,63,78.51,179,228,-0.43
161,162,,Graeme McDowell,56,78.5,157,200,-0.47
162,163,,Brett Drewitt,57,78.38,174,222,-0.36
163,164,,Danny Lee,93,78.37,279,356,-0.46
164,165,,Gonzalo Fernandez-Castaño,63,78.3,184,235,-0.46
165,166,,Roberto Castro,70,78.28,209,267,-0.39
166,167,,Michael Thompson,60,78.26,144,184,-0.36
167,168,,Matt Jones,64,78.17,222,284,-0.41
168,T169,,Jason Bohn,75,78.15,211,270,-0.4
169,T169,,J.B. Holmes,83,78.15,279,357,-0.45
170,171,,Julián Etulain,68,77.86,218,280,-0.36
171,T172,,Søren Kjeldsen,58,77.78,105,135,-0.5
172,T172,,Brett Stegmaier,78,77.78,238,306,-0.4
173,174,,Jason Kokrak,95,77.75,353,454,-0.42
174,175,,Matt Every,76,77.74,262,337,-0.44
175,176,,Brooks Koepka,88,77.49,303,391,-0.54
176,T177,,Dominic Bozzelli,69,77.3,252,326,-0.41
177,T177,,Steve Wheatcroft,51,77.3,143,185,-0.42
178,179,,Sergio Garcia,65,76.68,194,253,-0.47
179,180,,Brian Campbell,55,76.58,170,222,-0.42
180,181,,Greg Chalmers,75,76.55,271,354,-0.39
181,182,,Scott Brown,95,76.49,283,370,-0.46
182,183,,Rory McIlroy,51,75.86,176,232,-0.48
183,184,,Steven Bowditch,59,75.85,157,207,-0.32
184,185,,Cody Gribble,79,75.82,254,335,-0.44
185,186,,Ernie Els,52,75.68,112,148,-0.5
186,187,,Jonathan Randolph,68,75.32,174,231,-0.43
187,188,,Si Woo Kim,80,74.4,247,332,-0.43
188,189,,Andrew Loupe,55,73.72,202,274,-0.43
189,190,,Rafa Cabrera Bello,63,72.41,147,203,-0.46
