,Approaches__275_yards-Rgh_RTP_RANK THIS WEEK,Approaches__275_yards-Rgh_RTP_RANK LAST WEEK,Approaches__275_yards-Rgh_RTP_PLAYER NAME,Approaches__275_yards-Rgh_RTP_ROUNDS,Approaches__275_yards-Rgh_RTP_AVG RTP
0,1,,Ken Duke,77,-1.500
1,T2,,Mark Anderson,54,-1.000
2,T2,,Jason Bohn,75,-1.000
3,T2,,Chad Campbell,97,-1.000
4,T2,,Roberto Castro,70,-1.000
5,T2,,Chad Collins,66,-1.000
6,T2,,Rickie Fowler,78,-1.000
7,T2,,Jim Furyk,54,-1.000
8,T2,,Brian Gay,82,-1.000
9,T2,,Lucas Glover,93,-1.000
10,T2,,Brandon Hagy,85,-1.000
11,T2,,James Hahn,96,-1.000
12,T2,,Nicholas Lindheim,58,-1.000
13,T2,,Ben Martin,86,-1.000
14,T2,,Sebastián Muñoz,51,-1.000
15,T2,,Sean O'Hair,84,-1.000
16,T2,,Pat Perez,93,-1.000
17,T2,,Scott Piercy,70,-1.000
18,T2,,Tag Ridings,67,-1.000
19,T2,,J.J. Spaun,92,-1.000
20,T2,,Kyle Stanley,104,-1.000
21,T2,,Hudson Swafford,94,-1.000
22,T2,,Vaughn Taylor,90,-1.000
23,T2,,Justin Thomas,86,-1.000
24,T2,,Michael Thompson,60,-1.000
25,T2,,Johnson Wagner,71,-1.000
26,T2,,Richy Werenski,81,-1.000
27,T2,,Steve Wheatcroft,51,-1.000
28,T29,,Sergio Garcia,65,-.800
29,T29,,Jon Rahm,90,-.800
30,T31,,Daniel Berger,91,-.750
31,T31,,Jim Herman,77,-.750
32,T31,,Hideki Matsuyama,83,-.750
33,T31,,Grayson Murray,94,-.750
34,T31,,Cameron Tringale,89,-.750
35,T36,,Jamie Lovemark,98,-.714
36,T36,,Seung-Yul Noh,91,-.714
37,T38,,Blayne Barber,77,-.667
38,T38,,Ryan Brehm,83,-.667
39,T38,,Wesley Bryan,95,-.667
40,T38,,Tom Hoge,54,-.667
41,T38,,J.B. Holmes,83,-.667
42,T38,,Mackenzie Hughes,106,-.667
43,T38,,Brooks Koepka,88,-.667
44,T38,,Kelly Kraft,75,-.667
45,T38,,Luke List,102,-.667
46,T38,,D.A. Points,68,-.667
47,T38,,J.T. Poston,95,-.667
48,T38,,Jonathan Randolph,68,-.667
49,T38,,Charl Schwartzel,63,-.667
50,T38,,Kevin Tway,96,-.667
51,T38,,Jhonattan Vegas,95,-.667
52,T53,,Matt Every,76,-.600
53,T53,,Branden Grace,70,-.600
54,T53,,Marc Leishman,94,-.600
55,T53,,C.T. Pan,88,-.600
56,T57,,Ricky Barnes,100,-.500
57,T57,,Dominic Bozzelli,69,-.500
58,T57,,Bud Cauley,92,-.500
59,T57,,Kevin Chappell,95,-.500
60,T57,,Ben Crane,86,-.500
61,T57,,Harris English,84,-.500
62,T57,,Martin Flores,88,-.500
63,T57,,Robert Garrigus,78,-.500
64,T57,,Adam Hadwin,98,-.500
65,T57,,Russell Henley,99,-.500
66,T57,,John Huh,92,-.500
67,T57,,Billy Hurley III,80,-.500
68,T57,,Søren Kjeldsen,58,-.500
69,T57,,Hunter Mahan,73,-.500
70,T57,,Ryan Palmer,61,-.500
71,T57,,Seamus Power,86,-.500
72,T57,,Sam Saunders,76,-.500
73,T57,,Xander Schauffele,96,-.500
74,T57,,Cameron Smith,86,-.500
75,T57,,Brandt Snedeker,53,-.500
76,T57,,Kevin Streelman,90,-.500
77,T57,,Chris Stroud,67,-.500
78,T57,,Daniel Summerhays,100,-.500
79,T57,,Jimmy Walker,68,-.500
80,T57,,Boo Weekley,75,-.500
81,T57,,Tim Wilkinson,64,-.500
82,83,,Patrick Reed,107,-.444
83,T84,,Charley Hoffman,112,-.429
84,T84,,Trey Mullinax,88,-.429
85,T86,,Whee Kim,74,-.400
86,T86,,Martin Laird,83,-.400
87,T86,,Kevin Na,86,-.400
88,T89,,Rafa Cabrera Bello,63,-.333
89,T89,,Paul Casey,94,-.333
90,T89,,Alex Cejka,85,-.333
91,T89,,Jason Dufner,89,-.333
92,T89,,Julián Etulain,68,-.333
93,T89,,Bill Haas,92,-.333
94,T89,,Matt Jones,64,-.333
95,T89,,Si Woo Kim,80,-.333
96,T89,,Michael Kim,94,-.333
97,T89,,Danny Lee,93,-.333
98,T89,,William McGirt,89,-.333
99,T89,,Rory McIlroy,51,-.333
100,T89,,Webb Simpson,102,-.333
101,T89,,Scott Stallings,81,-.333
102,T89,,Robert Streb,98,-.333
103,T104,,Ryan Blaum,100,-.250
104,T104,,Brett Drewitt,57,-.250
105,T104,,Jason Kokrak,95,-.250
106,T104,,Andrew Loupe,55,-.250
107,T104,,Brendan Steele,89,-.250
108,109,,Sung Kang,104,-.214
109,T110,,Morgan Hoffmann,92,-.200
110,T110,,Ryan Moore,82,-.200
111,T110,,Patrick Rodgers,76,-.200
112,T113,,Bryson DeChambeau,91,-.167
113,T113,,Troy Merritt,82,-.167
114,115,,Tony Finau,106,-.125
115,T116,,Byeong Hun An,77,E
116,T116,,Aaron Baddeley,61,E
117,T116,,Jonas Blixt,74,E
118,T116,,Steven Bowditch,59,E
119,T116,,Keegan Bradley,104,E
120,T116,,Brian Campbell,55,E
121,T116,,Greg Chalmers,75,E
122,T116,,Stewart Cink,93,E
123,T116,,Jason Day,71,E
124,T116,,Graham DeLaet,82,E
125,T116,,Gonzalo Fernandez-Castaño,63,E
126,T116,,Brad Fritsch,56,E
127,T116,,Fabián Gómez,61,E
128,T116,,Andres Gonzales,73,E
129,T116,,Retief Goosen,52,E
130,T116,,David Hearn,93,E
131,T116,,Billy Horschel,88,E
132,T116,,Charles Howell III,86,E
133,T116,,Mark Hubbard,81,E
134,T116,,Ryo Ishikawa,56,E
135,T116,,Smylie Kaufman,76,E
136,T116,,Chris Kirk,89,E
137,T116,,Kevin Kisner,105,E
138,T116,,Patton Kizzire,84,E
139,T116,,Russell Knox,75,E
140,T116,,Matt Kuchar,95,E
141,T116,,Anirban Lahiri,72,E
142,T116,,Spencer Levin,89,E
143,T116,,David Lingmerth,79,E
144,T116,,Shane Lowry,52,E
145,T116,,Peter Malnati,91,E
146,T116,,Francesco Molinari,75,E
147,T116,,Louis Oosthuizen,69,E
148,T116,,Ian Poulter,72,E
149,T116,,Kyle Reifers,96,E
150,T116,,Rory Sabbatini,71,E
151,T116,,Adam Scott,58,E
152,T116,,Shawn Stefani,72,E
153,T116,,Nick Taylor,97,E
154,T116,,Harold Varner III,101,E
155,T116,,Camilo Villegas,76,E
156,T116,,Bubba Watson,71,E
157,T116,,Gary Woodland,94,E
158,159,,Nick Watney,75,+.200
159,160,,Ollie Schniederjans,92,+.250
160,161,,Cameron Percy,71,+.333
161,T162,,Emiliano Grillo,90,+.500
162,T162,,Rick Lamb,54,+.500
