,Approaches_from_75-100_yards_Rgh_RANK THIS WEEK,Approaches_from_75-100_yards_Rgh_RANK LAST WEEK,Approaches_from_75-100_yards_Rgh_PLAYER NAME,Approaches_from_75-100_yards_Rgh_ROUNDS,Approaches_from_75-100_yards_Rgh_AVG,Approaches_from_75-100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_75-100_yards_Rgh_# OF ATTEMPTS,Approaches_from_75-100_yards_Rgh_RELATIVE TO PAR
0,1,,Søren Kjeldsen,58,"13' 6""",53.917,4,-3
1,2,,Justin Rose,66,"14' 1""",141.0,10,-2
2,3,,Justin Thomas,86,"17' 0""",407.917,24,-6
3,T4,,Rafa Cabrera Bello,63,"17' 2""",102.833,6,-1
4,T4,,Brandt Snedeker,53,"17' 2""",275.25,16,-2
5,6,,Sam Saunders,76,"17' 5""",139.5,8,-2
6,7,,Ken Duke,77,"17' 6""",244.583,14,E
7,8,,Roberto Castro,70,"18' 3""",164.5,9,-3
8,9,,Johnson Wagner,71,"18' 4""",293.0,16,-5
9,10,,Scott Piercy,70,"18' 5""",368.417,20,-2
10,11,,Luke Donald,50,"18' 6""",221.5,12,E
11,12,,Adam Hadwin,98,"18' 7""",185.5,10,E
12,T13,,Patton Kizzire,84,"18' 11""",265.0,14,+1
13,T13,,D.A. Points,68,"18' 11""",208.167,11,-1
14,15,,Jason Bohn,75,"19' 0""",189.833,10,-3
15,16,,Anirban Lahiri,72,"19' 1""",323.75,17,+1
16,T17,,Gonzalo Fernandez-Castaño,63,"19' 3""",269.91700000000003,14,E
17,T17,,Jordan Spieth,85,"19' 3""",423.083,22,+1
18,19,,Kevin Kisner,105,"19' 5""",213.417,11,+1
19,T20,,Retief Goosen,52,"20' 3""",263.41700000000003,13,+1
20,T20,,C.T. Pan,88,"20' 3""",344.333,17,-1
21,T22,,Ryo Ishikawa,56,"20' 6""",348.667,17,+3
22,T22,,Scott Stallings,81,"20' 6""",307.0,15,-2
23,T24,,Jason Kokrak,95,"20' 8""",227.5,11,-1
24,T24,,Jhonattan Vegas,95,"20' 8""",495.167,24,-1
25,T26,,Nicholas Lindheim,58,"20' 10""",166.833,8,E
26,T26,,Patrick Reed,107,"20' 10""",437.833,21,-1
27,T28,,K.J. Choi,72,"21' 1""",210.417,10,+1
28,T28,,Billy Hurley III,80,"21' 1""",443.0,21,-4
29,30,,Chad Campbell,97,"21' 2""",190.417,9,+1
30,31,,Brett Stegmaier,78,"21' 3""",148.583,7,+3
31,T32,,Hideki Matsuyama,83,"21' 4""",213.333,10,-1
32,T32,,Tyrone Van Aswegen,105,"21' 4""",277.25,13,+2
33,34,,Aaron Baddeley,61,"21' 5""",256.58299999999997,12,-4
34,T35,,Whee Kim,74,"21' 8""",303.0,14,+2
35,T35,,Kyle Reifers,96,"21' 8""",389.833,18,+3
36,T37,,Jim Herman,77,"21' 9""",173.667,8,-2
37,T37,,Geoff Ogilvy,80,"21' 9""",304.41700000000003,14,+3
38,T39,,Greg Chalmers,75,"21' 11""",437.833,20,+2
39,T39,,Luke List,102,"21' 11""",372.167,17,+2
40,41,,Jon Rahm,90,"22' 0""",527.6669999999999,24,-1
41,42,,Zac Blair,105,"22' 1""",353.333,16,-3
42,T43,,Ryan Armour,63,"22' 3""",88.833,4,E
43,T43,,Nick Taylor,97,"22' 3""",311.58299999999997,14,-3
44,T43,,Camilo Villegas,76,"22' 3""",267.25,12,-3
45,46,,Spencer Levin,89,"22' 4""",178.583,8,E
46,T47,,Bryce Molder,74,"22' 6""",473.0,21,+4
47,T47,,Brian Stuard,93,"22' 6""",315.33299999999997,14,+4
48,T49,,Graham DeLaet,82,"22' 7""",203.5,9,E
49,T49,,Adam Scott,58,"22' 7""",248.75,11,-1
50,51,,Matt Every,76,"22' 8""",385.25,17,+4
51,52,,Emiliano Grillo,90,"23' 0""",207.167,9,E
52,53,,Ben Martin,86,"23' 2""",254.917,11,+2
53,T54,,Ryan Blaum,100,"23' 3""",627.9169999999999,27,+1
54,T54,,Louis Oosthuizen,69,"23' 3""",185.667,8,-1
55,T54,,Rory Sabbatini,71,"23' 3""",209.333,9,E
56,T57,,Chad Collins,66,"23' 4""",326.91700000000003,14,+1
57,T57,,Charley Hoffman,112,"23' 4""",513.1669999999999,22,E
58,T59,,Kyle Stanley,104,"23' 5""",304.41700000000003,13,+3
59,T59,,Richy Werenski,81,"23' 5""",187.583,8,+1
60,T61,,Mark Anderson,54,"23' 8""",284.0,12,+4
61,T61,,Brian Gay,82,"23' 8""",497.083,21,+2
62,T61,,Tag Ridings,67,"23' 8""",331.0,14,-3
63,T64,,Matt Kuchar,95,"24' 0""",432.0,18,E
64,T64,,Webb Simpson,102,"24' 0""",335.583,14,+4
65,T66,,Paul Casey,94,"24' 1""",289.16700000000003,12,+1
66,T66,,Tim Wilkinson,64,"24' 1""",216.417,9,E
67,68,,Hunter Mahan,73,"24' 2""",193.0,8,-1
68,69,,Martin Flores,88,"24' 3""",508.917,21,-2
69,70,,Marc Leishman,94,"24' 5""",268.91700000000003,11,+3
70,T71,,Nick Watney,75,"24' 9""",495.083,20,-1
71,T71,,Bubba Watson,71,"24' 9""",321.91700000000003,13,-1
72,73,,Carl Pettersson,63,"25' 2""",352.833,14,+3
73,74,,Jonathan Randolph,68,"25' 4""",202.5,8,+2
74,T75,,Scott Brown,95,"25' 5""",406.833,16,-4
75,T75,,John Huh,92,"25' 5""",305.25,12,E
76,77,,Martin Laird,83,"25' 10""",412.833,16,+3
77,T78,,Matt Jones,64,"26' 0""",337.667,13,+3
78,T78,,Ian Poulter,72,"26' 0""",285.66700000000003,11,+2
79,80,,Cameron Tringale,89,"26' 2""",366.583,14,+4
80,T81,,David Hearn,93,"26' 3""",315.33299999999997,12,+2
81,T81,,Dustin Johnson,77,"26' 3""",367.75,14,+1
82,T81,,Seung-Yul Noh,91,"26' 3""",734.8330000000001,28,+4
83,T84,,Julián Etulain,68,"26' 4""",316.41700000000003,12,+6
84,T84,,Vaughn Taylor,90,"26' 4""",315.83299999999997,12,-2
85,86,,Tom Hoge,54,"26' 6""",159.167,6,+1
86,T87,,Ryan Brehm,83,"26' 7""",583.9169999999999,22,E
87,T87,,David Lingmerth,79,"26' 7""",505.0,19,+4
88,89,,Jimmy Walker,68,"26' 8""",320.41700000000003,12,E
89,90,,Shawn Stefani,72,"26' 11""",215.333,8,+2
90,91,,Ricky Barnes,100,"27' 0""",270.33299999999997,10,E
91,92,,Kevin Streelman,90,"27' 1""",379.167,14,+3
92,T93,,Steven Bowditch,59,"27' 2""",462.333,17,+1
93,T93,,Patrick Cantlay,52,"27' 2""",244.583,9,+2
94,T95,,Sergio Garcia,65,"27' 3""",354.667,13,+1
95,T95,,Chris Kirk,89,"27' 3""",544.9169999999999,20,+8
96,T95,,Ryan Moore,82,"27' 3""",272.33299999999997,10,+2
97,T98,,Alex Cejka,85,"27' 5""",356.25,13,+3
98,T98,,Sebastián Muñoz,51,"27' 5""",191.75,7,E
99,T100,,Pat Perez,93,"27' 6""",605.5830000000001,22,E
100,T100,,J.T. Poston,95,"27' 6""",494.917,18,-4
101,T102,,Byeong Hun An,77,"27' 7""",275.91700000000003,10,+1
102,T102,,Harris English,84,"27' 7""",358.667,13,+2
103,T102,,Kevin Tway,96,"27' 7""",936.8330000000001,34,-1
104,105,,Morgan Hoffmann,92,"27' 8""",664.5830000000001,24,-1
105,T106,,Phil Mickelson,85,"27' 9""",804.4169999999999,29,+2
106,T106,,Ollie Schniederjans,92,"27' 9""",889.0,32,+10
107,T106,,J.J. Spaun,92,"27' 9""",416.167,15,-1
108,109,,Chez Reavie,98,"27' 10""",334.333,12,+1
109,110,,Branden Grace,70,"27' 11""",307.5,11,+2
110,111,,Derek Fathauer,81,"28' 0""",812.5,29,+8
111,112,,Si Woo Kim,80,"28' 2""",535.75,19,E
112,113,,Miguel Angel Carballo,63,"28' 3""",480.583,17,+5
113,T114,,Cody Gribble,79,"28' 4""",397.167,14,-1
114,T114,,Kevin Na,86,"28' 4""",424.583,15,-2
115,T114,,Hudson Swafford,94,"28' 4""",509.5,18,+4
116,T117,,Steven Alker,69,"28' 6""",142.5,5,+2
117,T117,,Brian Harman,104,"28' 6""",398.917,14,+1
118,119,,Trey Mullinax,88,"28' 7""",828.3330000000001,29,+1
119,120,,Peter Malnati,91,"28' 10""",749.4169999999999,26,-4
120,T121,,J.J. Henry,92,"28' 11""",404.5,14,+6
121,T121,,Daniel Summerhays,100,"28' 11""",404.667,14,+2
122,T123,,Russell Knox,75,"29' 0""",319.08299999999997,11,E
123,T123,,Troy Merritt,82,"29' 0""",434.417,15,-1
124,T123,,Robert Streb,98,"29' 0""",550.3330000000001,19,+1
125,126,,Blayne Barber,77,"29' 3""",497.583,17,+5
126,T127,,Kelly Kraft,75,"29' 6""",501.417,17,+3
127,T127,,Danny Lee,93,"29' 6""",530.4169999999999,18,+3
128,129,,Jason Dufner,89,"29' 7""",206.917,7,+2
129,130,,Patrick Rodgers,76,"29' 8""",533.4169999999999,18,+4
130,T131,,Keegan Bradley,104,"29' 9""",267.41700000000003,9,+2
131,T131,,Brett Drewitt,57,"29' 9""",476.333,16,+2
132,T131,,Bill Haas,92,"29' 9""",445.75,15,+3
133,T131,,Gary Woodland,94,"29' 9""",445.917,15,+2
134,T135,,J.B. Holmes,83,"29' 10""",835.0830000000001,28,+2
135,T135,,Harold Varner III,101,"29' 10""",596.1669999999999,20,+2
136,137,,Rick Lamb,54,"30' 2""",392.5,13,-1
137,T138,,Rickie Fowler,78,"30' 3""",302.33299999999997,10,+8
138,T138,,Fabián Gómez,61,"30' 3""",393.25,13,-4
139,T138,,Charl Schwartzel,63,"30' 3""",241.75,8,+1
140,141,,Brandon Hagy,85,"30' 5""",852.0830000000001,28,-3
141,T142,,Cameron Percy,71,"30' 11""",401.5,13,+4
142,T142,,Seamus Power,86,"30' 11""",432.333,14,+2
143,T142,,Michael Thompson,60,"30' 11""",216.583,7,E
144,T145,,Bud Cauley,92,"31' 0""",620.6669999999999,20,+1
145,T145,,Billy Horschel,88,"31' 0""",496.333,16,+7
146,T147,,Brian Campbell,55,"31' 2""",405.667,13,E
147,T147,,Robert Garrigus,78,"31' 2""",311.58299999999997,10,+1
148,149,,Andres Gonzales,73,"31' 3""",375.25,12,+3
149,150,,Lucas Glover,93,"31' 4""",470.0,15,+1
150,151,,Smylie Kaufman,76,"31' 5""",503.25,16,+2
151,152,,Sean O'Hair,84,"31' 7""",632.1669999999999,20,+7
152,153,,Chris Stroud,67,"31' 8""",348.083,11,+2
153,T154,,Sung Kang,104,"32' 0""",511.417,16,+2
154,T154,,Cameron Smith,86,"32' 0""",799.0,25,-3
155,156,,Andrew Loupe,55,"32' 2""",579.5830000000001,18,+8
156,T157,,James Hahn,96,"32' 3""",548.1669999999999,17,+1
157,T157,,Graeme McDowell,56,"32' 3""",225.75,7,+2
158,159,,Brendan Steele,89,"32' 6""",486.917,15,-1
159,T160,,Ernie Els,52,"32' 8""",326.75,10,+1
160,T160,,Brad Fritsch,56,"32' 8""",359.333,11,+3
161,T160,,Xander Schauffele,96,"32' 8""",621.0,19,+2
162,163,,Charles Howell III,86,"32' 9""",458.75,14,+2
163,T164,,Mackenzie Hughes,106,"32' 10""",886.75,27,+6
164,T164,,Rory McIlroy,51,"32' 10""",361.583,11,+2
165,166,,Ben Crane,86,"33' 0""",395.833,12,+2
166,167,,Brooks Koepka,88,"33' 1""",99.167,3,+1
167,168,,Boo Weekley,75,"33' 4""",233.167,7,+2
