,Approaches_from__200_yards_Rgh_RANK THIS WEEK,Approaches_from__200_yards_Rgh_RANK LAST WEEK,Approaches_from__200_yards_Rgh_PLAYER NAME,Approaches_from__200_yards_Rgh_ROUNDS,Approaches_from__200_yards_Rgh_AVG,Approaches_from__200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__200_yards_Rgh_# OF ATTEMPTS,Approaches_from__200_yards_Rgh_RELATIVE TO PAR
29,30,,Jhonattan Vegas,95,"67' 4""",2963.417,44,-4
30,T31,,Brandon Hagy,85,"67' 5""",2695.083,40,-16
31,T31,,Pat Perez,93,"67' 5""",3236.083,48,-4
32,33,,Jason Day,71,"67' 8""",1758.4170000000001,26,-9
33,T34,,Scott Brown,95,"68' 0""",3333.5,49,+1
34,T34,,Brian Gay,82,"68' 0""",1903.0,28,-3
35,T34,,Adam Scott,58,"68' 0""",1699.5,25,E
36,37,,Bryson DeChambeau,91,"68' 1""",2929.333,43,-10
37,T38,,Jim Furyk,54,"68' 3""",1501.4170000000001,22,+6
38,T38,,J.B. Holmes,83,"68' 3""",3276.667,48,-8
39,40,,Justin Thomas,86,"68' 4""",3005.917,44,-20
40,41,,Robert Garrigus,78,"68' 5""",2120.167,31,+5
41,T42,,Emiliano Grillo,90,"68' 6""",2259.75,33,-3
42,T42,,Jon Rahm,90,"68' 6""",2807.75,41,-13
43,44,,Ryan Palmer,61,"68' 8""",2127.833,31,-1
44,45,,Paul Casey,94,"68' 9""",2887.583,42,+4
45,T46,,Sergio Garcia,65,"69' 8""",2020.6670000000001,29,E
46,T46,,William McGirt,89,"69' 8""",2160.917,31,+3
47,48,,Branden Grace,70,"69' 9""",2511.167,36,-4
48,49,,Aaron Baddeley,61,"69' 11""",2097.083,30,+3
49,50,,Ryan Moore,82,"70' 1""",1891.6670000000001,27,+1
50,51,,D.A. Points,68,"70' 3""",2387.5,34,-3
51,T52,,Billy Horschel,88,"70' 4""",2742.667,39,+1
52,T52,,Matt Kuchar,95,"70' 4""",2462.333,35,E
53,T54,,Ricky Barnes,100,"70' 8""",4379.667,62,E
54,T54,,Bud Cauley,92,"70' 8""",2755.083,39,E
55,56,,Ian Poulter,72,"70' 9""",3112.417,44,-2
56,57,,Geoff Ogilvy,80,"70' 10""",2338.083,33,-8
57,58,,Jonas Blixt,74,"70' 11""",1985.25,28,+5
58,T59,,Charley Hoffman,112,"71' 0""",3764.75,53,-12
59,T59,,Harold Varner III,101,"71' 0""",3551.333,50,-3
60,T59,,Johnson Wagner,71,"71' 0""",1917.8329999999999,27,+2
61,62,,Lucas Glover,93,"71' 2""",2492.167,35,-4
62,63,,Alex Cejka,85,"71' 6""",2501.417,35,+2
63,T64,,Mackenzie Hughes,106,"71' 8""",3510.417,49,-13
64,T64,,Hideki Matsuyama,83,"71' 8""",2579.583,36,-10
65,T66,,Retief Goosen,52,"71' 9""",1649.3329999999999,23,-7
66,T66,,J.J. Spaun,92,"71' 9""",2868.833,40,-5
67,T68,,Mark Anderson,54,"71' 11""",1653.5,23,-6
68,T68,,Kevin Chappell,95,"71' 11""",2444.667,34,-15
69,T68,,Gonzalo Fernandez-Castaño,63,"71' 11""",2014.5,28,-4
70,T68,,Patton Kizzire,84,"71' 11""",3308.5,46,+13
71,T68,,Chez Reavie,98,"71' 11""",2661.833,37,-2
72,73,,Robert Streb,98,"72' 0""",3670.917,51,+4
73,74,,Chad Collins,66,"72' 2""",2092.833,29,+5
74,75,,Sung Kang,104,"72' 3""",3683.667,51,-9
75,76,,Chad Campbell,97,"72' 4""",2892.0,40,+1
76,77,,Billy Hurley III,80,"72' 5""",3115.167,43,+1
77,T78,,Steven Alker,69,"72' 6""",942.3330000000001,13,+1
78,T78,,Rory Sabbatini,71,"72' 6""",2103.333,29,-5
79,80,,Martin Laird,83,"72' 8""",2690.083,37,-5
80,81,,Andrew Loupe,55,"72' 10""",2183.75,30,-4
81,82,,Phil Mickelson,85,"73' 1""",3067.917,42,-5
82,T83,,Ryan Armour,63,"73' 2""",1683.1670000000001,23,+4
83,T83,,Dominic Bozzelli,69,"73' 2""",2780.417,38,-8
84,T83,,Adam Hadwin,98,"73' 2""",2781.333,38,-6
85,T83,,Jim Herman,77,"73' 2""",3072.667,42,E
86,T83,,Grayson Murray,94,"73' 2""",4098.083,56,-12
87,T83,,Sean O'Hair,84,"73' 2""",3218.5,44,-6
88,89,,Camilo Villegas,76,"73' 3""",4249.667,58,+6
89,T90,,Steven Bowditch,59,"73' 4""",2419.0,33,+3
90,T90,,Harris English,84,"73' 4""",3226.333,44,-2
91,T92,,Brooks Koepka,88,"73' 5""",3156.75,43,-13
92,T92,,Ben Martin,86,"73' 5""",2570.833,35,+3
93,94,,Brett Stegmaier,78,"73' 7""",2207.917,30,+4
94,95,,Kyle Stanley,104,"73' 8""",2504.833,34,+2
95,96,,Russell Henley,99,"73' 10""",3099.333,42,+5
96,97,,Cameron Smith,86,"73' 11""",3548.667,48,-7
97,98,,Rick Lamb,54,"74' 3""",1262.667,17,-2
98,99,,Daniel Summerhays,100,"74' 4""",3717.417,50,+4
99,T100,,Brian Harman,104,"74' 5""",3200.583,43,+4
100,T100,,Gary Woodland,94,"74' 5""",2976.167,40,-2
101,102,,Anirban Lahiri,72,"74' 6""",1937.25,26,-7
102,103,,Stewart Cink,93,"74' 7""",3655.167,49,-2
103,T104,,Michael Kim,94,"74' 8""",3734.333,50,-5
104,T104,,Nick Taylor,97,"74' 8""",3284.917,44,-2
105,106,,Luke Donald,50,"74' 9""",1868.3329999999999,25,+5
106,107,,Trey Mullinax,88,"74' 10""",3367.0,45,-10
107,T108,,Blayne Barber,77,"75' 0""",2175.167,29,-7
108,T108,,Jason Bohn,75,"75' 0""",2699.667,36,+2
109,T108,,Bryce Molder,74,"75' 0""",2549.0,34,+11
110,111,,Kevin Tway,96,"75' 1""",4054.917,54,-5
111,112,,Justin Rose,66,"75' 3""",1806.25,24,-4
112,T113,,Louis Oosthuizen,69,"75' 6""",1584.75,21,-3
113,T113,,Richy Werenski,81,"75' 6""",2264.583,30,-4
114,115,,Hunter Mahan,73,"75' 9""",2120.167,28,-4
115,T116,,Tom Hoge,54,"75' 11""",1747.0,23,E
116,T116,,Seamus Power,86,"75' 11""",4706.417,62,+2
117,118,,Kelly Kraft,75,"76' 0""",2963.833,39,+6
118,T119,,David Lingmerth,79,"76' 1""",1825.1670000000001,24,-1
119,T119,,C.T. Pan,88,"76' 1""",3349.417,44,-6
120,121,,Jonathan Randolph,68,"76' 2""",1828.8329999999999,24,-3
121,122,,Chris Kirk,89,"76' 3""",3203.5,42,+10
122,123,,Søren Kjeldsen,58,"76' 5""",1909.75,25,+5
123,124,,Tag Ridings,67,"76' 6""",1911.6670000000001,25,-8
124,T125,,Rickie Fowler,78,"76' 8""",2605.833,34,-6
125,T125,,Hudson Swafford,94,"76' 8""",2760.667,36,-8
126,127,,Marc Leishman,94,"76' 9""",3375.417,44,-4
127,128,,Zac Blair,105,"76' 10""",3918.667,51,+11
128,129,,Russell Knox,75,"77' 0""",1925.5,25,+2
129,T130,,Cody Gribble,79,"77' 1""",2927.583,38,+7
130,T130,,Patrick Rodgers,76,"77' 1""",3776.25,49,+1
131,T132,,Rafa Cabrera Bello,63,"77' 3""",2163.417,28,-1
132,T132,,Charles Howell III,86,"77' 3""",3089.417,40,+4
133,T132,,Troy Merritt,82,"77' 3""",3243.0,42,E
134,T132,,Ollie Schniederjans,92,"77' 3""",4941.333,64,+3
135,T132,,Brian Stuard,93,"77' 3""",2703.25,35,+8
136,137,,Nick Watney,75,"77' 5""",2631.5,34,E
137,138,,Patrick Reed,107,"77' 7""",4266.583,55,-2
138,139,,Cameron Tringale,89,"77' 9""",3809.083,49,+1
139,140,,Ernie Els,52,"77' 11""",1403.0,18,+6
140,141,,Andres Gonzales,73,"78' 2""",4297.833,55,-10
141,T142,,Martin Flores,88,"78' 4""",3367.833,43,-14
142,T142,,Carl Pettersson,63,"78' 4""",3210.417,41,+14
143,T142,,J.T. Poston,95,"78' 4""",3369.667,43,-4
144,145,,Ryo Ishikawa,56,"78' 6""",2589.75,33,+3
145,146,,Scott Piercy,70,"78' 7""",1885.9170000000001,24,-4
146,147,,Boo Weekley,75,"78' 8""",1494.1670000000001,19,-2
147,148,,Peter Malnati,91,"78' 9""",2756.083,35,+11
148,T149,,Ryan Brehm,83,"78' 10""",3390.417,43,-1
149,T149,,Tony Finau,106,"78' 10""",4571.417,58,-15
150,151,,Greg Chalmers,75,"79' 1""",3005.417,38,+7
151,152,,Cameron Percy,71,"79' 3""",2536.417,32,+11
152,153,,Shane Lowry,52,"79' 4""",1190.0,15,-4
153,154,,Si Woo Kim,80,"79' 7""",3341.083,42,+5
154,155,,Jamie Lovemark,98,"80' 2""",4086.417,51,-5
155,156,,Derek Fathauer,81,"80' 5""",3216.75,40,+6
156,T157,,Miguel Angel Carballo,63,"80' 6""",1529.1670000000001,19,+2
157,T157,,J.J. Henry,92,"80' 6""",2575.0,32,-4
158,T157,,Spencer Levin,89,"80' 6""",2817.833,35,+14
159,T160,,Smylie Kaufman,76,"80' 7""",3383.083,42,E
160,T160,,Rod Pampling,71,"80' 7""",3787.083,47,E
161,162,,Keegan Bradley,104,"80' 8""",3388.583,42,+4
162,T163,,Matt Jones,64,"81' 2""",1624.0829999999999,20,-1
163,T163,,Kyle Reifers,96,"81' 2""",3164.667,39,+9
164,165,,Matt Every,76,"81' 5""",3339.667,41,+1
165,166,,Whee Kim,74,"81' 10""",3847.667,47,-5
166,167,,John Huh,92,"82' 2""",4192.5,51,+2
167,168,,Nicholas Lindheim,58,"82' 3""",2467.417,30,+1
168,169,,Tyrone Van Aswegen,105,"82' 4""",2634.75,32,-7
169,170,,Byeong Hun An,77,"82' 5""",1977.8329999999999,24,+3
170,171,,Brian Campbell,55,"83' 0""",1659.8329999999999,20,-2
171,172,,Danny Lee,93,"83' 1""",2907.917,35,-5
172,173,,Julián Etulain,68,"83' 3""",2248.75,27,-5
173,174,,Morgan Hoffmann,92,"83' 7""",3092.5,37,+7
174,175,,Ben Crane,86,"84' 3""",4213.25,50,+8
175,176,,Xander Schauffele,96,"84' 11""",2548.667,30,-7
176,177,,Vaughn Taylor,90,"85' 4""",2304.5,27,-4
177,178,,Seung-Yul Noh,91,"85' 7""",4963.083,58,+2
178,179,,Graeme McDowell,56,"85' 11""",2147.5,25,+9
179,180,,Roberto Castro,70,"86' 0""",2064.667,24,-4
180,181,,Shawn Stefani,72,"86' 4""",3107.0,36,E
181,182,,David Hearn,93,"87' 0""",2608.917,30,+8
182,183,,Brandt Snedeker,53,"87' 3""",1745.1670000000001,20,+3
183,184,,Sam Saunders,76,"87' 4""",1921.5829999999999,22,-2
184,185,,Kevin Streelman,90,"87' 7""",2714.25,31,+1
185,186,,Ryan Blaum,100,"87' 11""",4219.667,48,-2
186,187,,Kevin Kisner,105,"90' 2""",3607.833,40,-7
187,188,,Brett Drewitt,57,"93' 6""",1963.9170000000001,21,+2
188,T189,,Fabián Gómez,61,"97' 6""",1657.5829999999999,17,+3
189,T189,,Steve Wheatcroft,51,"97' 6""",1755.4170000000001,18,+1
