,Approaches_from_175-200_yards_Rgh_RANK THIS WEEK,Approaches_from_175-200_yards_Rgh_RANK LAST WEEK,Approaches_from_175-200_yards_Rgh_PLAYER NAME,Approaches_from_175-200_yards_Rgh_ROUNDS,Approaches_from_175-200_yards_Rgh_AVG,Approaches_from_175-200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_175-200_yards_Rgh_# OF ATTEMPTS,Approaches_from_175-200_yards_Rgh_RELATIVE TO PAR
0,1,,Jon Rahm,90,"33' 2""",464.333,14,E
1,2,,Jim Herman,77,"34' 11""",872.0830000000001,25,-2
2,3,,Rory McIlroy,51,"35' 10""",322.58299999999997,9,+1
3,4,,Jordan Spieth,85,"39' 0""",1286.5,33,-5
4,5,,Nick Watney,75,"40' 5""",1172.083,29,E
5,6,,Bud Cauley,92,"41' 8""",1499.25,36,+10
6,7,,Bubba Watson,71,"43' 0""",989.1669999999999,23,+7
7,T8,,Webb Simpson,102,"43' 4""",1645.5829999999999,38,-2
8,T8,,Tyrone Van Aswegen,105,"43' 4""",2771.333,64,+7
9,10,,Ryan Palmer,61,"43' 5""",1476.0829999999999,34,+9
10,11,,Brett Drewitt,57,"43' 10""",1490.0829999999999,34,+6
11,12,,Ken Duke,77,"44' 1""",1543.0,35,+6
12,13,,Harris English,84,"44' 4""",2303.5,52,+11
13,14,,Matt Kuchar,95,"44' 7""",1603.9170000000001,36,+8
14,T15,,Smylie Kaufman,76,"44' 11""",1527.5829999999999,34,+4
15,T15,,Andrew Loupe,55,"44' 11""",1346.25,30,+8
16,17,,Chad Campbell,97,"45' 4""",2899.417,64,+8
17,18,,J.T. Poston,95,"45' 6""",1956.6670000000001,43,+3
18,T19,,Patrick Cantlay,52,"45' 7""",775.0830000000001,17,+1
19,T19,,Charl Schwartzel,63,"45' 7""",1824.8329999999999,40,+10
20,21,,Kevin Tway,96,"45' 8""",1644.5,36,+5
21,T22,,Luke List,102,"45' 9""",2334.917,51,+8
22,T22,,Ben Martin,86,"45' 9""",1785.6670000000001,39,+6
23,24,,Jonathan Randolph,68,"45' 11""",1101.5,24,+3
24,25,,Dustin Johnson,77,"46' 1""",1429.75,31,-8
25,26,,Jhonattan Vegas,95,"46' 2""",1937.3329999999999,42,-2
26,27,,Jonas Blixt,74,"46' 5""",1579.0829999999999,34,+12
27,28,,David Lingmerth,79,"46' 6""",1672.6670000000001,36,+10
28,29,,Jason Dufner,89,"46' 7""",1909.4170000000001,41,+15
29,30,,Mark Hubbard,81,"46' 8""",1493.8329999999999,32,+7
30,T31,,Roberto Castro,70,"46' 9""",1121.167,24,+5
31,T31,,Xander Schauffele,96,"46' 9""",1729.1670000000001,37,+10
32,33,,Brad Fritsch,56,"46' 11""",1595.0829999999999,34,+7
33,34,,Kevin Na,86,"47' 0""",2068.0,44,+4
34,35,,Justin Thomas,86,"47' 1""",1459.3329999999999,31,+2
35,36,,Louis Oosthuizen,69,"47' 3""",1417.0,30,+5
36,37,,Mark Anderson,54,"47' 4""",1183.667,25,+2
37,38,,Whee Kim,74,"47' 8""",1573.6670000000001,33,+9
38,39,,D.A. Points,68,"47' 11""",1965.9170000000001,41,+13
39,40,,Shane Lowry,52,"48' 0""",863.3330000000001,18,+2
40,T41,,Miguel Angel Carballo,63,"48' 3""",964.8330000000001,20,E
41,T41,,Nick Taylor,97,"48' 3""",2169.667,45,+13
42,43,,Tim Wilkinson,64,"48' 4""",1450.5,30,+6
43,44,,Tony Finau,106,"48' 6""",2571.917,53,+11
44,45,,Spencer Levin,89,"48' 7""",1408.0,29,+8
45,46,,Patrick Rodgers,76,"48' 8""",2045.6670000000001,42,+7
46,T47,,Zac Blair,105,"49' 0""",2108.417,43,+5
