,Approaches_50-125_yards-Rgh_RTP_RANK THIS WEEK,Approaches_50-125_yards-Rgh_RTP_RANK LAST WEEK,Approaches_50-125_yards-Rgh_RTP_PLAYER NAME,Approaches_50-125_yards-Rgh_RTP_ROUNDS,Approaches_50-125_yards-Rgh_RTP_AVG RTP
0,1,,Fabián Gómez,61,-.233
1,2,,Justin Thomas,86,-.175
2,3,,Vaughn Taylor,90,-.171
3,4,,Camilo Villegas,76,-.170
4,5,,Johnson Wagner,71,-.128
5,6,,Aaron Baddeley,61,-.114
6,7,,Justin Rose,66,-.077
7,8,,John Huh,92,-.070
8,9,,Spencer Levin,89,-.065
9,10,,Xander Schauffele,96,-.058
10,T11,,Martin Flores,88,-.056
11,T11,,Ryan Palmer,61,-.056
12,13,,Scott Brown,95,-.055
13,14,,Ryan Brehm,83,-.051
14,15,,Nicholas Lindheim,58,-.049
15,16,,James Hahn,96,-.048
16,17,,Jon Rahm,90,-.047
17,18,,Jordan Spieth,85,-.036
18,19,,Zac Blair,105,-.035
19,20,,Roberto Castro,70,-.026
20,21,,Ricky Barnes,100,-.021
21,22,,C.T. Pan,88,-.020
22,23,,Greg Chalmers,75,-.014
23,24,,Tony Finau,106,-.010
24,T25,,Brad Fritsch,56,E
25,T25,,Tom Hoge,54,E
26,T25,,Billy Hurley III,80,E
27,T25,,Zach Johnson,81,E
28,T25,,Michael Kim,94,E
29,T25,,Rick Lamb,54,E
30,T25,,Kevin Na,86,E
31,T25,,Sam Saunders,76,E
32,T25,,Adam Scott,58,E
33,T25,,Cameron Smith,86,E
34,T25,,Robert Streb,98,E
35,T25,,Chris Stroud,67,E
36,37,,Morgan Hoffmann,92,+.012
37,T38,,Stewart Cink,93,+.013
38,T38,,Luke List,102,+.013
39,40,,Sung Kang,104,+.015
40,41,,Lucas Glover,93,+.016
41,T42,,Graham DeLaet,82,+.023
42,T42,,Charley Hoffman,112,+.023
43,T44,,J.B. Holmes,83,+.024
44,T44,,Hunter Mahan,73,+.024
45,T46,,Sergio Garcia,65,+.025
46,T46,,Patrick Reed,107,+.025
47,48,,Jim Herman,77,+.026
48,T49,,Ryan Blaum,100,+.027
49,T49,,Paul Casey,94,+.027
50,51,,Adam Hadwin,98,+.029
51,52,,Patrick Cantlay,52,+.031
52,53,,D.A. Points,68,+.032
53,54,,David Lingmerth,79,+.034
54,55,,Tag Ridings,67,+.035
55,56,,Webb Simpson,102,+.036
56,T57,,Cameron Percy,71,+.037
57,T57,,Tim Wilkinson,64,+.037
58,59,,Matt Kuchar,95,+.041
59,T60,,Chad Campbell,97,+.047
60,T60,,Trey Mullinax,88,+.047
61,62,,Rod Pampling,71,+.048
62,T63,,Jason Dufner,89,+.049
63,T63,,Retief Goosen,52,+.049
64,T63,,Troy Merritt,82,+.049
65,66,,Anirban Lahiri,72,+.050
66,67,,Jamie Lovemark,98,+.051
67,68,,Gary Woodland,94,+.053
68,69,,Bud Cauley,92,+.054
69,70,,Harold Varner III,101,+.056
70,T71,,Brandon Hagy,85,+.057
71,T71,,Scott Piercy,70,+.057
72,73,,Shawn Stefani,72,+.058
73,74,,Steven Alker,69,+.063
74,75,,Robert Garrigus,78,+.067
75,T76,,Jason Bohn,75,+.068
76,T76,,Pat Perez,93,+.068
77,78,,Gonzalo Fernandez-Castaño,63,+.069
78,T79,,Andres Gonzales,73,+.071
79,T79,,Peter Malnati,91,+.071
80,T79,,Brendan Steele,89,+.071
81,82,,Brian Harman,104,+.073
82,T83,,Bill Haas,92,+.077
83,T83,,J.T. Poston,95,+.077
84,T83,,Nick Watney,75,+.077
85,86,,Jonas Blixt,74,+.080
86,T87,,Miguel Angel Carballo,63,+.081
