,Approaches_from_175-200_yards_RANK THIS WEEK,Approaches_from_175-200_yards_RANK LAST WEEK,Approaches_from_175-200_yards_PLAYER NAME,Approaches_from_175-200_yards_ROUNDS,Approaches_from_175-200_yards_AVG,Approaches_from_175-200_yards_TOTAL DISTANCE (FEET),Approaches_from_175-200_yards_# OF ATTEMPTS,Approaches_from_175-200_yards_RELATIVE TO PAR
0,1,,Robert Garrigus,78,"28' 6""",4076.5,143,-9
1,2,,Dustin Johnson,77,"28' 11""",3697.917,128,-11
2,T3,,Brooks Koepka,88,"29' 0""",4025.333,139,-19
3,T3,,J.T. Poston,95,"29' 0""",4558.5,157,-17
4,T5,,Paul Casey,94,"29' 1""",4937.667,170,-16
5,T5,,Hideki Matsuyama,83,"29' 1""",3726.25,128,-4
6,7,,Brendan Steele,89,"29' 4""",4639.583,158,+3
7,T8,,Bryson DeChambeau,91,"29' 8""",4920.0,166,-16
8,T8,,Kyle Stanley,104,"29' 8""",7425.8330000000005,250,-5
9,10,,Jimmy Walker,68,"29' 10""",3226.167,108,-2
10,T11,,Brad Fritsch,56,"30' 4""",2880.917,95,+3
11,T11,,Sergio Garcia,65,"30' 4""",2879.0,95,+4
12,13,,Johnson Wagner,71,"30' 6""",4634.75,152,+2
13,14,,Jon Rahm,90,"30' 7""",4158.833,136,-6
14,15,,Jordan Spieth,85,"30' 9""",4637.917,151,-12
15,T16,,Emiliano Grillo,90,"30' 10""",5180.5,168,-7
16,T16,,Jhonattan Vegas,95,"30' 10""",4840.5,157,+1
17,18,,Smylie Kaufman,76,"30' 11""",4170.667,135,+8
18,T19,,Jason Dufner,89,"31' 2""",5729.1669999999995,184,-1
19,T19,,Gary Woodland,94,"31' 2""",5333.9169999999995,171,+12
20,21,,Grayson Murray,94,"31' 3""",5976.5,191,+8
21,22,,Cameron Smith,86,"31' 4""",5739.6669999999995,183,-4
22,T23,,Jim Furyk,54,"31' 5""",4459.75,142,+9
23,T23,,Scott Piercy,70,"31' 5""",3395.583,108,E
24,T25,,Daniel Berger,91,"31' 6""",5537.75,176,E
25,T25,,Julián Etulain,68,"31' 6""",3872.75,123,+9
26,T25,,Derek Fathauer,81,"31' 6""",5543.6669999999995,176,+12
27,T25,,J.B. Holmes,83,"31' 6""",4163.25,132,-2
28,T29,,Adam Hadwin,98,"31' 7""",6350.4169999999995,201,+1
29,T29,,Jim Herman,77,"31' 7""",6062.8330000000005,192,-8
30,T29,,Chris Kirk,89,"31' 7""",5869.3330000000005,186,+8
31,T29,,Russell Knox,75,"31' 7""",4265.5,135,+6
32,T29,,Justin Rose,66,"31' 7""",3852.417,122,-12
33,T34,,Tony Finau,106,"31' 8""",6739.4169999999995,213,-31
34,T34,,Patton Kizzire,84,"31' 8""",6108.4169999999995,193,+5
35,T34,,Rick Lamb,54,"31' 8""",2976.583,94,E
36,T34,,Rory McIlroy,51,"31' 8""",2060.667,65,-2
37,T38,,Aaron Baddeley,61,"31' 9""",3492.667,110,+8
38,T38,,Wesley Bryan,95,"31' 9""",7589.6669999999995,239,+5
39,40,,Hudson Swafford,94,"31' 10""",6020.9169999999995,189,+6
40,T41,,Byeong Hun An,77,"31' 11""",4243.583,133,-3
41,T41,,D.A. Points,68,"31' 11""",5356.9169999999995,168,+6
42,T43,,Chad Campbell,97,"32' 0""",7228.6669999999995,226,+8
43,T43,,Brian Harman,104,"32' 0""",6685.4169999999995,209,-6
44,T43,,Kevin Na,86,"32' 0""",5370.0830000000005,168,+1
45,T46,,Retief Goosen,52,"32' 1""",2823.25,88,E
46,T46,,Marc Leishman,94,"32' 1""",5768.3330000000005,180,-11
47,T46,,Louis Oosthuizen,69,"32' 1""",4008.75,125,-5
48,49,,Ben Martin,86,"32' 2""",5689.75,177,-4
49,T50,,Patrick Cantlay,52,"32' 3""",3801.5,118,-1
50,T50,,Rickie Fowler,78,"32' 3""",5318.3330000000005,165,-17
51,T50,,Vaughn Taylor,90,"32' 3""",6413.5830000000005,199,-3
52,T50,,Bubba Watson,71,"32' 3""",3674.667,114,+6
53,54,,Seung-Yul Noh,91,"32' 4""",5522.5830000000005,171,-5
54,T55,,Harris English,84,"32' 5""",5257.8330000000005,162,-9
55,T55,,Cameron Percy,71,"32' 5""",4214.083,130,+9
56,T55,,Patrick Reed,107,"32' 5""",6134.25,189,E
57,T58,,Russell Henley,99,"32' 6""",7112.5830000000005,219,+1
58,T58,,Jason Kokrak,95,"32' 6""",6310.1669999999995,194,-5
59,T58,,Brett Stegmaier,78,"32' 6""",4777.833,147,+8
60,T61,,Lucas Glover,93,"32' 7""",7336.25,225,+2
61,T61,,Sebastián Muñoz,51,"32' 7""",2607.167,80,-7
62,T61,,Tag Ridings,67,"32' 7""",3712.0,114,+3
63,T61,,Tyrone Van Aswegen,105,"32' 7""",7205.8330000000005,221,+20
64,T61,,Boo Weekley,75,"32' 7""",5503.0,169,+19
65,T66,,Keegan Bradley,104,"32' 8""",8071.5830000000005,247,E
66,T66,,Jonathan Randolph,68,"32' 8""",4083.167,125,-1
67,T66,,Kevin Streelman,90,"32' 8""",6504.25,199,+7
68,T66,,Harold Varner III,101,"32' 8""",6988.6669999999995,214,+6
69,70,,Danny Lee,93,"32' 9""",6645.8330000000005,203,+6
70,T71,,Jason Bohn,75,"32' 10""",5911.8330000000005,180,-1
71,T71,,Nicholas Lindheim,58,"32' 10""",3318.25,101,E
72,T71,,Trey Mullinax,88,"32' 10""",5155.083,157,+3
73,T71,,Ollie Schniederjans,92,"32' 10""",6474.8330000000005,197,-15
74,T71,,Scott Stallings,81,"32' 10""",5610.1669999999995,171,+10
75,T76,,Roberto Castro,70,"32' 11""",5204.583,158,+24
76,T76,,J.J. Henry,92,"32' 11""",6806.9169999999995,207,+2
77,T76,,Kelly Kraft,75,"32' 11""",6158.0,187,+9
78,T76,,Shane Lowry,52,"32' 11""",3287.917,100,+6
79,T80,,Ryan Blaum,100,"33' 0""",7156.8330000000005,217,-10
80,T80,,Kevin Kisner,105,"33' 0""",6635.1669999999995,201,-2
81,T80,,Troy Merritt,82,"33' 0""",5636.5,171,+8
82,T80,,Francesco Molinari,75,"33' 0""",5507.0830000000005,167,+5
