,Approaches_from_50-125_yards_RANK THIS WEEK,Approaches_from_50-125_yards_RANK LAST WEEK,Approaches_from_50-125_yards_PLAYER NAME,Approaches_from_50-125_yards_ROUNDS,Approaches_from_50-125_yards_AVG,Approaches_from_50-125_yards_TOTAL DISTANCE (FEET),Approaches_from_50-125_yards_# OF ATTEMPTS,Approaches_from_50-125_yards_RELATIVE TO PAR
0,1,,Justin Thomas,86,"15' 3""",2529.0,166,-41
1,2,,Scott Piercy,70,"15' 7""",1935.75,124,-22
2,T3,,Daniel Berger,91,"16' 2""",2731.083,169,-41
3,T3,,Adam Hadwin,98,"16' 2""",3247.167,201,-49
4,T5,,Tom Hoge,54,"16' 3""",1558.1670000000001,96,-21
5,T5,,Kevin Na,86,"16' 3""",2206.5,136,-20
6,7,,Francesco Molinari,75,"16' 5""",2385.667,145,-41
7,8,,Wesley Bryan,95,"16' 6""",2833.833,172,-37
8,T9,,Jim Furyk,54,"16' 7""",1720.4170000000001,104,-15
9,T9,,Phil Mickelson,85,"16' 7""",2686.75,162,-40
10,11,,Webb Simpson,102,"16' 9""",3309.25,198,-30
11,T12,,Bud Cauley,92,"16' 10""",2952.5,175,-36
12,T12,,Dustin Johnson,77,"16' 10""",2915.083,173,-43
13,T14,,Byeong Hun An,77,"17' 0""",2021.75,119,-14
14,T14,,Aaron Baddeley,61,"17' 0""",1805.4170000000001,106,-12
15,T14,,Jason Day,71,"17' 0""",2172.75,128,-31
16,T14,,Kelly Kraft,75,"17' 0""",2273.5,134,-28
17,T18,,Mark Anderson,54,"17' 1""",1981.6670000000001,116,-18
18,T18,,Jason Dufner,89,"17' 1""",3963.25,232,-46
19,T18,,Charl Schwartzel,63,"17' 1""",1486.5,87,-13
20,21,,Vaughn Taylor,90,"17' 2""",4026.0,234,-48
21,22,,Zach Johnson,81,"17' 4""",3287.583,190,-27
22,T23,,Ryan Moore,82,"17' 5""",2752.25,158,-34
23,T23,,Brian Stuard,93,"17' 5""",2965.417,170,-24
24,T25,,Stewart Cink,93,"17' 6""",3598.0,206,-42
