,Approach_50-75_yards_RTP_Score_RANK THIS WEEK,Approach_50-75_yards_RTP_Score_RANK LAST WEEK,Approach_50-75_yards_RTP_Score_PLAYER NAME,Approach_50-75_yards_RTP_Score_ROUNDS,Approach_50-75_yards_RTP_Score_AVG RTP
0,1,,Ryan Moore,82,-.667
1,T2,,Bryson DeChambeau,91,-.500
2,T2,,Louis Oosthuizen,69,-.500
3,4,,Jordan Spieth,85,-.462
4,5,,Gary Woodland,94,-.455
5,6,,Daniel Berger,91,-.444
6,T7,,Brian Campbell,55,-.429
7,T7,,Marc Leishman,94,-.429
8,T7,,Sebastián Muñoz,51,-.429
9,T10,,Brett Drewitt,57,-.333
10,T10,,Chris Stroud,67,-.333
11,T10,,Nick Watney,75,-.333
12,13,,Stewart Cink,93,-.316
13,14,,Richy Werenski,81,-.308
14,15,,Dustin Johnson,77,-.304
15,T16,,Ben Crane,86,-.300
16,T16,,Retief Goosen,52,-.300
17,T16,,Branden Grace,70,-.300
18,T19,,J.T. Poston,95,-.294
19,T19,,Jhonattan Vegas,95,-.294
20,T21,,Ken Duke,77,-.286
21,T21,,Ernie Els,52,-.286
22,T21,,Rory Sabbatini,71,-.286
23,T21,,Sam Saunders,76,-.286
24,T21,,Justin Thomas,86,-.286
25,26,,Jason Day,71,-.278
26,27,,Wesley Bryan,95,-.263
27,28,,Cameron Smith,86,-.261
28,T29,,Robert Garrigus,78,-.250
29,T29,,J.B. Holmes,83,-.250
30,T29,,Seamus Power,86,-.250
31,T32,,Fabián Gómez,61,-.231
32,T32,,Ryan Palmer,61,-.231
33,34,,Bubba Watson,71,-.227
34,35,,Jamie Lovemark,98,-.222
35,36,,Chad Collins,66,-.214
36,37,,Phil Mickelson,85,-.208
37,T38,,Dominic Bozzelli,69,-.200
38,T38,,Kevin Chappell,95,-.200
39,T38,,Ben Martin,86,-.200
40,T38,,Francesco Molinari,75,-.200
41,T38,,Michael Thompson,60,-.200
42,T38,,Cameron Tringale,89,-.200
43,44,,Brandon Hagy,85,-.190
44,T45,,Jonas Blixt,74,-.188
45,T45,,Danny Lee,93,-.188
46,T47,,Billy Horschel,88,-.176
47,T47,,Brooks Koepka,88,-.176
48,T47,,Justin Rose,66,-.176
49,50,,Chris Kirk,89,-.174
50,T51,,Greg Chalmers,75,-.167
51,T51,,Julián Etulain,68,-.167
52,T51,,Rickie Fowler,78,-.167
53,T51,,Sung Kang,104,-.167
54,T51,,Spencer Levin,89,-.167
55,T51,,Bryce Molder,74,-.167
