,GIR_Percentage_-_100-125_yards_RANK THIS WEEK,GIR_Percentage_-_100-125_yards_RANK LAST WEEK,GIR_Percentage_-_100-125_yards_PLAYER NAME,GIR_Percentage_-_100-125_yards_ROUNDS,GIR_Percentage_-_100-125_yards_%,GIR_Percentage_-_100-125_yards_GREENS HIT,GIR_Percentage_-_100-125_yards_TOTAL HOLES,GIR_Percentage_-_100-125_yards_RELATIVE TO PAR
141,142,,Patton Kizzire,84,71.71,109,152,-0.25
142,143,,Graham DeLaet,82,71.7,114,159,-0.2
143,144,,Tony Finau,106,71.51,133,186,-0.2
144,T145,,Marc Leishman,94,71.43,80,112,-0.26
145,T145,,Rory Sabbatini,71,71.43,75,105,-0.28
146,147,,Greg Chalmers,75,71.33,102,143,-0.26
147,148,,Brendan Steele,89,71.32,92,129,-0.35
148,149,,Fabián Gómez,61,71.3,77,108,-0.35
149,150,,Justin Rose,66,71.26,62,87,-0.27
150,151,,Brett Stegmaier,78,71.2,89,125,-0.21
151,152,,Mark Hubbard,81,71.13,69,97,-0.28
152,153,,Paul Casey,94,70.91,78,110,-0.33
153,154,,Gonzalo Fernandez-Castaño,63,70.87,73,103,-0.27
154,155,,Jason Day,71,70.83,68,96,-0.34
155,156,,Martin Laird,83,70.8,80,113,-0.33
156,T157,,J.B. Holmes,83,70.63,89,126,-0.3
157,T157,,Patrick Reed,107,70.63,113,160,-0.27
158,159,,Rick Lamb,54,70.53,67,95,-0.12
159,160,,Chad Collins,66,70.11,61,87,-0.21
160,161,,Ollie Schniederjans,92,70.07,103,147,-0.28
161,162,,Steve Wheatcroft,51,70.0,49,70,-0.29
162,163,,Bubba Watson,71,69.83,81,116,-0.33
163,164,,Harris English,84,69.63,94,135,-0.2
164,165,,Brian Campbell,55,69.61,71,102,-0.3
165,T166,,Roberto Castro,70,69.57,80,115,-0.24
166,T166,,Charl Schwartzel,63,69.57,48,69,-0.29
167,168,,Andrew Loupe,55,69.49,82,118,-0.26
168,169,,Brian Gay,82,69.4,93,134,-0.19
169,170,,Zac Blair,105,69.39,102,147,-0.21
170,171,,Jason Bohn,75,69.16,74,107,-0.35
171,172,,Kevin Chappell,95,69.12,94,136,-0.28
172,T173,,Sergio Garcia,65,68.97,60,87,-0.33
173,T173,,Matt Jones,64,68.97,80,116,-0.19
174,175,,Brandon Hagy,85,68.75,110,160,-0.23
175,176,,Smylie Kaufman,76,68.53,98,143,-0.22
176,177,,Jason Kokrak,95,68.45,115,168,-0.23
177,178,,Phil Mickelson,85,68.38,80,117,-0.29
178,179,,Dominic Bozzelli,69,68.06,98,144,-0.22
179,180,,Scott Brown,95,66.91,91,136,-0.26
180,T181,,Ernie Els,52,66.67,42,63,-0.36
181,T181,,Jhonattan Vegas,95,66.67,74,111,-0.27
182,183,,Rory McIlroy,51,66.15,43,65,-0.19
183,184,,Si Woo Kim,80,66.07,74,112,-0.28
184,185,,Søren Kjeldsen,58,66.04,35,53,-0.37
185,186,,Matt Every,76,65.93,89,135,-0.2
186,187,,Steven Bowditch,59,65.59,61,93,-0.2
187,188,,Cody Gribble,79,64.52,80,124,-0.2
188,189,,Brooks Koepka,88,62.76,91,145,-0.32
189,190,,Rafa Cabrera Bello,63,55.56,40,72,-0.33
