,Approaches_from_225-250_yards_Rgh_RANK THIS WEEK,Approaches_from_225-250_yards_Rgh_RANK LAST WEEK,Approaches_from_225-250_yards_Rgh_PLAYER NAME,Approaches_from_225-250_yards_Rgh_ROUNDS,Approaches_from_225-250_yards_Rgh_AVG,Approaches_from_225-250_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_225-250_yards_Rgh_# OF ATTEMPTS,Approaches_from_225-250_yards_Rgh_RELATIVE TO PAR
0,1,,Brendan Steele,89,"47' 3""",377.75,8,-3
1,2,,Jason Kokrak,95,"50' 6""",605.5830000000001,12,-7
2,3,,Jason Dufner,89,"51' 2""",358.0,7,-4
3,4,,Sebastián Muñoz,51,"51' 3""",461.083,9,-5
4,5,,Graham DeLaet,82,"52' 9""",474.833,9,-3
5,6,,Billy Hurley III,80,"55' 3""",662.75,12,E
6,7,,Alex Cejka,85,"56' 1""",392.333,7,-2
7,8,,Luke List,102,"56' 11""",966.9169999999999,17,-10
8,9,,Ryan Armour,63,"57' 0""",170.917,3,-3
9,10,,J.J. Spaun,92,"57' 6""",632.6669999999999,11,-3
10,11,,Kevin Na,86,"57' 9""",635.0,11,+2
11,12,,Rory McIlroy,51,"58' 3""",349.5,6,-3
12,13,,Jordan Spieth,85,"58' 5""",993.0830000000001,17,-10
13,14,,Matt Kuchar,95,"59' 7""",536.0830000000001,9,-1
14,15,,J.B. Holmes,83,"59' 11""",838.75,14,-7
15,T16,,Chris Stroud,67,"60' 4""",784.1669999999999,13,-2
16,T16,,Jimmy Walker,68,"60' 4""",603.25,10,-5
17,18,,Marc Leishman,94,"60' 5""",423.0,7,-4
18,19,,Chris Kirk,89,"60' 11""",487.167,8,E
19,20,,Sergio Garcia,65,"61' 2""",366.917,6,E
20,T21,,Jonathan Randolph,68,"61' 9""",370.583,6,-5
21,T21,,Charl Schwartzel,63,"61' 9""",740.5,12,-4
22,23,,Pat Perez,93,"62' 4""",810.0830000000001,13,-5
23,T24,,Chez Reavie,98,"62' 5""",374.667,6,-4
24,T24,,Michael Thompson,60,"62' 5""",312.25,5,-1
25,26,,Scott Stallings,81,"62' 6""",374.917,6,-2
26,27,,Tom Hoge,54,"63' 0""",377.833,6,-2
27,28,,Adam Scott,58,"63' 11""",575.1669999999999,9,-3
28,T29,,Daniel Berger,91,"64' 4""",514.5830000000001,8,-2
29,T29,,Jason Day,71,"64' 4""",579.1669999999999,9,-4
30,31,,Jon Rahm,90,"64' 6""",838.5,13,-2
31,32,,Zach Johnson,81,"64' 8""",452.833,7,-3
32,33,,Louis Oosthuizen,69,"65' 8""",197.0,3,-2
33,T34,,Bryson DeChambeau,91,"65' 10""",790.0,12,-3
34,T34,,Hunter Mahan,73,"65' 10""",658.0,10,-6
35,T34,,William McGirt,89,"65' 10""",395.0,6,+1
36,T37,,Scott Brown,95,"66' 0""",990.3330000000001,15,-7
37,T37,,Mark Hubbard,81,"66' 0""",726.25,11,+1
38,T37,,Jhonattan Vegas,95,"66' 0""",924.3330000000001,14,-1
39,40,,Paul Casey,94,"66' 6""",797.8330000000001,12,-1
40,41,,Billy Horschel,88,"66' 8""",466.833,7,E
41,42,,Richy Werenski,81,"66' 9""",400.417,6,-3
42,T43,,Bud Cauley,92,"66' 11""",669.5,10,-1
43,T43,,Ken Duke,77,"66' 11""",802.5830000000001,12,E
44,45,,James Hahn,96,"67' 3""",672.0830000000001,10,-1
45,46,,Ryo Ishikawa,56,"67' 4""",269.41700000000003,4,+1
46,47,,Wesley Bryan,95,"67' 7""",1014.0,15,+3
47,48,,Tim Wilkinson,64,"68' 1""",476.833,7,-3
48,49,,Chad Collins,66,"68' 2""",340.833,5,-1
49,T50,,Anirban Lahiri,72,"68' 5""",547.5830000000001,8,-3
50,T50,,Cameron Smith,86,"68' 5""",478.75,7,-2
51,52,,D.A. Points,68,"68' 7""",480.083,7,+1
52,53,,Ryan Moore,82,"69' 2""",346.0,5,E
53,54,,Retief Goosen,52,"69' 3""",623.5830000000001,9,-4
54,55,,Justin Thomas,86,"69' 5""",902.5830000000001,13,-6
55,T56,,Kevin Chappell,95,"69' 8""",836.0,12,-7
56,T56,,Cameron Percy,71,"69' 8""",348.25,5,+2
57,58,,Robert Streb,98,"69' 9""",906.6669999999999,13,-5
58,59,,Harold Varner III,101,"69' 10""",907.6669999999999,13,-4
59,60,,Russell Knox,75,"69' 11""",699.1669999999999,10,-2
60,61,,Mark Anderson,54,"70' 1""",350.583,5,-2
61,62,,Steven Alker,69,"70' 2""",280.58299999999997,4,+2
62,63,,Gonzalo Fernandez-Castaño,63,"70' 7""",494.083,7,E
63,T64,,Hideki Matsuyama,83,"70' 9""",990.0830000000001,14,-7
64,T64,,Justin Rose,66,"70' 9""",637.0,9,-4
65,T66,,Dominic Bozzelli,69,"70' 10""",921.25,13,-3
66,T66,,Sean O'Hair,84,"70' 10""",637.1669999999999,9,-4
67,68,,Emiliano Grillo,90,"71' 1""",355.417,5,+3
68,69,,Bubba Watson,71,"71' 3""",427.667,6,-1
69,70,,Brett Stegmaier,78,"71' 4""",570.5,8,+3
70,71,,Ollie Schniederjans,92,"71' 6""",1143.75,16,-5
71,72,,Charley Hoffman,112,"71' 8""",644.6669999999999,9,-4
72,73,,Francesco Molinari,75,"71' 10""",287.25,4,E
73,74,,Mackenzie Hughes,106,"72' 4""",940.8330000000001,13,-5
74,75,,Webb Simpson,102,"72' 6""",797.6669999999999,11,-2
75,76,,Kelly Kraft,75,"72' 10""",728.5830000000001,10,+2
76,77,,Patrick Reed,107,"73' 2""",950.9169999999999,13,-2
77,78,,Russell Henley,99,"73' 3""",878.6669999999999,12,+1
78,T79,,Greg Chalmers,75,"73' 4""",879.6669999999999,12,+3
79,T79,,Ian Poulter,72,"73' 4""",659.9169999999999,9,-1
80,T81,,Dustin Johnson,77,"74' 0""",592.1669999999999,8,-3
81,T81,,Kyle Reifers,96,"74' 0""",961.5,13,+2
82,83,,Daniel Summerhays,100,"74' 1""",1111.667,15,-1
83,84,,Charles Howell III,86,"74' 3""",964.9169999999999,13,-1
84,85,,Adam Hadwin,98,"74' 5""",669.75,9,E
85,86,,Ernie Els,52,"74' 6""",298.08299999999997,4,-1
