,Approach_150-175_yards_RTP_Score_RANK THIS WEEK,Approach_150-175_yards_RTP_Score_RANK LAST WEEK,Approach_150-175_yards_RTP_Score_PLAYER NAME,Approach_150-175_yards_RTP_Score_ROUNDS,Approach_150-175_yards_RTP_Score_AVG RTP
0,1,,Andres Gonzales,73,-.195
1,2,,Dustin Johnson,77,-.169
2,3,,Chris Stroud,67,-.168
3,4,,Jordan Spieth,85,-.159
4,5,,Keegan Bradley,104,-.137
5,6,,Rickie Fowler,78,-.136
6,7,,Branden Grace,70,-.135
7,T8,,Jason Day,71,-.133
8,T8,,Kevin Na,86,-.133
9,T10,,Matt Kuchar,95,-.131
10,T10,,Hideki Matsuyama,83,-.131
11,T10,,Phil Mickelson,85,-.131
12,T10,,Justin Thomas,86,-.131
13,14,,Luke Donald,50,-.128
14,T15,,Russell Henley,99,-.127
15,T15,,Graeme McDowell,56,-.127
16,17,,Tom Hoge,54,-.125
17,18,,Camilo Villegas,76,-.122
18,19,,Wesley Bryan,95,-.111
19,T20,,Paul Casey,94,-.109
20,T20,,Søren Kjeldsen,58,-.109
21,22,,Francesco Molinari,75,-.103
22,T23,,Scott Brown,95,-.102
23,T23,,Justin Rose,66,-.102
24,25,,Lucas Glover,93,-.101
25,26,,Jim Furyk,54,-.099
26,27,,Ian Poulter,72,-.097
27,T28,,Ryan Armour,63,-.095
28,T28,,Brooks Koepka,88,-.095
29,T30,,Seung-Yul Noh,91,-.094
30,T30,,Michael Thompson,60,-.094
31,32,,Robert Streb,98,-.091
32,33,,Mark Anderson,54,-.089
33,34,,Shane Lowry,52,-.086
34,T35,,Stewart Cink,93,-.085
35,T35,,Tony Finau,106,-.085
36,T35,,Kevin Kisner,105,-.085
37,T35,,Martin Laird,83,-.085
38,T35,,Webb Simpson,102,-.085
39,40,,Brian Harman,104,-.084
40,T41,,Robert Garrigus,78,-.083
41,T41,,Scott Piercy,70,-.083
42,43,,Seamus Power,86,-.082
43,44,,Danny Lee,93,-.081
44,T45,,Daniel Berger,91,-.080
45,T45,,Jonas Blixt,74,-.080
46,T45,,Graham DeLaet,82,-.080
47,T45,,Rory Sabbatini,71,-.080
48,T49,,Chris Kirk,89,-.078
49,T49,,Brian Stuard,93,-.078
50,T51,,Blayne Barber,77,-.076
51,T51,,Peter Malnati,91,-.076
52,T53,,Steven Alker,69,-.075
53,T53,,Charles Howell III,86,-.075
54,55,,Zach Johnson,81,-.073
55,T56,,Ken Duke,77,-.069
56,T56,,John Huh,92,-.069
57,T56,,Sung Kang,104,-.069
58,59,,Patton Kizzire,84,-.068
59,T60,,Cameron Smith,86,-.067
60,T60,,Richy Werenski,81,-.067
61,62,,Zac Blair,105,-.066
62,63,,Chad Campbell,97,-.065
63,64,,Brian Gay,82,-.064
64,T65,,Billy Horschel,88,-.063
65,T65,,Rory McIlroy,51,-.063
66,T65,,Ollie Schniederjans,92,-.063
67,T68,,Adam Hadwin,98,-.062
68,T68,,Scott Stallings,81,-.062
69,70,,Aaron Baddeley,61,-.061
70,71,,Ryan Brehm,83,-.059
71,T72,,Whee Kim,74,-.058
72,T72,,Jimmy Walker,68,-.058
73,T74,,Matt Every,76,-.057
74,T74,,David Lingmerth,79,-.057
75,T74,,Gary Woodland,94,-.057
76,T77,,Jason Dufner,89,-.055
77,T77,,Charley Hoffman,112,-.055
78,T77,,Billy Hurley III,80,-.055
79,T77,,Cameron Percy,71,-.055
80,81,,Brett Stegmaier,78,-.053
81,82,,Fabián Gómez,61,-.052
82,T83,,Jason Kokrak,95,-.050
83,T83,,Bubba Watson,71,-.050
84,85,,Marc Leishman,94,-.049
85,T86,,Sergio Garcia,65,-.048
86,T86,,David Hearn,93,-.048
87,T86,,Jon Rahm,90,-.048
