,Approach_125-150_yards_RTP_Score_RANK THIS WEEK,Approach_125-150_yards_RTP_Score_RANK LAST WEEK,Approach_125-150_yards_RTP_Score_PLAYER NAME,Approach_125-150_yards_RTP_Score_ROUNDS,Approach_125-150_yards_RTP_Score_AVG RTP
0,1,,Jordan Spieth,85,-.224
1,2,,Johnson Wagner,71,-.220
2,3,,Brian Gay,82,-.216
3,4,,Brendan Steele,89,-.211
4,5,,Graeme McDowell,56,-.200
5,T6,,Bryce Molder,74,-.194
6,T6,,Ryan Moore,82,-.194
7,8,,Brandt Snedeker,53,-.193
8,9,,Camilo Villegas,76,-.190
9,10,,Justin Thomas,86,-.189
10,11,,Russell Knox,75,-.188
11,12,,Rory Sabbatini,71,-.179
12,13,,Michael Kim,94,-.177
13,14,,Tim Wilkinson,64,-.176
14,T15,,Chad Campbell,97,-.175
15,T15,,Chez Reavie,98,-.175
16,17,,Jim Furyk,54,-.174
17,T18,,Rickie Fowler,78,-.171
18,T18,,Kyle Stanley,104,-.171
19,20,,Tyrone Van Aswegen,105,-.169
20,T21,,Ryan Blaum,100,-.168
21,T21,,Chad Collins,66,-.168
22,T23,,Daniel Berger,91,-.167
23,T23,,Kevin Tway,96,-.167
24,25,,Kevin Kisner,105,-.165
25,26,,Brian Campbell,55,-.163
26,T27,,Ian Poulter,72,-.161
27,T27,,Tag Ridings,67,-.161
28,29,,Daniel Summerhays,100,-.158
29,30,,Justin Rose,66,-.157
30,31,,Brian Harman,104,-.155
31,32,,Wesley Bryan,95,-.154
32,T33,,Charley Hoffman,112,-.153
33,T33,,Chris Kirk,89,-.153
34,T35,,Hideki Matsuyama,83,-.149
35,T35,,Scott Stallings,81,-.149
36,37,,Stewart Cink,93,-.147
37,38,,Jonas Blixt,74,-.146
38,T39,,Graham DeLaet,82,-.145
39,T39,,Dustin Johnson,77,-.145
40,T41,,Danny Lee,93,-.142
41,T41,,Marc Leishman,94,-.142
42,T43,,Martin Flores,88,-.141
43,T43,,Ollie Schniederjans,92,-.141
44,T45,,Ben Crane,86,-.139
45,T45,,Sebastián Muñoz,51,-.139
46,T47,,Russell Henley,99,-.138
47,T47,,Cameron Percy,71,-.138
48,49,,Pat Perez,93,-.137
49,T50,,Smylie Kaufman,76,-.136
50,T50,,Patrick Reed,107,-.136
51,52,,Paul Casey,94,-.135
52,53,,K.J. Choi,72,-.133
53,T54,,Steven Alker,69,-.132
54,T54,,Kevin Chappell,95,-.132
55,T54,,Charles Howell III,86,-.132
56,57,,Louis Oosthuizen,69,-.131
57,T58,,Emiliano Grillo,90,-.130
58,T58,,Charl Schwartzel,63,-.130
59,T58,,Gary Woodland,94,-.130
60,T61,,Nicholas Lindheim,58,-.129
61,T61,,Shawn Stefani,72,-.129
62,T63,,Francesco Molinari,75,-.128
63,T63,,Adam Scott,58,-.128
64,65,,Tony Finau,106,-.127
65,T66,,Zach Johnson,81,-.126
66,T66,,Phil Mickelson,85,-.126
67,68,,Retief Goosen,52,-.123
68,T69,,Keegan Bradley,104,-.121
69,T69,,Bill Haas,92,-.121
70,T69,,David Hearn,93,-.121
71,T69,,Carl Pettersson,63,-.121
72,T73,,Jason Day,71,-.118
73,T73,,Kevin Na,86,-.118
74,T75,,Rafa Cabrera Bello,63,-.117
75,T75,,Martin Laird,83,-.117
76,T75,,William McGirt,89,-.117
77,T78,,Byeong Hun An,77,-.113
78,T78,,Patrick Cantlay,52,-.113
79,T78,,Rick Lamb,54,-.113
80,T81,,Billy Hurley III,80,-.110
81,T81,,J.T. Poston,95,-.110
82,T81,,Jimmy Walker,68,-.110
83,T84,,Ryan Armour,63,-.108
84,T84,,Jason Dufner,89,-.108
85,T84,,Derek Fathauer,81,-.108
86,87,,Webb Simpson,102,-.106
87,T88,,Cody Gribble,79,-.104
88,T88,,Sean O'Hair,84,-.104
89,90,,Jamie Lovemark,98,-.101
90,T91,,Bryson DeChambeau,91,-.096
91,T91,,Robert Garrigus,78,-.096
92,T91,,Harold Varner III,101,-.096
93,94,,Alex Cejka,85,-.095
94,T95,,Zac Blair,105,-.094
95,T95,,Si Woo Kim,80,-.094
96,T95,,Chris Stroud,67,-.094
97,98,,Billy Horschel,88,-.093
98,99,,Blayne Barber,77,-.092
99,100,,Robert Streb,98,-.091
100,101,,Morgan Hoffmann,92,-.090
101,102,,Kyle Reifers,96,-.089
102,T103,,Seung-Yul Noh,91,-.088
103,T103,,Scott Piercy,70,-.088
104,T103,,Cameron Smith,86,-.088
105,106,,Branden Grace,70,-.087
106,T107,,John Huh,92,-.086
107,T107,,Matt Kuchar,95,-.086
108,T107,,Trey Mullinax,88,-.086
109,110,,Søren Kjeldsen,58,-.085
110,T111,,Xander Schauffele,96,-.084
111,T111,,Boo Weekley,75,-.084
112,T111,,Richy Werenski,81,-.084
113,T114,,Miguel Angel Carballo,63,-.082
114,T114,,Vaughn Taylor,90,-.082
115,T116,,Sergio Garcia,65,-.081
116,T116,,Mark Hubbard,81,-.081
117,118,,Harris English,84,-.080
118,119,,Seamus Power,86,-.079
119,T120,,Dominic Bozzelli,69,-.078
120,T120,,Lucas Glover,93,-.078
121,T122,,J.B. Holmes,83,-.077
122,T122,,Sam Saunders,76,-.077
123,T124,,Luke List,102,-.076
124,T124,,Bubba Watson,71,-.076
125,126,,Brooks Koepka,88,-.075
126,T127,,Greg Chalmers,75,-.074
127,T127,,James Hahn,96,-.074
128,T127,,Shane Lowry,52,-.074
129,130,,J.J. Henry,92,-.073
130,T131,,Gonzalo Fernandez-Castaño,63,-.072
131,T131,,Rod Pampling,71,-.072
132,T131,,D.A. Points,68,-.072
133,T131,,Nick Taylor,97,-.072
134,135,,Mackenzie Hughes,106,-.070
135,T136,,Bud Cauley,92,-.069
136,T136,,Matt Every,76,-.069
137,T136,,Sung Kang,104,-.069
138,139,,Jim Herman,77,-.068
139,140,,Ken Duke,77,-.066
140,141,,J.J. Spaun,92,-.064
141,142,,Grayson Murray,94,-.063
142,T143,,Whee Kim,74,-.061
143,T143,,Peter Malnati,91,-.061
144,T143,,Rory McIlroy,51,-.061
145,T146,,Luke Donald,50,-.060
146,T146,,Julián Etulain,68,-.060
147,T148,,Ricky Barnes,100,-.059
148,T148,,Ben Martin,86,-.059
149,T148,,Nick Watney,75,-.059
150,T151,,Roberto Castro,70,-.058
151,T151,,Troy Merritt,82,-.058
152,T151,,Patrick Rodgers,76,-.058
153,T151,,Steve Wheatcroft,51,-.058
154,T155,,Fabián Gómez,61,-.053
155,T155,,Hudson Swafford,94,-.053
156,T155,,Cameron Tringale,89,-.053
157,158,,Kelly Kraft,75,-.052
158,T159,,Mark Anderson,54,-.050
159,T159,,David Lingmerth,79,-.050
160,T159,,Jhonattan Vegas,95,-.050
161,T162,,Patton Kizzire,84,-.049
162,T162,,Anirban Lahiri,72,-.049
163,164,,Jon Rahm,90,-.037
164,T165,,Scott Brown,95,-.036
165,T165,,Brandon Hagy,85,-.036
166,T165,,Hunter Mahan,73,-.036
167,T165,,Jonathan Randolph,68,-.036
168,T169,,Andres Gonzales,73,-.033
169,T169,,C.T. Pan,88,-.033
170,171,,Geoff Ogilvy,80,-.031
171,172,,Jason Bohn,75,-.028
172,T173,,Adam Hadwin,98,-.027
173,T173,,Kevin Streelman,90,-.027
174,175,,Spencer Levin,89,-.025
175,176,,Michael Thompson,60,-.018
176,177,,Ryo Ishikawa,56,-.013
177,178,,Tom Hoge,54,-.011
178,T179,,Brett Drewitt,57,-.010
179,T179,,Ryan Palmer,61,-.010
180,181,,Matt Jones,64,-.009
181,182,,Brian Stuard,93,-.007
182,183,,Aaron Baddeley,61,E
183,184,,Brad Fritsch,56,+.011
184,185,,Andrew Loupe,55,+.022
185,186,,Steven Bowditch,59,+.053
186,187,,Jason Kokrak,95,+.065
187,188,,Ryan Brehm,83,+.070
188,189,,Ernie Els,52,+.072
189,190,,Brett Stegmaier,78,+.074
