,Approaches_from_150-175_yards_Rgh_RANK THIS WEEK,Approaches_from_150-175_yards_Rgh_RANK LAST WEEK,Approaches_from_150-175_yards_Rgh_PLAYER NAME,Approaches_from_150-175_yards_Rgh_ROUNDS,Approaches_from_150-175_yards_Rgh_AVG,Approaches_from_150-175_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_Rgh_# OF ATTEMPTS,Approaches_from_150-175_yards_Rgh_RELATIVE TO PAR
0,1,,Rory McIlroy,51,"32' 2""",868.5,27,E
1,2,,Boo Weekley,75,"32' 7""",1337.5829999999999,41,E
2,3,,Ian Poulter,72,"33' 11""",1322.8329999999999,39,+6
3,4,,Francesco Molinari,75,"34' 8""",1179.583,34,+2
4,5,,Sean O'Hair,84,"35' 9""",1608.5829999999999,45,+7
5,6,,Chez Reavie,98,"36' 3""",2067.917,57,+5
6,7,,Roberto Castro,70,"36' 9""",1177.25,32,+8
7,8,,D.A. Points,68,"36' 11""",1476.0,40,+2
8,9,,Ryan Moore,82,"37' 1""",1521.0829999999999,41,+10
9,10,,Alex Cejka,85,"37' 2""",1596.5829999999999,43,-1
10,T11,,Hideki Matsuyama,83,"37' 5""",1644.9170000000001,44,+7
11,T11,,Jimmy Walker,68,"37' 5""",1645.75,44,+6
12,T13,,Rafa Cabrera Bello,63,"37' 6""",1426.25,38,+3
13,T13,,Zach Johnson,81,"37' 6""",1573.6670000000001,42,+6
14,15,,Russell Knox,75,"37' 7""",1428.4170000000001,38,+5
15,T16,,Jason Bohn,75,"37' 10""",2193.917,58,+9
16,T16,,Harris English,84,"37' 10""",3063.25,81,+4
17,18,,John Huh,92,"38' 0""",3003.167,79,+10
18,19,,Danny Lee,93,"38' 1""",2245.083,59,+12
19,20,,Adam Hadwin,98,"38' 2""",2403.917,63,+14
20,21,,Brian Stuard,93,"38' 4""",1764.9170000000001,46,+9
21,22,,Luke Donald,50,"38' 7""",1233.5,32,-1
22,23,,Vaughn Taylor,90,"38' 8""",1972.6670000000001,51,+11
23,24,,Luke List,102,"38' 10""",2755.583,71,+6
24,25,,Graeme McDowell,56,"38' 11""",1285.25,33,+1
25,26,,Kevin Na,86,"39' 1""",2346.75,60,+1
26,27,,Peter Malnati,91,"39' 2""",2114.5,54,+3
27,28,,Nick Watney,75,"39' 3""",2117.75,54,+13
28,29,,Mark Hubbard,81,"39' 4""",2436.417,62,+6
29,30,,Carl Pettersson,63,"39' 5""",2207.75,56,+14
30,T31,,Ryan Armour,63,"39' 6""",1619.0829999999999,41,+4
31,T31,,Ryan Palmer,61,"39' 6""",1421.75,36,+10
32,33,,Zac Blair,105,"39' 7""",2258.583,57,+7
33,34,,Daniel Summerhays,100,"39' 8""",2499.917,63,+7
34,T35,,Shane Lowry,52,"39' 9""",1113.5,28,+2
35,T35,,Pat Perez,93,"39' 9""",2264.917,57,+10
36,37,,Phil Mickelson,85,"39' 10""",2391.083,60,+12
37,T38,,Daniel Berger,91,"39' 11""",2036.0,51,+3
38,T38,,Lucas Glover,93,"39' 11""",2115.0,53,+5
39,40,,Søren Kjeldsen,58,"40' 0""",839.25,21,+4
40,41,,Charley Hoffman,112,"40' 1""",3009.25,75,+12
41,T42,,Ben Crane,86,"40' 2""",2048.667,51,+9
42,T42,,Spencer Levin,89,"40' 2""",2572.583,64,+8
43,44,,Chris Kirk,89,"40' 6""",1942.3329999999999,48,+8
44,45,,Ollie Schniederjans,92,"40' 7""",3207.25,79,+9
45,46,,Ryan Blaum,100,"40' 8""",2966.5,73,+13
46,T47,,K.J. Choi,72,"40' 9""",1467.0,36,+11
47,T47,,Andrew Loupe,55,"40' 9""",2160.417,53,+8
48,49,,Charl Schwartzel,63,"40' 10""",1836.1670000000001,45,+7
49,T50,,Emiliano Grillo,90,"41' 0""",1721.0829999999999,42,+9
50,T50,,Jim Herman,77,"41' 0""",1679.75,41,+6
51,T50,,Billy Horschel,88,"41' 0""",3158.417,77,+12
52,T50,,Gary Woodland,94,"41' 0""",2212.333,54,+5
53,54,,Ben Martin,86,"41' 1""",1847.1670000000001,45,+3
54,55,,Bill Haas,92,"41' 2""",2263.667,55,+5
55,T56,,Aaron Baddeley,61,"41' 3""",1856.9170000000001,45,+14
56,T56,,David Lingmerth,79,"41' 3""",1815.0829999999999,44,+3
57,T58,,Martin Flores,88,"41' 4""",3017.833,73,+12
58,T58,,Kyle Stanley,104,"41' 4""",2768.5,67,+6
59,T60,,Matt Kuchar,95,"41' 5""",2196.333,53,+13
60,T60,,Shawn Stefani,72,"41' 5""",1947.9170000000001,47,+7
61,62,,Branden Grace,70,"41' 7""",1372.3329999999999,33,+6
62,T63,,Ryo Ishikawa,56,"41' 8""",2208.667,53,+18
63,T63,,Martin Laird,83,"41' 8""",2209.583,53,+13
64,T63,,Chris Stroud,67,"41' 8""",1583.3329999999999,38,+8
65,T66,,Brian Harman,104,"41' 10""",2216.417,53,+6
66,T66,,Louis Oosthuizen,69,"41' 10""",1883.1670000000001,45,+2
67,T66,,Kyle Reifers,96,"41' 10""",2092.583,50,-1
68,69,,Kevin Tway,96,"42' 1""",2695.667,64,+12
69,T70,,Brett Drewitt,57,"42' 2""",1854.75,44,+9
70,T70,,C.T. Pan,88,"42' 2""",2908.167,69,+15
71,T70,,Patrick Reed,107,"42' 2""",2445.333,58,+9
72,73,,Brandt Snedeker,53,"42' 3""",1183.0,28,+2
73,T74,,Ryan Brehm,83,"42' 4""",2200.75,52,+9
74,T74,,Cameron Smith,86,"42' 4""",2796.667,66,+16
75,76,,Grayson Murray,94,"42' 5""",2796.833,66,+4
76,77,,Bud Cauley,92,"42' 6""",2679.417,63,+6
77,T78,,Robert Garrigus,78,"42' 7""",2130.833,50,+7
78,T78,,J.B. Holmes,83,"42' 7""",2127.667,50,+8
79,T78,,Jason Kokrak,95,"42' 7""",2512.333,59,+9
80,T81,,Brian Gay,82,"42' 8""",2219.5,52,+8
81,T81,,Billy Hurley III,80,"42' 8""",2473.333,58,+11
82,T81,,Patton Kizzire,84,"42' 8""",3198.167,75,+10
83,84,,Russell Henley,99,"42' 9""",2951.917,69,+6
84,T85,,Ricky Barnes,100,"42' 10""",3682.75,86,+11
85,T85,,Steven Bowditch,59,"42' 10""",2270.333,53,+18
86,T87,,J.T. Poston,95,"42' 11""",2878.083,67,+15
87,T87,,Robert Streb,98,"42' 11""",3349.667,78,+20
88,T89,,Jonas Blixt,74,"43' 0""",2407.25,56,+17
89,T89,,Paul Casey,94,"43' 0""",2148.75,50,+4
90,T89,,Whee Kim,74,"43' 0""",2323.583,54,+6
91,T89,,Jonathan Randolph,68,"43' 0""",2192.0,51,+13
92,T93,,Byeong Hun An,77,"43' 1""",1980.1670000000001,46,+15
93,T93,,Sung Kang,104,"43' 1""",3622.25,84,+12
94,T95,,Wesley Bryan,95,"43' 2""",2677.917,62,+16
95,T95,,Bryce Molder,74,"43' 2""",2376.25,55,+12
96,T95,,Seamus Power,86,"43' 2""",3152.583,73,+4
97,98,,Justin Thomas,86,"43' 3""",2507.083,58,+14
98,T99,,Chad Campbell,97,"43' 4""",3291.333,76,+14
99,T99,,James Hahn,96,"43' 4""",2339.25,54,+15
100,T99,,Charles Howell III,86,"43' 4""",2385.25,55,+8
101,T99,,Michael Kim,94,"43' 4""",3420.5,79,+12
102,T99,,Xander Schauffele,96,"43' 4""",2858.333,66,+12
103,104,,Dominic Bozzelli,69,"43' 5""",1824.1670000000001,42,+12
104,T105,,Andres Gonzales,73,"43' 6""",2390.333,55,+10
105,T105,,Jhonattan Vegas,95,"43' 6""",2912.5,67,+7
106,T107,,Rickie Fowler,78,"43' 7""",1831.4170000000001,42,+4
107,T107,,Brandon Hagy,85,"43' 7""",2788.167,64,+7
108,109,,Scott Stallings,81,"43' 8""",2489.083,57,+13
109,T110,,Stewart Cink,93,"43' 9""",3411.5,78,+20
110,T110,,Chad Collins,66,"43' 9""",2319.333,53,+4
111,T110,,Jason Day,71,"43' 9""",1880.6670000000001,43,+4
112,113,,Trey Mullinax,88,"43' 10""",2895.083,66,+13
113,114,,Richy Werenski,81,"43' 11""",2066.0,47,+12
114,T115,,Patrick Cantlay,52,"44' 0""",1409.25,32,+4
115,T115,,Michael Thompson,60,"44' 0""",2330.083,53,+11
116,117,,Smylie Kaufman,76,"44' 1""",2511.167,57,+12
117,118,,Rick Lamb,54,"44' 2""",1104.75,25,+9
118,T119,,Steven Alker,69,"44' 3""",1681.4170000000001,38,+5
119,T119,,Mark Anderson,54,"44' 3""",2124.5,48,+5
120,T119,,Retief Goosen,52,"44' 3""",1505.5829999999999,34,+12
121,T119,,Mackenzie Hughes,106,"44' 3""",3718.667,84,+15
122,T119,,Anirban Lahiri,72,"44' 3""",1945.6670000000001,44,+9
123,T124,,Dustin Johnson,77,"44' 4""",1816.75,41,+9
124,T124,,Rory Sabbatini,71,"44' 4""",1817.75,41,+3
125,T126,,Brooks Koepka,88,"44' 5""",2222.25,50,+10
126,T126,,Jordan Spieth,85,"44' 5""",2399.25,54,+10
127,T128,,Tom Hoge,54,"44' 6""",1734.25,39,+14
128,T128,,Jamie Lovemark,98,"44' 6""",3115.75,70,+7
129,130,,Julián Etulain,68,"44' 7""",1291.833,29,+4
130,131,,J.J. Henry,92,"44' 8""",2811.917,63,+14
131,T132,,Greg Chalmers,75,"44' 9""",2282.333,51,+8
132,T132,,Bryson DeChambeau,91,"44' 9""",2550.167,57,+21
133,T134,,Graham DeLaet,82,"44' 11""",2694.583,60,+9
134,T134,,Derek Fathauer,81,"44' 11""",2697.417,60,+11
135,136,,Hudson Swafford,94,"45' 1""",3474.25,77,+9
136,T137,,Jason Dufner,89,"45' 2""",2486.083,55,+16
137,T137,,Si Woo Kim,80,"45' 2""",1400.25,31,+5
138,139,,Harold Varner III,101,"45' 3""",2715.75,60,+10
139,T140,,Keegan Bradley,104,"45' 4""",3083.917,68,+23
140,T140,,Fabián Gómez,61,"45' 4""",1812.1670000000001,40,+9
141,T140,,Rod Pampling,71,"45' 4""",2220.75,49,+11
142,T143,,Matt Every,76,"45' 6""",2456.667,54,+20
143,T143,,Cameron Percy,71,"45' 6""",2000.3329999999999,44,+4
144,145,,Nicholas Lindheim,58,"45' 8""",2147.917,47,+11
145,T146,,J.J. Spaun,92,"45' 9""",2287.75,50,+5
146,T146,,Brett Stegmaier,78,"45' 9""",2013.5829999999999,44,+10
147,148,,Tony Finau,106,"45' 10""",2660.5,58,+15
