,Approach__125_yards_RTP_Score_RANK THIS WEEK,Approach__125_yards_RTP_Score_RANK LAST WEEK,Approach__125_yards_RTP_Score_PLAYER NAME,Approach__125_yards_RTP_Score_ROUNDS,Approach__125_yards_RTP_Score_AVG RTP
97,T97,,Brian Stuard,93,-0.141
98,T97,,Richy Werenski,81,-0.141
99,100,,Charley Hoffman,112,-0.14
100,101,,Trey Mullinax,88,-0.138
101,102,,Ollie Schniederjans,92,-0.13699999999999998
102,T103,,Brian Harman,104,-0.136
103,T103,,Adam Scott,58,-0.136
104,T105,,Paul Casey,94,-0.134
105,T105,,Tag Ridings,67,-0.134
106,107,,Andres Gonzales,73,-0.133
107,108,,Jonathan Randolph,68,-0.131
108,T109,,Julián Etulain,68,-0.13
109,T109,,Hideki Matsuyama,83,-0.13
110,T111,,Ryan Brehm,83,-0.127
111,T111,,Brian Gay,82,-0.127
112,T111,,Jimmy Walker,68,-0.127
113,114,,C.T. Pan,88,-0.125
114,115,,Alex Cejka,85,-0.124
115,116,,Rory Sabbatini,71,-0.121
116,117,,Jason Kokrak,95,-0.12
117,118,,Kyle Reifers,96,-0.11900000000000001
118,119,,Byeong Hun An,77,-0.11800000000000001
119,T120,,Scott Brown,95,-0.11599999999999999
120,T120,,Rafa Cabrera Bello,63,-0.11599999999999999
121,T120,,J.J. Henry,92,-0.11599999999999999
122,T120,,Matt Jones,64,-0.11599999999999999
123,T120,,Ian Poulter,72,-0.11599999999999999
124,T125,,Bill Haas,92,-0.115
125,T125,,Hudson Swafford,94,-0.115
126,T127,,Luke Donald,50,-0.114
127,T127,,Patton Kizzire,84,-0.114
128,T127,,Kevin Streelman,90,-0.114
129,T127,,Nick Taylor,97,-0.114
130,131,,Aaron Baddeley,61,-0.113
131,132,,Kevin Tway,96,-0.11199999999999999
132,133,,Robert Streb,98,-0.109
133,134,,Tony Finau,106,-0.10800000000000001
134,T135,,K.J. Choi,72,-0.105
135,T135,,Rick Lamb,54,-0.105
136,T137,,Billy Horschel,88,-0.10400000000000001
137,T137,,Cameron Tringale,89,-0.10400000000000001
138,139,,Luke List,102,-0.10300000000000001
139,140,,Søren Kjeldsen,58,-0.10099999999999999
140,141,,Rod Pampling,71,-0.09699999999999999
141,T142,,Martin Laird,83,-0.096
142,T142,,Geoff Ogilvy,80,-0.096
143,T142,,Tyrone Van Aswegen,105,-0.096
144,T142,,Nick Watney,75,-0.096
145,146,,Ryan Palmer,61,-0.094
146,147,,Patrick Rodgers,76,-0.09300000000000001
147,T148,,Greg Chalmers,75,-0.08800000000000001
148,T148,,Peter Malnati,91,-0.08800000000000001
149,150,,Cameron Percy,71,-0.087
150,151,,Si Woo Kim,80,-0.08199999999999999
151,152,,J.J. Spaun,92,-0.077
152,153,,Seung-Yul Noh,91,-0.076
153,154,,Steven Alker,69,-0.075
154,T155,,Martin Flores,88,-0.07400000000000001
155,T155,,Anirban Lahiri,72,-0.07400000000000001
156,T155,,Hunter Mahan,73,-0.07400000000000001
157,158,,Danny Lee,93,-0.073
158,T159,,Jim Herman,77,-0.07200000000000001
159,T159,,Justin Rose,66,-0.07200000000000001
160,T161,,Ryo Ishikawa,56,-0.07
161,T161,,Russell Knox,75,-0.07
162,163,,Shane Lowry,52,-0.068
163,164,,Ernie Els,52,-0.067
164,165,,John Huh,92,-0.065
165,166,,Zac Blair,105,-0.06
166,T167,,Retief Goosen,52,-0.059000000000000004
167,T167,,William McGirt,89,-0.059000000000000004
168,169,,Bryce Molder,74,-0.057999999999999996
169,170,,Carl Pettersson,63,-0.055999999999999994
170,171,,Emiliano Grillo,90,-0.054000000000000006
171,172,,Chad Collins,66,-0.051
172,173,,Boo Weekley,75,-0.046
173,174,,Brad Fritsch,56,-0.038
174,175,,David Hearn,93,-0.036000000000000004
175,176,,D.A. Points,68,-0.035
176,T177,,Jason Bohn,75,-0.034
177,T177,,Daniel Summerhays,100,-0.034
178,179,,Mark Hubbard,81,-0.025
179,180,,Harris English,84,-0.02
180,181,,Miguel Angel Carballo,63,-0.018000000000000002
181,T182,,Jonas Blixt,74,-0.016
182,T182,,Graham DeLaet,82,-0.016
183,184,,Nicholas Lindheim,58,-0.009000000000000001
184,185,,Andrew Loupe,55,0.008
185,186,,Steven Bowditch,59,0.021
186,187,,Brett Stegmaier,78,0.022000000000000002
187,188,,Matt Every,76,0.025
188,189,,Michael Thompson,60,0.028999999999999998
189,190,,Cody Gribble,79,0.054000000000000006
