,Approaches_from_225-250_yards_RANK THIS WEEK,Approaches_from_225-250_yards_RANK LAST WEEK,Approaches_from_225-250_yards_PLAYER NAME,Approaches_from_225-250_yards_ROUNDS,Approaches_from_225-250_yards_AVG,Approaches_from_225-250_yards_TOTAL DISTANCE (FEET),Approaches_from_225-250_yards_# OF ATTEMPTS,Approaches_from_225-250_yards_RELATIVE TO PAR
0,1,,Tom Hoge,54,"41' 11""",1048.333,25,-8
1,2,,Hideki Matsuyama,83,"42' 9""",2179.417,51,-18
2,3,,Jhonattan Vegas,95,"43' 7""",2571.0,59,-11
3,T4,,Phil Mickelson,85,"43' 8""",2838.833,65,-17
4,T4,,Justin Rose,66,"43' 8""",2443.0,56,-14
5,6,,Kevin Tway,96,"43' 10""",2147.0,49,-17
6,7,,Patrick Rodgers,76,"44' 0""",1716.6670000000001,39,-6
7,8,,Tony Finau,106,"44' 1""",3524.583,80,-31
8,9,,Scott Piercy,70,"44' 2""",1370.1670000000001,31,-5
9,10,,Mark Hubbard,81,"44' 5""",1953.9170000000001,44,-15
10,T11,,Daniel Berger,91,"44' 7""",2717.583,61,-15
11,T11,,Tag Ridings,67,"44' 7""",1204.0,27,-10
12,13,,Kevin Na,86,"44' 11""",2021.4170000000001,45,-1
13,14,,Miguel Angel Carballo,63,"45' 2""",1310.417,29,-8
14,15,,Kevin Kisner,105,"45' 6""",3369.417,74,-14
15,16,,Keegan Bradley,104,"45' 7""",3465.667,76,-25
16,T17,,Paul Casey,94,"45' 10""",3116.083,68,-8
17,T17,,Richy Werenski,81,"45' 10""",1787.1670000000001,39,-5
18,19,,Martin Flores,88,"45' 11""",1700.3329999999999,37,-13
19,T20,,Shane Lowry,52,"46' 2""",1338.5829999999999,29,-15
20,T20,,Rory Sabbatini,71,"46' 2""",1292.833,28,-7
21,22,,Charl Schwartzel,63,"46' 3""",1943.3329999999999,42,-11
22,T23,,Graham DeLaet,82,"46' 4""",2687.583,58,-20
23,T23,,Ryo Ishikawa,56,"46' 4""",927.4169999999999,20,-3
24,25,,Jon Rahm,90,"46' 6""",3159.75,68,-23
25,26,,Dustin Johnson,77,"46' 8""",2286.833,49,-15
26,T27,,Jordan Spieth,85,"46' 9""",2943.0,63,-14
27,T27,,Daniel Summerhays,100,"46' 9""",2573.25,55,-15
28,29,,Dominic Bozzelli,69,"46' 10""",1639.25,35,-7
29,T30,,Marc Leishman,94,"47' 0""",2821.0,60,-23
30,T30,,Nick Watney,75,"47' 0""",1880.0829999999999,40,-14
31,32,,Ollie Schniederjans,92,"47' 2""",2407.583,51,-16
32,T33,,Michael Kim,94,"47' 3""",2977.5,63,-12
33,T33,,Danny Lee,93,"47' 3""",2930.167,62,-11
34,35,,Bud Cauley,92,"47' 6""",2753.083,58,-10
35,36,,Cameron Smith,86,"47' 8""",2574.333,54,-16
36,37,,Patrick Cantlay,52,"47' 10""",2007.4170000000001,42,-11
37,38,,Harold Varner III,101,"47' 11""",3064.917,64,-4
38,T39,,Ryan Palmer,61,"48' 0""",1488.6670000000001,31,-9
39,T39,,C.T. Pan,88,"48' 0""",2352.583,49,-17
40,41,,Francesco Molinari,75,"48' 2""",3036.417,63,-11
41,42,,Ryan Brehm,83,"48' 3""",1737.0829999999999,36,-12
42,T43,,Charley Hoffman,112,"48' 4""",3770.25,78,-22
43,T43,,Kevin Streelman,90,"48' 4""",2949.5,61,-14
