,Approaches_from_50-75_yards_Rgh_RANK THIS WEEK,Approaches_from_50-75_yards_Rgh_RANK LAST WEEK,Approaches_from_50-75_yards_Rgh_PLAYER NAME,Approaches_from_50-75_yards_Rgh_ROUNDS,Approaches_from_50-75_yards_Rgh_AVG,Approaches_from_50-75_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_50-75_yards_Rgh_# OF ATTEMPTS,Approaches_from_50-75_yards_Rgh_RELATIVE TO PAR
27,28,,J.B. Holmes,83,"18' 5""",184.417,10,-1
28,T29,,Dominic Bozzelli,69,"18' 7""",241.083,13,+4
29,T29,,Ryo Ishikawa,56,"18' 7""",130.333,7,+1
30,T31,,Jason Bohn,75,"18' 10""",263.91700000000003,14,+2
31,T31,,Bill Haas,92,"18' 10""",150.583,8,E
32,33,,Martin Laird,83,"19' 1""",171.417,9,E
33,34,,Blayne Barber,77,"19' 4""",193.5,10,+3
34,T35,,Retief Goosen,52,"19' 6""",97.417,5,+1
35,T35,,Troy Merritt,82,"19' 6""",136.25,7,-1
36,37,,Camilo Villegas,76,"19' 7""",176.417,9,E
37,38,,Anirban Lahiri,72,"19' 8""",157.333,8,E
38,39,,Smylie Kaufman,76,"19' 10""",317.83299999999997,16,+7
39,40,,Bryce Molder,74,"20' 2""",201.833,10,+3
40,41,,Billy Horschel,88,"20' 6""",245.917,12,+3
41,T42,,Lucas Glover,93,"20' 7""",144.25,7,+3
42,T42,,Kevin Na,86,"20' 7""",123.583,6,+1
43,T44,,Gonzalo Fernandez-Castaño,63,"20' 8""",248.25,12,E
44,T44,,Sung Kang,104,"20' 8""",350.667,17,+1
45,46,,Sam Saunders,76,"21' 0""",167.75,8,+1
46,47,,Byeong Hun An,77,"21' 1""",231.667,11,+6
47,48,,Rick Lamb,54,"21' 3""",106.333,5,-2
48,49,,Nicholas Lindheim,58,"21' 4""",170.417,8,+2
49,T50,,Ben Crane,86,"21' 5""",150.0,7,+4
50,T50,,Brandt Snedeker,53,"21' 5""",300.33299999999997,14,+4
51,52,,Brandon Hagy,85,"21' 6""",559.9169999999999,26,+2
52,53,,Billy Hurley III,80,"21' 8""",237.917,11,E
53,54,,Graham DeLaet,82,"21' 10""",87.417,4,+2
54,55,,Sergio Garcia,65,"21' 11""",87.667,4,+1
55,T56,,Hideki Matsuyama,83,"22' 0""",352.333,16,+4
56,T56,,Pat Perez,93,"22' 0""",395.25,18,+1
57,T56,,Robert Streb,98,"22' 0""",329.75,15,-1
58,T59,,Ryan Palmer,61,"22' 2""",155.167,7,-1
59,T59,,C.T. Pan,88,"22' 2""",199.667,9,+2
60,61,,Tony Finau,106,"22' 3""",401.083,18,-3
61,T62,,Miguel Angel Carballo,63,"22' 4""",334.917,15,+1
62,T62,,Patton Kizzire,84,"22' 4""",223.5,10,+4
63,64,,Xander Schauffele,96,"22' 6""",224.75,10,-1
64,65,,Adam Scott,58,"22' 9""",90.833,4,E
65,66,,Bud Cauley,92,"22' 11""",459.083,20,+6
66,67,,Phil Mickelson,85,"23' 0""",436.833,19,+2
67,68,,Rory McIlroy,51,"23' 2""",185.5,8,+3
68,69,,Mackenzie Hughes,106,"23' 3""",418.0,18,+1
69,T70,,Derek Fathauer,81,"23' 5""",327.25,14,+7
70,T70,,Brendan Steele,89,"23' 5""",234.333,10,+1
71,72,,Brooks Koepka,88,"23' 9""",189.917,8,+1
72,73,,Brian Gay,82,"23' 10""",166.667,7,+3
73,T74,,Luke Donald,50,"23' 11""",119.75,5,+2
74,T74,,Kelly Kraft,75,"23' 11""",382.5,16,+9
75,T76,,Mark Anderson,54,"24' 0""",143.917,6,+2
76,T76,,David Hearn,93,"24' 0""",72.083,3,+2
77,78,,Shawn Stefani,72,"24' 1""",289.25,12,+1
78,79,,Russell Henley,99,"24' 3""",242.25,10,+2
79,T80,,Michael Kim,94,"24' 5""",195.25,8,+2
80,T80,,Rory Sabbatini,71,"24' 5""",292.75,12,+1
81,82,,J.T. Poston,95,"24' 6""",245.0,10,+4
82,83,,Jonas Blixt,74,"24' 7""",295.33299999999997,12,-1
83,T84,,Harris English,84,"24' 8""",271.25,11,+2
84,T84,,Zach Johnson,81,"24' 8""",197.25,8,+4
85,T86,,Danny Lee,93,"24' 9""",247.083,10,+8
86,T86,,Justin Thomas,86,"24' 9""",247.083,10,-3
87,88,,Ryan Armour,63,"24' 10""",198.583,8,+4
88,89,,Michael Thompson,60,"24' 11""",249.333,10,+3
89,90,,Emiliano Grillo,90,"25' 0""",149.833,6,-1
90,91,,Kevin Chappell,95,"25' 1""",276.16700000000003,11,+5
91,T92,,Matt Every,76,"25' 2""",176.083,7,+4
92,T92,,Scott Stallings,81,"25' 2""",327.16700000000003,13,+4
93,T94,,K.J. Choi,72,"25' 4""",126.833,5,+2
94,T94,,Patrick Rodgers,76,"25' 4""",505.833,20,+6
95,96,,Tom Hoge,54,"25' 7""",153.5,6,+2
96,97,,Gary Woodland,94,"25' 8""",256.5,10,+2
97,98,,Ricky Barnes,100,"25' 10""",180.583,7,-2
98,T99,,Rickie Fowler,78,"25' 11""",181.417,7,+1
99,T99,,Marc Leishman,94,"25' 11""",388.833,15,+2
100,T99,,Kyle Stanley,104,"25' 11""",155.333,6,+3
101,102,,Brett Stegmaier,78,"26' 0""",103.917,4,E
102,T103,,Stewart Cink,93,"26' 1""",443.75,17,+4
103,T103,,Branden Grace,70,"26' 1""",260.83299999999997,10,+5
104,T103,,Kevin Tway,96,"26' 1""",495.417,19,+9
105,T106,,Adam Hadwin,98,"26' 2""",287.75,11,+5
106,T106,,Jon Rahm,90,"26' 2""",392.583,15,+2
107,T108,,Andrew Loupe,55,"26' 3""",104.917,4,+3
108,T108,,Scott Piercy,70,"26' 3""",262.66700000000003,10,+2
109,T110,,Rafa Cabrera Bello,63,"26' 4""",289.58299999999997,11,+5
110,T110,,Grayson Murray,94,"26' 4""",499.833,19,E
111,T112,,Patrick Cantlay,52,"26' 5""",211.083,8,E
112,T112,,Rod Pampling,71,"26' 5""",184.75,7,+1
113,T112,,Nick Taylor,97,"26' 5""",448.417,17,+4
114,115,,Peter Malnati,91,"26' 7""",345.583,13,+5
115,116,,Webb Simpson,102,"26' 8""",266.41700000000003,10,E
116,117,,Johnson Wagner,71,"26' 9""",106.917,4,+1
117,T118,,Cody Gribble,79,"26' 10""",241.833,9,+2
118,T118,,J.J. Henry,92,"26' 10""",187.667,7,+3
119,T118,,Shane Lowry,52,"26' 10""",134.167,5,+1
120,121,,Ken Duke,77,"26' 11""",188.583,7,+5
121,122,,Martin Flores,88,"27' 0""",378.417,14,-1
122,T123,,David Lingmerth,79,"27' 1""",270.41700000000003,10,+3
123,T123,,Boo Weekley,75,"27' 1""",243.583,9,+3
124,T125,,Ryan Brehm,83,"27' 2""",571.0830000000001,21,-1
125,T125,,Sebastián Muñoz,51,"27' 2""",108.5,4,+1
126,T127,,Brett Drewitt,57,"27' 3""",190.75,7,+6
127,T127,,Sean O'Hair,84,"27' 3""",272.5,10,+3
128,129,,Daniel Summerhays,100,"27' 4""",437.75,16,+2
129,130,,Brian Campbell,55,"27' 9""",166.417,6,+7
130,T131,,Daniel Berger,91,"27' 10""",222.917,8,-2
131,T131,,D.A. Points,68,"27' 10""",111.333,4,+4
132,133,,Spencer Levin,89,"27' 11""",83.75,3,-1
133,134,,Ryan Blaum,100,"28' 0""",280.25,10,+4
134,135,,Graeme McDowell,56,"28' 2""",140.833,5,+1
135,T136,,Chad Collins,66,"28' 7""",314.75,11,+4
136,T136,,Cameron Tringale,89,"28' 7""",114.167,4,+2
137,138,,Matt Jones,64,"28' 8""",372.917,13,+3
138,T139,,Luke List,102,"28' 10""",346.0,12,+1
139,T139,,Tyrone Van Aswegen,105,"28' 10""",288.66700000000003,10,+1
140,T141,,Jim Herman,77,"29' 0""",347.5,12,-1
141,T141,,Jimmy Walker,68,"29' 0""",290.16700000000003,10,+8
142,143,,Jason Dufner,89,"29' 1""",406.75,14,+4
143,144,,Tag Ridings,67,"29' 3""",146.167,5,+2
144,145,,Justin Rose,66,"29' 8""",267.0,9,+3
145,146,,Carl Pettersson,63,"29' 10""",298.16700000000003,10,+5
146,147,,Bryson DeChambeau,91,"29' 11""",299.16700000000003,10,+5
147,148,,Charley Hoffman,112,"30' 0""",510.083,17,+1
148,T149,,Dustin Johnson,77,"30' 1""",331.0,11,+3
149,T149,,Jhonattan Vegas,95,"30' 1""",480.75,16,+8
150,151,,Ian Poulter,72,"30' 2""",271.83299999999997,9,+7
151,T152,,Jonathan Randolph,68,"30' 7""",183.5,6,+3
152,T152,,Jordan Spieth,85,"30' 7""",366.5,12,E
153,154,,Jason Day,71,"30' 8""",368.0,12,+4
154,T155,,Scott Brown,95,"30' 9""",276.91700000000003,9,+1
155,T155,,Julián Etulain,68,"30' 9""",368.583,12,E
156,T155,,Kevin Streelman,90,"30' 9""",307.41700000000003,10,E
157,158,,Chris Kirk,89,"31' 0""",372.25,12,+6
158,159,,Richy Werenski,81,"31' 2""",343.167,11,+3
159,160,,Chez Reavie,98,"31' 3""",250.083,8,+2
160,161,,Jason Kokrak,95,"31' 4""",344.667,11,+3
161,162,,Kyle Reifers,96,"31' 5""",188.667,6,+3
162,163,,Ben Martin,86,"31' 11""",159.667,5,+2
163,164,,Louis Oosthuizen,69,"32' 0""",287.83299999999997,9,+3
164,165,,Patrick Reed,107,"32' 1""",609.75,19,+1
165,166,,Harold Varner III,101,"32' 3""",322.83299999999997,10,+2
166,T167,,Chad Campbell,97,"32' 4""",387.75,12,E
167,T167,,Charl Schwartzel,63,"32' 4""",388.167,12,+5
168,T167,,Hudson Swafford,94,"32' 4""",226.083,7,+1
169,170,,Tim Wilkinson,64,"32' 8""",195.917,6,+1
170,171,,Steven Bowditch,59,"32' 9""",360.417,11,+7
171,172,,Mark Hubbard,81,"32' 10""",196.917,6,+5
172,T173,,Russell Knox,75,"32' 11""",164.75,5,-2
173,T173,,Trey Mullinax,88,"32' 11""",461.333,14,+3
174,175,,Roberto Castro,70,"33' 4""",300.0,9,+6
175,176,,Alex Cejka,85,"33' 5""",267.16700000000003,8,+4
176,177,,Si Woo Kim,80,"33' 10""",372.0,11,+4
177,178,,Bubba Watson,71,"34' 6""",344.583,10,+4
178,179,,Brian Stuard,93,"36' 0""",252.167,7,+2
179,180,,Kevin Kisner,105,"36' 3""",326.41700000000003,9,+3
180,181,,Wesley Bryan,95,"36' 5""",291.41700000000003,8,+6
181,182,,Geoff Ogilvy,80,"36' 10""",478.5,13,+4
182,183,,Keegan Bradley,104,"39' 9""",476.667,12,+11
183,184,,Ryan Moore,82,"41' 2""",123.5,3,E
184,185,,Francesco Molinari,75,"41' 8""",208.25,5,+1
185,186,,Ernie Els,52,"44' 7""",267.58299999999997,6,+6
186,187,,Paul Casey,94,"45' 2""",225.917,5,-1
187,188,,Robert Garrigus,78,"48' 3""",289.33299999999997,6,+3
188,189,,Brad Fritsch,56,"48' 4""",144.917,3,-1
