,Approaches_from_250-275_yards_Rgh_RANK THIS WEEK,Approaches_from_250-275_yards_Rgh_RANK LAST WEEK,Approaches_from_250-275_yards_Rgh_PLAYER NAME,Approaches_from_250-275_yards_Rgh_ROUNDS,Approaches_from_250-275_yards_Rgh_AVG,Approaches_from_250-275_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_250-275_yards_Rgh_# OF ATTEMPTS,Approaches_from_250-275_yards_Rgh_RELATIVE TO PAR
0,1,,Boo Weekley,75,"20' 4""",20.333,1,-1
1,2,,Kyle Stanley,104,"22' 0""",22.0,1,E
2,3,,Nicholas Lindheim,58,"32' 11""",32.917,1,-1
3,4,,Chad Collins,66,"42' 10""",171.417,4,-3
4,5,,Aaron Baddeley,61,"44' 8""",223.417,5,-2
5,6,,Dustin Johnson,77,"47' 9""",143.167,3,-2
6,7,,Brian Stuard,93,"49' 4""",98.667,2,-2
7,8,,Gary Woodland,94,"49' 11""",299.41700000000003,6,-4
8,9,,Bubba Watson,71,"50' 1""",250.25,5,-2
9,10,,K.J. Choi,72,"51' 5""",102.75,2,-1
10,11,,Andrew Loupe,55,"52' 5""",104.833,2,E
11,12,,Charl Schwartzel,63,"54' 1""",648.9169999999999,12,-9
12,13,,Paul Casey,94,"55' 0""",220.083,4,-3
13,14,,Matt Kuchar,95,"56' 2""",224.667,4,-1
14,15,,Michael Kim,94,"56' 4""",281.83299999999997,5,-5
15,16,,Scott Stallings,81,"56' 5""",451.25,8,-1
16,17,,Zach Johnson,81,"59' 3""",118.417,2,-1
17,18,,Daniel Berger,91,"59' 7""",357.583,6,-6
18,19,,Blayne Barber,77,"59' 8""",179.083,3,-2
19,20,,Jordan Spieth,85,"60' 6""",302.5,5,-3
20,21,,Byeong Hun An,77,"60' 9""",182.167,3,-2
21,22,,Tim Wilkinson,64,"62' 10""",251.25,4,-4
22,23,,Phil Mickelson,85,"63' 0""",503.75,8,-6
23,T24,,Miguel Angel Carballo,63,"63' 1""",252.333,4,-2
24,T24,,C.T. Pan,88,"63' 1""",441.583,7,-2
25,26,,Tag Ridings,67,"63' 2""",126.333,2,-1
26,27,,Mark Hubbard,81,"63' 10""",383.083,6,-3
27,28,,Steven Bowditch,59,"65' 0""",194.917,3,-1
28,29,,Chris Stroud,67,"65' 7""",196.833,3,+2
29,T30,,Dominic Bozzelli,69,"66' 5""",398.667,6,-4
30,T30,,Webb Simpson,102,"66' 5""",531.3330000000001,8,-5
31,32,,Kevin Chappell,95,"66' 7""",199.75,3,-5
32,33,,Brian Campbell,55,"67' 8""",270.58299999999997,4,-2
33,34,,Adam Hadwin,98,"68' 5""",410.5,6,-2
34,35,,William McGirt,89,"68' 11""",413.667,6,-3
35,36,,Robert Garrigus,78,"69' 0""",413.75,6,+1
36,37,,Jonas Blixt,74,"69' 7""",278.33299999999997,4,-3
37,38,,James Hahn,96,"69' 10""",279.16700000000003,4,-1
38,39,,Patrick Cantlay,52,"69' 11""",349.583,5,-4
39,40,,Sung Kang,104,"70' 2""",701.3330000000001,10,-4
40,41,,Ryo Ishikawa,56,"70' 3""",421.5,6,-4
41,42,,Lucas Glover,93,"70' 5""",633.4169999999999,9,-2
42,43,,Scott Brown,95,"70' 7""",705.5,10,-1
43,44,,Carl Pettersson,63,"71' 3""",285.08299999999997,4,E
44,45,,Branden Grace,70,"71' 8""",430.083,6,-3
45,46,,Bud Cauley,92,"72' 1""",432.667,6,-1
46,47,,Brian Gay,82,"73' 1""",292.41700000000003,4,-3
47,48,,Russell Henley,99,"73' 2""",512.3330000000001,7,-1
48,49,,Charles Howell III,86,"73' 3""",366.25,5,-1
49,50,,Mackenzie Hughes,106,"73' 6""",955.9169999999999,13,-6
50,51,,Greg Chalmers,75,"73' 7""",294.25,4,-1
51,52,,Ricky Barnes,100,"74' 1""",592.5830000000001,8,-2
52,53,,Adam Scott,58,"74' 2""",148.333,2,E
53,54,,Jon Rahm,90,"75' 0""",449.75,6,-4
54,55,,Charley Hoffman,112,"75' 7""",1134.333,15,-9
55,56,,Ernie Els,52,"75' 11""",75.917,1,E
56,T57,,Luke List,102,"76' 4""",686.6669999999999,9,-6
57,T57,,Brendan Steele,89,"76' 4""",381.583,5,-2
58,59,,Si Woo Kim,80,"77' 4""",541.3330000000001,7,E
59,60,,Andres Gonzales,73,"77' 10""",1089.75,14,-7
60,61,,Roberto Castro,70,"78' 0""",312.0,4,-2
61,62,,Daniel Summerhays,100,"78' 1""",624.4169999999999,8,-3
62,63,,Cody Gribble,79,"78' 2""",625.5830000000001,8,-3
63,64,,Scott Piercy,70,"78' 6""",156.917,2,-1
64,65,,Bill Haas,92,"78' 9""",630.0830000000001,8,-3
65,66,,Ian Poulter,72,"78' 11""",552.5830000000001,7,-6
66,67,,Nick Taylor,97,"79' 0""",553.1669999999999,7,-3
67,68,,Wesley Bryan,95,"79' 2""",316.75,4,+1
68,69,,Jason Dufner,89,"79' 3""",317.08299999999997,4,-3
69,70,,J.B. Holmes,83,"79' 4""",793.5830000000001,10,-2
70,71,,Patrick Reed,107,"79' 5""",635.0830000000001,8,-2
71,T72,,Graham DeLaet,82,"79' 8""",796.75,10,-3
72,T72,,Sean O'Hair,84,"79' 8""",876.3330000000001,11,-3
73,74,,Derek Fathauer,81,"80' 1""",560.5830000000001,7,-6
74,T75,,Mark Anderson,54,"80' 4""",321.33299999999997,4,-3
75,T75,,Jamie Lovemark,98,"80' 4""",723.25,9,-5
76,T75,,Richy Werenski,81,"80' 4""",160.667,2,E
77,78,,Patrick Rodgers,76,"80' 8""",726.25,9,-3
78,T79,,Ken Duke,77,"80' 9""",403.583,5,-3
79,T79,,Trey Mullinax,88,"80' 9""",726.4169999999999,9,-2
80,81,,J.J. Henry,92,"80' 10""",242.417,3,-2
81,82,,Bryce Molder,74,"80' 11""",242.667,3,-1
82,83,,Smylie Kaufman,76,"81' 2""",568.3330000000001,7,-1
83,84,,David Hearn,93,"81' 5""",325.75,4,-2
84,85,,Rick Lamb,54,"81' 6""",244.417,3,E
85,86,,Brandon Hagy,85,"81' 8""",653.5,8,-3
86,87,,Bryson DeChambeau,91,"81' 9""",572.5,7,-6
87,88,,Billy Hurley III,80,"82' 2""",410.833,5,-3
88,89,,Camilo Villegas,76,"82' 3""",493.333,6,-2
89,90,,Jason Day,71,"82' 4""",164.583,2,-1
90,91,,John Huh,92,"82' 6""",824.9169999999999,10,-4
91,T92,,Emiliano Grillo,90,"82' 9""",744.8330000000001,9,-5
92,T92,,Hudson Swafford,94,"82' 9""",662.0,8,-5
93,94,,Steve Wheatcroft,51,"82' 10""",248.583,3,-1
94,95,,Martin Laird,83,"83' 0""",332.083,4,+1
95,96,,D.A. Points,68,"83' 1""",498.417,6,-5
96,97,,Robert Streb,98,"83' 5""",333.75,4,-3
97,98,,Justin Rose,66,"84' 3""",505.333,6,-4
98,99,,Kevin Tway,96,"84' 8""",592.5,7,-5
99,T100,,Hideki Matsuyama,83,"84' 9""",338.917,4,-2
100,T100,,Vaughn Taylor,90,"84' 9""",847.5830000000001,10,-3
