,Approaches_from_200-225_yards_Rgh_RANK THIS WEEK,Approaches_from_200-225_yards_Rgh_RANK LAST WEEK,Approaches_from_200-225_yards_Rgh_PLAYER NAME,Approaches_from_200-225_yards_Rgh_ROUNDS,Approaches_from_200-225_yards_Rgh_AVG,Approaches_from_200-225_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_200-225_yards_Rgh_# OF ATTEMPTS,Approaches_from_200-225_yards_Rgh_RELATIVE TO PAR
0,T1,,Jordan Spieth,85,"44' 6""",890.25,20,-1
1,T1,,Bubba Watson,71,"44' 6""",534.3330000000001,12,-5
2,3,,Jason Kokrak,95,"47' 8""",1143.417,24,-4
3,4,,Chris Stroud,67,"48' 2""",915.25,19,+2
4,5,,Matt Jones,64,"49' 5""",197.667,4,-1
5,6,,Bill Haas,92,"49' 9""",1044.167,21,+4
6,7,,Steven Alker,69,"51' 0""",357.0,7,E
7,T8,,Dustin Johnson,77,"51' 2""",511.417,10,-4
8,T8,,Ryan Palmer,61,"51' 2""",819.0830000000001,16,-2
9,10,,Jimmy Walker,68,"51' 3""",769.3330000000001,15,+3
10,11,,Kevin Na,86,"52' 1""",1457.6670000000001,28,-3
11,12,,Rory McIlroy,51,"52' 3""",261.16700000000003,5,-1
12,T13,,Brad Fritsch,56,"52' 4""",680.8330000000001,13,+3
13,T13,,Retief Goosen,52,"52' 4""",418.583,8,-1
14,T13,,Troy Merritt,82,"52' 4""",1099.833,21,+5
15,16,,Patrick Cantlay,52,"52' 11""",951.9169999999999,18,+4
16,17,,Jim Furyk,54,"53' 6""",695.4169999999999,13,+5
17,T18,,Jason Dufner,89,"53' 7""",1179.333,22,-3
18,T18,,Scott Stallings,81,"53' 7""",696.75,13,+5
19,20,,Webb Simpson,102,"53' 8""",1180.917,22,+3
20,21,,Brian Gay,82,"53' 9""",860.5830000000001,16,+5
21,22,,Luke Donald,50,"54' 0""",864.4169999999999,16,+4
22,T23,,Sung Kang,104,"54' 3""",1085.667,20,+2
23,T23,,Francesco Molinari,75,"54' 3""",814.1669999999999,15,+5
