,Approach_175-200_yards_RTP_Score_RANK THIS WEEK,Approach_175-200_yards_RTP_Score_RANK LAST WEEK,Approach_175-200_yards_RTP_Score_PLAYER NAME,Approach_175-200_yards_RTP_Score_ROUNDS,Approach_175-200_yards_RTP_Score_AVG RTP
0,1,,Tony Finau,106,-.146
1,2,,Brooks Koepka,88,-.137
2,3,,J.T. Poston,95,-.108
3,4,,Rickie Fowler,78,-.103
4,5,,Justin Rose,66,-.098
5,T6,,Bryson DeChambeau,91,-.096
6,T6,,Pat Perez,93,-.096
7,8,,Paul Casey,94,-.094
8,9,,Sebastián Muñoz,51,-.088
9,10,,Dustin Johnson,77,-.086
10,11,,Jordan Spieth,85,-.079
11,12,,Jason Day,71,-.077
12,13,,Ollie Schniederjans,92,-.076
13,14,,Richy Werenski,81,-.068
14,15,,Robert Garrigus,78,-.063
15,16,,Marc Leishman,94,-.061
16,T17,,Graham DeLaet,82,-.059
17,T17,,Justin Thomas,86,-.059
18,19,,Harris English,84,-.056
19,20,,Zach Johnson,81,-.050
20,21,,Ryan Blaum,100,-.046
21,22,,Jon Rahm,90,-.044
22,T23,,Emiliano Grillo,90,-.042
23,T23,,Jim Herman,77,-.042
24,25,,Charles Howell III,86,-.041
25,26,,Louis Oosthuizen,69,-.040
26,T27,,Hideki Matsuyama,83,-.031
27,T27,,Rory McIlroy,51,-.031
28,29,,Blayne Barber,77,-.030
29,T30,,Brian Harman,104,-.029
30,T30,,Phil Mickelson,85,-.029
31,T30,,Seung-Yul Noh,91,-.029
32,T33,,Jason Kokrak,95,-.026
33,T33,,William McGirt,89,-.026
34,35,,Ian Poulter,72,-.025
35,T36,,Byeong Hun An,77,-.023
36,T36,,Ben Martin,86,-.023
37,T36,,Sean O'Hair,84,-.023
38,39,,Cameron Smith,86,-.022
39,40,,Martin Laird,83,-.021
40,41,,Kyle Stanley,104,-.020
41,42,,Jimmy Walker,68,-.019
42,T43,,Greg Chalmers,75,-.017
43,T43,,Chez Reavie,98,-.017
44,T45,,J.B. Holmes,83,-.015
45,T45,,Vaughn Taylor,90,-.015
46,T47,,Bill Haas,92,-.011
47,T47,,Jamie Lovemark,98,-.011
48,T49,,Kevin Kisner,105,-.010
49,T49,,Brian Stuard,93,-.010
