,GIR_Percentage_-_125-150_yards_RANK THIS WEEK,GIR_Percentage_-_125-150_yards_RANK LAST WEEK,GIR_Percentage_-_125-150_yards_PLAYER NAME,GIR_Percentage_-_125-150_yards_ROUNDS,GIR_Percentage_-_125-150_yards_%,GIR_Percentage_-_125-150_yards_GREENS HIT,GIR_Percentage_-_125-150_yards_TOTAL HOLES,GIR_Percentage_-_125-150_yards_RELATIVE TO PAR
35,36,,Stewart Cink,93,72.46,171,236,-0.28
36,37,,Paul Casey,94,72.43,155,214,-0.25
37,38,,Sean O'Hair,84,72.32,162,224,-0.19
38,T39,,Steven Alker,69,71.86,120,167,-0.19
39,T39,,Keegan Bradley,104,71.86,189,263,-0.21
40,T39,,Xander Schauffele,96,71.86,166,231,-0.22
41,42,,Adam Hadwin,98,71.83,153,213,-0.18
42,43,,Billy Hurley III,80,71.82,130,181,-0.18
43,T44,,Mark Hubbard,81,71.65,139,194,-0.2
44,T44,,Brendan Steele,89,71.65,139,194,-0.3
45,46,,Zach Johnson,81,71.64,144,201,-0.23
46,47,,Cameron Tringale,89,71.57,141,197,-0.22
47,48,,Tyrone Van Aswegen,105,71.54,181,253,-0.27
48,49,,Rick Lamb,54,71.53,103,144,-0.19
49,50,,Rod Pampling,71,71.5,153,214,-0.16
50,51,,Sung Kang,104,71.38,192,269,-0.16
51,T52,,Lucas Glover,93,71.03,206,290,-0.19
52,T52,,Hudson Swafford,94,71.03,179,252,-0.18
53,54,,Martin Laird,83,71.01,147,207,-0.23
54,55,,Robert Streb,98,70.98,181,255,-0.25
55,56,,Ian Poulter,72,70.97,110,155,-0.24
56,T57,,Brian Gay,82,70.85,141,199,-0.31
57,T57,,Jim Herman,77,70.85,141,199,-0.21
58,T59,,Daniel Berger,91,70.81,148,209,-0.24
59,T59,,Patton Kizzire,84,70.81,148,209,-0.26
60,T59,,C.T. Pan,88,70.81,148,209,-0.16
61,62,,Chris Stroud,67,70.7,111,157,-0.2
62,63,,Emiliano Grillo,90,70.59,144,204,-0.24
63,64,,Graeme McDowell,56,70.45,93,132,-0.26
64,65,,Mackenzie Hughes,106,70.43,212,301,-0.16
65,66,,Kyle Reifers,96,70.26,163,232,-0.16
66,T67,,David Hearn,93,70.23,151,215,-0.24
67,T67,,Tim Wilkinson,64,70.23,92,131,-0.21
68,69,,Fabián Gómez,61,70.21,99,141,-0.19
69,T70,,Danny Lee,93,70.09,164,234,-0.27
70,T70,,Boo Weekley,75,70.09,150,214,-0.21
71,72,,Chad Collins,66,70.06,110,157,-0.26
72,73,,Billy Horschel,88,70.0,182,260,-0.15
73,74,,Chris Kirk,89,69.95,142,203,-0.27
74,75,,Hideki Matsuyama,83,69.94,114,163,-0.21
75,76,,Tony Finau,106,69.93,214,306,-0.23
76,77,,Ryan Blaum,100,69.92,186,266,-0.24
77,78,,Cameron Percy,71,69.89,123,176,-0.18
78,79,,Roberto Castro,70,69.8,104,149,-0.14
79,80,,Luke Donald,50,69.6,87,125,-0.23
80,81,,Martin Flores,88,69.57,160,230,-0.19
81,82,,Kelly Kraft,75,69.39,136,196,-0.2
82,83,,Tom Hoge,54,69.29,97,140,-0.21
83,84,,Troy Merritt,82,69.27,142,205,-0.18
84,85,,Smylie Kaufman,76,69.26,160,231,-0.23
85,86,,Brett Drewitt,57,69.12,94,136,-0.2
86,87,,Pat Perez,93,69.07,134,194,-0.17
87,88,,Jason Bohn,75,69.06,125,181,-0.18
88,T89,,Jamie Lovemark,98,69.03,156,226,-0.19
89,T89,,Brandt Snedeker,53,69.03,78,113,-0.33
90,91,,Byeong Hun An,77,69.01,118,171,-0.25
91,92,,Harold Varner III,101,68.88,197,286,-0.18
92,93,,Justin Thomas,86,68.85,126,183,-0.26
93,94,,Trey Mullinax,88,68.83,159,231,-0.16
94,95,,Matt Kuchar,95,68.81,150,218,-0.17
95,T96,,Phil Mickelson,85,68.53,135,197,-0.23
96,T96,,J.T. Poston,95,68.53,172,251,-0.22
97,98,,Jon Rahm,90,68.5,137,200,-0.18
98,99,,Michael Thompson,60,68.49,100,146,-0.22
99,100,,Robert Garrigus,78,68.35,149,218,-0.25
100,101,,Ollie Schniederjans,92,68.33,164,240,-0.24
101,102,,Kevin Na,86,68.31,125,183,-0.23
102,T103,,Retief Goosen,52,68.29,84,123,-0.18
103,T103,,Nicholas Lindheim,58,68.29,112,164,-0.26
104,105,,Adam Scott,58,68.25,86,126,-0.19
105,106,,Ryan Moore,82,68.11,126,185,-0.27
106,107,,K.J. Choi,72,68.05,115,169,-0.2
107,108,,Jason Dufner,89,68.0,136,200,-0.22
108,109,,Tag Ridings,67,67.98,121,178,-0.25
109,110,,Carl Pettersson,63,67.95,106,156,-0.28
110,111,,Cody Gribble,79,67.94,178,262,-0.25
111,112,,Nick Watney,75,67.87,150,221,-0.16
112,113,,Luke List,102,67.8,200,295,-0.18
113,114,,Brian Campbell,55,67.7,109,161,-0.26
114,115,,Rory McIlroy,51,67.65,69,102,-0.17
115,116,,Jonathan Randolph,68,67.57,100,148,-0.19
116,117,,Russell Henley,99,67.56,177,262,-0.26
117,118,,Ben Martin,86,67.53,156,231,-0.22
118,119,,Charles Howell III,86,67.42,149,221,-0.22
119,120,,Scott Stallings,81,67.38,157,233,-0.15
120,121,,Brian Stuard,93,67.37,128,190,-0.26
121,122,,Vaughn Taylor,90,67.36,161,239,-0.24
122,123,,Jordan Spieth,85,67.33,136,202,-0.29
123,124,,Kevin Kisner,105,67.27,148,220,-0.25
124,125,,Rafa Cabrera Bello,63,67.26,76,113,-0.3
125,126,,Bud Cauley,92,67.21,166,247,-0.22
126,127,,Alex Cejka,85,67.16,135,201,-0.24
127,128,,Morgan Hoffmann,92,67.04,179,267,-0.22
128,T129,,Hunter Mahan,73,66.97,146,218,-0.13
129,T129,,Seamus Power,86,66.97,148,221,-0.21
130,T131,,Harris English,84,66.96,150,224,-0.21
131,T131,,J.J. Spaun,92,66.96,154,230,-0.23
132,133,,Wesley Bryan,95,66.84,127,190,-0.28
133,134,,Seung-Yul Noh,91,66.82,149,223,-0.2
134,T135,,Søren Kjeldsen,58,66.67,52,78,-0.31
135,T135,,Patrick Reed,107,66.67,146,219,-0.25
136,T135,,Daniel Summerhays,100,66.67,156,234,-0.25
137,T135,,Camilo Villegas,76,66.67,140,210,-0.29
138,139,,Bryson DeChambeau,91,66.53,167,251,-0.2
139,140,,Derek Fathauer,81,66.51,139,209,-0.23
140,141,,Brian Harman,104,66.4,164,247,-0.29
141,142,,Brandon Hagy,85,66.36,142,214,-0.18
142,143,,Louis Oosthuizen,69,66.22,98,148,-0.2
143,T144,,Mark Anderson,54,66.2,94,142,-0.18
144,T144,,Charley Hoffman,112,66.2,190,287,-0.24
145,146,,Ryo Ishikawa,56,66.12,80,121,-0.23
146,147,,Kevin Streelman,90,65.99,163,247,-0.17
147,148,,Greg Chalmers,75,65.95,122,185,-0.19
148,149,,Jason Kokrak,95,65.74,165,251,-0.13
149,150,,Bubba Watson,71,65.73,94,143,-0.13
150,151,,Jason Day,71,65.63,105,160,-0.19
151,152,,Ken Duke,77,65.32,113,173,-0.23
152,153,,Nick Taylor,97,65.31,160,245,-0.14
153,154,,Ryan Brehm,83,65.24,122,187,-0.13
154,155,,Sam Saunders,76,65.02,132,203,-0.26
155,156,,Patrick Rodgers,76,64.85,131,202,-0.18
156,157,,Branden Grace,70,64.76,68,105,-0.21
157,158,,Aaron Baddeley,61,64.46,78,121,-0.27
158,159,,Richy Werenski,81,64.35,148,230,-0.16
159,160,,Geoff Ogilvy,80,64.22,149,232,-0.17
160,161,,Steve Wheatcroft,51,64.03,89,139,-0.17
161,162,,Andres Gonzales,73,63.78,118,185,-0.19
162,163,,J.B. Holmes,83,63.68,121,190,-0.26
163,164,,Kevin Tway,96,63.6,152,239,-0.23
164,165,,Whee Kim,74,63.5,127,200,-0.2
165,166,,Andrew Loupe,55,63.29,100,158,-0.23
166,167,,Scott Piercy,70,63.09,94,149,-0.29
167,168,,Peter Malnati,91,62.95,141,224,-0.23
168,169,,Matt Jones,64,62.78,113,180,-0.23
169,170,,Grayson Murray,94,62.71,185,295,-0.22
170,171,,David Lingmerth,79,62.56,132,211,-0.22
171,172,,Ricky Barnes,100,62.5,145,232,-0.2
172,173,,Scott Brown,95,62.39,146,234,-0.27
173,174,,Sebastián Muñoz,51,62.02,80,129,-0.23
174,175,,Si Woo Kim,80,61.74,92,149,-0.17
175,176,,Ryan Palmer,61,61.59,93,151,-0.16
176,177,,Anirban Lahiri,72,61.36,108,176,-0.2
177,178,,Jonas Blixt,74,61.26,117,191,-0.26
178,179,,Jhonattan Vegas,95,60.75,130,214,-0.19
179,180,,Brett Stegmaier,78,60.11,107,178,-0.15
180,181,,Charl Schwartzel,63,60.0,84,140,-0.26
181,182,,Dominic Bozzelli,69,59.88,100,167,-0.19
182,183,,Cameron Smith,86,59.26,112,189,-0.23
183,184,,Brooks Koepka,88,58.64,129,220,-0.22
184,185,,Miguel Angel Carballo,63,58.21,78,134,-0.19
185,186,,Brad Fritsch,56,57.97,80,138,-0.15
186,187,,Matt Every,76,56.25,108,192,-0.24
187,188,,Gonzalo Fernandez-Castaño,63,55.4,77,139,-0.21
188,189,,Steven Bowditch,59,54.31,63,116,-0.14
189,190,,Ernie Els,52,54.29,57,105,-0.28
