,Approaches__100_yards-Rgh_RTP_RANK THIS WEEK,Approaches__100_yards-Rgh_RTP_RANK LAST WEEK,Approaches__100_yards-Rgh_RTP_PLAYER NAME,Approaches__100_yards-Rgh_RTP_ROUNDS,Approaches__100_yards-Rgh_RTP_AVG RTP
101,T102,,Ken Duke,77,+.125
102,T102,,Sergio Garcia,65,+.125
103,T102,,Russell Henley,99,+.125
104,T102,,J.J. Spaun,92,+.125
105,106,,Luke Donald,50,+.126
106,107,,Kevin Tway,96,+.127
107,T108,,Cameron Smith,86,+.128
108,T108,,Brandt Snedeker,53,+.128
109,T108,,Camilo Villegas,76,+.128
110,T111,,Scott Brown,95,+.129
111,T111,,Andrew Loupe,55,+.129
112,T111,,Daniel Summerhays,100,+.129
113,114,,Peter Malnati,91,+.130
114,T115,,Aaron Baddeley,61,+.131
115,T115,,Robert Garrigus,78,+.131
116,T115,,Smylie Kaufman,76,+.131
117,T115,,Nick Taylor,97,+.131
118,T119,,Martin Laird,83,+.133
119,T119,,Brendan Steele,89,+.133
120,T121,,Chad Collins,66,+.134
121,T121,,C.T. Pan,88,+.134
122,123,,Jimmy Walker,68,+.135
123,T124,,Phil Mickelson,85,+.136
124,T124,,Cameron Tringale,89,+.136
125,T124,,Tyrone Van Aswegen,105,+.136
126,T127,,Chad Campbell,97,+.137
127,T127,,K.J. Choi,72,+.137
128,T127,,Tom Hoge,54,+.137
129,T127,,Sam Saunders,76,+.137
130,131,,Ryan Blaum,100,+.138
131,132,,Brian Gay,82,+.139
132,133,,Kyle Reifers,96,+.140
133,134,,Mark Hubbard,81,+.142
134,T135,,Wesley Bryan,95,+.143
135,T135,,Patton Kizzire,84,+.143
136,137,,Matt Kuchar,95,+.144
137,138,,Billy Horschel,88,+.145
138,139,,Ryan Palmer,61,+.147
139,140,,Morgan Hoffmann,92,+.148
140,T141,,Ernie Els,52,+.149
141,T141,,Emiliano Grillo,90,+.149
142,T141,,Ben Martin,86,+.149
143,144,,Jonathan Randolph,68,+.150
144,145,,Troy Merritt,82,+.151
145,146,,Chris Kirk,89,+.155
146,T147,,Billy Hurley III,80,+.157
147,T147,,Chris Stroud,67,+.157
148,149,,Brett Drewitt,57,+.158
149,150,,Brian Harman,104,+.159
150,151,,Bryce Molder,74,+.160
151,T152,,Bryson DeChambeau,91,+.162
152,T152,,Francesco Molinari,75,+.162
153,154,,Anirban Lahiri,72,+.163
154,155,,Byeong Hun An,77,+.164
155,T156,,Keegan Bradley,104,+.165
156,T156,,Nicholas Lindheim,58,+.165
157,158,,Brian Stuard,93,+.166
158,T159,,Blayne Barber,77,+.167
159,T159,,William McGirt,89,+.167
160,161,,Michael Thompson,60,+.169
161,162,,Cameron Percy,71,+.170
162,163,,Greg Chalmers,75,+.171
163,164,,Retief Goosen,52,+.172
164,165,,David Hearn,93,+.173
165,166,,Miguel Angel Carballo,63,+.174
166,167,,Johnson Wagner,71,+.176
167,T168,,Brad Fritsch,56,+.178
168,T168,,J.J. Henry,92,+.178
169,170,,Shawn Stefani,72,+.180
170,171,,Derek Fathauer,81,+.181
171,T172,,Jason Bohn,75,+.191
172,T172,,Spencer Levin,89,+.191
173,174,,Ryan Moore,82,+.198
174,T175,,Ryo Ishikawa,56,+.200
175,T175,,Russell Knox,75,+.200
176,177,,Ben Crane,86,+.203
177,T178,,Scott Piercy,70,+.205
178,T178,,Scott Stallings,81,+.205
179,180,,Brett Stegmaier,78,+.217
180,181,,Graeme McDowell,56,+.220
181,T182,,Søren Kjeldsen,58,+.232
182,T182,,Richy Werenski,81,+.232
183,184,,Carl Pettersson,63,+.241
184,185,,Matt Every,76,+.245
185,186,,Rick Lamb,54,+.250
186,187,,Jonas Blixt,74,+.255
187,188,,Kelly Kraft,75,+.258
188,T189,,Steven Bowditch,59,+.260
189,T189,,Si Woo Kim,80,+.260
