,Approaches_from__275_yards_Rgh_RANK THIS WEEK,Approaches_from__275_yards_Rgh_RANK LAST WEEK,Approaches_from__275_yards_Rgh_PLAYER NAME,Approaches_from__275_yards_Rgh_ROUNDS,Approaches_from__275_yards_Rgh_AVG,Approaches_from__275_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__275_yards_Rgh_# OF ATTEMPTS,Approaches_from__275_yards_Rgh_RELATIVE TO PAR
41,42,,Stewart Cink,93,"78' 6""",235.5,3,E
42,43,,Steve Wheatcroft,51,"79' 5""",79.417,1,-1
43,44,,Bubba Watson,71,"79' 11""",159.75,2,E
44,45,,D.A. Points,68,"80' 0""",240.0,3,-2
45,46,,Ryan Palmer,61,"80' 1""",160.083,2,-1
46,47,,Grayson Murray,94,"80' 11""",323.5,4,-3
47,48,,Patton Kizzire,84,"81' 4""",162.583,2,E
48,49,,Rory McIlroy,51,"81' 9""",245.167,3,-1
49,50,,Kevin Chappell,95,"82' 4""",329.25,4,-2
50,51,,Charley Hoffman,112,"82' 8""",578.4169999999999,7,-3
51,52,,Jon Rahm,90,"82' 9""",413.75,5,-4
52,53,,Søren Kjeldsen,58,"86' 8""",173.333,2,-1
53,54,,Rickie Fowler,78,"86' 11""",86.917,1,-1
54,55,,Hunter Mahan,73,"87' 5""",174.833,2,-1
55,56,,Bill Haas,92,"87' 8""",263.0,3,-1
56,57,,Gary Woodland,94,"88' 4""",88.333,1,E
57,58,,Jonas Blixt,74,"88' 7""",177.083,2,E
58,59,,Adam Scott,58,"88' 8""",177.333,2,E
59,T60,,Roberto Castro,70,"90' 2""",90.167,1,-1
60,T60,,David Lingmerth,79,"90' 2""",180.333,2,E
61,62,,Hudson Swafford,94,"90' 4""",90.333,1,-1
62,63,,Brian Gay,82,"90' 5""",271.33299999999997,3,-3
63,64,,Hideki Matsuyama,83,"91' 1""",364.167,4,-3
64,65,,Brian Campbell,55,"91' 6""",183.0,2,E
65,66,,William McGirt,89,"91' 8""",275.0,3,-1
66,67,,Blayne Barber,77,"91' 9""",275.25,3,-2
67,68,,Aaron Baddeley,61,"92' 10""",278.58299999999997,3,E
68,69,,Charl Schwartzel,63,"94' 11""",284.83299999999997,3,-2
69,70,,Tony Finau,106,"95' 11""",767.4169999999999,8,-1
70,71,,James Hahn,96,"96' 3""",192.5,2,-2
71,72,,Adam Hadwin,98,"96' 8""",386.75,4,-2
72,73,,Martin Laird,83,"97' 2""",485.833,5,-2
73,74,,Sung Kang,104,"97' 5""",1363.3329999999999,14,-3
74,75,,Nicholas Lindheim,58,"97' 6""",97.5,1,-1
75,76,,Andres Gonzales,73,"97' 9""",684.3330000000001,7,E
76,77,,Dominic Bozzelli,69,"98' 0""",588.0830000000001,6,-3
77,78,,Kevin Na,86,"98' 10""",494.083,5,-2
78,79,,Harris English,84,"98' 11""",197.833,2,-1
79,80,,Branden Grace,70,"99' 4""",496.75,5,-3
80,81,,Marc Leishman,94,"100' 6""",502.5,5,-3
81,82,,Chris Stroud,67,"100' 8""",402.75,4,-2
82,83,,Matt Every,76,"101' 0""",505.083,5,-3
83,84,,Louis Oosthuizen,69,"101' 9""",101.75,1,E
84,T85,,Trey Mullinax,88,"102' 10""",719.5830000000001,7,-3
85,T85,,Tag Ridings,67,"102' 10""",102.833,1,-1
86,T87,,Daniel Summerhays,100,"103' 2""",206.25,2,-1
87,T87,,Nick Watney,75,"103' 2""",516.0,5,+1
88,89,,Harold Varner III,101,"103' 8""",207.333,2,E
89,90,,Ken Duke,77,"103' 9""",207.417,2,-3
90,91,,Scott Stallings,81,"104' 0""",311.91700000000003,3,-1
91,92,,Kevin Streelman,90,"104' 3""",416.833,4,-2
92,93,,Spencer Levin,89,"104' 7""",104.583,1,E
93,94,,Sam Saunders,76,"104' 10""",209.583,2,-1
94,95,,Sean O'Hair,84,"105' 10""",317.58299999999997,3,-3
95,96,,Ben Crane,86,"106' 5""",212.75,2,-1
96,97,,Ricky Barnes,100,"106' 6""",425.917,4,-2
97,98,,Rafa Cabrera Bello,63,"106' 7""",319.75,3,-1
98,99,,Andrew Loupe,55,"106' 9""",427.083,4,-1
99,T100,,Chris Kirk,89,"106' 11""",213.833,2,E
100,T100,,Seamus Power,86,"106' 11""",213.75,2,-1
101,T100,,Patrick Reed,107,"106' 11""",962.5830000000001,9,-4
102,103,,Martin Flores,88,"107' 1""",428.417,4,-2
103,104,,Seung-Yul Noh,91,"107' 2""",750.4169999999999,7,-5
104,105,,Phil Mickelson,85,"108' 3""",324.66700000000003,3,+2
105,106,,Brandt Snedeker,53,"108' 6""",217.0,2,-1
106,107,,Smylie Kaufman,76,"108' 8""",543.1669999999999,5,E
107,108,,Danny Lee,93,"109' 11""",659.5,6,-2
108,109,,Francesco Molinari,75,"110' 1""",220.167,2,E
109,110,,Rick Lamb,54,"110' 10""",221.667,2,+1
110,111,,Whee Kim,74,"111' 1""",555.5,5,-2
111,112,,Justin Rose,66,"111' 6""",223.0,2,+1
112,T113,,Kevin Kisner,105,"111' 7""",446.417,4,E
113,T113,,Geoff Ogilvy,80,"111' 7""",223.167,2,+2
114,115,,John Huh,92,"112' 0""",671.8330000000001,6,-3
115,T116,,Fabián Gómez,61,"112' 3""",224.417,2,E
116,T116,,Jimmy Walker,68,"112' 3""",224.5,2,-1
117,118,,Webb Simpson,102,"112' 9""",338.333,3,-1
118,119,,C.T. Pan,88,"113' 0""",565.1669999999999,5,-3
119,T120,,David Hearn,93,"113' 2""",226.333,2,E
120,T120,,Peter Malnati,91,"113' 2""",226.333,2,E
121,122,,Jordan Spieth,85,"113' 5""",226.75,2,+1
122,123,,Brett Drewitt,57,"113' 6""",453.833,4,-1
123,124,,Patrick Rodgers,76,"114' 3""",571.4169999999999,5,-1
124,125,,Julián Etulain,68,"114' 4""",342.917,3,-1
125,126,,Michael Kim,94,"114' 8""",1031.667,9,-3
126,127,,Mark Hubbard,81,"115' 1""",345.333,3,E
127,128,,Jamie Lovemark,98,"115' 3""",806.75,7,-5
128,T129,,Luke List,102,"115' 8""",347.0,3,-2
129,T129,,Rod Pampling,71,"115' 8""",231.25,2,+1
130,T129,,Xander Schauffele,96,"115' 8""",231.25,2,-1
131,132,,Cameron Smith,86,"115' 11""",695.5830000000001,6,-3
132,133,,Keegan Bradley,104,"117' 3""",469.083,4,E
133,134,,Alex Cejka,85,"118' 9""",356.25,3,-1
134,135,,Troy Merritt,82,"118' 11""",713.3330000000001,6,-1
135,T136,,Chad Campbell,97,"119' 1""",238.167,2,-2
136,T136,,Jason Kokrak,95,"119' 1""",476.333,4,-1
137,138,,Ryan Blaum,100,"119' 4""",477.333,4,-1
138,T139,,Gonzalo Fernandez-Castaño,63,"121' 1""",242.083,2,E
139,T139,,Nick Taylor,97,"121' 1""",242.083,2,E
140,141,,Ian Poulter,72,"121' 6""",364.583,3,E
141,142,,Billy Horschel,88,"121' 8""",121.667,1,E
142,143,,Bud Cauley,92,"121' 10""",243.583,2,-1
143,144,,Jason Dufner,89,"121' 11""",365.667,3,-1
144,145,,Ollie Schniederjans,92,"123' 0""",492.0,4,+1
145,146,,Zac Blair,105,"123' 9""",123.75,1,+1
146,147,,Ryo Ishikawa,56,"125' 5""",376.167,3,E
147,148,,Shawn Stefani,72,"126' 5""",379.167,3,E
148,149,,Cameron Percy,71,"126' 10""",380.583,3,+1
149,150,,Chad Collins,66,"128' 8""",128.667,1,-1
150,151,,Kyle Stanley,104,"128' 11""",257.75,2,-2
151,152,,Russell Henley,99,"130' 4""",260.58299999999997,2,-1
152,153,,J.J. Spaun,92,"130' 9""",261.41700000000003,2,-2
153,154,,Greg Chalmers,75,"132' 0""",264.0,2,E
154,155,,Johnson Wagner,71,"133' 11""",133.917,1,-1
155,156,,Rory Sabbatini,71,"136' 10""",273.66700000000003,2,E
156,157,,Matt Kuchar,95,"137' 4""",411.917,3,E
157,158,,Scott Piercy,70,"137' 7""",275.16700000000003,2,-2
158,159,,Morgan Hoffmann,92,"138' 9""",693.6669999999999,5,-1
159,160,,Cameron Tringale,89,"138' 11""",555.5,4,-3
160,161,,Anirban Lahiri,72,"139' 8""",139.667,1,E
161,162,,Boo Weekley,75,"140' 3""",280.5,2,-1
162,163,,Robert Streb,98,"141' 8""",425.083,3,-1
163,164,,Si Woo Kim,80,"142' 3""",426.833,3,-1
164,165,,Cody Gribble,79,"143' 7""",143.583,1,+1
165,166,,Retief Goosen,52,"144' 7""",144.583,1,E
166,167,,Mark Anderson,54,"147' 2""",147.167,1,-1
167,168,,Jason Day,71,"150' 6""",150.5,1,E
168,169,,Bryce Molder,74,"151' 1""",302.16700000000003,2,+2
169,170,,Billy Hurley III,80,"153' 8""",307.25,2,-1
170,171,,Charles Howell III,86,"154' 5""",154.417,1,E
171,172,,Kyle Reifers,96,"154' 11""",464.75,3,E
