,Official_World_Golf_Ranking_RANK THIS WEEK,Official_World_Golf_Ranking_RANK LAST WEEK,Official_World_Golf_Ranking_PLAYER NAME,Official_World_Golf_Ranking_EVENTS,Official_World_Golf_Ranking_AVG POINTS,Official_World_Golf_Ranking_TOTAL POINTS,Official_World_Golf_Ranking_POINTS LOST,Official_World_Golf_Ranking_POINTS GAINED,Official_World_Golf_Ranking_COUNTRY
345,346,348.0,Michael Campbell,46,0.52,23.88,-16.48,9.16,NZL
346,347,344.0,Richard Green,51,0.52,26.45,-26.27,14.01,AUS
347,348,343.0,J.B. Holmes,40,0.51,20.55,-33.41,,USA
348,349,346.0,Luke List,52,0.51,26.59,-24.11,9.78,USA
349,350,338.0,Jbe' Kruger,52,0.51,26.51,-40.27,20.23,RSA
350,351,354.0,Alex Prugh,49,0.5,24.62,-4.5,22.76,USA
351,351,353.0,Mark Tullo,51,0.5,25.63,-16.57,19.07,CHI
352,353,351.0,Steven Alker,47,0.5,23.5,-6.12,20.01,NZL
353,354,349.0,Merrick Bremner,48,0.5,23.95,-8.41,18.18,RSA
354,355,355.0,Andy Sullivan,48,0.5,23.92,-11.25,17.73,ENG
355,356,350.0,Berry Henson,40,0.5,19.89,-11.74,13.75,USA
356,357,389.0,Masamichi Uehira,48,0.5,23.76,-21.66,3.89,JPN
357,358,360.0,Victor Riu,51,0.49,25.23,-9.0,23.28,FRA
358,359,356.0,Brice Garnett,51,0.49,24.92,-11.65,22.02,USA
359,360,357.0,Lorenzo Gagli,52,0.49,25.36,-32.65,19.9,ITA
360,361,360.0,Jamie Lovemark,52,0.49,25.33,-4.65,20.8,USA
361,362,358.0,Fred Couples,40,0.48,19.33,-12.47,16.66,USA
362,363,359.0,Tim Sluiter,40,0.48,19.33,-12.06,14.59,NED
363,364,365.0,Stuart Manley,40,0.48,19.23,-1.28,19.36,WAL
364,365,363.0,Daniel Chopra,52,0.48,24.95,-21.29,15.0,SWE
365,366,396.0,Masanori Kobayashi,52,0.48,24.88,-23.65,3.89,JPN
366,367,362.0,Sang-hee Lee,40,0.48,19.12,-12.86,9.4,KOR
367,368,366.0,Kevin Foley,40,0.47,18.97,-8.52,16.52,USA
368,368,372.0,Sam Walker,43,0.47,20.39,-12.96,15.01,ENG
369,370,368.0,John Mallinger,40,0.47,18.94,-35.13,4.16,USA
370,371,364.0,Kyung-Nam Kang,40,0.47,18.94,-14.55,11.2,KOR
371,372,367.0,Nick O'Hern,52,0.47,24.31,-28.6,15.57,AUS
372,373,379.0,Rikard Karlberg,50,0.47,23.37,-13.84,15.53,SWE
373,374,371.0,Paul McGinley,40,0.46,18.6,-15.6,10.27,IRL
374,375,370.0,Jonathan Moore,40,0.46,18.56,-15.18,,USA
375,376,378.0,David Higgins,40,0.46,18.55,-3.75,16.2,IRL
376,377,411.0,Ho Sung Choi,40,0.46,18.5,-10.33,17.1,KOR
377,378,373.0,Daisuke Kataoka,52,0.46,24.03,-10.73,21.96,JPN
378,379,374.0,Peter Tomasulo,41,0.46,18.93,-9.19,15.09,USA
379,380,376.0,Justin Walters,52,0.46,23.99,-17.76,15.13,ENG
380,381,377.0,Rich Bland,52,0.46,23.91,-13.75,13.43,ENG
381,382,381.0,Scott Henry,48,0.46,22.04,-8.73,12.77,SCO
382,383,382.0,Matt Bettencourt,52,0.46,23.83,-8.78,20.64,USA
383,384,450.0,Young-han Song,40,0.46,18.33,-0.97,19.3,KOR
384,385,374.0,Rod Pampling,52,0.46,23.81,-25.97,6.28,AUS
385,386,507.0,Dohoon Kim,40,0.46,18.22,-2.75,16.96,KOR
386,387,383.0,Chris Paisley,47,0.46,21.38,-11.88,12.66,ENG
387,388,380.0,Doug McGuigan,46,0.45,20.92,-17.3,8.07,RSA
388,389,384.0,Matthew Griffin,40,0.45,18.04,-7.49,11.41,AUS
389,390,390.0,Brinson Paolini,40,0.45,18.0,,18.0,USA
390,391,391.0,Tim Herron,45,0.45,20.21,-21.53,12.61,USA
391,392,385.0,Vaughn Taylor,52,0.45,23.35,-13.03,20.55,USA
392,393,386.0,Fabián Gómez,52,0.45,23.23,-10.0,21.9,ARG
393,394,388.0,Benjamín Alvarado,40,0.44,17.78,-10.56,19.88,CHI
394,395,387.0,Jaco Ahlers,43,0.44,19.07,-10.8,11.24,RSA
395,396,392.0,Matthew Nixon,52,0.44,22.98,-5.08,17.25,ENG
396,397,399.0,Agustin Domingo,46,0.44,20.13,-5.29,17.59,ESP
397,398,400.0,Daniel Brooks,51,0.43,22.18,-12.94,15.0,ENG
398,399,393.0,Mathew Goggin,52,0.43,22.58,-17.49,17.8,AUS
399,400,395.0,José de Jesús Rodríguez,40,0.43,17.27,-8.59,16.4,MEX
400,401,394.0,Do-Hoon Kim,51,0.43,21.92,-26.93,5.27,KOR
401,402,398.0,Ariel Cañete,43,0.43,18.46,-9.99,6.36,ARG
402,403,397.0,Thitiphun Chuayprakong,40,0.43,17.15,-10.09,2.0,THA
403,404,472.0,Nicholas Fung,40,0.43,17.14,-1.68,18.29,MAS
404,405,401.0,Will Claxton,52,0.43,22.12,-15.58,11.32,USA
405,406,407.0,Tjaart van der Walt,51,0.43,21.68,-15.3,18.88,RSA
406,407,403.0,Ashley Hall,48,0.42,20.35,-7.0,16.04,AUS
407,408,402.0,Alexandre Rocha,52,0.42,21.95,-13.41,13.7,BRA
408,409,404.0,Desvonde Botes,46,0.42,19.35,-9.39,14.56,RSA
409,410,409.0,Will MacKenzie,48,0.42,20.19,-5.48,18.59,USA
410,411,405.0,José María Olazábal,49,0.42,20.52,-12.35,15.15,ESP
411,412,406.0,Jean Hugo,47,0.42,19.66,-10.28,19.81,RSA
412,413,410.0,Tom Lewis,51,0.42,21.25,-22.12,16.9,ENG
413,414,408.0,Keith Horne,52,0.42,21.6,-29.14,9.85,RSA
414,415,412.0,Aaron Townsend,40,0.41,16.31,-7.05,10.99,AUS
415,416,413.0,Ruan de Smidt,42,0.41,17.04,-6.69,10.94,RSA
416,417,416.0,James Bowen,40,0.41,16.23,-1.77,18.0,USA
417,418,419.0,Jens Fahrbring,40,0.41,16.2,,16.2,SWE
418,419,422.0,Steven Tiley,40,0.4,16.15,-8.74,12.55,ENG
419,420,461.0,Matthew Stieger,40,0.4,16.14,-4.38,12.28,AUS
420,421,414.0,Simon Wakefield,52,0.4,20.97,-24.49,6.47,ENG
421,422,415.0,Brandt Jobe,43,0.4,17.28,-26.63,14.11,USA
422,423,417.0,Pariya Junhasavasdikul,47,0.4,18.83,-8.95,15.21,THA
423,424,418.0,Alessandro Tadini,52,0.4,20.68,-21.28,1.37,ITA
424,425,430.0,Bill Lunde,43,0.4,17.06,-15.24,8.43,USA
425,426,420.0,Richard Finch,52,0.4,20.57,-25.01,6.12,ENG
426,427,421.0,Billy Hurley III,52,0.39,20.53,-16.07,13.98,USA
427,428,428.0,Gary Lockerbie,47,0.39,18.55,-15.99,8.29,ENG
428,429,424.0,Tyrone Van Aswegen,52,0.39,20.47,-11.75,10.25,RSA
429,430,423.0,Philip Archer,48,0.39,18.85,-15.67,13.69,ENG
430,431,425.0,Wen-Tang Lin,40,0.39,15.7,-6.99,15.23,TPE
431,431,431.0,Jamie McLeary,40,0.39,15.69,-1.41,15.0,SCO
432,433,426.0,Tag Ridings,52,0.39,20.34,-8.76,17.42,USA
433,434,427.0,Doug LaBelle II,52,0.39,20.28,-13.08,13.36,USA
434,435,451.0,Azuma Yano,48,0.39,18.7,-14.44,13.99,JPN
435,436,429.0,Bobby Gates,52,0.39,20.2,-14.87,16.78,USA
436,437,432.0,John Daly,50,0.39,19.41,-27.38,,USA
437,438,435.0,Daniel Im,40,0.39,15.46,-3.51,14.15,USA
438,438,438.0,Thomas Levet,49,0.39,18.93,-25.84,8.09,FRA
439,440,433.0,James Morrison,52,0.39,20.06,-28.57,8.48,ENG
440,441,653.0,Satoshi Tomiyama,40,0.38,15.36,-7.69,13.29,JPN
441,442,434.0,Darron Stiles,52,0.38,19.88,-17.81,9.31,USA
442,443,437.0,Jordi Garcia Pinto,44,0.38,16.75,-5.73,16.2,ESP
443,444,441.0,Daniel Gaunt,52,0.38,19.77,-5.52,18.96,ENG
444,445,439.0,Oliver Fisher,52,0.38,19.73,-17.71,12.47,ENG
445,445,442.0,Steve LeBrun,48,0.38,18.2,-6.48,14.0,USA
446,447,440.0,Jacques Blaauw,44,0.38,16.69,-3.75,15.38,RSA
447,448,443.0,Alistair Presnell,52,0.38,19.69,-15.52,9.43,AUS
448,449,436.0,Taichi Teshima,45,0.38,17.03,-14.16,6.66,JPN
449,450,444.0,Kim Dae-sub,40,0.38,15.09,-7.78,5.06,KOR
450,451,453.0,Andrew McArthur,40,0.37,14.87,-7.03,13.86,SCO
451,452,445.0,Scott Parel,48,0.37,17.84,-5.51,14.0,USA
452,453,446.0,Oscar Fraustro,40,0.37,14.82,-6.81,4.91,MEX
453,454,447.0,Edouard Dubois,47,0.37,17.4,-11.16,15.88,FRA
454,455,448.0,David Mathis,52,0.37,19.13,-18.46,9.63,USA
455,456,486.0,Elmer Salvador,40,0.36,14.58,-7.25,12.11,PHI
456,457,449.0,Park Sang-eon,40,0.36,14.58,-14.87,7.53,KOR
457,458,455.0,Henrik Norlander,40,0.36,14.44,-1.44,15.87,SWE
458,459,454.0,Mark Brown,40,0.36,14.43,-11.54,2.65,NZL
459,460,452.0,Fabrizio Zanotti,52,0.36,18.67,-23.45,6.28,PAR
460,461,495.0,Gunn Charoenkul,40,0.36,14.29,-3.95,9.05,THA
461,462,456.0,Andrew Curlewis,46,0.36,16.41,-1.85,16.21,RSA
462,463,460.0,Wes Roach,42,0.35,14.78,-3.06,13.81,USA
463,464,457.0,Camilo Benedetti,52,0.35,18.27,-14.2,10.44,COL
464,464,458.0,SSP Chawrasia,52,0.35,18.27,-14.56,11.94,IND
465,466,459.0,Katsumasa Miyamoto,48,0.35,16.76,-15.61,6.89,JPN
466,467,462.0,Yuki Kono,40,0.35,13.9,-0.5,14.4,JPN
467,468,465.0,Chad Collins,41,0.35,14.2,-1.2,14.49,USA
468,469,463.0,Jorge Fernández-Valdés,40,0.35,13.85,-2.53,12.78,ARG
469,470,466.0,Chan Shih-chang,40,0.35,13.83,-1.1,13.8,TPE
470,471,479.0,Knut Borsheim,45,0.34,15.4,-5.9,12.02,NOR
471,472,475.0,Tim Petrovic,51,0.34,17.4,-10.86,8.96,USA
472,473,471.0,Lloyd Kennedy,40,0.34,13.63,-5.03,12.4,ENG
473,474,468.0,Vaughn Groenewald,46,0.34,15.64,-7.51,10.57,RSA
474,474,477.0,Jim Renner,50,0.34,16.99,-11.22,15.96,USA
475,476,464.0,Kieran Pratt,40,0.34,13.57,-16.23,2.47,AUS
476,477,470.0,Joel Sjöholm,52,0.34,17.6,-21.69,5.74,SWE
477,478,482.0,Joe Durant,50,0.34,16.86,-11.68,10.3,USA
478,479,467.0,D.J. Trahan,52,0.34,17.53,-20.81,10.81,USA
479,480,506.0,Chawalit Plaphol,52,0.34,17.5,-24.94,15.89,THA
480,481,473.0,Akio Sadakata,40,0.34,13.45,-8.39,7.11,JPN
481,482,474.0,Steven Conran,40,0.33,13.31,-12.46,9.38,AUS
482,483,482.0,Miguel Angel Carballo,52,0.33,17.29,-16.98,14.49,ARG
483,484,478.0,Bryce Easton,49,0.33,16.24,-8.32,14.49,RSA
484,485,480.0,Hudson Swafford,51,0.33,16.9,-8.9,10.59,USA
485,486,475.0,Troy Kelly,40,0.33,13.23,-20.01,,USA
486,487,469.0,Chapchai Nirat,50,0.33,16.53,-14.15,5.37,THA
487,488,484.0,Byeong Hun An,40,0.33,13.18,-2.4,12.36,KOR
488,489,481.0,Boonchu Ruangkit,40,0.33,13.18,-6.87,10.5,THA
489,490,492.0,Cameron Beckman,51,0.33,16.77,-5.06,13.89,USA
490,491,485.0,Byron Smith,40,0.33,13.09,-4.4,14.56,USA
491,491,518.0,Kim Tae-hoon,40,0.33,13.09,-0.08,13.17,KOR
492,493,488.0,Bernard Ritthammer,45,0.33,14.69,-4.24,14.58,GER
493,494,489.0,Daniel Popovic,40,0.32,12.91,-6.29,,AUS
494,495,490.0,Ulrich Van den Berg,49,0.32,15.78,-8.0,13.85,RSA
495,496,497.0,Pelle Edberg,40,0.32,12.85,-13.99,7.82,SWE
496,497,494.0,Franklin Corpening,40,0.32,12.82,-0.86,13.67,USA
497,497,492.0,Oliver Wilson,52,0.32,16.66,-11.55,9.84,ENG
498,499,491.0,Dean Burmester,42,0.32,13.45,-5.84,10.82,RSA
499,500,499.0,Duncan Stewart,40,0.32,12.77,-0.07,12.84,SCO
500,501,487.0,David Lipsky,40,0.32,12.76,-16.87,,USA
501,502,502.0,Chan Kim,40,0.32,12.73,-0.41,13.14,KOR
502,503,496.0,Scott Dunlap,52,0.32,16.51,-8.01,10.95,USA
503,504,524.0,Daehyun Kim,40,0.32,12.67,-13.34,2.55,KOR
504,505,501.0,Gareth Shaw,40,0.32,12.66,-0.24,12.9,NIR
505,506,498.0,Oliver Bekker,50,0.31,15.69,-12.82,9.21,RSA
506,507,504.0,Wil Besseling,43,0.31,13.3,-7.57,7.2,NED
507,508,503.0,Aaron Watkins,52,0.31,16.07,-12.15,7.59,USA
508,509,505.0,Andres Gonzales,52,0.31,16.06,-15.82,9.03,USA
509,510,510.0,D.J. Brigman,50,0.31,15.35,-6.09,11.81,USA
510,511,500.0,Jhonattan Vegas,40,0.31,12.27,-28.49,,VEN
511,512,508.0,Kelly Kraft,40,0.31,12.27,-2.41,12.18,USA
512,513,509.0,Gareth Paddison,40,0.3,12.06,-8.1,6.86,NZL
513,514,514.0,Iain Steel,40,0.3,12.0,,12.0,MAS
514,515,512.0,Mu Hu,40,0.3,11.98,-4.28,11.57,CHN
515,515,510.0,Lee Williams,52,0.3,15.57,-10.0,7.97,USA
516,517,513.0,Kaname Yokoo,46,0.3,13.71,-9.19,8.24,JPN
517,518,520.0,Bjorn Akesson,43,0.3,12.73,-10.38,5.33,SWE
518,519,517.0,Rhys Davies,52,0.29,15.31,-18.51,11.12,WAL
519,520,521.0,Adam Gee,43,0.29,12.54,-2.08,11.2,ENG
520,521,519.0,Hiroshi Iwata,47,0.29,13.69,-6.98,10.17,JPN
521,522,516.0,Ryuichi Oda,41,0.29,11.82,-19.77,,JPN
522,523,515.0,Gi-Whan Kim,47,0.29,13.53,-7.05,9.49,KOR
523,524,526.0,Tyrrell Hatton,40,0.29,11.41,-2.23,9.98,ENG
524,525,523.0,Jason Knutzon,40,0.29,11.4,-9.56,5.08,USA
525,526,529.0,Gary Christian,46,0.28,13.03,-20.73,4.27,ENG
526,527,525.0,Cho Min-jun,49,0.28,13.78,-21.62,9.29,KOR
527,528,522.0,Jang Dong-Kyu,43,0.28,12.08,-7.31,5.36,KOR
528,529,533.0,S.S. Hong,40,0.28,11.2,-9.84,9.66,KOR
529,530,537.0,Matt Davidson,40,0.28,11.19,-3.66,11.15,USA
530,531,531.0,Steve Wheatcroft,52,0.28,14.54,-11.52,11.52,USA
531,532,527.0,Mardan Mamat,48,0.28,13.41,-17.52,2.72,SIN
532,533,536.0,"Philip Pettitt, Jr.",50,0.28,13.88,-6.25,8.35,USA
533,534,535.0,Louis de Jager,40,0.28,11.1,-5.64,9.53,RSA
534,534,542.0,Mackenzie Hughes,40,0.28,11.1,,11.1,CAN
535,536,532.0,Gary Stal,43,0.28,11.91,-11.09,1.62,FRA
536,537,528.0,Tadahiro Takayama,50,0.28,13.81,-23.21,7.13,JPN
537,538,539.0,PH McIntyre,46,0.28,12.68,-2.98,11.46,RSA
538,538,544.0,Daniel Alfredo Vancsik,51,0.28,14.06,-10.2,6.63,ARG
539,540,530.0,Kurt Barnes,44,0.28,12.13,-29.97,,AUS
540,540,534.0,David Smail,49,0.28,13.51,-14.21,4.15,NZL
541,542,561.0,Hyun Bin Park,47,0.27,12.91,-6.5,6.3,KOR
542,543,540.0,Danie van Tonder,43,0.27,11.81,-4.82,7.67,RSA
543,544,541.0,Clodomiro Carranza,40,0.27,10.96,-6.89,2.44,ARG
544,545,548.0,Chris Lloyd,48,0.27,13.12,-11.75,7.77,ENG
545,546,546.0,Fernando Mechereffe,44,0.27,12.02,-2.22,9.67,BRA
546,547,545.0,Billy Mayfair,49,0.27,13.36,-18.85,4.65,USA
547,548,538.0,Jay Choi,49,0.27,13.35,-20.22,3.09,USA
548,549,,Samuel Cyr,40,0.27,10.89,-1.55,9.75,USA
549,550,543.0,Heath Slocum,52,0.27,14.09,-18.5,6.53,USA
550,551,547.0,Kyle Reifers,51,0.27,13.73,-12.65,6.96,USA
551,552,552.0,Lindsay Renolds,40,0.27,10.71,-1.79,11.31,CAN
552,553,549.0,Yasuharu Imano,41,0.27,10.93,-9.75,4.86,JPN
553,554,551.0,Jamie Elson,40,0.27,10.64,-10.31,8.88,ENG
554,555,555.0,Joakim Lagergren,40,0.26,10.58,-5.99,6.43,SWE
555,556,558.0,Blayne Barber,40,0.26,10.56,-1.6,10.94,USA
556,557,597.0,Scott Laycock,40,0.26,10.56,-5.36,7.34,AUS
557,558,553.0,Javier Colomo,40,0.26,10.55,-8.38,1.54,ESP
558,559,554.0,James Busby,40,0.26,10.53,-8.59,,ENG
559,560,564.0,Alvaro Velasco,47,0.26,12.36,-7.74,8.64,ESP
560,561,557.0,Robert Allenby,52,0.26,13.66,-40.87,10.23,AUS
561,562,556.0,Adam Hadwin,52,0.26,13.65,-15.23,5.49,CAN
562,563,559.0,Makoto Inoue,40,0.26,10.47,-2.51,8.56,JPN
563,564,562.0,Ignacio Elvira Mijares,40,0.26,10.46,-2.28,9.47,ESP
564,565,550.0,Scott Barr,45,0.26,11.63,-11.48,4.01,AUS
565,566,560.0,Paul Haley II,47,0.26,12.14,-13.21,3.18,USA
566,567,563.0,David McKenzie,40,0.26,10.32,-4.29,12.09,AUS
567,568,565.0,Titch Moore,43,0.26,11.01,-2.52,9.75,RSA
568,569,568.0,Alex Haindl,47,0.25,11.96,-10.73,7.0,RSA
569,570,567.0,Shigeru Nonaka,43,0.25,10.89,-4.11,8.04,JPN
570,571,566.0,Mithun Perera,40,0.25,10.08,-5.29,10.56,SRI
571,572,572.0,Thomas Norret,40,0.25,10.02,-7.7,8.58,DEN
572,573,569.0,Nick Flanagan,48,0.25,12.0,-10.33,6.54,AUS
573,573,952.0,Hidemasa Hoshino,45,0.25,11.25,-5.98,10.56,JPN
574,575,578.0,Richard Johnson,47,0.25,11.73,-7.24,7.84,SWE
575,576,573.0,Mark Williams,42,0.25,10.48,-3.89,6.65,ZIM
576,577,577.0,Joe Panzeri,40,0.25,9.97,-4.13,7.48,USA
577,578,574.0,Scott Harrington,40,0.25,9.96,-5.41,6.27,USA
578,579,575.0,Nick Rousey,40,0.25,9.95,-0.71,10.66,USA
579,580,570.0,Colt Knost,52,0.25,12.93,-18.96,5.35,USA
580,580,575.0,Mike Weir,40,0.25,9.94,-0.42,10.37,CAN
581,582,571.0,Seong Ho Lee,40,0.25,9.93,-11.59,2.61,KOR
582,583,669.0,Panuphol Pittayarat,44,0.25,10.91,-7.63,6.58,THA
583,584,580.0,Cliff Kresge,51,0.25,12.63,-10.8,3.3,USA
584,585,585.0,Tom Hoge,44,0.24,10.78,-4.52,9.9,USA
585,586,589.0,Matteo Delpodio,46,0.24,11.18,-4.07,7.87,ITA
586,587,579.0,Justin Harding,45,0.24,10.93,-5.97,6.54,RSA
587,588,584.0,Alex Cejka,51,0.24,12.37,-11.22,6.54,GER
588,589,581.0,Adam Crawford,46,0.24,11.11,-8.87,5.43,AUS
589,590,583.0,Manuel Villegas,40,0.24,9.64,-1.66,11.31,COL
590,591,589.0,Chris DiMarco,48,0.24,11.55,-15.58,5.98,USA
591,592,586.0,,40,0.24,9.55,-4.09,7.56,KOR
592,593,598.0,Kim Hyung-Tae,41,0.24,9.77,-11.47,8.82,KOR
593,594,588.0,Thammanoon Sriroj,40,0.24,9.51,-2.87,8.32,THA
594,595,582.0,Bio Kim,52,0.24,12.36,-16.43,2.65,KOR
595,596,601.0,Jeppe Huldahl,44,0.24,10.44,-6.7,6.73,DEN
596,597,587.0,Allan Versfeld,50,0.24,11.81,-9.92,1.62,RSA
597,598,594.0,Eugene Wong,40,0.24,9.43,-5.22,3.3,CAN
598,599,592.0,Andrés Echavarría,40,0.24,9.41,-5.88,4.41,COL
599,600,592.0,Chris Wilson,43,0.23,10.07,-7.96,1.89,USA
600,601,599.0,Glen Day,40,0.23,9.32,-3.09,6.52,USA
601,602,595.0,Mikael Lundberg,47,0.23,10.93,-15.22,3.98,SWE
602,603,591.0,Daisuke Maruyama,52,0.23,12.05,-18.45,5.4,JPN
603,604,604.0,Gary Boyd,47,0.23,10.88,-18.66,3.44,ENG
604,605,596.0,Joong Kyung Mo,48,0.23,11.1,-14.87,4.89,KOR
605,606,602.0,Brett Wetterich,40,0.23,9.23,-11.0,6.83,USA
606,607,603.0,Andrew Marshall,40,0.23,9.14,-9.99,6.05,ENG
607,608,606.0,Richard Lee,40,0.23,9.08,-1.47,10.54,CAN
608,609,600.0,Namchoak Tantipokakul,46,0.23,10.41,-5.17,7.42,THA
609,610,609.0,Roland Thatcher,46,0.23,10.39,-11.5,5.93,USA
610,611,605.0,Carlos Aguilar,40,0.23,9.0,-6.19,4.12,ESP
611,612,610.0,Michael Kim,40,0.22,8.92,-0.35,9.27,USA
612,613,613.0,Hugo León,40,0.22,8.86,-4.53,7.2,CHI
613,614,608.0,Phillip Price,52,0.22,11.51,-13.34,6.52,WAL
614,615,607.0,Raymond Russell,42,0.22,9.29,-9.16,3.45,SCO
615,616,614.0,Rory Hie,40,0.22,8.82,-5.21,5.49,INA
616,617,610.0,Chris Swanepoel,44,0.22,9.69,-7.64,7.28,RSA
617,618,612.0,Peter Wilson,40,0.22,8.78,-6.11,,AUS
618,619,966.0,Jakraphan Premsirigorn,40,0.22,8.77,-0.74,9.51,THA
619,620,617.0,Andrew Putnam,40,0.22,8.63,-0.66,9.29,USA
620,621,615.0,David Bransdon,40,0.22,8.6,-5.28,7.23,AUS
621,622,616.0,Matt Weibring,40,0.21,8.6,-7.49,1.5,USA
622,623,620.0,Kevin Sutherland,40,0.21,8.55,-1.17,8.72,USA
623,624,619.0,Andrew Johnston,40,0.21,8.53,-9.26,5.95,ENG
624,625,618.0,James Kamte,44,0.21,9.34,-5.42,6.28,RSA
625,626,621.0,Hunter Haas,52,0.21,10.94,-11.85,8.3,USA
626,627,622.0,Andrew Dodt,52,0.21,10.88,-9.16,6.75,AUS
627,628,623.0,Shane Bertsch,52,0.21,10.78,-8.9,12.39,USA
628,629,624.0,Ryan Cairns,40,0.21,8.27,-4.55,5.23,ZIM
629,630,628.0,Riley Wheeldon,40,0.21,8.27,-0.13,8.4,CAN
630,631,625.0,Inn Choon Hwang,40,0.21,8.22,-8.75,5.48,KOR
631,632,629.0,Andrew Loupe,40,0.21,8.2,-0.95,8.18,USA
632,633,632.0,Jason Gore,52,0.2,10.48,-5.19,7.85,USA
633,634,631.0,Danny Chia,41,0.2,8.22,-6.97,7.32,MAS
634,634,702.0,James Nitties,49,0.2,9.83,-10.88,5.76,AUS
635,636,627.0,Chih-Bing Lam,43,0.2,8.61,-2.86,8.97,SIN
636,636,636.0,Sattaya Supupramai,40,0.2,8.01,-0.92,8.43,THA
637,638,634.0,Timothy O'Neal,40,0.2,7.99,-1.01,9.0,USA
638,639,626.0,Darren Beck,41,0.2,8.14,-7.39,3.45,AUS
639,640,633.0,Digvijay Singh,40,0.2,7.93,-7.77,4.89,IND
640,641,630.0,Shaun Norris,40,0.2,7.91,-12.05,2.42,RSA
641,642,635.0,Yui Ueda,45,0.2,8.84,-10.96,1.4,JPN
642,643,637.0,Norio Shinozaki,40,0.2,7.83,-6.74,1.38,JPN
643,644,640.0,Joonas Granberg,40,0.19,7.8,-8.06,8.22,FIN
644,645,643.0,Stephen Ames,42,0.19,8.17,-9.81,7.63,CAN
645,646,638.0,Chehuang Tsai,40,0.19,7.76,-6.09,,TPE
646,647,642.0,Grant Jackson,40,0.19,7.73,-1.17,8.9,ENG
647,648,645.0,Joseph Bramlett,44,0.19,8.5,-8.65,3.76,USA
648,649,639.0,Ignacio Garrido,52,0.19,10.01,-16.87,4.13,ESP
649,650,651.0,Neil Schietekat,46,0.19,8.83,-2.67,6.93,RSA
650,651,641.0,José Manuel Lara,52,0.19,9.96,-19.6,6.54,ESP
651,652,644.0,Nathan Green,52,0.19,9.93,-9.35,4.57,AUS
652,653,647.0,Johan Edfors,51,0.19,9.72,-23.73,4.65,SWE
653,654,646.0,Terry Pilkadaris,50,0.19,9.5,-4.39,9.48,AUS
654,655,698.0,Thanyakorn Khrongpha,40,0.19,7.58,-5.63,5.28,THA
655,656,648.0,Rahil Gangjee,43,0.19,8.08,-6.29,7.88,IND
656,657,650.0,Andre Stolz,40,0.19,7.48,-8.45,6.0,AUS
657,658,649.0,Jyoti Randhawa,40,0.19,7.47,-7.47,3.94,IND
658,659,652.0,Martin du Toit,40,0.19,7.45,-0.77,8.22,RSA
659,660,653.0,Niclas Fasth,52,0.18,9.61,-9.3,6.22,SWE
660,661,655.0,Sam Little,52,0.18,9.6,-23.41,4.3,ENG
661,662,657.0,Bhavik Patel,40,0.18,7.36,-0.96,8.32,USA
662,663,662.0,Jin Park,47,0.18,8.65,-5.23,6.36,KOR
663,663,655.0,Miguel Tabuena,40,0.18,7.36,-4.95,5.5,PHI
664,665,659.0,Hsu Mong-nan,40,0.18,7.34,-1.13,7.64,TPE
665,666,768.0,Dodge Kemmer,40,0.18,7.27,-2.36,6.88,USA
666,667,660.0,Joe Affrunti,40,0.18,7.27,-0.13,7.4,USA
667,668,658.0,Takashi Kanemoto,45,0.18,8.14,-9.24,,JPN
668,669,663.0,Nick Taylor,40,0.18,7.23,-1.18,6.65,CAN
669,670,661.0,Cory Renfrew,40,0.18,7.22,-3.91,3.6,CAN
670,671,664.0,Wil Collins,40,0.18,7.21,-0.07,7.28,USA
671,672,667.0,Ryan Spears,40,0.18,7.16,-0.75,7.9,USA
672,673,665.0,Quincy Quek,40,0.18,7.15,-3.55,7.38,SIN
673,674,807.0,Jun-won Park,40,0.18,7.13,-5.26,3.6,KOR
674,675,668.0,Jared Harvey,40,0.18,7.12,-1.23,6.72,RSA
675,676,666.0,Christiaan Basson,47,0.18,8.36,-8.53,2.63,RSA
676,677,670.0,David Skinns,40,0.18,7.08,-1.15,5.99,ENG
677,678,675.0,Brett Stegmaier,40,0.18,7.02,-0.6,7.63,USA
678,679,672.0,Zack Sucher,40,0.18,7.02,-0.73,7.75,USA
679,680,836.0,Wen-Teh Lu,40,0.18,7.01,-5.64,6.02,TPE
680,681,673.0,Sebastián Vázquez,40,0.17,6.97,-3.26,2.82,MEX
681,682,671.0,Colin Nel,43,0.17,7.49,-5.21,1.68,RSA
682,683,676.0,Roger Sloan,40,0.17,6.96,-4.89,5.7,CAN
683,684,677.0,Óscar Serna,40,0.17,6.88,-3.02,6.6,MEX
684,685,678.0,Charl Coetzee,45,0.17,7.72,-3.38,7.83,RSA
685,686,681.0,Niklas Lemke,40,0.17,6.84,-4.21,6.84,SWE
686,687,674.0,Kiyoshi Miyazato,47,0.17,8.02,-14.74,,JPN
687,688,679.0,Ryan Blaum,40,0.17,6.81,-0.39,7.2,USA
688,689,680.0,Rashid Khan,40,0.17,6.76,-2.27,8.4,IND
689,690,685.0,Carlos Sainz Jr,40,0.17,6.71,-0.61,6.0,USA
690,691,683.0,Tran Le Duynhat,40,0.17,6.67,-2.63,5.11,VIE
691,692,684.0,Wallie Coetsee,40,0.16,6.6,-4.2,5.81,RSA
692,693,689.0,Len Mattiace,45,0.16,7.38,-0.83,8.21,USA
693,694,682.0,Jean Baptiste Gonnet,52,0.16,8.52,-15.72,3.6,FRA
