,Last_15_Events_-_Putting_RANK THIS WEEK,Last_15_Events_-_Putting_RANK LAST WEEK,Last_15_Events_-_Putting_PLAYER NAME,Last_15_Events_-_Putting_EVENTS,Last_15_Events_-_Putting_RATING
0,1,1,Kevin Kisner,1,9.3
1,2,2,Kelly Kraft,2,8.9
2,3,3,Shane Bertsch,1,8.8
3,4,4,Ryuji Imada,2,8.7
4,T5,T5,Woody Austin,1,8.6
5,T5,T5,Danny Lee,1,8.6
6,T5,T5,Jesper Parnevik,2,8.6
7,T8,T8,Peter Hanson,6,8.5
8,T8,T8,Miguel Angel Jiménez,1,8.5
9,T8,T8,Skip Kendall,1,8.5
10,T8,T8,Phil Mickelson,8,8.5
11,T8,T8,Shawn Stefani,7,8.5
12,T13,T13,Stephen Ames,4,8.4
13,T13,T13,Ryan Blaum,1,8.4
14,T13,T13,Chris DiMarco,5,8.4
15,T13,T13,Retief Goosen,7,8.4
16,T13,T13,James Hahn,5,8.4
17,T13,T13,Michael Kim,1,8.4
18,T13,T13,Billy Mayfair,2,8.4
19,T13,T13,Andres Romero,7,8.4
20,T13,T13,Scott Stallings,6,8.4
21,T22,T22,Todd Baek,1,8.3
22,T22,T22,Bart Bryant,1,8.3
23,T22,T22,Brian Davis,10,8.3
24,T22,T22,Doug LaBelle II,6,8.3
25,T22,T22,Alistair Presnell,3,8.3
26,T22,T22,"Wes Short, Jr.",3,8.3
27,T22,T22,Joey Snyder III,2,8.3
28,T22,T22,Jordan Spieth,12,8.3
29,T22,T22,Toru Taniguchi,1,8.3
30,T31,T31,Thomas Bjørn,1,8.2
31,T31,T31,Jason Bohn,9,8.2
32,T31,T31,Patrick Cantlay,1,8.2
33,T31,T31,Ben Crane,6,8.2
34,T31,T31,Ken Duke,7,8.2
35,T31,T31,Harris English,10,8.2
36,T31,T31,Brian Gay,9,8.2
37,T31,T31,David Lingmerth,6,8.2
38,T31,T31,Patrick Reed,10,8.2
39,T31,T31,Webb Simpson,11,8.2
40,T31,T31,Brandt Snedeker,8,8.2
41,T31,T31,Steve Stricker,10,8.2
42,T31,T31,Steve Wheatcroft,1,8.2
43,T31,T31,Chris Williams,1,8.2
44,T31,T31,Thaworn Wiratchant,1,8.2
45,T46,T46,Aaron Baddeley,3,8.1
46,T46,T46,Matt Bettencourt,4,8.1
47,T46,T46,Jonas Blixt,9,8.1
48,T46,T46,Steven Bowditch,8,8.1
49,T46,T46,Rafa Cabrera Bello,2,8.1
50,T46,T46,Glen Day,2,8.1
51,T46,T46,Luke Donald,10,8.1
52,T46,T46,Zack Fischer,1,8.1
53,T46,T46,Rickie Fowler,8,8.1
54,T46,T46,Bobby Gates,3,8.1
55,T46,T46,Bill Haas,8,8.1
56,T46,T46,Brian Harman,6,8.1
57,T46,T46,J.B. Holmes,3,8.1
58,T46,T46,Freddie Jacobson,8,8.1
59,T46,T46,Jeff Klauk,3,8.1
60,T46,T46,Michael Letzig,4,8.1
61,T46,T46,Hideki Matsuyama,3,8.1
62,T46,T46,Kevin Na,6,8.1
63,T46,T46,"Ted Potter, Jr.",6,8.1
64,T46,T46,Patrick Rodgers,1,8.1
65,T46,T46,Sam Saunders,1,8.1
66,T46,T46,Roger Sloan,1,8.1
67,T46,T46,Brendon Todd,8,8.1
68,T46,T46,Aaron Watkins,2,8.1
69,T46,T46,Tiger Woods,10,8.1
70,T71,T71,James Driscoll,7,8.0
71,T71,T71,Bob Estes,12,8.0
72,T71,T71,Gonzalo Fernandez-Castaño,5,8.0
73,T71,T71,Tommy Gainey,9,8.0
74,T71,T71,Sergio Garcia,10,8.0
75,T71,T71,Paul Haley II,3,8.0
76,T71,T71,David Hearn,11,8.0
77,T71,T71,Matt Jones,9,8.0
78,T71,T71,Chris Kirk,11,8.0
79,T71,T71,Justin Leonard,10,8.0
80,T71,T71,Matteo Manassero,4,8.0
81,T71,T71,Rory McIlroy,10,8.0
82,T71,T71,Geoff Ogilvy,6,8.0
83,T71,T71,Ryan Palmer,11,8.0
84,T71,T71,Jonathan Randolph,1,8.0
85,T71,T71,Chris Stroud,11,8.0
86,T71,T71,Daniel Summerhays,9,8.0
87,T71,T71,Justin Thomas,2,8.0
88,T71,T71,David Toms,5,8.0
89,T71,T71,Mike Weir,4,8.0
90,T71,T71,Y.E. Yang,4,8.0
91,T92,T92,Robert Allenby,4,7.9
92,T92,T92,Billy Andrade,1,7.9
93,T92,T92,Cameron Beckman,4,7.9
94,T92,T92,Scott Brown,7,7.9
95,T92,T92,Greg Chalmers,7,7.9
96,T92,T92,Tim Clark,5,7.9
97,T92,T92,Marco Dawson,2,7.9
98,T92,T92,Morgan Hoffmann,9,7.9
99,T92,T92,Zach Johnson,12,7.9
100,T92,T92,Colt Knost,4,7.9
101,T92,T92,D.H. Lee,7,7.9
102,T92,T92,Richard Lee,11,7.9
103,T92,T92,George McNeill,8,7.9
104,T92,T92,Bryce Molder,9,7.9
105,T92,T92,Ryan Moore,8,7.9
106,T92,T92,Tim Petrovic,5,7.9
107,T92,T92,Ian Poulter,8,7.9
108,T92,T92,Chris Riley,2,7.9
109,T92,T92,John Rollins,5,7.9
110,T92,T92,Brett Rumford,1,7.9
111,T92,T92,Rory Sabbatini,9,7.9
112,T92,T92,Richard Sterne,2,7.9
113,T92,T92,Vaughn Taylor,7,7.9
114,T92,T92,Cameron Tringale,9,7.9
115,T92,T92,Jhonattan Vegas,1,7.9
116,T92,T92,Charlie Wi,6,7.9
117,T92,T92,Gary Woodland,12,7.9
118,T119,T119,Blake Adams,2,7.8
119,T119,T119,Thomas Aiken,1,7.8
120,T119,T119,Stuart Appleby,12,7.8
121,T119,T119,Sangmoon Bae,8,7.8
122,T119,T119,Roberto Castro,11,7.8
123,T119,T119,George Coetzee,6,7.8
124,T119,T119,Jason Day,11,7.8
125,T119,T119,Jamie Donaldson,4,7.8
126,T119,T119,Ernie Els,7,7.8
127,T119,T119,Matt Every,10,7.8
128,T119,T119,Nathan Green,6,7.8
129,T119,T119,Tim Herron,7,7.8
130,T119,T119,Charley Hoffman,11,7.8
131,T119,T119,Charles Howell III,10,7.8
132,T119,T119,Lee Janzen,3,7.8
133,T119,T119,Matt Kuchar,11,7.8
134,T119,T119,Peter Lonard,1,7.8
135,T119,T119,Ken Looper,2,7.8
136,T119,T119,Bill Lunde,5,7.8
137,T119,T119,David Lynn,7,7.8
138,T119,T119,John Mallinger,8,7.8
139,T119,T119,Troy Matteson,4,7.8
140,T119,T119,Graeme McDowell,7,7.8
141,T119,T119,William McGirt,8,7.8
142,T119,T119,Jeff Overton,10,7.8
143,T119,T119,Charl Schwartzel,10,7.8
144,T119,T119,Marcel Siem,5,7.8
145,T119,T119,Nate Smith,1,7.8
146,T119,T119,Brendan Steele,7,7.8
147,T119,T119,Robert Streb,5,7.8
148,T119,T119,Marc Turnesa,1,7.8
149,T119,T119,Bo Van Pelt,7,7.8
150,T119,T119,Scott Verplank,4,7.8
151,T119,T119,Camilo Villegas,11,7.8
152,T119,T119,Casey Wittenberg,4,7.8
153,T154,T154,Charlie Beljan,4,7.7
154,T154,T154,Justin Bolli,2,7.7
155,T154,T154,Keegan Bradley,9,7.7
156,T154,T154,Bud Cauley,5,7.7
157,T154,T154,Russ Cochran,1,7.7
158,T154,T154,Erik Compton,6,7.7
159,T154,T154,Franklin Corpening,1,7.7
160,T154,T154,Ben Curtis,5,7.7
161,T154,T154,John Daly,3,7.7
162,T154,T154,Brendon de Jonge,12,7.7
163,T154,T154,Derek Ernst,6,7.7
164,T154,T154,Martin Flores,10,7.7
165,T154,T154,Tom Gillis,8,7.7
166,T154,T154,Fabián Gómez,5,7.7
167,T154,T154,Luke Guthrie,6,7.7
168,T154,T154,Hunter Haas,5,7.7
169,T154,T154,Russell Henley,9,7.7
170,T154,T154,Dustin Johnson,8,7.7
171,T154,T154,Jerry Kelly,11,7.7
172,T154,T154,Jason Kokrak,9,7.7
173,T154,T154,Paul Lawrie,3,7.7
174,T154,T154,Marc Leishman,9,7.7
175,T154,T154,Jeff Maggert,7,7.7
176,T154,T154,Steve Marino,5,7.7
177,T154,T154,Francesco Molinari,4,7.7
178,T154,T154,Rod Pampling,5,7.7
179,T154,T154,Cameron Percy,9,7.7
180,T154,T154,John Peterson,3,7.7
181,T154,T154,Carl Pettersson,9,7.7
182,T154,T154,Tag Ridings,5,7.7
183,T154,T154,Alexandre Rocha,1,7.7
184,T154,T154,Kyle Stanley,6,7.7
185,T154,T154,Henrik Stenson,9,7.7
186,T154,T154,Nicholas Thompson,10,7.7
187,T154,T154,Jimmy Walker,9,7.7
188,T154,T154,Lee Williams,5,7.7
189,T190,T190,Arjun Atwal,4,7.6
190,T190,T190,Jonathan Byrd,3,7.6
191,T190,T190,Fred Couples,2,7.6
192,T190,T190,Graham DeLaet,12,7.6
193,T190,T190,Jason Dufner,10,7.6
194,T190,T190,Robert Garrigus,4,7.6
195,T190,T190,Padraig Harrington,6,7.6
196,T190,T190,Scott Harrington,1,7.6
197,T190,T190,J.J. Henry,7,7.6
198,T190,T190,John Huh,8,7.6
