,Last_5_Events_-_Short_Game_RANK THIS WEEK,Last_5_Events_-_Short_Game_RANK LAST WEEK,Last_5_Events_-_Short_Game_PLAYER NAME,Last_5_Events_-_Short_Game_EVENTS,Last_5_Events_-_Short_Game_RATING
0,1,1,Brian Harman,1,10.0
1,2,2,Brian Stuard,1,9.3
2,3,3,Tom Gillis,2,8.7
3,4,4,Steven Bowditch,2,8.6
4,T5,T5,Peter Lonard,1,8.5
5,T5,T5,Seung-Yul Noh,1,8.5
6,T7,T7,Brad Fritsch,1,8.4
7,T7,T7,Hideki Matsuyama,3,8.4
8,T7,T7,Sam Saunders,1,8.4
9,T7,T7,Duffy Waldorf,1,8.4
10,11,11,Paul Casey,1,8.3
11,T12,T12,Peter Hanson,1,8.1
12,T12,T12,Shawn Stefani,2,8.1
13,T14,T14,Stewart Cink,1,8.0
14,T14,T14,Gonzalo Fernandez-Castaño,1,8.0
15,T14,T14,Lucas Glover,1,8.0
16,T17,T17,Zack Fischer,1,7.9
17,T17,T17,Ross Fisher,1,7.9
18,T17,T17,Pat Perez,1,7.9
19,T20,T20,Russ Cochran,1,7.8
20,T20,T20,Michael Letzig,2,7.8
21,T20,T20,Ian Poulter,3,7.8
22,T23,T23,Kyle Reifers,2,7.7
23,T23,T23,Scott Verplank,1,7.7
24,T25,T25,Chris Riley,2,7.6
25,T25,T25,Brett Rumford,1,7.6
26,T25,T25,Paul Stankowski,1,7.6
27,T25,T25,Lee Williams,2,7.6
28,T25,T25,Casey Wittenberg,1,7.6
29,T30,T30,Robert Allenby,1,7.5
30,T30,T30,Trevor Immelman,2,7.5
31,T30,T30,Miguel Angel Jiménez,1,7.5
32,T30,T30,Brett Quigley,1,7.5
33,T34,T34,Shane Bertsch,1,7.4
34,T34,T34,Matt Every,4,7.4
35,T34,T34,Sergio Garcia,5,7.4
36,T34,T34,Paul Haley II,1,7.4
37,T34,T34,David Lynn,2,7.4
38,T34,T34,Kevin Na,1,7.4
39,T40,T40,Patrick Cantlay,1,7.3
40,T40,T40,Marco Dawson,2,7.3
41,T40,T40,Mathew Goggin,1,7.3
42,T40,T40,Scott Langley,3,7.3
43,T40,T40,Roger Sloan,1,7.3
44,T40,T40,Guan Tian Liang,1,7.3
45,T46,T46,Hunter Haas,3,7.2
46,T46,T46,George McNeill,4,7.2
47,T46,T46,Tiger Woods,3,7.2
48,T49,T49,Justin Leonard,3,7.1
49,T49,T49,Eric Meierdierks,1,7.1
50,T49,T49,Jonathan Randolph,1,7.1
51,T49,T49,Patrick Rodgers,1,7.1
52,T49,T49,Y.E. Yang,2,7.1
53,T54,T54,Stuart Appleby,3,7.0
54,T54,T54,Thomas Bjørn,1,7.0
55,T54,T54,Jonathan Byrd,1,7.0
56,T54,T54,Kevin Chappell,3,7.0
57,T54,T54,Glen Day,2,7.0
58,T54,T54,John Huh,4,7.0
59,T54,T54,Neal Lancaster,1,7.0
60,T54,T54,Paul Lawrie,1,7.0
61,T54,T54,Steve Marino,2,7.0
62,T54,T54,Troy Matteson,2,7.0
63,T54,T54,Jordan Spieth,5,7.0
64,T54,T54,Andre Stolz,1,7.0
65,T66,T66,Ryan Blaum,1,6.9
66,T66,T66,Luke Donald,4,6.9
67,T66,T66,Fabián Gómez,2,6.9
68,T66,T66,Joe Ogilvie,2,6.9
69,T66,T66,Vaughn Taylor,2,6.9
70,T66,T66,Peter Tomasulo,3,6.9
71,T66,T66,Jimmy Walker,2,6.9
72,T73,T73,Joe Affrunti,1,6.8
73,T73,T73,Jonas Blixt,3,6.8
74,T73,T73,Keegan Bradley,3,6.8
75,T73,T73,Bart Bryant,1,6.8
76,T73,T73,Greg Chalmers,3,6.8
77,T73,T73,George Coetzee,2,6.8
78,T73,T73,Steve Flesch,2,6.8
79,T73,T73,J.B. Holmes,1,6.8
80,T73,T73,Zach Johnson,3,6.8
81,T73,T73,Matt Kuchar,4,6.8
82,T73,T73,Danny Lee,1,6.8
83,T73,T73,Luke List,1,6.8
84,T73,T73,Hunter Mahan,4,6.8
85,T73,T73,Bryce Molder,4,6.8
86,T73,T73,Sean O'Hair,1,6.8
87,T73,T73,John Senden,2,6.8
88,T73,T73,Mark Wilson,1,6.8
89,T90,T90,Cameron Beckman,2,6.7
90,T90,T90,Robert Gamez,1,6.7
91,T90,T90,Geoff Ogilvy,2,6.7
92,T90,T90,Brendan Steele,3,6.7
93,T90,T90,Darron Stiles,2,6.7
94,T90,T90,Camilo Villegas,4,6.7
95,T90,T90,Bubba Watson,4,6.7
96,T97,T97,Blake Adams,2,6.6
97,T97,T97,Franklin Corpening,1,6.6
98,T97,T97,Dustin Johnson,2,6.6
99,T97,T97,Hank Kuehne,3,6.6
100,T97,T97,John Mallinger,2,6.6
101,T97,T97,Greg Owen,3,6.6
102,T103,T103,Roberto Castro,4,6.5
103,T103,T103,Nicolas Colsaerts,2,6.5
104,T103,T103,Erik Compton,2,6.5
105,T103,T103,Jason Day,3,6.5
106,T103,T103,Jamie Donaldson,1,6.5
107,T103,T103,Harris English,2,6.5
108,T103,T103,Martin Flores,3,6.5
109,T103,T103,D.H. Lee,1,6.5
110,T103,T103,Billy Mayfair,1,6.5
111,T103,T103,Francesco Molinari,1,6.5
112,T103,T103,Rod Pampling,1,6.5
113,T103,T103,Charl Schwartzel,4,6.5
114,T103,T103,"Wes Short, Jr.",1,6.5
115,T103,T103,Steve Stricker,4,6.5
116,T103,T103,Hideto Tanihara,1,6.5
117,T103,T103,Tom Watson,1,6.5
118,T103,T103,Mike Weir,2,6.5
119,T120,T120,Thomas Aiken,1,6.4
120,T120,T120,Todd Baek,1,6.4
121,T120,T120,Scott Brown,2,6.4
122,T120,T120,Retief Goosen,3,6.4
123,T120,T120,Matt Jones,2,6.4
124,T120,T120,Russell Knox,2,6.4
125,T120,T120,Heath Slocum,3,6.4
126,T120,T120,Kevin Sutherland,3,6.4
127,T120,T120,Brendon Todd,3,6.4
128,T129,T129,Jason Bohn,3,6.3
129,T129,T129,Tim Clark,1,6.3
130,T129,T129,Brendon de Jonge,5,6.3
131,T129,T129,Marcus Fraser,1,6.3
132,T129,T129,Troy Kelly,1,6.3
133,T129,T129,William McGirt,3,6.3
134,T129,T129,John Peterson,2,6.3
135,T129,T129,Scott Piercy,4,6.3
136,T129,T129,Alistair Presnell,2,6.3
137,T129,T129,Andres Romero,2,6.3
138,T129,T129,Marc Turnesa,1,6.3
139,T140,T140,Kiradech Aphibarnrat,1,6.2
140,T140,T140,James Driscoll,2,6.2
141,T140,T140,Bob Estes,3,6.2
142,T140,T140,Jeff Gove,1,6.2
143,T140,T140,Bill Haas,3,6.2
144,T140,T140,Padraig Harrington,1,6.2
145,T140,T140,Billy Horschel,2,6.2
146,T140,T140,Charles Howell III,4,6.2
147,T140,T140,Jerry Kelly,2,6.2
148,T140,T140,David Lingmerth,1,6.2
149,T140,T140,David Mathis,4,6.2
150,T140,T140,Ryan Palmer,3,6.2
151,T140,T140,Carl Pettersson,2,6.2
152,T140,T140,Tag Ridings,1,6.2
153,T140,T140,Kevin Streelman,4,6.2
