,Last_5_Events_-_Accuracy_RANK THIS WEEK,Last_5_Events_-_Accuracy_RANK LAST WEEK,Last_5_Events_-_Accuracy_PLAYER NAME,Last_5_Events_-_Accuracy_EVENTS,Last_5_Events_-_Accuracy_RATING
0,1,1,Andres Gonzales,1,8.7
1,T2,T2,Louis Oosthuizen,1,8.6
2,T2,T2,Mark Wilson,1,8.6
3,T4,T4,Woody Austin,1,8.5
4,T4,T4,Blayne Barber,1,8.5
5,T4,T4,Jason Bohn,3,8.5
6,T4,T4,David Branshaw,1,8.5
7,T8,T8,Billy Andrade,1,8.4
8,T8,T8,Heath Slocum,3,8.4
9,T10,T10,Ben Curtis,1,8.3
10,T10,T10,Ross Fisher,2,8.3
11,T10,T10,Russell Knox,2,8.3
12,T10,T10,Kyle Stanley,2,8.3
13,T10,T10,Hideto Tanihara,1,8.3
14,T15,T15,Michael Bradley,1,8.2
15,T15,T15,Richard Sterne,1,8.2
16,T17,T17,Tim Clark,1,8.1
17,T17,T17,Robert Garrigus,1,8.1
18,T17,T17,Kent Jones,1,8.1
19,T20,T20,Brian Davis,2,8.0
20,T20,T20,Glen Day,2,8.0
21,T20,T20,Justin Rose,4,8.0
22,T23,T23,Joe Durant,2,7.9
23,T23,T23,Jordan Spieth,5,7.9
24,T23,T23,Danny Willett,1,7.9
25,T26,T26,Cameron Beckman,2,7.8
26,T26,T26,Jim Furyk,4,7.8
27,T26,T26,John Kimbell,1,7.8
28,T26,T26,Nick O'Hern,4,7.8
29,T26,T26,Kenny Perry,2,7.8
30,T26,T26,Chris Riley,2,7.8
31,T26,T26,Vaughn Taylor,2,7.8
32,T26,T26,David Toms,1,7.8
33,T34,T34,Justin Hicks,2,7.7
34,T34,T34,Miguel Angel Jiménez,1,7.7
35,T34,T34,Zach Johnson,4,7.7
36,T34,T34,Ben Kohles,1,7.7
37,T34,T34,Peter Lonard,1,7.7
38,T34,T34,Ryan Palmer,3,7.7
39,T34,T34,Jin Park,1,7.7
40,T34,T34,"Wes Short, Jr.",1,7.7
41,T34,T34,Darron Stiles,2,7.7
42,T34,T34,Nicholas Thompson,5,7.7
43,T34,T34,Brendon Todd,3,7.7
44,T34,T34,Tom Watson,1,7.7
45,T46,T46,Charlie Beljan,1,7.6
46,T46,T46,K.J. Choi,3,7.6
47,T46,T46,Brendon de Jonge,5,7.6
48,T46,T46,John Huh,4,7.6
49,T46,T46,George McNeill,4,7.6
50,T46,T46,Chez Reavie,3,7.6
51,T46,T46,Sam Saunders,1,7.6
52,T53,T53,Peter Hanson,1,7.5
53,T53,T53,Matt Jones,3,7.5
54,T53,T53,Michael Kim,1,7.5
55,T53,T53,Hideki Matsuyama,3,7.5
56,T53,T53,Adam Scott,4,7.5
57,T53,T53,Robert Streb,2,7.5
58,T59,T59,Thomas Aiken,1,7.4
59,T59,T59,Patrick Cantlay,1,7.4
60,T59,T59,Gary Christian,1,7.4
61,T59,T59,Will Claxton,3,7.4
62,T59,T59,Ian Poulter,3,7.4
63,T59,T59,Rory Sabbatini,4,7.4
64,T59,T59,Kevin Stadler,3,7.4
65,T59,T59,Nick Watney,4,7.4
66,T67,T67,Ricky Barnes,1,7.3
67,T67,T67,Marco Dawson,2,7.3
68,T67,T67,Jeff Gove,1,7.3
69,T67,T67,Dustin Johnson,3,7.3
70,T67,T67,Hunter Mahan,4,7.3
71,T67,T67,Alex Noren,1,7.3
72,T67,T67,Paul Stankowski,1,7.3
73,T67,T67,Kevin Streelman,4,7.3
74,T67,T67,Peter Tomasulo,3,7.3
75,T67,T67,Bo Van Pelt,2,7.3
76,T77,T77,Arjun Atwal,2,7.2
77,T77,T77,Sangmoon Bae,2,7.2
78,T77,T77,Sergio Garcia,5,7.2
79,T77,T77,James Hahn,1,7.2
80,T77,T77,Brandt Jobe,3,7.2
81,T77,T77,Martin Kaymer,4,7.2
82,T77,T77,Steve LeBrun,4,7.2
83,T77,T77,Michael Letzig,2,7.2
84,T77,T77,David Lingmerth,1,7.2
85,T77,T77,Billy Mayfair,1,7.2
86,T77,T77,Greg Owen,4,7.2
87,T77,T77,Tag Ridings,1,7.2
88,T77,T77,Marcel Siem,2,7.2
89,T77,T77,Joey Snyder III,1,7.2
90,T77,T77,Henrik Stenson,4,7.2
91,T77,T77,Andre Stolz,1,7.2
92,T77,T77,Kevin Sutherland,3,7.2
93,T77,T77,Marc Turnesa,1,7.2
94,T77,T77,Jeremiah Wooding,1,7.2
95,T96,T96,Roberto Castro,4,7.1
96,T96,T96,Robert Gamez,1,7.1
97,T96,T96,Jim Herman,3,7.1
98,T96,T96,Steve Marino,2,7.1
99,T96,T96,Patrick Rodgers,1,7.1
100,T96,T96,Vijay Singh,1,7.1
101,T96,T96,Steve Stricker,4,7.1
102,T96,T96,Scott Verplank,1,7.1
103,T96,T96,Jimmy Walker,2,7.1
104,T96,T96,Gary Woodland,4,7.1
105,T106,T106,Mark Anderson,1,7.0
106,T106,T106,Todd Baek,1,7.0
107,T106,T106,Shane Bertsch,1,7.0
108,T106,T106,Steven Bowditch,3,7.0
109,T106,T106,Jason Dufner,4,7.0
110,T106,T106,Rickie Fowler,3,7.0
111,T106,T106,Ryo Ishikawa,1,7.0
112,T106,T106,Davis Love III,2,7.0
113,T106,T106,Bill Lunde,2,7.0
114,T106,T106,Jeff Maggert,2,7.0
115,T106,T106,David Mathis,4,7.0
116,T106,T106,Bryce Molder,4,7.0
117,T106,T106,John Peterson,2,7.0
118,T106,T106,Tim Petrovic,3,7.0
119,T106,T106,Nate Smith,1,7.0
120,T106,T106,Brian Stuard,1,7.0
121,T106,T106,Dean Wilson,1,7.0
122,T123,T123,Jonathan Byrd,1,6.9
123,T123,T123,Chad Campbell,3,6.9
124,T123,T123,Russ Cochran,1,6.9
125,T123,T123,Stephen Gallacher,2,6.9
126,T123,T123,Lucas Glover,1,6.9
127,T123,T123,Brian Harman,1,6.9
128,T123,T123,David Hearn,4,6.9
129,T123,T123,Jerry Kelly,4,6.9
130,T123,T123,Skip Kendall,1,6.9
131,T123,T123,Luke List,1,6.9
132,T123,T123,Ryan Moore,4,6.9
133,T123,T123,"Ted Potter, Jr.",1,6.9
134,T123,T123,Webb Simpson,5,6.9
135,T123,T123,Roger Sloan,1,6.9
136,T123,T123,Steve Wheatcroft,1,6.9
137,T123,T123,Y.E. Yang,2,6.9
138,T139,T139,Franklin Corpening,1,6.8
139,T139,T139,Jason Day,4,6.8
140,T139,T139,Graham DeLaet,4,6.8
141,T139,T139,Ernie Els,3,6.8
142,T139,T139,Bob Estes,4,6.8
143,T139,T139,Retief Goosen,3,6.8
144,T139,T139,Branden Grace,1,6.8
145,T139,T139,Tim Herron,2,6.8
146,T139,T139,Francesco Molinari,1,6.8
147,T139,T139,Rod Perry,1,6.8
148,T139,T139,D.A. Points,3,6.8
149,T139,T139,Brandt Snedeker,3,6.8
150,T139,T139,Camilo Villegas,4,6.8
151,T139,T139,Bubba Watson,4,6.8
152,T139,T139,Lee Westwood,4,6.8
153,T154,T154,Thomas Bjørn,1,6.7
154,T154,T154,Keegan Bradley,4,6.7
155,T154,T154,Bart Bryant,1,6.7
156,T154,T154,Greg Chalmers,3,6.7
157,T154,T154,Kevin Chappell,4,6.7
158,T154,T154,George Coetzee,2,6.7
159,T154,T154,Fred Couples,2,6.7
160,T154,T154,Hunter Haas,3,6.7
161,T154,T154,Mike Hendry,1,6.7
162,T154,T154,Robert Karlsson,1,6.7
163,T154,T154,Joost Luiten,1,6.7
164,T154,T154,John Merrick,4,6.7
165,T154,T154,Phil Mickelson,4,6.7
166,T154,T154,Dicky Pride,2,6.7
167,T154,T154,Scott Stallings,2,6.7
168,T154,T154,Chris Stroud,4,6.7
169,T154,T154,Josh Teater,2,6.7
170,T154,T154,Guan Tian Liang,1,6.7
171,T154,T154,Tiger Woods,4,6.7
172,T173,T173,Joe Affrunti,2,6.6
173,T173,T173,Robert Allenby,1,6.6
174,T173,T173,Luke Donald,4,6.6
175,T173,T173,Steve Flesch,2,6.6
176,T173,T173,David Frost,1,6.6
177,T173,T173,Bill Haas,4,6.6
178,T173,T173,J.J. Henry,2,6.6
179,T173,T173,Trevor Immelman,2,6.6
180,T173,T173,Chris Kirk,3,6.6
181,T173,T173,Shane Lowry,1,6.6
182,T173,T173,John Mallinger,2,6.6
183,T173,T173,Graeme McDowell,3,6.6
184,T173,T173,Andrew Svoboda,3,6.6
185,T173,T173,Boo Weekley,5,6.6
186,T173,T173,Lee Williams,2,6.6
187,T188,T188,Ryan Blaum,1,6.5
188,T188,T188,Jamie Donaldson,1,6.5
189,T188,T188,Derek Ernst,1,6.5
190,T188,T188,Scott Gardiner,3,6.5
191,T188,T188,Brian Gay,4,6.5
192,T188,T188,Martin Laird,2,6.5
193,T188,T188,Ken Looper,2,6.5
194,T188,T188,Andres Romero,2,6.5
195,T188,T188,Charl Schwartzel,4,6.5
196,T188,T188,Duffy Waldorf,1,6.5
197,T198,T198,James Driscoll,2,6.4
198,T198,T198,Tom Gillis,3,6.4
199,T198,T198,Russell Henley,3,6.4
200,T198,T198,Colt Knost,2,6.4
201,T198,T198,Matt Kuchar,4,6.4
202,T198,T198,Paul Lawrie,1,6.4
203,T198,T198,Danny Lee,1,6.4
204,T198,T198,Frank Lickliter II,1,6.4
205,T198,T198,William McGirt,3,6.4
206,T198,T198,Joe Ogilvie,2,6.4
207,T198,T198,Brendan Steele,3,6.4
208,T209,T209,Matt Bettencourt,1,6.3
209,T209,T209,Scott Harrington,1,6.3
210,T209,T209,Charles Howell III,4,6.3
211,T209,T209,Andrew Johnson,1,6.3
212,T209,T209,Troy Kelly,1,6.3
213,T209,T209,Neal Lancaster,1,6.3
214,T209,T209,D.H. Lee,1,6.3
215,T209,T209,Richard Lee,2,6.3
216,T209,T209,Henrik Norlander,2,6.3
217,T209,T209,Pat Perez,1,6.3
218,T209,T209,Carl Pettersson,2,6.3
219,T209,T209,Charlie Wi,1,6.3
220,T209,T209,Bernd Wiesberger,1,6.3
221,T209,T209,Chris Williams,1,6.3
222,T209,T209,Chris Wood,2,6.3
223,T224,T224,Blake Adams,2,6.2
224,T224,T224,Kiradech Aphibarnrat,1,6.2
225,T224,T224,Scott Brown,2,6.2
226,T224,T224,Paul Casey,1,6.2
227,T224,T224,Stewart Cink,2,6.2
228,T224,T224,Nicolas Colsaerts,2,6.2
229,T224,T224,Harris English,3,6.2
230,T224,T224,Matt Every,4,6.2
231,T224,T224,Freddie Jacobson,1,6.2
232,T224,T224,Scott Jamieson,1,6.2
233,T224,T224,David Lynn,2,6.2
234,T224,T224,Rory McIlroy,4,6.2
235,T224,T224,Eric Meierdierks,1,6.2
236,T224,T224,Jeff Overton,3,6.2
237,T224,T224,Brett Quigley,1,6.2
238,T224,T224,Justin Thomas,2,6.2
239,T224,T224,D.J. Trahan,1,6.2
240,T224,T224,Casey Wittenberg,1,6.2
241,T242,T242,Stuart Appleby,4,6.1
242,T242,T242,Chris DiMarco,2,6.1
243,T242,T242,Gonzalo Fernandez-Castaño,1,6.1
244,T242,T242,Martin Flores,3,6.1
245,T242,T242,Mathew Goggin,1,6.1
246,T242,T242,Hank Kuehne,3,6.1
247,T242,T242,Scott Langley,3,6.1
248,T242,T242,Matteo Manassero,2,6.1
249,T242,T242,Kyle Reifers,2,6.1
250,T242,T242,John Senden,2,6.1
251,T242,T242,Michael Thompson,3,6.1
252,T253,T253,Tommy Gainey,3,6.0
253,T253,T253,Charley Hoffman,4,6.0
254,T253,T253,Morgan Hoffmann,4,6.0
255,T253,T253,Billy Horschel,3,6.0
256,T253,T253,Jason Kokrak,3,6.0
257,T253,T253,Troy Matteson,2,6.0
258,T253,T253,Thorbjørn Olesen,1,6.0
259,T253,T253,Patrick Reed,4,6.0
260,T253,T253,Daniel Summerhays,3,6.0
261,T262,T262,Jonas Blixt,4,5.9
262,T262,T262,Mikko Ilonen,1,5.9
263,T262,T262,Justin Leonard,3,5.9
264,T262,T262,Rod Pampling,1,5.9
265,T262,T262,Cameron Percy,3,5.9
266,T262,T262,Alistair Presnell,2,5.9
267,T262,T262,Jonathan Randolph,1,5.9
268,T262,T262,Alexandre Rocha,1,5.9
269,T262,T262,Jaco Van Zyl,1,5.9
270,T271,T271,Rafa Cabrera Bello,1,5.8
271,T271,T271,Doug LaBelle II,2,5.8
272,T271,T271,Seung-Yul Noh,1,5.8
273,T271,T271,Scott Piercy,4,5.8
274,T275,T275,Ángel Cabrera,3,5.7
275,T275,T275,Erik Compton,2,5.7
276,T275,T275,Ken Duke,2,5.7
277,T275,T275,Brad Fritsch,1,5.7
278,T275,T275,J.B. Holmes,1,5.7
