,Last_15_Events_-_Power_RANK THIS WEEK,Last_15_Events_-_Power_RANK LAST WEEK,Last_15_Events_-_Power_PLAYER NAME,Last_15_Events_-_Power_EVENTS,Last_15_Events_-_Power_RATING
174,T174,T174,Bill Lunde,5,5.7
175,T174,T174,Kevin Streelman,9,5.7
176,T174,T174,Daniel Summerhays,9,5.7
177,T174,T174,Hideto Tanihara,1,5.7
178,T179,T179,Stuart Appleby,12,5.6
179,T179,T179,Tom Gillis,8,5.6
180,T179,T179,George McNeill,8,5.6
181,T179,T179,Steve Stricker,10,5.6
182,T183,T183,Joe Affrunti,2,5.5
183,T183,T183,Chad Campbell,9,5.5
184,T183,T183,Steve Flesch,2,5.5
185,T183,T183,Luke Guthrie,6,5.5
186,T183,T183,Kevin Kisner,1,5.5
187,T188,T188,Thomas Bjørn,1,5.4
188,T188,T188,Michael Bradley,2,5.4
189,T188,T188,Roberto Castro,11,5.4
190,T188,T188,Bud Cauley,5,5.4
191,T188,T188,John Merrick,10,5.4
192,T188,T188,"Wes Short, Jr.",3,5.4
193,T194,T194,Ricky Barnes,6,5.3
194,T194,T194,Shane Bertsch,1,5.3
195,T194,T194,Brendon de Jonge,12,5.3
196,T194,T194,John Kimbell,1,5.3
197,T194,T194,Jesper Parnevik,2,5.3
198,T199,T199,Paul Haley II,3,5.2
199,T199,T199,Robert Karlsson,5,5.2
200,T201,T201,Chez Reavie,10,5.1
201,T201,T201,Cameron Tringale,9,5.1
202,203,203,Peter Lonard,1,5.0
203,T204,T204,Tim Petrovic,5,4.9
204,T204,T204,Brandt Snedeker,8,4.9
205,T204,T204,Brendon Todd,8,4.9
206,T207,T207,Blake Adams,2,4.8
207,T207,T207,Hunter Haas,5,4.8
208,T207,T207,John Huh,8,4.8
209,T207,T207,Trevor Immelman,6,4.8
210,T207,T207,Russell Knox,7,4.8
211,T207,T207,Billy Mayfair,2,4.8
212,T207,T207,William McGirt,8,4.8
213,T207,T207,Johnson Wagner,2,4.8
214,T207,T207,Y.E. Yang,4,4.8
215,T216,T216,Robert Allenby,4,4.7
216,T216,T216,Mark Anderson,1,4.7
217,T216,T216,Arjun Atwal,4,4.7
218,T216,T216,Gary Christian,3,4.7
219,T216,T216,Zach Johnson,12,4.7
220,T216,T216,Kelly Kraft,2,4.7
221,T216,T216,Marc Turnesa,1,4.7
222,T223,T223,Cameron Beckman,4,4.6
223,T223,T223,Russ Cochran,1,4.6
224,T223,T223,Ben Crane,6,4.6
225,T223,T223,Rod Pampling,5,4.6
226,T227,T227,Marco Dawson,2,4.5
227,T227,T227,Bob Estes,12,4.5
228,T227,T227,Ben Kohles,4,4.5
229,T227,T227,Ryan Moore,8,4.5
230,T227,T227,Kevin Na,6,4.5
231,T227,T227,Michael Thompson,6,4.5
232,T233,T233,Justin Bolli,2,4.4
233,T233,T233,Satoshi Kodaira,1,4.4
234,T233,T233,Michael Letzig,4,4.4
235,T233,T233,David Mathis,7,4.4
236,T233,T233,D.A. Points,8,4.4
237,238,238,David Lynn,7,4.3
238,T239,T239,Zack Fischer,1,4.2
239,T239,T239,Mike Hendry,1,4.2
240,T239,T239,Brett Rumford,1,4.2
241,T239,T239,Brian Stuard,4,4.2
242,T239,T239,Mark Wilson,7,4.2
243,T244,T244,Woody Austin,1,4.1
244,T244,T244,David Hearn,11,4.1
245,T244,T244,Justin Hicks,7,4.1
246,T244,T244,Lee Janzen,3,4.1
247,T244,T244,D.H. Lee,7,4.1
248,T244,T244,Graeme McDowell,7,4.1
249,T250,T250,Brian Davis,10,4.0
250,T250,T250,Scott Langley,5,4.0
251,T250,T250,Casey Wittenberg,4,4.0
252,T253,T253,Ben Curtis,5,3.9
253,T253,T253,Nathan Green,6,3.9
254,T253,T253,Richard Lee,11,3.9
255,T253,T253,Francesco Molinari,4,3.9
256,T253,T253,Alex Noren,1,3.9
257,258,258,Chris Stroud,11,3.8
258,T259,T259,David Branshaw,1,3.7
259,T259,T259,K.J. Choi,9,3.7
260,T259,T259,Luke Donald,10,3.7
261,T259,T259,Joe Durant,2,3.7
262,T259,T259,Jeff Maggert,7,3.7
263,T264,T264,John Mallinger,8,3.6
264,T264,T264,Daniel Popovic,1,3.6
265,T264,T264,"Ted Potter, Jr.",6,3.6
266,T267,T267,Billy Andrade,1,3.5
267,T267,T267,Chris Riley,2,3.5
268,T267,T267,Charlie Wi,6,3.5
269,T270,T270,Stephen Ames,4,3.4
270,T270,T270,Miguel Angel Jiménez,1,3.4
271,T270,T270,Richie Ramsay,1,3.4
272,T270,T270,Heath Slocum,6,3.4
273,T270,T270,Dean Wilson,1,3.4
274,T275,T275,Todd Baek,1,3.3
275,T275,T275,Doug LaBelle II,6,3.3
276,T277,T277,Greg Chalmers,7,3.2
277,T277,T277,Glen Day,2,3.2
278,T279,T279,Tim Clark,5,3.1
279,T279,T279,Ken Duke,7,3.1
280,T281,T281,Frank Lickliter II,1,3.0
281,T281,T281,David Toms,5,3.0
282,T281,T281,Jaco Van Zyl,1,3.0
283,T281,T281,Lee Williams,5,3.0
284,T285,T285,Chris DiMarco,5,2.9
285,T285,T285,Jim Furyk,10,2.9
286,T285,T285,Robert Gamez,1,2.9
287,T285,T285,Justin Leonard,10,2.9
288,T285,T285,Darron Stiles,3,2.9
289,T285,T285,Thaworn Wiratchant,1,2.9
290,T291,T291,Jason Bohn,9,2.8
291,T291,T291,Scott Verplank,4,2.8
292,T291,T291,Aaron Watkins,2,2.8
293,T294,T294,Brian Gay,9,2.7
294,T294,T294,Ryuji Imada,2,2.7
295,T294,T294,Jerry Kelly,11,2.7
296,T294,T294,Bryce Molder,9,2.7
297,T294,T294,Nick O'Hern,6,2.7
298,T299,T299,Dicky Pride,6,2.6
299,T299,T299,Mike Weir,4,2.6
300,301,301,Rod Perry,1,2.5
301,T302,T302,Bart Bryant,1,2.4
302,T302,T302,Jeff Klauk,3,2.4
303,304,304,Jin Park,4,2.3
304,305,305,Kent Jones,1,2.2
305,T306,T306,David Frost,1,2.1
306,T306,T306,Colt Knost,4,2.1
307,T308,T308,Matteo Manassero,4,2.0
308,T308,T308,Brett Quigley,1,2.0
309,T308,T308,Tom Watson,1,2.0
310,311,311,Michael Kim,1,1.9
311,312,312,Toru Taniguchi,1,1.8
312,T313,T313,Marcus Fraser,1,1.6
313,T313,T313,Guan Tian Liang,1,1.6
314,315,315,Skip Kendall,1,1.5
315,316,316,Nate Smith,1,1.4
