,Power_Rating_RANK THIS WEEK,Power_Rating_RANK LAST WEEK,Power_Rating_PLAYER NAME,Power_Rating_EVENTS,Power_Rating_RATING
116,T113,T113,Chris Kirk,19,6.7
117,T113,T113,David Lingmerth,10,6.7
118,T113,T113,Vijay Singh,9,6.7
119,T113,T113,D.J. Trahan,6,6.7
120,T121,T121,Matt Bettencourt,3,6.6
121,T121,T121,Ryan Blaum,1,6.6
122,T121,T121,Stephen Gallacher,2,6.6
123,T121,T121,Scott Gardiner,7,6.6
124,T121,T121,Freddie Jacobson,10,6.6
125,T121,T121,Phil Mickelson,14,6.6
126,T121,T121,Vaughn Taylor,7,6.6
127,T128,T128,Gonzalo Fernandez-Castaño,4,6.5
128,T128,T128,Paul Lawrie,2,6.5
129,T128,T128,Brendan Steele,16,6.5
130,T128,T128,Steve Wheatcroft,1,6.5
131,T132,T132,Jonathan Byrd,3,6.4
132,T132,T132,James Driscoll,12,6.4
133,T132,T132,Andrew Johnson,1,6.4
134,T132,T132,Neal Lancaster,2,6.4
135,T132,T132,Joey Snyder III,2,6.4
136,T132,T132,Camilo Villegas,14,6.4
137,T138,T138,Sangmoon Bae,15,6.3
138,T138,T138,Blayne Barber,1,6.3
139,T138,T138,Rickie Fowler,13,6.3
140,T138,T138,Bobby Gates,3,6.3
141,T138,T138,Fabián Gómez,8,6.3
142,T138,T138,Brandt Jobe,11,6.3
143,T138,T138,Joe Ogilvie,4,6.3
144,T138,T138,Pat Perez,13,6.3
145,T138,T138,John Senden,12,6.3
146,T138,T138,Paul Stankowski,1,6.3
147,T148,T148,Padraig Harrington,7,6.2
148,T148,T148,Geoff Ogilvy,7,6.2
149,T148,T148,Ian Poulter,9,6.2
150,T148,T148,Alexandre Rocha,1,6.2
151,T148,T148,Kevin Streelman,16,6.2
152,T148,T148,Kevin Sutherland,4,6.2
153,T148,T148,Duffy Waldorf,1,6.2
154,T155,T155,Jeff Gove,2,6.1
155,T155,T155,Tim Herron,7,6.1
156,T155,T155,Andrew Svoboda,5,6.1
157,T158,T158,Bud Cauley,8,6.0
158,T158,T158,Bo Van Pelt,11,6.0
159,T160,T160,Jonas Blixt,12,5.9
160,T160,T160,Brendon de Jonge,23,5.9
161,T160,T160,Andres Gonzales,3,5.9
162,T160,T160,Luke Guthrie,12,5.9
163,T160,T160,Matt Kuchar,18,5.9
164,T160,T160,Alistair Presnell,6,5.9
165,T160,T160,Jonathan Randolph,1,5.9
166,T167,T167,Will Claxton,7,5.8
167,T167,T167,Hideki Matsuyama,3,5.8
168,T169,T169,Jamie Donaldson,3,5.7
169,T169,T169,Robert Karlsson,6,5.7
170,T169,T169,George McNeill,13,5.7
171,T169,T169,Hideto Tanihara,1,5.7
172,T173,T173,Chad Campbell,13,5.6
173,T173,T173,J.J. Henry,15,5.6
174,T173,T173,Steve Stricker,9,5.6
175,T173,T173,Daniel Summerhays,15,5.6
176,T177,T177,Joe Affrunti,2,5.5
177,T177,T177,Ricky Barnes,9,5.5
178,T177,T177,Steve Flesch,2,5.5
179,T177,T177,Kevin Kisner,1,5.5
180,T181,T181,Roberto Castro,17,5.4
181,T181,T181,"Wes Short, Jr.",3,5.4
182,T181,T181,Brandt Snedeker,13,5.4
183,T181,T181,Cameron Tringale,16,5.4
184,T185,T185,Stuart Appleby,18,5.3
185,T185,T185,Shane Bertsch,1,5.3
186,T185,T185,Retief Goosen,5,5.3
187,T185,T185,John Kimbell,1,5.3
188,T185,T185,Russell Knox,5,5.3
189,T185,T185,Jesper Parnevik,2,5.3
190,T185,T185,Y.E. Yang,7,5.3
191,T192,T192,Paul Haley II,3,5.2
192,T192,T192,John Merrick,15,5.2
193,T192,T192,Ryan Moore,12,5.2
194,T192,T192,Brendon Todd,6,5.2
195,196,196,Bill Lunde,3,5.1
196,197,197,Peter Lonard,1,5.0
197,T198,T198,Arjun Atwal,2,4.9
198,T198,T198,Tom Gillis,11,4.9
199,T198,T198,William McGirt,13,4.9
200,T198,T198,Tim Petrovic,5,4.9
201,T198,T198,Kyle Reifers,2,4.9
202,T203,T203,John Huh,14,4.8
203,T203,T203,Billy Mayfair,2,4.8
204,T205,T205,Mark Anderson,1,4.7
205,T205,T205,Michael Bradley,4,4.7
206,T205,T205,Kelly Kraft,2,4.7
207,T205,T205,Marc Turnesa,1,4.7
208,T209,T209,Robert Allenby,5,4.6
209,T209,T209,Russ Cochran,1,4.6
210,T209,T209,Rod Pampling,5,4.6
211,T212,T212,Ben Crane,8,4.5
212,T212,T212,Trevor Immelman,10,4.5
213,T212,T212,Lee Janzen,2,4.5
214,T215,T215,Satoshi Kodaira,1,4.4
215,T215,T215,Michael Letzig,4,4.4
216,T215,T215,Chez Reavie,14,4.4
217,T215,T215,Michael Thompson,9,4.4
218,T215,T215,Johnson Wagner,6,4.4
219,T220,T220,Bob Estes,15,4.3
220,T220,T220,Justin Hicks,14,4.3
221,T220,T220,Charlie Wi,13,4.3
222,T220,T220,Mark Wilson,8,4.3
223,T224,T224,Zack Fischer,1,4.2
224,T224,T224,David Hearn,14,4.2
225,T224,T224,Mike Hendry,1,4.2
226,T224,T224,Zach Johnson,16,4.2
227,T224,T224,Scott Langley,10,4.2
228,T224,T224,D.A. Points,13,4.2
229,T224,T224,Brett Rumford,1,4.2
230,T231,T231,Woody Austin,1,4.1
231,T231,T231,Cameron Beckman,2,4.1
232,T231,T231,K.J. Choi,14,4.1
233,T231,T231,Gary Christian,2,4.1
234,T231,T231,Ben Curtis,8,4.1
235,T231,T231,Ben Kohles,10,4.1
236,T231,T231,David Lynn,11,4.1
237,T231,T231,Graeme McDowell,7,4.1
238,T231,T231,"Ted Potter, Jr.",10,4.1
239,T240,T240,Hunter Haas,3,4.0
240,T240,T240,David Mathis,10,4.0
241,T240,T240,Francesco Molinari,3,4.0
242,T240,T240,Brian Stuard,11,4.0
243,T240,T240,Casey Wittenberg,8,4.0
244,T245,T245,Stephen Ames,6,3.9
245,T245,T245,Brian Davis,17,3.9
246,T245,T245,Alex Noren,1,3.9
247,248,248,D.H. Lee,10,3.8
248,T249,T249,David Branshaw,1,3.7
249,T249,T249,Marco Dawson,1,3.7
250,T249,T249,Luke Donald,11,3.7
251,T249,T249,Joe Durant,2,3.7
252,T249,T249,Ryuji Imada,1,3.7
253,T249,T249,John Mallinger,6,3.7
254,T255,T255,Justin Bolli,3,3.6
255,T255,T255,Daniel Popovic,1,3.6
256,T255,T255,Chris Stroud,16,3.6
257,T258,T258,Billy Andrade,1,3.5
258,T258,T258,Ken Duke,13,3.5
259,T258,T258,Richard Lee,16,3.5
260,T258,T258,Heath Slocum,4,3.5
261,T262,T262,Greg Chalmers,13,3.4
262,T262,T262,Miguel Angel Jiménez,1,3.4
263,T262,T262,Jeff Maggert,11,3.4
264,T262,T262,Richie Ramsay,1,3.4
265,T262,T262,Dean Wilson,1,3.4
266,T267,T267,Todd Baek,1,3.3
267,T267,T267,Lee Williams,7,3.3
268,T269,T269,Glen Day,2,3.2
269,T269,T269,Doug LaBelle II,12,3.2
270,T271,T271,Tim Clark,8,3.1
271,T271,T271,Jim Furyk,16,3.1
272,T271,T271,Darron Stiles,5,3.1
273,T274,T274,Jason Bohn,12,3.0
274,T274,T274,Justin Leonard,17,3.0
275,T274,T274,Frank Lickliter II,1,3.0
276,T274,T274,Dicky Pride,9,3.0
277,T274,T274,David Toms,6,3.0
278,T274,T274,Jaco Van Zyl,1,3.0
279,T280,T280,Robert Gamez,1,2.9
280,T280,T280,Thaworn Wiratchant,1,2.9
281,T282,T282,Chris DiMarco,4,2.8
282,T282,T282,Nathan Green,4,2.8
283,T282,T282,Bryce Molder,16,2.8
284,T282,T282,Scott Verplank,4,2.8
285,T282,T282,Aaron Watkins,2,2.8
286,T287,T287,Brian Gay,15,2.7
287,T287,T287,Nick O'Hern,6,2.7
288,T287,T287,Mike Weir,6,2.7
289,T290,T290,Jerry Kelly,14,2.5
290,T290,T290,Rod Perry,1,2.5
291,T292,T292,Bart Bryant,1,2.4
292,T292,T292,Jeff Klauk,3,2.4
293,T292,T292,Chris Riley,1,2.4
294,295,295,Kevin Na,2,2.3
295,T296,T296,Kent Jones,1,2.2
296,T296,T296,Jin Park,5,2.2
297,298,298,David Frost,1,2.1
298,T299,T299,Colt Knost,8,2.0
299,T299,T299,Matteo Manassero,4,2.0
300,T299,T299,Tom Watson,1,2.0
301,302,302,Michael Kim,1,1.9
302,303,303,Toru Taniguchi,1,1.8
303,T304,T304,Marcus Fraser,1,1.6
304,T304,T304,Guan Tian Liang,1,1.6
305,306,306,Skip Kendall,1,1.5
306,307,307,Nate Smith,1,1.4
