,Driving_Pct._240-260_All_Drives_RANK THIS WEEK,Driving_Pct._240-260_All_Drives_RANK LAST WEEK,Driving_Pct._240-260_All_Drives_PLAYER NAME,Driving_Pct._240-260_All_Drives_ROUNDS,Driving_Pct._240-260_All_Drives_%,Driving_Pct._240-260_All_Drives_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._240-260_All_Drives_RELATIVE TO PAR
0,1,1,Brian Gay,90,25.63,264,1030,+0.034
1,2,2,Jerry Kelly,85,23.1,219,948,-0.032
2,3,3,Richard Johnson,64,22.52,170,755,+0.159
3,4,4,Dean Wilson,62,22.47,178,792,+0.073
4,5,5,Shane Bertsch,62,20.88,152,728,+0.112
5,6,6,Paul Goydos,81,20.54,212,1032,+0.179
6,7,7,Rocco Mediate,53,19.29,130,674,+0.054
7,8,8,Daniel Summerhays,75,19.13,176,920,+0.153
8,9,9,Nate Smith,66,18.62,138,741,+0.261
9,10,10,Justin Hicks,60,18.34,113,616,+0.159
10,T11,T11,Zach Johnson,79,18.19,163,896,+0.006
11,T11,T11,Nick O'Hern,89,18.19,193,1061,-0.005
12,13,13,Greg Chalmers,88,18.15,200,1102,-0.020
13,14,14,Bryce Molder,82,18.08,179,990,+0.061
14,15,15,Justin Leonard,82,17.77,183,1030,+0.153
15,16,16,Colt Knost,80,17.63,165,936,+0.115
16,17,17,Matt McQuillan,59,17.44,117,671,+0.128
17,T18,T18,Michael Connell,76,17.2,173,1006,+0.058
18,T18,T18,Nathan Green,81,17.2,168,977,+0.202
19,20,20,Ben Curtis,66,17.09,148,866,+0.068
20,21,21,David Toms,78,17.07,140,820,-0.043
21,22,22,Kevin Na,84,17.02,161,946,+0.075
22,23,23,Garrett Willis,71,16.72,149,891,+0.255
23,24,24,Luke Donald,73,16.62,121,728,-0.124
24,25,25,Alex Cejka,59,16.56,108,652,E
25,26,26,Tim Petrovic,88,16.48,177,1074,+0.130
