,Driving_Pct._320_Measured_RANK THIS WEEK,Driving_Pct._320_Measured_RANK LAST WEEK,Driving_Pct._320_Measured_PLAYER NAME,Driving_Pct._320_Measured_ROUNDS,Driving_Pct._320_Measured_%,Driving_Pct._320_Measured_TOTAL DRIVES FOR 320+,Driving_Pct._320_Measured_TOTAL DRVS - OVERALL,Driving_Pct._320_Measured_RELATIVE TO PAR
34,35,35,Nick Watney,80,15.22,21.0,138,-0.52
35,36,36,Bio Kim,71,14.62,19.0,130,-0.47
36,37,37,John Merrick,71,14.29,18.0,126,-0.44
37,38,38,David Duval,67,13.85,18.0,130,-0.17
38,39,39,Charl Schwartzel,58,13.64,12.0,88,-0.33
39,40,40,Bobby Gates,82,13.51,20.0,148,-0.35
40,41,41,Derek Lamely,65,13.49,17.0,126,-0.24
41,42,42,Jimmy Walker,79,13.29,21.0,158,-0.38
42,43,43,Jim Renner,65,13.16,15.0,114,-0.33
43,44,44,Charles Howell III,108,13.0,26.0,200,-0.19
44,45,45,Steve Marino,76,12.86,18.0,140,-0.11
45,46,46,Padraig Harrington,60,12.75,13.0,102,-0.38
46,T47,T47,Bill Haas,93,12.5,20.0,160,-0.25
47,T47,T47,Brandt Jobe,100,12.5,23.0,184,-0.30
48,49,49,Chris Couch,73,12.33,18.0,146,-0.56
49,50,50,Joseph Bramlett,73,12.31,16.0,130,-0.25
50,51,51,Chris Kirk,87,12.07,21.0,174,-0.33
51,52,52,Jeff Overton,92,12.03,19.0,158,-0.42
52,53,53,Matt Jones,71,11.97,17.0,142,-0.35
53,54,54,Aaron Baddeley,77,11.94,16.0,134,-0.50
54,55,55,Sung Kang,63,11.82,13.0,110,-0.46
55,56,56,Tommy Gainey,104,11.5,23.0,200,-0.26
56,57,57,George McNeill,69,11.48,14.0,122,-0.29
57,58,58,Marc Leishman,87,11.45,19.0,166,-0.32
58,59,59,Andres Romero,77,11.33,17.0,150,-0.35
59,60,60,Cameron Tringale,110,11.32,24.0,212,-0.42
60,61,61,Boo Weekley,66,11.29,14.0,124,-0.50
61,62,62,Stewart Cink,72,11.21,13.0,116,-0.31
62,63,63,Martin Piller,63,11.02,13.0,118,-0.08
63,64,64,John Rollins,85,10.84,18.0,166,-0.17
64,65,65,Roland Thatcher,67,10.45,14.0,134,-0.50
65,66,66,Kevin Chappell,78,10.29,14.0,136,-0.07
66,67,67,Blake Adams,116,10.27,23.0,224,-0.26
67,68,68,Andres Gonzales,60,10.0,10.0,100,-0.10
68,69,69,Vijay Singh,79,9.74,15.0,154,+0.07
69,70,70,Y.E. Yang,63,9.57,9.0,94,-0.56
70,71,71,Camilo Villegas,69,9.17,11.0,120,-0.27
71,T72,T72,William McGirt,103,9.09,18.0,198,-0.11
72,T72,T72,Matt McQuillan,59,9.09,10.0,110,-0.10
73,T72,T72,Sean O'Hair,71,9.09,12.0,132,-0.25
74,75,75,Webb Simpson,98,8.89,16.0,180,-0.38
75,76,76,Carl Pettersson,95,8.79,16.0,182,-0.50
76,77,77,Kevin Stadler,88,8.75,14.0,160,-0.21
77,78,78,Briny Baird,60,8.65,9.0,104,-0.11
78,79,79,Rod Pampling,72,8.59,11.0,128,-0.73
79,80,80,Michael Bradley,74,8.57,12.0,140,-0.25
80,81,81,Fabián Gómez,84,8.55,13.0,152,E
81,82,82,Chez Reavie,92,8.52,15.0,176,-0.13
82,83,83,Justin Hicks,60,8.33,8.0,96,-0.13
83,84,84,Scott McCarron,65,8.2,10.0,122,-0.40
84,85,85,Hunter Haas,96,8.15,15.0,184,-0.47
85,86,86,Billy Horschel,75,7.97,11.0,138,-0.36
86,87,87,J.J. Henry,96,7.95,14.0,176,-0.07
87,88,88,Lucas Glover,74,7.81,10.0,128,-0.30
88,89,89,Rory Sabbatini,85,7.75,11.0,142,-0.64
89,T90,T90,Graeme McDowell,50,7.69,6.0,78,E
90,T90,T90,Bo Van Pelt,92,7.69,12.0,156,-0.67
91,92,92,Michael Thompson,79,7.53,11.0,146,-0.27
92,93,93,Brendan Steele,89,7.47,13.0,174,-0.31
93,94,94,Anthony Kim,72,7.38,9.0,122,-0.33
94,95,95,Jonathan Byrd,83,7.24,11.0,152,-0.36
95,T96,T96,Ricky Barnes,78,7.14,10.0,140,-0.50
96,T96,T96,Retief Goosen,50,7.14,6.0,84,-0.33
97,T96,T96,Ben Martin,74,7.14,10.0,140,E
98,T96,T96,Chris Stroud,88,7.14,12.0,168,-0.08
99,100,100,David Hearn,88,6.88,11.0,160,-0.18
100,T101,T101,Shaun Micheel,77,6.85,10.0,146,-0.10
101,T101,T101,Daniel Summerhays,75,6.85,10.0,146,-0.30
102,103,103,Tim Herron,85,6.79,11.0,162,-0.64
103,104,104,Joe Ogilvie,75,6.72,9.0,134,-0.67
104,105,105,Alexandre Rocha,65,6.6,7.0,106,-0.71
105,T106,T106,Ernie Els,71,6.56,8.0,122,-0.50
106,T106,T106,Troy Merritt,63,6.56,8.0,122,-0.25
107,108,108,Trevor Immelman,84,6.08,9.0,148,-0.33
108,109,109,Steve Elkington,50,6.0,6.0,100,-0.17
109,110,110,D.A. Points,89,5.88,10.0,170,-0.20
110,111,111,Matt Kuchar,94,5.77,9.0,156,-0.78
111,112,112,Bill Lunde,92,5.68,10.0,176,-0.50
112,113,113,Woody Austin,59,5.66,6.0,106,E
113,114,114,Kent Jones,76,5.63,8.0,142,-0.25
114,T115,T115,Stuart Appleby,65,5.56,7.0,126,E
115,T115,T115,Paul Stankowski,78,5.56,8.0,144,-0.13
116,117,117,Tom Gillis,55,5.45,6.0,110,-0.17
117,118,118,Steve Stricker,70,5.26,6.0,114,-0.83
118,T119,T119,John Senden,94,5.0,9.0,180,-0.33
119,T119,T119,Nate Smith,66,5.0,6.0,120,-0.17
120,121,121,Brendon de Jonge,105,4.95,10.0,202,-0.30
121,122,122,Kevin Streelman,90,4.88,8.0,164,-0.13
122,123,123,Charlie Wi,83,4.82,8.0,166,-0.50
123,T124,T124,Matt Bettencourt,84,4.76,8.0,168,-0.50
124,T124,T124,Spencer Levin,113,4.76,10.0,210,-0.20
125,T126,T126,Robert Allenby,84,4.67,7.0,150,-0.14
126,T126,T126,Nathan Green,81,4.67,7.0,150,-0.29
127,128,128,Ryan Moore,79,4.62,6.0,130,E
128,129,129,Pat Perez,76,4.61,7.0,152,E
129,T130,T130,Cameron Beckman,71,4.48,6.0,134,-0.17
130,T130,T130,Justin Rose,79,4.48,6.0,134,-0.33
131,132,132,Lee Janzen,62,4.46,5.0,112,E
132,133,133,Jarrod Lyle,83,4.43,7.0,158,-0.14
133,134,134,Jason Bohn,74,4.41,6.0,136,-0.17
134,135,135,Geoff Ogilvy,69,4.31,5.0,116,+0.20
135,T136,T136,Hunter Mahan,92,4.22,7.0,166,-0.14
136,T136,T136,Tim Petrovic,88,4.22,7.0,166,-0.14
137,138,138,Brandt Snedeker,85,4.0,6.0,150,-0.67
138,139,139,Kevin Kisner,70,3.91,5.0,128,-0.40
139,T140,T140,Chad Campbell,99,3.85,7.0,182,-0.43
140,T140,T140,Kevin Na,84,3.85,6.0,156,-0.50
141,T140,T140,Aron Price,58,3.85,4.0,104,-0.50
142,T143,T143,Justin Leonard,82,3.75,6.0,160,-0.33
143,T143,T143,Bryce Molder,82,3.75,6.0,160,-0.17
144,145,145,D.J. Brigman,67,3.39,4.0,118,-0.25
145,146,146,Arjun Atwal,91,3.37,6.0,178,E
146,147,147,Kris Blanks,92,3.33,6.0,180,-0.50
147,148,148,Dean Wilson,62,3.23,4.0,124,-0.25
148,149,149,Mark Wilson,89,3.16,5.0,158,-0.60
149,150,150,K.J. Choi,77,3.08,4.0,130,-1.00
150,151,151,Ryuji Imada,83,3.01,5.0,166,-0.20
151,152,152,Steve Flesch,88,2.98,5.0,168,-0.20
152,153,153,Joe Durant,71,2.9,4.0,138,+0.50
153,T154,T154,Rich Beem,53,2.83,3.0,106,-0.33
154,T154,T154,Alex Cejka,59,2.83,3.0,106,-0.33
155,156,156,Vaughn Taylor,89,2.81,5.0,178,-0.40
156,157,157,Chris Riley,76,2.78,4.0,144,-0.75
157,158,158,Jason Dufner,78,2.7,4.0,148,-0.25
158,159,159,Shane Bertsch,62,2.68,3.0,112,E
159,160,160,Michael Connell,76,2.63,4.0,152,-0.50
160,161,161,Brian Davis,105,2.43,5.0,206,-0.20
161,162,162,Stephen Ames,69,2.31,3.0,130,-0.33
162,163,163,Ben Crane,76,2.24,3.0,134,-0.33
163,164,164,Zach Johnson,79,2.21,3.0,136,-1.00
164,165,165,Garrett Willis,71,2.17,3.0,138,-0.33
165,166,166,Colt Knost,80,2.03,3.0,148,-0.67
166,167,167,Jim Furyk,87,1.97,3.0,152,-0.33
167,168,168,David Mathis,83,1.95,3.0,154,-0.33
168,169,169,Rocco Mediate,53,1.89,2.0,106,E
169,170,170,J.P. Hayes,56,1.85,2.0,108,E
170,171,171,Nick O'Hern,89,1.81,3.0,166,-0.33
171,172,172,Paul Goydos,81,1.23,2.0,162,E
172,173,173,Heath Slocum,89,1.22,2.0,164,E
173,174,174,Greg Chalmers,88,1.19,2.0,168,+1.00
174,175,175,Ian Poulter,52,1.16,1.0,86,E
175,176,176,Chris DiMarco,93,1.12,2.0,178,-0.50
176,177,177,Marc Turnesa,54,1.0,1.0,100,+1.00
177,178,178,Luke Donald,73,0.88,1.0,114,-1.00
178,179,179,Ben Curtis,66,0.78,1.0,128,E
179,180,180,David Toms,78,0.74,1.0,136,-1.00
180,181,181,Freddie Jacobson,92,0.66,1.0,152,E
181,182,182,Brian Gay,90,0.61,1.0,164,E
182,T183,T183,Richard Johnson,64,0.0,,116,E
183,T183,T183,Jerry Kelly,85,0.0,,152,E
184,T183,T183,Billy Mayfair,94,0.0,,180,E
185,T183,T183,Johnson Wagner,81,0.0,,154,E
