,Driving_Pct._280-300_Measured_RANK THIS WEEK,Driving_Pct._280-300_Measured_RANK LAST WEEK,Driving_Pct._280-300_Measured_PLAYER NAME,Driving_Pct._280-300_Measured_ROUNDS,Driving_Pct._280-300_Measured_%,Driving_Pct._280-300_Measured_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._280-300_Measured_RELATIVE TO PAR
0,1,1,Steve Marino,76,50.0,70,140,-0.20
1,2,2,Luke Donald,73,49.12,56,114,-0.32
2,3,3,Vijay Singh,79,48.05,74,154,-0.11
3,4,4,Michael Thompson,79,47.95,70,146,-0.06
4,5,5,K.J. Choi,77,47.69,62,130,-0.15
5,6,6,Chris Stroud,88,47.62,80,168,-0.15
6,7,7,Boo Weekley,66,47.58,59,124,-0.15
7,8,8,John Senden,94,46.11,83,180,-0.13
8,9,9,Marc Turnesa,54,46.0,46,100,-0.13
9,10,10,Anthony Kim,72,45.9,56,122,-0.09
10,11,11,Ricky Barnes,78,45.71,64,140,+0.05
11,12,12,Steve Stricker,70,45.61,52,114,-0.35
12,13,13,Tom Gillis,55,45.45,50,110,+0.08
13,14,14,Freddie Jacobson,92,45.39,69,152,E
14,15,15,Troy Merritt,63,45.08,55,122,-0.09
15,16,16,Carl Pettersson,95,45.05,82,182,-0.11
16,17,17,Chez Reavie,92,44.89,79,176,-0.03
17,18,18,Matt Kuchar,94,44.87,70,156,-0.27
18,19,19,Robert Allenby,84,44.67,67,150,-0.09
19,20,20,Stephen Ames,69,44.62,58,130,-0.16
20,21,21,Mark Wilson,89,44.3,70,158,-0.21
21,22,22,Retief Goosen,50,44.05,37,84,-0.19
22,23,23,Rory Sabbatini,85,43.66,62,142,-0.24
23,24,24,Graeme McDowell,50,43.59,34,78,-0.12
24,25,25,Scott McCarron,65,43.44,53,122,-0.08
25,26,26,James Driscoll,71,43.08,56,130,+0.07
26,27,27,Lucas Glover,74,42.97,55,128,+0.05
27,28,28,Cameron Tringale,110,42.92,91,212,-0.08
28,29,29,Hunter Mahan,92,42.77,71,166,-0.20
29,30,30,Charley Hoffman,93,42.68,70,164,+0.03
30,31,31,Tim Herron,85,42.59,69,162,-0.09
31,32,32,Ben Crane,76,42.54,57,134,-0.07
32,33,33,Brendan Steele,89,42.53,74,174,-0.14
33,34,34,D.J. Brigman,67,42.37,50,118,-0.02
34,35,35,Ryan Moore,79,42.31,55,130,-0.16
35,T36,T36,Ryuji Imada,83,42.17,70,166,-0.13
36,T36,T36,Charlie Wi,83,42.17,70,166,-0.09
37,38,38,Pat Perez,76,42.11,64,152,-0.17
38,39,39,Jason Dufner,78,41.89,62,148,-0.10
39,40,40,Ernie Els,71,41.8,51,122,-0.20
40,41,41,Camilo Villegas,69,41.67,50,120,-0.04
41,42,42,Kevin Streelman,90,41.46,68,164,-0.25
42,43,43,Geoff Ogilvy,69,41.38,48,116,-0.17
43,44,44,Vaughn Taylor,89,41.01,73,178,-0.07
