,Driving_Pct._300-320_Measured_RANK THIS WEEK,Driving_Pct._300-320_Measured_RANK LAST WEEK,Driving_Pct._300-320_Measured_PLAYER NAME,Driving_Pct._300-320_Measured_ROUNDS,Driving_Pct._300-320_Measured_%,Driving_Pct._300-320_Measured_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_Measured_TOTAL DRVS - OVERALL,Driving_Pct._300-320_Measured_RELATIVE TO PAR
55,56,56,Hunter Mahan,92,28.92,48,166,3.38
56,57,57,Rickie Fowler,84,28.87,41,142,3.68
57,58,58,Scott Gutschewski,67,28.81,34,118,3.62
58,T59,T59,Ricky Barnes,78,28.57,40,140,3.55
59,T59,T59,Lee Janzen,62,28.57,32,112,3.84
60,61,61,Jeff Overton,92,28.48,45,158,3.96
61,62,62,Joseph Bramlett,73,28.46,37,130,3.19
62,63,63,Padraig Harrington,60,28.43,29,102,4.03
63,T64,T64,J.J. Henry,96,28.41,50,176,3.7
64,T64,T64,Bill Lunde,92,28.41,50,176,3.52
65,66,66,Andres Gonzales,60,28.0,28,100,3.61
66,67,67,D.J. Brigman,67,27.97,33,118,3.27
67,68,68,Gary Woodland,93,27.78,45,162,3.82
68,69,69,Matt Jones,71,27.46,39,142,4.0
69,70,70,Lucas Glover,74,27.34,35,128,3.4
70,71,71,Andres Romero,77,27.33,41,150,3.78
71,72,72,Chez Reavie,92,27.27,48,176,3.54
72,T73,T73,Bill Haas,93,26.88,43,160,3.63
73,T73,T73,David Hearn,88,26.88,43,160,3.56
74,75,75,Joe Ogilvie,75,26.87,36,134,3.92
75,76,76,Billy Horschel,75,26.81,37,138,3.59
76,77,77,Geoff Ogilvy,69,26.72,31,116,3.84
77,78,78,Robert Allenby,84,26.67,40,150,3.55
78,79,79,Ben Martin,74,26.43,37,140,3.46
79,80,80,Alexandre Rocha,65,26.42,28,106,3.39
80,81,81,Kevin Stadler,88,26.25,42,160,3.74
81,82,82,Brendan Steele,89,25.86,45,174,3.67
82,83,83,Boo Weekley,66,25.81,32,124,2.94
83,84,84,Rod Pampling,72,25.78,33,128,3.33
84,85,85,Alex Prugh,82,25.64,40,156,3.78
85,86,86,J.B. Holmes,57,25.49,26,102,3.92
86,T87,T87,Blake Adams,116,25.45,57,224,3.68
87,T87,T87,Sung Kang,63,25.45,28,110,3.36
88,89,89,John Merrick,71,25.4,32,126,3.19
89,90,90,Tim Herron,85,25.31,41,162,3.44
90,T91,T91,Briny Baird,60,25.0,26,104,3.69
91,T91,T91,Jonathan Byrd,83,25.0,38,152,3.89
92,T91,T91,Cameron Tringale,110,25.0,53,212,3.57
93,94,94,Vijay Singh,79,24.68,38,154,3.34
94,95,95,Ryan Moore,79,24.62,32,130,3.69
95,96,96,Woody Austin,59,24.53,26,106,3.5
96,97,97,Carl Pettersson,95,24.18,44,182,3.55
97,98,98,Stewart Cink,72,24.14,28,116,3.75
98,99,99,Matt Bettencourt,84,23.81,40,168,3.9
99,100,100,Martin Piller,63,23.73,28,118,3.68
100,101,101,Trevor Immelman,84,23.65,35,148,3.57
101,102,102,Rory Sabbatini,85,23.24,33,142,3.79
102,103,103,Roland Thatcher,67,23.13,31,134,3.58
103,104,104,James Driscoll,71,23.08,30,130,3.53
104,105,105,Scott McCarron,65,22.95,28,122,3.39
105,106,106,Tom Gillis,55,22.73,25,110,3.12
106,107,107,Chris Stroud,88,22.62,38,168,3.26
107,108,108,D.A. Points,89,22.35,38,170,3.29
108,109,109,Michael Bradley,74,22.14,31,140,3.9
109,110,110,Jason Bohn,74,22.06,30,136,3.27
110,111,111,Justin Hicks,60,21.88,21,96,2.95
111,112,112,Rich Beem,53,20.75,22,106,3.55
112,113,113,Kevin Streelman,90,20.73,34,164,3.85
113,114,114,Kent Jones,76,20.42,29,142,3.28
114,115,115,Brendon de Jonge,105,20.3,41,202,3.68
115,116,116,Jason Dufner,78,20.27,30,148,3.7
116,117,117,Retief Goosen,50,20.24,17,84,3.24
117,118,118,Steve Marino,76,20.0,28,140,3.11
118,119,119,Stuart Appleby,65,19.84,25,126,3.48
119,120,120,Kris Blanks,92,19.44,35,180,3.06
120,121,121,Brandt Snedeker,85,19.33,29,150,3.66
121,122,122,Steve Stricker,70,19.3,22,114,3.86
122,123,123,Michael Thompson,79,19.18,28,146,3.46
123,124,124,Y.E. Yang,63,19.15,18,94,3.56
124,125,125,Jarrod Lyle,83,18.99,30,158,2.73
125,126,126,Johnson Wagner,81,18.83,29,154,3.28
126,127,127,Arjun Atwal,91,18.54,33,178,3.42
127,128,128,J.P. Hayes,56,18.52,20,108,3.0
128,T129,T129,Shaun Micheel,77,18.49,27,146,2.96
129,T129,T129,Daniel Summerhays,75,18.49,27,146,3.11
130,131,131,Hunter Haas,96,18.48,34,184,3.53
131,132,132,Freddie Jacobson,92,18.42,28,152,3.68
132,133,133,Aron Price,58,18.27,19,104,3.21
133,134,134,Ernie Els,71,18.03,22,122,3.27
134,135,135,Nathan Green,81,18.0,27,150,2.63
135,136,136,Cameron Beckman,71,17.91,24,134,3.21
136,137,137,Billy Mayfair,94,17.22,31,180,3.29
137,138,138,Spencer Levin,113,17.14,36,210,3.36
138,139,139,Fabián Gómez,84,17.11,26,152,3.19
139,140,140,David Mathis,83,16.88,26,154,3.23
140,T141,T141,Steve Flesch,88,16.67,28,168,3.71
141,T141,T141,Matt Kuchar,94,16.67,26,156,3.88
142,T141,T141,William McGirt,103,16.67,33,198,3.48
143,144,144,Ben Crane,76,16.42,22,134,3.59
144,145,145,Kevin Kisner,70,16.41,21,128,3.81
145,146,146,Kevin Na,84,16.03,25,156,3.52
146,147,147,Brian Davis,105,16.02,33,206,3.39
147,148,148,Heath Slocum,89,15.85,26,164,3.38
148,149,149,Michael Connell,76,15.79,24,152,3.21
149,150,150,Matt McQuillan,59,15.45,17,110,3.71
150,151,151,Vaughn Taylor,89,15.17,27,178,3.56
151,152,152,Charlie Wi,83,14.46,24,166,3.33
152,T153,T153,Justin Leonard,82,14.38,23,160,3.09
153,T153,T153,Bryce Molder,82,14.38,23,160,3.39
154,155,155,Luke Donald,73,14.04,16,114,3.75
155,T156,T156,Steve Elkington,50,14.0,14,100,3.43
156,T156,T156,Marc Turnesa,54,14.0,14,100,2.79
157,158,158,Ian Poulter,52,13.95,12,86,3.17
158,159,159,Troy Merritt,63,13.93,17,122,2.59
159,160,160,Chris Riley,76,13.89,20,144,2.35
160,161,161,Stephen Ames,69,13.85,18,130,2.61
161,162,162,Jim Furyk,87,13.82,21,152,3.38
162,163,163,Dean Wilson,62,13.71,17,124,3.24
163,164,164,Chris DiMarco,93,13.48,24,178,2.83
164,165,165,Mark Wilson,89,13.29,21,158,2.9
165,166,166,K.J. Choi,77,13.08,17,130,2.53
166,167,167,Colt Knost,80,12.84,19,148,3.21
167,168,168,Ryuji Imada,83,12.65,21,166,2.71
168,T169,T169,Joe Durant,71,12.32,17,138,1.47
169,T169,T169,Garrett Willis,71,12.32,17,138,2.76
170,171,171,Rocco Mediate,53,12.26,13,106,2.15
171,172,172,Greg Chalmers,88,11.9,20,168,3.0
172,173,173,Paul Stankowski,78,11.81,17,144,2.71
173,174,174,David Toms,78,11.76,16,136,3.19
174,175,175,Nate Smith,66,11.67,14,120,3.21
175,176,176,Shane Bertsch,62,11.61,13,112,3.08
176,177,177,Graeme McDowell,50,11.54,9,78,2.44
177,178,178,Alex Cejka,59,10.38,11,106,2.09
178,179,179,Richard Johnson,64,10.34,12,116,3.08
179,180,180,Tim Petrovic,88,8.43,14,166,2.86
180,181,181,Nick O'Hern,89,7.83,13,166,1.69
181,182,182,Zach Johnson,79,7.35,10,136,2.5
182,183,183,Jerry Kelly,85,7.24,11,152,2.18
183,184,184,Paul Goydos,81,6.79,11,162,2.0
184,185,185,Ben Curtis,66,6.25,8,128,0.88
185,186,186,Brian Gay,90,5.49,9,164,1.78
