,Driving_Pct._260-280_Measured_RANK THIS WEEK,Driving_Pct._260-280_Measured_RANK LAST WEEK,Driving_Pct._260-280_Measured_PLAYER NAME,Driving_Pct._260-280_Measured_ROUNDS,Driving_Pct._260-280_Measured_%,Driving_Pct._260-280_Measured_TOTAL DRIVES FOR 260-280,Driving_Pct._260-280_Measured_TOTAL DRVS - OVERALL,Driving_Pct._260-280_Measured_RELATIVE TO PAR
0,1,1,Jerry Kelly,85,47.37,72,152,-0.08
1,2,2,Paul Goydos,81,43.83,71,162,-0.07
2,3,3,Rocco Mediate,53,43.4,46,106,+0.09
3,4,4,Colt Knost,80,42.57,63,148,+0.06
4,5,5,Greg Chalmers,88,42.26,71,168,+0.03
5,6,6,Zach Johnson,79,41.91,57,136,-0.12
6,7,7,Ben Curtis,66,40.63,52,128,-0.06
7,8,8,David Toms,78,40.44,55,136,-0.16
8,9,9,Nick O'Hern,89,40.36,67,166,-0.15
9,10,10,Steve Elkington,50,40.0,40,100,-0.15
10,11,11,Brian Gay,90,39.63,65,164,-0.06
11,12,12,Richard Johnson,64,38.79,45,116,+0.16
12,13,13,Alex Cejka,59,38.68,41,106,-0.05
13,14,14,Johnson Wagner,81,38.31,59,154,-0.14
14,15,15,Chris Riley,76,38.19,55,144,-0.02
15,16,16,Dean Wilson,62,37.9,47,124,+0.04
16,17,17,Heath Slocum,89,37.8,62,164,-0.19
17,18,18,Joe Durant,71,36.96,51,138,-0.04
18,19,19,Bryce Molder,82,36.88,59,160,E
19,20,20,Michael Connell,76,36.84,56,152,+0.07
20,21,21,Nate Smith,66,36.67,44,120,-0.14
21,22,22,Garrett Willis,71,36.23,50,138,-0.22
22,23,23,Chris DiMarco,93,35.96,64,178,-0.16
23,24,24,Kevin Na,84,35.9,56,156,-0.20
24,25,25,Billy Mayfair,94,35.56,64,180,-0.14
25,26,26,Justin Leonard,82,35.0,56,160,-0.13
26,27,27,Ian Poulter,52,34.88,30,86,-0.17
27,28,28,Shane Bertsch,62,34.82,39,112,-0.08
28,29,29,Tim Petrovic,88,34.34,57,166,-0.02
29,30,30,David Mathis,83,33.77,52,154,-0.12
30,31,31,Paul Stankowski,78,33.33,48,144,+0.06
31,32,32,Steve Flesch,88,32.74,55,168,-0.11
32,33,33,Matt McQuillan,59,32.73,36,110,+0.03
33,34,34,Ryuji Imada,83,32.53,54,166,-0.04
34,35,35,Stephen Ames,69,32.31,42,130,+0.10
35,36,36,Ben Crane,76,32.09,43,134,+0.09
36,37,37,Kevin Kisner,70,32.03,41,128,-0.02
37,T38,T38,Arjun Atwal,91,32.02,57,178,-0.04
38,T38,T38,Vaughn Taylor,89,32.02,57,178,+0.02
39,40,40,Spencer Levin,113,31.9,67,210,-0.12
40,41,41,Fabián Gómez,84,31.58,48,152,+0.08
41,42,42,Lee Janzen,62,31.25,35,112,+0.09
42,43,43,Brian Davis,105,31.07,64,206,+0.08
43,44,44,Graeme McDowell,50,30.77,24,78,-0.21
44,45,45,Mark Wilson,89,30.38,48,158,-0.15
45,46,46,Freddie Jacobson,92,30.26,46,152,E
46,47,47,Charlie Wi,83,30.12,50,166,-0.04
47,T48,T48,Nathan Green,81,30.0,45,150,+0.20
48,T48,T48,Ben Martin,74,30.0,42,140,+0.14
49,T48,T48,Brandt Snedeker,85,30.0,45,150,-0.18
50,51,51,Hunter Haas,96,29.89,55,184,-0.15
51,52,52,Troy Merritt,63,29.51,36,122,-0.03
52,53,53,Stuart Appleby,65,29.37,37,126,+0.14
53,54,54,Marc Turnesa,54,29.0,29,100,-0.03
54,55,55,Jim Furyk,87,28.95,44,152,-0.23
55,56,56,William McGirt,103,28.79,57,198,+0.14
56,57,57,Y.E. Yang,63,28.72,27,94,-0.07
57,58,58,Brendon de Jonge,105,28.71,58,202,-0.16
58,59,59,Rich Beem,53,28.3,30,106,-0.10
59,T60,T60,Kris Blanks,92,27.78,50,180,-0.16
60,T60,T60,J.P. Hayes,56,27.78,30,108,+0.10
61,62,62,K.J. Choi,77,27.69,36,130,-0.14
62,T63,T63,Briny Baird,60,26.92,28,104,-0.04
63,T63,T63,Aron Price,58,26.92,28,104,-0.11
64,65,65,Kevin Streelman,90,26.83,44,164,-0.18
65,66,66,Kent Jones,76,26.76,38,142,+0.08
66,67,67,Shaun Micheel,77,26.71,39,146,+0.10
67,T68,T68,Jason Bohn,74,26.47,36,136,-0.17
68,T68,T68,D.A. Points,89,26.47,45,170,+0.13
69,70,70,Luke Donald,73,26.32,30,114,-0.07
70,71,71,David Hearn,88,26.25,42,160,+0.14
71,72,72,Justin Hicks,60,26.04,25,96,+0.20
72,73,73,Stewart Cink,72,25.86,30,116,+0.13
73,74,74,Michael Bradley,74,25.71,36,140,-0.03
74,75,75,Jason Dufner,78,25.68,38,148,+0.08
75,76,76,Steve Stricker,70,25.44,29,114,-0.31
76,77,77,Billy Horschel,75,25.36,35,138,+0.03
77,78,78,Retief Goosen,50,25.0,21,84,+0.33
78,79,79,Jarrod Lyle,83,24.68,39,158,-0.05
79,80,80,Cameron Beckman,71,24.63,33,134,-0.09
80,81,81,Woody Austin,59,24.53,26,106,+0.04
81,82,82,Andres Gonzales,60,24.0,24,100,+0.25
82,83,83,Daniel Summerhays,75,23.97,35,146,+0.06
83,84,84,Joe Ogilvie,75,23.88,32,134,-0.03
84,85,85,Blake Adams,116,23.66,53,224,-0.08
85,86,86,Trevor Immelman,84,23.65,35,148,+0.03
86,T87,T87,Tom Gillis,55,23.64,26,110,E
87,T87,T87,Sung Kang,63,23.64,26,110,+0.04
88,89,89,Roland Thatcher,67,23.13,31,134,-0.03
89,90,90,Ernie Els,71,22.95,28,122,+0.14
90,91,91,Padraig Harrington,60,22.55,23,102,-0.22
91,92,92,Matt Kuchar,94,22.44,35,156,-0.17
92,93,93,Ryan Moore,79,22.31,29,130,-0.10
93,94,94,John Merrick,71,22.22,28,126,-0.04
94,95,95,Matt Bettencourt,84,22.02,37,168,-0.24
95,96,96,Rod Pampling,72,21.88,28,128,-0.14
96,97,97,Alexandre Rocha,65,21.7,23,106,+0.13
97,98,98,Brendan Steele,89,21.26,37,174,E
98,99,99,D.J. Brigman,67,21.19,25,118,+0.16
99,100,100,Justin Rose,79,20.9,28,134,E
100,101,101,Chad Campbell,99,20.88,38,182,-0.03
101,102,102,Geoff Ogilvy,69,20.69,24,116,-0.08
102,T103,T103,J.J. Henry,96,20.45,36,176,-0.11
103,T103,T103,Bill Lunde,92,20.45,36,176,-0.19
104,105,105,Tim Herron,85,20.37,33,162,+0.15
105,106,106,Martin Piller,63,20.34,24,118,-0.04
106,107,107,Robert Allenby,84,20.0,30,150,E
107,108,108,Hunter Mahan,92,19.88,33,166,-0.03
108,109,109,Michael Thompson,79,19.86,29,146,+0.17
109,110,110,Bill Haas,93,19.38,31,160,-0.10
110,111,111,Andres Romero,77,19.33,29,150,+0.17
111,112,112,Rory Sabbatini,85,19.01,27,142,+0.33
112,113,113,Sean O'Hair,71,18.94,25,132,+0.32
113,114,114,Scott McCarron,65,18.85,23,122,-0.13
114,115,115,Kevin Stadler,88,18.75,30,160,-0.17
115,116,116,Marc Leishman,87,18.67,31,166,+0.35
116,117,117,Michael Putnam,67,18.64,22,118,+0.05
117,118,118,David Duval,67,18.46,24,130,-0.04
118,T119,T119,Jonathan Byrd,83,18.42,28,152,-0.18
119,T119,T119,Pat Perez,76,18.42,28,152,+0.18
120,121,121,Kevin Chappell,78,18.38,25,136,+0.12
121,122,122,Sergio Garcia,61,18.37,18,98,+0.06
122,123,123,George McNeill,69,18.03,22,122,+0.05
123,124,124,Alex Prugh,82,17.95,28,156,-0.14
124,125,125,Cameron Tringale,110,17.92,38,212,E
125,126,126,Chris Couch,73,17.81,26,146,E
126,127,127,Webb Simpson,98,17.78,32,180,-0.06
127,128,128,Jim Renner,65,17.54,20,114,E
128,129,129,Chris Stroud,88,17.26,29,168,-0.07
129,130,130,Lucas Glover,74,17.19,22,128,+0.05
130,131,131,Aaron Baddeley,77,17.16,23,134,-0.22
131,132,132,Jeff Overton,92,17.09,27,158,-0.22
132,T133,T133,Joseph Bramlett,73,16.92,22,130,+0.36
133,T133,T133,Phil Mickelson,79,16.92,22,130,-0.05
134,135,135,Davis Love III,70,16.67,20,120,+0.25
135,136,136,Matt Jones,71,16.2,23,142,-0.13
136,137,137,Bio Kim,71,16.15,21,130,+0.24
137,138,138,Will Strickler,51,15.96,15,94,+0.07
138,139,139,Carl Pettersson,95,15.93,29,182,-0.07
139,140,140,Steve Marino,76,15.71,22,140,+0.05
140,141,141,John Rollins,85,15.66,26,166,-0.23
141,142,142,Chris Kirk,87,15.52,27,174,+0.11
142,143,143,Bo Van Pelt,92,15.38,24,156,+0.13
143,144,144,Brandt Jobe,100,15.22,28,184,-0.11
144,T145,T145,Tommy Gainey,104,15.0,30,200,E
145,T145,T145,Charles Howell III,108,15.0,30,200,-0.07
146,147,147,Josh Teater,104,14.8,29,196,+0.10
147,148,148,Chez Reavie,92,14.77,26,176,+0.19
148,149,149,James Driscoll,71,14.62,19,130,+0.05
149,150,150,Scott Gutschewski,67,14.41,17,118,+0.35
150,T151,T151,Robert Karlsson,61,14.29,14,98,+0.14
151,T151,T151,Derek Lamely,65,14.29,18,126,-0.06
152,T151,T151,Vijay Singh,79,14.29,22,154,+0.36
153,154,154,Camilo Villegas,69,14.17,17,120,E
154,155,155,Charl Schwartzel,58,13.64,12,88,+0.08
155,156,156,John Senden,94,13.33,24,180,+0.17
156,157,157,Jimmy Walker,79,13.29,21,158,+0.19
157,158,158,Harrison Frazar,58,13.0,13,100,+0.08
158,159,159,Boo Weekley,66,12.9,16,124,+0.31
159,160,160,Ricky Barnes,78,12.86,18,140,+0.06
160,161,161,Bobby Gates,82,12.84,19,148,+0.21
161,162,162,Steven Bowditch,86,12.8,21,164,+0.10
162,163,163,Nick Watney,80,12.32,17,138,-0.24
163,164,164,Jim Herman,69,12.3,15,122,+0.27
164,165,165,Adam Scott,60,12.24,12,98,E
165,166,166,D.J. Trahan,91,12.09,22,182,+0.18
166,167,167,Ángel Cabrera,50,11.84,9,76,+0.22
167,168,168,Ryan Palmer,82,11.76,16,136,-0.25
168,169,169,Tag Ridings,87,11.73,19,162,E
169,170,170,Kyle Stanley,98,11.63,20,172,+0.10
170,171,171,Gary Woodland,93,11.11,18,162,E
171,172,172,Anthony Kim,72,10.66,13,122,-0.15
172,173,173,Robert Garrigus,83,10.39,16,154,E
173,174,174,Keegan Bradley,91,10.34,18,174,-0.06
174,175,175,Jason Day,76,9.84,12,122,-0.50
175,176,176,Troy Matteson,91,9.77,17,174,+0.24
176,T177,T177,Charley Hoffman,93,9.76,16,164,-0.13
177,T177,T177,Zack Miller,86,9.76,16,164,+0.06
178,T179,T179,Scott Stallings,84,9.62,15,156,+0.07
179,T179,T179,Jhonattan Vegas,84,9.62,15,156,+0.27
180,181,181,Rickie Fowler,84,9.15,13,142,-0.08
181,182,182,Scott Piercy,78,8.57,12,140,+0.17
182,183,183,J.B. Holmes,57,6.86,7,102,+0.29
183,184,184,Martin Laird,77,6.62,9,136,+0.22
184,185,185,Bubba Watson,85,5.97,8,134,+0.13
185,186,186,Dustin Johnson,72,5.93,7,118,+0.14
