,Driving_Pct._240-260_Measured_RANK THIS WEEK,Driving_Pct._240-260_Measured_RANK LAST WEEK,Driving_Pct._240-260_Measured_PLAYER NAME,Driving_Pct._240-260_Measured_ROUNDS,Driving_Pct._240-260_Measured_%,Driving_Pct._240-260_Measured_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_Measured_TOTAL DRVS - OVERALL,Driving_Pct._240-260_Measured_RELATIVE TO PAR
0,1,1,Brian Gay,90,26.83,44.0,164,-0.02
1,2,2,Dean Wilson,62,20.16,25.0,124,-0.08
2,3,3,Rocco Mediate,53,19.81,21.0,106,+0.05
3,4,4,Richard Johnson,64,17.24,20.0,116,+0.25
4,5,5,Garrett Willis,71,14.49,20.0,138,+0.45
5,6,6,Chris DiMarco,93,14.04,25.0,178,+0.08
6,7,7,Zach Johnson,79,13.97,19.0,136,+0.11
7,8,8,Paul Goydos,81,13.58,22.0,162,+0.41
8,9,9,Shane Bertsch,62,13.39,15.0,112,+0.40
9,10,10,Jerry Kelly,85,13.16,20.0,152,-0.10
10,T11,T11,Ben Curtis,66,12.5,16.0,128,+0.13
11,T11,T11,Jim Furyk,87,12.5,19.0,152,-0.16
12,T11,T11,Justin Hicks,60,12.5,12.0,96,+0.08
13,14,14,David Mathis,83,12.34,19.0,154,-0.05
14,15,15,Kevin Na,84,12.18,19.0,156,-0.05
15,16,16,Cameron Beckman,71,11.94,16.0,134,+0.06
16,17,17,Justin Leonard,82,11.88,19.0,160,+0.16
17,18,18,Daniel Summerhays,75,11.64,17.0,146,+0.06
18,19,19,Ian Poulter,52,11.63,10.0,86,-0.20
19,T20,T20,Nick O'Hern,89,11.45,19.0,166,+0.05
20,T20,T20,Tim Petrovic,88,11.45,19.0,166,+0.53
21,22,22,Woody Austin,59,11.32,12.0,106,+0.08
22,23,23,Michael Connell,76,11.18,17.0,152,+0.06
23,24,24,Chris Riley,76,11.11,16.0,144,+0.19
24,25,25,David Toms,78,11.03,15.0,136,+0.07
25,26,26,Nate Smith,66,10.83,13.0,120,+0.38
26,27,27,Aron Price,58,10.58,11.0,104,E
27,28,28,Brian Davis,105,10.19,21.0,206,-0.24
28,29,29,Colt Knost,80,10.14,15.0,148,+0.33
